reviews.text,reviews.rating,sentiment
wonderful home worth money,5.0,positive
complaint work great even bright sun night,5.0,positive
good product purchase additional apps work,4.0,positive
want low budget tablet one dont scared,5.0,positive
great impulse purchase enjoyed setting first smart home device linking system easy set easy set smart home device one enjoyable device house nice able control different thing around house using voice,5.0,positive
got son top quality bad,5.0,positive
one best medium streamer right,5.0,positive
got sale definitely good purchase useful whole family,5.0,positive
satisfied far easy use great price,5.0,positive
compare ipad little small cant beat price get shopping watching tv whatever would smartphone much easier seelove,4.0,positive
product work well however hold button use best part device alexa really wanted take back little annoying hold button every time question sound quality product dog awesome,3.0,neutral
three kid got christmas age use various reason deal made read book week unless really long kid used read play game well nice gift forty buck,5.0,positive
love fire reader best feature able change screen black white letter much easier sensitive eye,5.0,positive
gift son love great price point entry level tablet,5.0,positive
alexa powerful siri apple play youtube limit play music required open account play music,3.0,neutral
entertaining provides instant information,5.0,positive
owned several roku model trying firetv definite improvement especially recent software upgrade work great prime account amazon video library,5.0,positive
bought tablet niece nephew love niece who shown mother thing great product,4.0,positive
love kindle fire good watching movie reading anything need tablet,5.0,positive
grandma like lot basic book reader nothing beat money,4.0,positive
great budget tablet web browsing also useful mp player ebook reader,4.0,positive
make automation w built speaker easier good hooking hue light system help automate thing tech come loooong way,5.0,positive
basic kindle decided get one main reading device,5.0,positive
good product also monitoring kid see,5.0,positive
good purchase happy product would recommends,5.0,positive
kindle fire replace st generation fire awful except reading book new one let almost anything wanted surf web read reply email read ebooks play game etc much better old one,5.0,positive
wonderful ereader hate store book device take way much space,4.0,positive
download game without using phone plan data game boy enjoy,5.0,positive
purchased tablet christmas present sale good basic tablet everything could want tablet especially price paid,5.0,positive
good purchase dont regret buy great reader play app game little slow sometimes,4.0,positive
bought daughter love us music mainly,4.0,positive
tablet use doesnt work well tablet bought use kindle work great cheaper kindle,4.0,positive
good product purchase great beginner,5.0,positive
awesome keep life order help amazon shopping joke little lame entertaining,5.0,positive
love purchase amazon fire hd good experience,5.0,positive
received dot christmas loved best buy dollar splurged bought echo dot bedroom echo family room fun,5.0,positive
much resistance broke purchased kindle fire prior trip read three book free time limited packing space would able carry one,4.0,positive
love kindle listen musicread email pick book read everything load easily,4.0,positive
got complete home automation use listen radio music wish bit cheaper,5.0,positive
purchased father law work perfect good product price,4.0,positive
love amazon fire tv amazing device quick responsive overall believe beat streaming device market,5.0,positive
great tablet year old put learning game,5.0,positive
better firestick memory also ethernet port plug directly box faster result,5.0,positive
need wife alexa great listener,5.0,positive
amazon fire hd since december already quit charging,1.0,negative
work well easy use straightforwardwould recommend anyone,5.0,positive
impressed thing little tablet ereader although thats purchased clarity improved old kindle fire dearly loved year puppy got flabbergasted thing little tablet doand much less expensive tablet deal,5.0,positive
happy new kindle paperwhite everything hoped,5.0,positive
kindle broken screen bought originally regular price sale black friday got,5.0,positive
love tablet easy use provides hour e entertainment,5.0,positive
like kid think great tablet adult,4.0,positive
fire stick bought firetv begin streaming playstation vue much faster streaming device whole family enjoys using,5.0,positive
echo polished ahead curve integrates well smart light play music spotify need integration fire stick harmony hub great solution,5.0,positive
thing dont like screen made seen sunlight wanted take beach poolside read would able see sunlight otherwise terrific,4.0,positive
son love kindle love layout software easy download apps user friendly interface bought gb storage bought expandable external storage make robust durable love child setting limit use necessary,5.0,positive
im apple fan boy wife daughter two mini mackbook air pro ipads two iphones apple watch also apple tvsi retired living room apple tv finding cool stuff fire stick must anyone prime account since apple tv doesnt allow amazon yet heard app soon best part modding fire tv guru,5.0,positive
bought daughter use school love product work great also bought older version mom life well,5.0,positive
loved great streaming movie tv show bought several family friend,5.0,positive
great product kid keep quiet,5.0,positive
bought year ago oldest kid came back year bought two built really well best choice kid tablet,5.0,positive
upgraded fire tv stick twice powerful stick liked lot got coworkers love great travel dorm room paying extra cablesatellite box monthly vig,5.0,positive
really enjoyed item,5.0,positive
bought tablet keep ipad home trip overseas im amazed performance tablet fast screen crisp provides pretty much everything need camera speaker low quality deal breaker dont take pic ipad usually use headphone free game amazon underground free amazon cloud three month peace mind gave made purchase great decision alsomakes great reader love little gadget,5.0,positive
perfect tablet husband wanted size big small carry without clumsy drop,5.0,positive
started netflix since added fire tv good option get adding fire tv use fire tv netflix currently guess best endorsement make,5.0,positive
product exactly thought would complaint,5.0,positive
simple objective tablet excellent choice adult child,4.0,positive
work well able get work tablet samsung phone easy setup family apps amazon prime,5.0,positive
great year old game like spending amazon remove ad worth dont like turn tracking free game amazon store,4.0,positive
purchased daughter absolutely love tablet perfect size stopped using since gave excellent product keep busy entertained graphic awesome price paid well worth keep shopping best buy,4.0,positive
purchased kindle like make easy recharge wherever recommend product,5.0,positive
great reader bought wife love,5.0,positive
bought daughter love much best tablet price,5.0,positive
fourth echo purchased first one home award realtyusacom last three christmas present grandchild love dog listen classical music echo,5.0,positive
get wath paid comparable apple tablet never,1.0,negative
amazon fire hd awesome easy navigate color beautiful,5.0,positive
use mainly watch movie amazon netflix great addition household,4.0,positive
great kid lot game book kid,5.0,positive
wasnt family member kindle fire hdx self much appreciate replacement another tablet seems work better lessno crash better battery compared older one amazon tablet sideloaded texturenextissue way get unlimited magazine access subscription several device work fine usually clear app datathis tablet highres hdx tiny text isnt clear could without zooming sharp enough daily use especially price range,5.0,positive
amazon fire tv navigates ease except downloading e file,4.0,positive
nice price loved price matcheasy get refund cost differencemuch simpler view original kindle,5.0,positive
wonderful product toddler preschooler,5.0,positive
apps better charge faster camera really neat,5.0,positive
great home office music sound great hear across room,5.0,positive
fire box good streaming device would recommend product,4.0,positive
streaming work great fluent fast processing power,5.0,positive
great product complaint broughts product family also love,5.0,positive
purchase amazon fire tv one tv smart e happy used watch hulu amazon tv fast havent problem,5.0,positive
money best tablet buy bought bunch niece play love kindle money allows wide variety activity,5.0,positive
upgrade original kindle love backlight screen even though device smaller original kindle im somehow able read font without glass battery life model much longer,5.0,positive
purchased reward job well done set easy functionality perfect need,5.0,positive
bought two two grandchild year old boy year old girl bought one pink one blue loaded age appropriate game lifesaver,5.0,positive
like echo quick information weather travel music gift love,5.0,positive
streaming easy k ready box love picture quality plus kid play game big screen,5.0,positive
got give voice activation phillips hue,4.0,positive
good price travel well lot good feature compact user friendly,4.0,positive
tablet great three year old complaint cant turn app download function free time see complete list downloaded,4.0,positive
totally worth money apps use daily basis,5.0,positive
love kindle everything looking extremely easy use small enough carry bag,5.0,positive
bought mother law hasnt issue run game internet browser fine,5.0,positive
smooth product work well still ipad price cant beat,4.0,positive
family enjoys amazon tv box great expecially free movie tv show like remote design better apple tv box thats opinion great addition tv make searching watching whatever want effortless,4.0,positive
durable worth every penny got year old daughter amazed easily navigate,5.0,positive
ereader great started reading kindle read paperback torn buying someone else almost guarantee anyone would love enabled dictionary xray im finally able tackle book heavy character list like game throne im serious convienent user friendly negative device amount money spend new book excitement first connect amazon,5.0,positive
love echo know saying really need use love,5.0,positive
good handling light weight comfortable hand good audio clarity video everything good supportable apps need apps use generally,4.0,positive
bought three boy christmas gift great little tablet perfect everything want use,5.0,positive
user friendly recommend age,4.0,positive
great using home alarm finding thing,4.0,positive
echo kitchen handy ask alexa play music set timer news weather etc,5.0,positive
easy operate handy good price,5.0,positive
device kid friendly amazing kid dont like read,5.0,positive
alexa helpful course bluetooth feature great,4.0,positive
purchased stream since prime k ability well also kodi think case people,4.0,positive
protector made fire large direction coherent worse purchase best buy ever,1.0,negative
excited get tap since larger speaker dot unlike echo battery charger make portable already echo work perfectly home listening online radio tap cut constantly returned exchanged gor dot,1.0,negative
great little android box already one found sale bought another sideload kodi onto everything need wired connection internet must streaming hd content,5.0,positive
love using house work product house,5.0,positive
great tablet great quality liked price great,4.0,positive
love good listening music great asking question love able ask commute bealexa always gaining new skill work home automation system,5.0,positive
bought gift elementary school aged niece immediately put work playing game watching video face lit nearly two month since purchased shes problem,5.0,positive
easy fast access popular apps appreciate voice search remote,4.0,positive
perfect need really enjoy easy use,4.0,positive
got christmas gift people say love tablet price great,5.0,positive
price right year old work great easy use nice parental feature also,4.0,positive
got kindle replace old kindle lost ipad using read kindle book kindle back lit screen combine best ipad kindleback lit glare sun,5.0,positive
like contrast easy read outside,4.0,positive
bought yr old daughter able use within minute love bed play game everyday well bought apps read love,4.0,positive
amazon echo revolutionized home connected spotify phillips hue everything else gem idea make voice control work whole home thing would say come voice control remote got separate purchase completed outstanding experience desperately desired tell dont echo shame future love,5.0,positive
used gift receiver said delighted would begin using immediately,4.0,positive
replacing original white page kindle love reader like new auto adjust backlight also like new page turner slide side screen great product,5.0,positive
awesome little inexpensive tablet isnt fastest get job done well surf web watch video online also downloaded spotify app listen music next ill download netflix get job done well,5.0,positive
great product bought grandson th birthday super easy monuva love,5.0,positive
scratch easily otherwise good case also hard find,4.0,positive
worn one kindle discovered kindle fire cant read sunlight decided kindle paperwhite infinitely readable light adjusts love new bookerly font,5.0,positive
nice tablet quality would expect higher priced unit,5.0,positive
tablet great used gan,5.0,positive
first fire satisfied purchase,5.0,positive
well kindle lover noticed although taken great care cover warped bubble durable within month started using kindle cover past week noticed cover become warped bubbled leather idea would cause taken great care put near source would done damage sunlight heat moisture anything requesting replacement kindle manufacturer cover need homework come better product especially price paid,1.0,negative
cant update facebook apps expected,2.0,negative
purchased tap thought portable speaker echo actually device yes portable operate wirelessit work alexa set echo operates handsyou simply speak alexa tap microphone button need hold speak alexa great sound quality rechargeable base unit,5.0,positive
bought son broke ipad glad unlimited game book made huge difference desire read love love tablet,5.0,positive
hd antenna fire tv said goodbye cable company everything want watch fraction price,5.0,positive
bought kindle aging mother third love daughter love well easy useeven someone,5.0,positive
amazon firetv stick slow tended freeze middle highdefinition movie asked best buy sale person would see improvement firetv box said yes sure enough correct much better enjoying product much better stick version worth spending extra money,5.0,positive
product work great speak right remote want,5.0,positive
already saved money purchasing getting rid direct tv monthly charge,5.0,positive
tap make great mobile alexa device loud echo still louder dot voice enabled alexa work doesnt detect voice easy echo dot mobile bluetooth speaker though work fine,4.0,positive
great tablet money perfect someone want shell hundred ipad,5.0,positive
vvery good device serf purpose extremely well aprice thats afforadable well worth would recomend friend family,4.0,positive
love option home movie easy set user friendly,5.0,positive
excellent family want use price nice,5.0,positive
nd tablet better tablet price great screen feature reliable recommended reading book surfing web kid cheaper kid tablet,5.0,positive
work great even different room responds play music sound rich,5.0,positive
pretty good designed portable bluetooth speaker alexaenabled speaker voice controlled touch speaker button alexa nice thing connected alexa account play music whatever without phone nearby though alexa work connected wifi wifi connect via bluetooth play music apps battery life also pretty good,4.0,positive
bought year old nephew able use ease great product pirce,5.0,positive
bought christmas gift daughter love specifically like screen lighting,5.0,positive
amazon kindle work great already reading lot book,5.0,positive
fun convenient toy however doesnt capability answer many question would thought,4.0,positive
bought three tablet one boy seven year old tell put would play day could,5.0,positive
purchased year old boy couldnt happier,5.0,positive
wouldnt connect internet tried home couple wifi spot store bought,1.0,negative
bought daughter play learning game watch movie car great easy setup kid account could limit access got pick could see great feature family,5.0,positive
would gave five star rating change page easily either go forward backwards toughing screen,4.0,positive
son really enjoys tablet easy navigate,4.0,positive
love best charger ever bought quickly charge kindle cell phone,5.0,positive
exactly needed hand daughter love leaf mine alone,5.0,positive
good product clear sound unique shape good connection,5.0,positive
easy eye trouble use little trouble setting issue great traveling curling favourite chair,5.0,positive
absolutely love tabletwith price cant beat,5.0,positive
purchased replacement original kindle great reader work everywhere,5.0,positive
could plug ethernet outlet faster speed wireless work great,5.0,positive
quality awesome price amazon product always cool,5.0,positive
great tablet small kid wpuldnt buy ot though,4.0,positive
purchased gift family member wanted able watch video play game wife shopped wonderful beginner tablet issue far user friendly,5.0,positive
speaker great price love speaker degree get sound part room,5.0,positive
bought giftprize project graduation party winner super excited,5.0,positive
alexa easy set many feature use like trial error using alexa much fun ask wake morning really worked much fun since bought,5.0,positive
wife initially talked love shopping list task music news stock marketand well worth someone talk spoken worth imagine highly recommend,5.0,positive
alexa great friend coupled prime music provides constant entertainment,5.0,positive
love newer version e reader kindle keyboard loved finally wore year kindle even better read night,5.0,positive
purchased christmas grandkids perfect gift keep phone using data,5.0,positive
easy use useful source kid activity road load movie book game cheap product great use good education ur kid,5.0,positive
enjoying alexa lot easy use great provider information music,5.0,positive
love echo responds quickly speaker remarkable clear sounding static,5.0,positive
really like pretty easy set love bumper also free time setting time thats figthing mom thought saw something stating free time feature free one year rating may change find true would hate charged kindle intended,5.0,positive
love added space easy move around excited use new feature,5.0,positive
love camera video capability set picture album even share facebook messenger like side charger much better fronti love size,5.0,positive
like sync email actually use prime streaming video service yes know could use app ipad like said like packaged neatly,5.0,positive
love firestick addition k streaming worth getting firetv seems noticeably faster well,5.0,positive
tablet great buy price point perfect entry level tablet kindle app flawless reading fire pleasure,5.0,positive
downloading breeze work quick effective bought pleased,5.0,positive
purchased tablet sister christmas present,3.0,neutral
bought one black friday sale gift cousin flattered performance even didnt expect good work flawlessly usual game apps going miss youtube amazon app store youtube meet requirement daily use,5.0,positive
bought kid play fill aspect great battery might last two hour continuous use,4.0,positive
one best investment ever work great streaming apps,5.0,positive
clarity excellent easy breezy use charge quickly last long time,5.0,positive
access internetwont recommend,2.0,negative
bought tablet year old grandson love easy operate great display,5.0,positive
tablet bought gift mother older keyboard style kindle really enjoyed new little dog got hold seems like new much touch screen make using much easier old keyboard style color display expanded capability nice,4.0,positive
love tableti purchased one returned short charge plug simple exchange new one goodi still gave star buck still working month later abuse u carelessdoesnt scratch easywould perfect kid,5.0,positive
bought fire son excellent product price,5.0,positive
love everything tablet look feel speed ease use perfect year old bought several christmas time,5.0,positive
easy use many option apps download kodi compatible,5.0,positive
amazon fire tv amazing highly recommend,5.0,positive
compact versatile really useful keep thing date,5.0,positive
great reader hoping get kindle paperwhite internet access browser tell option available definately wanted paperwhite,4.0,positive
apps kid slow dont show home page great price entertain child,4.0,positive
great device listen musicbest blue tooth market todayi highly recommend,5.0,positive
better older model bigger better,5.0,positive
great device son game since always using iphone,5.0,positive
one living room one travel one,5.0,positive
purchased item shocked began using battery lasted hour moderate use came month free newspaper subscription preloaded lot feature fastest world would prefer storage price considering well work im giving star,4.0,positive
satisfied tablet especially price christmas gift middle school kid worked,4.0,positive
still learning thing new kindle fire much better lighter weight easier use old tablet,5.0,positive
work perfectly user friendly voice recognition dont waste money roku nexus player definitely worth money k even non k much better picture quality,5.0,positive
show everything great view video,5.0,positive
work good fast great screen resolution,5.0,positive
would recommend tablet anyone good tablet,4.0,positive
wife wanted backlight kindle addition feature even sale great buy anyone enjoys reading,5.0,positive
nice tabket money many nice feature durable,5.0,positive
amazon fire tablet amazing ipad galaxy still pack ton value nice package get lot nice feature lot bull one would often expect device cheap screen surprisingly well made durable sharpest one exactly blurry either x pixel single speaker sort flashlight aside screen speaker get decent volume would consider loud took leap faith buying glad tablet far surpassed expectation every way game smooth fast minimal lag ive seen far play demanding game pretty well may add amazon store lot cool free thing mess first start took half hour set update everything micro sd slot accepts gb card battery life ok gaming expect hour light use could last day single charge video smooth screen nice surprisingly bright responsiveness screen spot cant really mention downfall really isnt one thing say could better wifi set default setting wifi kept turning set wifi always much better usually get pay case get unit feel like could easily cost well im sad didnt yet get protective case mine would highly recommend product friend family anyone need nice tablet want nice gift someone amazon fire inch tablet earns solid star im picky even slightly considering buy wont disappointed,5.0,positive
replacement charger son kindle work great highly recommended,5.0,positive
bought yr old grandson great buy price love new tablet,5.0,positive
year old love able work easily,5.0,positive
enjoy using product doesnt get many apps game android,5.0,positive
son crazy itnice sizegood graficsand internet conection,5.0,positive
great product fun interesting would recommend everyone,5.0,positive
pro tablet great price good battery life resistant enough daily use con operating sistem limited downloading apps amazon app store screen resolution great,4.0,positive
use setting alarm reminder activating lifx light set super easy sound quality volume level really good,5.0,positive
affordable convenient device watching video reading kid light gaming browsing web,4.0,positive
great product problem got hot return,4.0,positive
much easier eye regular tablet long battery life youd think could priced level inexpensive tablet seein pretty much dedicated reader good product enjoy readin,5.0,positive
love product aware would spend month play music like listen,4.0,positive
thats offered favorite help youre prime member kodi run well device,5.0,positive
great entry tablet want dish hundred dollar look fire table,4.0,positive
great thing use use everything even working,5.0,positive
impulse buy getting bigger faster much better tablet wife decided id get job fine week returned didnt find using wnough warrant keeping price awesome dont mind bit slower much expensive tablet dont think go wrong,4.0,positive
perfect tablet kid watch cartoon play game protection awesome,5.0,positive
echo great speaker clear sound reach one room another biggest problem u getting work nest thermostat thermostat must registered email account echo otherwise echo can not remotely control,4.0,positive
daughter love kindle enjoys able watch youtube netflix perfect size,5.0,positive
love size size book thing dont like lock screen ad,4.0,positive
echo technology becomes addictive use smarter alexa becomes learns like music etci apprehensive nothing,5.0,positive
one best purchase hundred great movie show available,5.0,positive
absolutely love echo home always filled music even bought another upstairs,5.0,positive
good tablet price worth buy one,4.0,positive
bought gift kid home love cousin love much,5.0,positive
wld buy product great pic price well worth,5.0,positive
three latest fire tv roku apple tv three pure streamer id say roku probably favorite followed apple tv fire tv however multipurpose device fire tv win hand even close fire tv allows customization freedom versatility ability sideload apps roku sand apple tv locked tight regard fire tv also feature baked prime experience fire tv little slow sometimes freeze occasionally depending install overall bad box price,4.0,positive
since moving fire tv havent missed directv great product loaded feature easy use,4.0,positive
great love got rid cable fire tv,5.0,positive
like size easier travel laptop,4.0,positive
bought item cause bigger phone could put book larger screen,4.0,positive
good tablet grand kid replace defective one otherwise great gorgeous use,5.0,positive
hold charge easy use great tablet,5.0,positive
bought one daughter decided buy one tablet user friendly,4.0,positive
resolution little low screen excellent tablet price,4.0,positive
purchased christmas gift nephew loved nice tablet affordable price,5.0,positive
bought gift father day weekend loved simple tablet everything supposed excellently perfect reading watching video movie would recommend youre looking anything powerful,4.0,positive
bad graphic ugly design good price recommended,2.0,negative
price work fine reader original fire disappointed quit charging im hoping dont problem,4.0,positive
purchased item son christmas gift eye lit unwrapped christmas morning later day older cousin call verify truely received item christmas gift also plan taking best buy e mailed offer received state receive free start service get started tech purchase,5.0,positive
durable inexpensive bought two replace kid fire year old respectively,5.0,positive
kindle fire nice reader love small light,5.0,positive
overall im pleased kindle paperwhite text sharp easy read memory adequate book could want available battery life excellent going week without chargingit get star though processor bit slow causing time lag go screen screen navigation page also kindle note appreciate lagfree response samsung navigation bit cumbersome since physical button back button particular missedhaving dedicated kindle device great battery life amazing screen make paperwhite worth spite area improved,4.0,positive
box easy setup configure user friendly integrates home nicely,5.0,positive
wanted tablet cheap price good quality play game enjoy e book name parent control great limit time different field help kid time management know minute add quick let play later,4.0,positive
good kid looking reasonable cost,4.0,positive
nice table kid inexpensive thats nice part,4.0,positive
good job amazon great product easy hook start watching movie sport etc,4.0,positive
absolutely love alexa echo easy use voice recongination never give trouble,5.0,positive
echo pretty fun use definitely useful paired smart home device control lifx bulb ecobee smart thermostat voice command shes also programmed funny line fun chat see say,5.0,positive
purchased device switched cable playstation vue work great found also enjoy watching amazon movie listening amazon music well youre amazon prime member nobrainer also enjoy simple year old child use,4.0,positive
processor slow took five minute load five minute youtube video mbmin internet,2.0,negative
nice size easy use little people long lasting battery,5.0,positive
good kid use play game watch kid video,4.0,positive
device stream available content smoothly plan buy another one child,5.0,positive
tv smart tv dont gaming system appliance easy installation portable dont even see,5.0,positive
really love tablet brought younger kid,5.0,positive
love going go back get couple rest tv,5.0,positive
enjoy reading wasnt sure wanted read aid electricity turn dat bad,5.0,positive
brought daughter love really like make profile pb kid disney jr apps,5.0,positive
amazon echo amazing device turn house smart home use voice various command like switching light controlling window blind name buying device brainer,5.0,positive
tablet great advertising annoying,4.0,positive
love read rarely time day time great device take anywhere read easily pretty much lighting situation text crisp easy see wish screen little bigger ultimately took back went kindle fire hd pro tablet outweighed con situation kindle paperwhite still great option people read lot want read book anywhere go,4.0,positive
user friendly device daughter love,5.0,positive
purchased firetv upgrade first firetv version samsung k tv new firetv recognized hdmi port k compatible set resolution k video setting trying posible setting bug give even playing k content firetvfiretv,1.0,negative
small compact great beach easy read bright sunlightlove wont disappointed,5.0,positive
amazon cheapest tablet probably oldest market good price,5.0,positive
easy set easy use great assistance like internet personal butler,5.0,positive
easy useeasy connect cellphone tablet play youtube product said upscale k quality picture show tv regular product without k,3.0,neutral
price great tablet good android still good,4.0,positive
complaint functional tablet need great price,5.0,positive
really like amazing device,5.0,positive
great tablet kid entertaining informative kid learning,5.0,positive
someone enjoys reading long period time really like kindle paperwhite battery life phenomenal usually requiring charging every day daily reading text crisp clear backlight nice reading dark however note little uneven lighting ghost effect text time background overall would recommend anyone read long period time,4.0,positive
echo everything advertised mine thing without hitch others problem mine lighting alarm system simple step work great,5.0,positive
love kindle screen good low light reading also sunlight,5.0,positive
easy buy line store fast shipping pack good,5.0,positive
customer service rep took sale horrible would recommend customer friendly person,5.0,positive
bought relative christmasi hookedplays song think ofdoes mathreads bibleorders pizzaand turn lightsi connected nest thermostatgreat gadget work,4.0,positive
electronic book reader great able read ebooks watch movie play game browse internet let hookup internet connection want use long range,5.0,positive
small light comfortable hold either hand keep airplane mode medium lighting battery last week lovin far,5.0,positive
bought mom help hand coordination love,5.0,positive
like kindle fire use access movie apps use gaming apps,3.0,neutral
good kid nice fun entertainment liked,5.0,positive
fire like hd better movie better quality,5.0,positive
purchased gift friend really wanted device play game perfect much tablet great tablet price,5.0,positive
love always messing around asking question,5.0,positive
love talked several people buying one also,5.0,positive
cool tab must buy kid amazon need load apps,5.0,positive
got black friday weekend nd fire lot thing like take anywhere lose get stolen new feature like blue shade use tablet evening worry trouble going sleep,5.0,positive
purchased son work great,5.0,positive
great entertainmenteasy usevery affordablegreat education,4.0,positive
would prefer hardware button wish could access public library digital book work great dark,4.0,positive
purchased gift love,5.0,positive
ive bought fire tv originally second tv smart tv show start playback instantly voice search easiest thing use complaint voice search work rd party apps yet,5.0,positive
kindle great easy set ive found book wanted,5.0,positive
ok product main reason purchase first time tablet owner cheap price without google play store kind suck like say ok price,3.0,neutral
take practice use function echo additional component expensive worth,4.0,positive
wish little bit bigger right need light weight compact easy use priced reasonably,4.0,positive
bit skeptical first purchasing device roku glad even though cable tv end watching device movie entertainment cable tv everything load super fast,5.0,positive
tablet screen memory lackluster best replacing another one kid tablet giving gift older family member way go video amazon website show better picture streaming video amazon one touch turned automatically careful password protect purchase unless dont mind lot purchase short make easy purchase item mistake thought prime video notice charged episode warehouse since didnt see show caught quickly able chat amazon customer care walked change setting online tablet since im looking higher end medium tablet memory gb unit,3.0,neutral
awesome product fell love minute turned,5.0,positive
bought whim brother recommended try sometimes hard believe important life opened long forgotten youth music video anytime,5.0,positive
great gift son everything love technology child love asking question,5.0,positive
got early christmas present sound pretty good small speaker echo controlling light furnace av system set easy,5.0,positive
great budget tablet performs like one x much,5.0,positive
love much thanks use table banking,5.0,positive
lot fun use linked light temosta echo work great,5.0,positive
bought reading enjoy feature book movie,5.0,positive
amazon created great smooth intuitive responsive interface work work well,5.0,positive
well received given gift person like technology,5.0,positive
girl love asking alexa play specific song want listen also enjoy seeing smart asking figure homework question,5.0,positive
purchase another tablet money else another shopper informed kindle fire available best buy able purchase name brand tablet less going best buy make purchase well worth trip price kindle fire let date read book google read email thing computer,5.0,positive
bought gift girl second grade maneuver around really good,5.0,positive
silly arent provided purchase kindle super expensive,2.0,negative
bought mom love user friendly,4.0,positive
second unit one p k ultra high definition built love buy one also love,5.0,positive
love kindle paperwhite white battery last long time without recharging book one compact location add personal touch color case protect kindle take mine everywhere go,5.0,positive
didnt expect little however ordered online read description screen size really great reading playing,5.0,positive
alexa amazing keep kid entertained hour everyday,5.0,positive
second kindlehighly recommend pairing amazon prime getting kid unlimited package,4.0,positive
absolutely love kindle paperwhite first ereader choose kindle nook advantage reason kindle obsessive usage amazon dont like us proprietary format format usable pdf workarounds therethe screen crisp look like paper barely notice eink refreshing read hour without discomfort built light great night reading lightoverall great device wait price drop fairly often would buy,5.0,positive
love music offered amazon say song play say good morning give history day,5.0,positive
replacing son year old computer love apple product,5.0,positive
year old home best purchase ever indestructible reliable easy program would highly recommend,5.0,positive
amazon tv work great paired kodi app,5.0,positive
fun useful product get better time kind similar siri google assistant steroid potential much better,4.0,positive
us item worth every penny small price pay,5.0,positive
first adult price right easy use right size,5.0,positive
rd kindle fire ive purchased first hd size like spec speed apps book download amazon accessibility free time younger son definitely worthwhile purchase also apple user,5.0,positive
bought tablet month ago waited see see id like husband owned zoom ive owned inch samsungsthis far favorite bought one time love use email game social medium internet accounting love fast reliable easy use easy see seems durable extra protection bought shock case flip stand back protected versatile wish would battery lasted longer constant usebut suppose everyone need break every hour charge back pretty fasti think great tablet,5.0,positive
went store left,5.0,positive
great product would recommend friend,5.0,positive
easiest tablet use bought good traveling,5.0,positive
bought parent christmas loved funny see something parent playing new technology daughter four year old parent sixty good everyone,5.0,positive
love able use voice activation anything playing music making amazon purchase,5.0,positive
excellent reader amazon prime access number book amazom plus utilize local library paperwhite excellent reading anytime good battery lifeif need reader buy better one want look kindle fire tablet good price,5.0,positive
bought gift wife love enjoying learning new feature day,5.0,positive
kindle great price easy work great kid,5.0,positive
really like bump bottom like previous kindle reader like previous kindle readeri dislike fact screen recessed like previous kindle reader can not set unit facedown,4.0,positive
super easy use gentle eye ive tried many ereaders ill definitely stick one,5.0,positive
easy installation usage fire stick dont cable bill longer,5.0,positive
thousand review nothing new add,5.0,positive
bought two kid loving great value price,5.0,positive
sound amazing mostly play music also use answer question fun wish wireless bought nd one since loved much,5.0,positive
excellent kid thing dont like difficult go kid web page typing web address set kid profile plus take away easy access camera kid love may set wrong come printed instruction tech savvy item extremely durable great fun kid,4.0,positive
work better product,4.0,positive
amazon fire hd great feature size perfect carry anywhere excellent apps accessible book movie game etc clear screen quick easy setup begin using,4.0,positive
like paper white reading doesnt glare like tablet color make reading feel like reading paper book without weight,5.0,positive
love amazon fire tablet screen view quality great worried durability first want carry around traveling however problem plan using tablet supplement laptop definitely recommend others,5.0,positive
picked unit christmas gift kid loved,4.0,positive
nothing else left eink market anyway amazon kindle still doesnt support epub format course amazon doesnt like competition built ok moderately cheap plastic squeaking least contrast ok nook par cant imagine bad regular kindle would though one dpi ok scrolling fast enough integrated vocabulary home menu physical button though besides home kindle one ui completely responsive try go library instead home brings amazon kindle page overwhelmed advertisementmy biggest dislike volume advertisement thus convoluted interface way worse nook much readingcentrica lot cheap free book available amazon especially prime membership linked public library ebooks well,4.0,positive
idea insisted paper book long easy awesome,5.0,positive
combining amazon prime made excellent choice st grader many free book learning game,5.0,positive
first bought got started wouldnt register amazon account tried making new account tried using mom account would work took back geek squad look claimed defective exchanged another one new one work wonderfully havent issue yet,3.0,neutral
love box lot feature use tv home vacation,5.0,positive
loved tablet love sold ad every time powered loathe even would pay discontinue feature amazon want dollar kindle fire charge dont price device flash ad consumer every opportunity unbecoming returned item pronto,2.0,negative
im huge kid using electronics son love take trip play downloaded game love want get stuff done still want occupied trick little hard navigate first though,4.0,positive
surprised husband amazon echo enjoying learning capability,5.0,positive
hate isnt organization apps,1.0,negative
bought wife cant put ordering book fingertip hold charge long time use anywhere lighting,5.0,positive
echo everything expected lot fun asking question quite handy hubby full,5.0,positive
got mom christmas love,5.0,positive
straight box easy plug play voice prompt worked great,5.0,positive
love amazon fire tablet gave one grandson love,5.0,positive
issue like separate profile use getting online plus load app suitable add profile,5.0,positive
refrigerator absolutely terrific feature well thought work well mom healthy eating plenty space kid drawer snack beverage attractive,5.0,positive
work great,5.0,positive
purchased replace old kindle surprised cost difference though,5.0,positive
ill update christmas read many review purchasing anything surprised read many problem fire thats im going reliable good starting tablet wife mentioned went higher storage gb even though buy micro sd card gb picked case bb price micro sd gbjust wait till christmas morn,5.0,positive
got great grandchild christmas know theyll excited tablet,4.0,positive
bought year old son second tablet speed,4.0,positive
tablet great kid amazing quality,5.0,positive
problem tablet kid love size great,5.0,positive
