reviews.text,reviews.rating,sentiment
great ereader comfortable hold screen built light sensor adjusts ambient light always easy see go dark room blazing sunlight always visible screen,5.0,positive
best smart gadget home works smart things philips hue,5.0,positive
weve much fun thing love,5.0,positive
space saving device energy saver feel like king commanding information ease use music streams well quality sound great coverage square feet perimeter must buy product,4.0,positive
durable cover takes abuse year old gives,4.0,positive
great product kids read xmas gift,5.0,positive
like downloading books fast still learning features explored positives featured,4.0,positive
tablet good mostly use read go however tablet works amazon approved apps long dont mind good choice get sale better price,3.0,neutral
great product met expectations,5.0,positive
bought echo use alarmcom security system voice recognition interface expect see friends family also buy one reasons great product price high,4.0,positive
great day reading backlight works great day well nice enough light read wherever batterry life also long,5.0,positive
bought fatherinlaw christmas loves easy use already bought books,5.0,positive
tablet reasonably priced easy use find using much frequently thought would gripe hard download apps amazon connected im still trying get dropbox example,4.0,positive
hubby bought us use play music check daily weather make shopping lists alarm appointments work check movie listings,5.0,positive
sound amazing lives hype,5.0,positive
delivery super fast product seems nice,5.0,positive
love amazon fire tv awesome get another bedroom tv best buy best service,5.0,positive
christmas gift early tell arrived time,4.0,positive
love echoim really enjoying features,5.0,positive
im prime member nobrainer wish could get pirates version like stock though,4.0,positive
love job works well bur direct tv app,4.0,positive
use amazon fire tv everyday everything tv shows movies listen music play games,5.0,positive
like reading device use almost everyday read books,4.0,positive
bought tablet year old great beginner tablet,5.0,positive
tablet affordable well made bucks steal,4.0,positive
like thing turning lights house good getting info things math hear good play music pandora account thats things,5.0,positive
took bit get used kindle used reading books phone kindle app bit bummed losing color also dont like sound nice lightweight device good battery life first thought defective froze first time plugged usb actually stayed frozen couple days finally started working,4.0,positive
nice little dollars took bit get use using ipad got travel take beach nice size lightweight,5.0,positive
pick deal day saw,5.0,positive
good tablet kids thing really dont like fact need put credit card able get apps ok,5.0,positive
everyone needs little black box fun interesting,5.0,positive
alexa could hear across room worked well playing music think need lot smart home devices make purchase worth,4.0,positive
bought someone gift xmas good simple tablet someone,3.0,neutral
great option take library go without multiple distractions come tablet,4.0,positive
amazon echo amazing home automation system works great sound incredible bluetooth works flawlessly,5.0,positive
ok feature operating instructions easyalexa feature plus,4.0,positive
much really must anyone loves tech,5.0,positive
price feel like complain anything youre going sound crazy got black friday special awesome use home automation playing clash clans youre big amazon stuff also nice selection amazon apps,5.0,positive
convenient easy operate love shopping list adding list without physically moving paper list lose,5.0,positive
bought one white kitchen blends well handy morning dinner time new features added weekly,5.0,positive
baby bargain good screen decent overall quality performanceand alexa use bluetooth speaker become office music machine hold home button ask alexa play easy jazz muss fuss improves upon regular alexa screen,5.0,positive
great things need easy store put purse,5.0,positive
love easy set use tons information jokes plays music give spots scores,5.0,positive
purchased travel tablet niece great able play amazon music download books movies planning primary tablet certainly trick trip kept occupied even traffic hour car ride enjoying books well,4.0,positive
dont know great assistant kitchen considering getting couple echo dots rooms house handy smart items home,5.0,positive
great product works expected cool features kids love,5.0,positive
bought two grandson grand daughter love like parental controls apps,5.0,positive
far best least expensive media player found meets needs every media player stream amazon netlfix hulu sets apart since uses android actually stuff dont mind sideloading stuff case use run kodi well kodi play dvd iso files bought hundreds exercise videos years need iso order use menus kodi last media player price point could wd tv live plus plus plus highly recommend,5.0,positive
great mom isnt tech savvy luv,5.0,positive
bought grand daughter knew use right away purchase rubber case different colors protection,5.0,positive
happy product couldnt pass price also runs nicely,5.0,positive
like reviews said netflix app buffers every minutesawfulnow glimpse spinning red circle blood pressure rises hoping would one minority finally yanked hdmi cable attached computer finish watching programim returning amazon firetv yet recently acquired amazon prime ive hearing great things selection movies etc update ive used,3.0,neutral
great little tablet someone always go,5.0,positive
gift grandchildren would recommend prices gone since first bought oldest granddaughter,3.0,neutral
good basic tablet checking email web browsing reading ebooks,4.0,positive
ok average user os good enough kodi interface ok little busy like fact could use universal harmony remote jodi also takes almost hour set buffers way shield,3.0,neutral
got gift loved told works great efficient,4.0,positive
echo great device ony drawback sometimes alexa doesnt understand question great amazon music plays amazon music couldnt ask anything else even plays comedy bits,5.0,positive
year old broke first one best buy replaced problems warranty best,5.0,positive
love new tablet size right love access internet play games anytime anywhere,5.0,positive
husband loves alexa best gift ever perfect,5.0,positive
begin comes amazing thick case fully functioning tablet also comes one year subscription educational games movies shows breaks amazon replaces could choose tablet great get two,5.0,positive
husband kindle fire kids also husband loves kids tablets great variety apps maine draw back tablets vs kitchen floor floor tablet screen cracked,4.0,positive
bought wife mothers day wanted something read sunshine summer performs amazingly respect ipads regular kindle fire units kids one read light time day stars im sure terribly expensive fire units solves like read sunlight beach pool couldnt clearer,4.0,positive
anyone able run tablet really easy use good quality low price,5.0,positive
little device great quick set easy instructions,5.0,positive
steal bought second version kindle fire years ago still running great even respect battery life gifted everyone relation bought around gifting,5.0,positive
easy use kindle app works well regular tablet search simple games email work fine sometimes little slow used travel tablet teader advertising pain helps keep price,4.0,positive
easy use books transferred without issue nice screen,5.0,positive
great product rooted custom rom slim rom xda,5.0,positive
great product streaming favorite movies tv shows,5.0,positive
good beginner tablet kids could use better resolution screen overall good,4.0,positive
gift plan purchase one pleased portability sound quality,5.0,positive
upgraded older model appletv couldnt happier amount features apps available voice search surprisingly great,5.0,positive
one much faster cheap chargers much faster also use phone dead full charge less minutes,5.0,positive
like kindle light easy sue battery life good,3.0,neutral
good tablet price works like good battery life,5.0,positive
son purchased happy says updated newer one better,4.0,positive
slow limited application battery doesnt last long download speed less expected,2.0,negative
nice size clear randomly shuts cant remove unwanted apps home screen watch videoit buffers alot laggs,2.0,negative
new kindle may bells whistles previous models great value price durable light addition expandable memory new model works great recommended,5.0,positive
great purchase would like two,5.0,positive
bought first edition kindle fire years ago kids loved much bought product replace old one love one even larger screen memory cant go wrong,5.0,positive
great gift age parentallocks awesome expandable sd slot,5.0,positive
bought two tablets little ones love would recommend,5.0,positive
kindle paperwhite easy use great features easier read,5.0,positive
bought retirement gift coworker loves perfect easy set hassles,5.0,positive
pleased amazon fire inch tablet product priced right making great buy value,4.0,positive
bought alexa husband fathers day since hes always looking daily weather forecast think use much love music choices speakers sound great,5.0,positive
alexa works great music wish didnt need premium spotty use alexa,5.0,positive
sounds great easy use love shopping list feature,5.0,positive
works well even novelty wore found entertaining useful,5.0,positive
extremely happy purchase kindle fast screen clear,5.0,positive
tablet everything expected great product price,5.0,positive
love reading conveniet,5.0,positive
want one every room handy love love love,5.0,positive
best tablet buy price add memory card,5.0,positive
got tablet daughter good size weight right small hands draw back get apps amazon developed able get android apps,4.0,positive
mom loves gives limited internet access chooses compact go purse,5.0,positive
great informative service guy helped us friendly,5.0,positive
love use crochet patterns well books,5.0,positive
amazon echo great whole family enjoying got fathers day used daily since alexa amazing voice recognition unbelievable even compensates foreign accent complaint echo volume isnt high enough thats gave star rating,4.0,positive
second amazon fire tv newest version picture quite bit better thatn first one viewing playstation vue works flawlessly fps simple hook use amazon apps loaded soon logged love product,5.0,positive
love kindle take everywhere lightweight fits purse great deal,5.0,positive
simple set worth expense fully compatible works fairly well xfinity comcast,5.0,positive
looking reader could use outdoors found device excellent outdoors battery life thus far excellent took adjustment going kindle fire kindle paperwhite overall happy new device,4.0,positive
performs much better old roku firestick seems way faster much clearer w buffering issues wish came qwerty keyboard,5.0,positive
bought fire someone christmas gift best gift given day perfect small online tasks one would like absolutely perfect reading books,5.0,positive
nd one ive purchased run charge quicklyl,5.0,positive
second amazon echo im adding another level house couldnt happier devices controlling music lights thermostats list goes life alexa amazon echo much better,5.0,positive
nook died wanted replacement bought fire tablet black friday last year inexpensive old adage goes get pay ok basic web surfing limited slow one little speaker back lay table wont able hear well,2.0,negative
year old loves love use unsupervised without worry learning alphabet great tool,5.0,positive
purchased girl friend absolutely loves reads around books week,5.0,positive
works well easy set use stream dtn,5.0,positive
used days screen froze timesthe kindle wont switch restart time sometimes restarting wont help clearly defective brought bestbuy store exchange custumer service wont replace asked look kindle shelf none said could give store credit would go line checkout order new one since got mine discount pay price difference ridiculous wouldnt order replacement defective product unless pay got refund end even though liked product otherwise would much prefer exchange guess purchases discounts protected,1.0,negative
basic tablet nothing fancy great price,3.0,neutral
inexpensive tablet read ebooks check emails watch videos,4.0,positive
great value money easy use lot great features addition ability read books listen music play games use camera great value money screen large enough make reading easy,5.0,positive
love tablet perfect tablet use home road basic internet tasks able download apps also use reader love,5.0,positive
great deal great product year old mother loves,5.0,positive
needs radio got alexa great product,5.0,positive
really loving amazon fire tv use mostly streaming netflix havent gotten amazon episodes yet also use watching movies amazon account picture quality great havent issues streaming buffering freezing occurred months weve device like parental control feature requires put code watching something im completely electronic savvy havent really tried features yet google chromecast well goto traveling tvs home im happy got firetv remote vs using phones tablets great purchase,4.0,positive
display much better previous kindle fire found uses nice pull comcast app watch shows working treadmill pleasant surprise find alexa loaded well,5.0,positive
nd tablet purchase best buy satisfied everything,5.0,positive
great little tablet would got five stars could use chromcast,4.0,positive
time really read late night dont want turn lights wake everyone back light touch screen make version kindle much better previous ones,5.0,positive
absolutely love amazon echo one fl home buy another ny home love great sound ease playing music listening talk shows,5.0,positive
music pandora etc alarms weather entire family loves echo various uses easy set start using,4.0,positive
bought wife loves read always doesnt put great product,5.0,positive
love simple easy love take anywhere alexa listens right away,5.0,positive
try rd time new amazon fire seems nice upgrades,4.0,positive
kid loved much bought one son wonderful easy kids,5.0,positive
bought two fire tv boxes problems problem remote suddenly stops working comes back works sometimes takes minutes start working never happen roku,1.0,negative
ok price point heavily advertised manipulate purchase amazon,3.0,neutral
purchased gifts used time great tablet,5.0,positive
bought christmas gift soninlaw absolutely loves showed works im impressed functional also fun works perfectly,5.0,positive
great product buy able watch kinds shows movies worth every penny,5.0,positive
purchased kindle daughter inlaw christmas absolutely loves,5.0,positive
playstation vue went nationwide wanted something something live tv replace ps able watch cable tv otathrough hdhomerrun rental fees picture quality great great app selection,5.0,positive
bought tablet year old sister birthday present decent good tablets market recommend first time users light tablet users,4.0,positive
star problems remote staying paired low storage upgradeable buffering issues times overall worst thing,4.0,positive
plug seems working well think connection kindle worn,5.0,positive
love hulu netflix amazon prime starz showtime,5.0,positive
still playing figuring cant love tangerine color got one thing sure apps phone like redbox instagram amazon app store cant put tablet wish could,3.0,neutral
great tablet kids extra one roadi would definetly recommend,5.0,positive
first tablet im excited learning use,5.0,positive
great tablet easy child use price right size,5.0,positive
great item hands tied ask alexa weather sports even songs touch button,5.0,positive
one best products use long time could watch live television movies catch shows like international domestic,5.0,positive
goodwas undecided new paperwhite voyage models lot research see one best based personal analysis instore samples felt voyage nothing price worthy new pw could offer lesser undecided like dont worry gimmicks voyage go pw,5.0,positive
appreciably faster higher amp charger used kindle kindle fire kindle fire hd various android tablets devices usb charging cablesit also blocks adjacent outlet didnt put plug short end like original blackandwhite kindle chargerit exceptionally good deal purchased together kindle fire hd promotion regular price competitive supposedly premium chargeradditionally come cable omission many people wont realizeedit appreciate many comments amazon promotes charger something charges faster chargers havent seen advantage promotional prices good deal almost twenty dollars otherwise look elsewhereedit review written description item statement optimized kindle tablets powerfast w charger charge kindle tablets faster white w kindle charger line added considerable amount time wrote review,3.0,neutral
amazon right idea building affordable yet quality tablet provides wonderful access prime content,5.0,positive
love kindle easy navigate love reading outside ability see screen without difficulty,5.0,positive
wanted reliable tablet year old son one recommended another tablet charging issues functioned well since purchase,4.0,positive
really enjoy todays electronic gadgets really nice addition collection,5.0,positive
everyone needs one easy use fun,5.0,positive
amazon fire works great easy setup picture quality excellent alexis talk bottom makes searching stuff easy got rid cable kept internet weve saved bill streaming shows device simple sometimes movie show would get stuck fast forward stop show wait two seconds resume little issue fire tv great device,4.0,positive
havent bought one already suggest wont disappointed,5.0,positive
tab grown ups neither work entertainment amazon fire os long way go,3.0,neutral
portable usable without eye strain part parcel using back lit tablet prolonged periods time able read night without compromising ability sleep later due suppression melatonin caused bright light tablet decent cover must protect unit also easier hold,5.0,positive
love amazon firetv fast user friendly purchase christmas girts,4.0,positive
husband avid reader better way reward love readingand playing games lol,5.0,positive
tablet small great tool road trip kids keeps entertained small enough carry small backpack,5.0,positive
purchased item sale alternative tab android rc tablet fire tab extremely slow son using rc tablet without problem one slow takes forever web page load apps also slow absolutely waste money,1.0,negative
small portable easy use issues yet,4.0,positive
good easy handle price good,5.0,positive
one best technology purchases made honestly simply looking good quality bluetooth speaker found echoit around price range speakers already consideration echo much purchased lifx lights home wifi connectivity control via echo alexa turn bathroom light alexa change hall light blue love sound quality music fantastic amazon music library packed full favorite songsi also use echo check location packages get news weather updates every morning get ready work keep easy use shopping list seriously love thing,5.0,positive
reading kindle books phone years light phone causing eye strain could read long longer problem using kindle concerned lighting works great adjustable low high light settings read long like eye strain use every day,5.0,positive
great product amazon prime music disposal alltimes skills sweet totally worth money,5.0,positive
im pleased amazon fire puts web browsing reader device fit purse black friday special price almost good true,5.0,positive
sons love playing tablet allow additional time get things done enjoy educational apps provided,5.0,positive
great tablet especially price draw back could load app needed work kindle accept google play apps,5.0,positive
love device amazon prime membership netflix slingtv allows utilize three easily,5.0,positive
great value tablet bought kids,5.0,positive
must prime members great sound used bluetooth speaker boot,5.0,positive
okay speak says feel much potential however look forward updates,3.0,neutral
replaced older model charger issues,5.0,positive
bought month ago absolutely love,5.0,positive
good tablet lot tablet money great kids,5.0,positive
fast forwarding content reset cursor put beginning content occasionally get application perhaps additional memory future version product may fix however watching subscription free content always treatgood solid product also roku interface slightly easier elderly much patience,4.0,positive
love device sure survived long without thing would recommend product sure sound great coming device,5.0,positive
pleased sound quality echo also pleased responses requests,5.0,positive
great price value fast processing many games user options available,5.0,positive
bought aunt christmas wanted book reader decided wanted something could play games shes happy,4.0,positive
first wanna say amazon fire series best media streaming devices purchased fact best buy rewards coupon since racked lot points previous purchases curious see worked like fire stick say better wanted try ethernet connection rj cable see would lag buffer far install kodi tv like fire stick installed kodi version must say works faster movies clearer well run home audio receiver hdmi passthough efficient smart tvs market today audio way better go settings kodi change channel channel also sd card slot usb drive well dont know ever need thatif amazon prime member also good advantage well also stream amazon prime video free good job amazon,5.0,positive
bought tablet two yr old granddaughter christmas loves games camera works great glad got,5.0,positive
get years old daughter good basic tablet,5.0,positive
used first generation fire tv love nd generation k ready even better,5.0,positive
tablet works great battery charged problem provided charging cable connector seat well tablets micro usb port solid electrical connection therefore time tablet sits useless dead battery,2.0,negative
amazon echo fun easy setup use useful,5.0,positive
second kindel first one kindel fire liked love read thought would give one try love one,5.0,positive
first kindle reading book always pleasure awesome,4.0,positive
box works faster stick long router close tv fire box great product,5.0,positive
price tag bucks u cant go wrong,4.0,positive
got year old nephew completing puzzles playing educational games,5.0,positive
love kindle syncs without needing prompt downloads new books quickly backlighting effective even low levels dont disturb sleeping husband want read bed compact lightweight size make easy carry anywhere comfortable hold,5.0,positive
returned purchased th generation apple tv instead liked apple features better youre,3.0,neutral
light weight great screen little small games,4.0,positive
im glad took opportunity buy echo especially sale,5.0,positive
bought two models add previous model sets house new units freeze minutes stating mb connection speed isnt fast enough watching old documentaries prime account cycling power gets working freezes old model works flawlessly ill returning,1.0,negative
actually bought friend already one loves read thought would perfect download books absolutely loves plus features tablet great buy,5.0,positive
wife purchased said needs loves,4.0,positive
satisfied sales price way faster expected,5.0,positive
got gift really enjoyed listening different music radio stations,5.0,positive
always content best buy products would definitely recommend,4.0,positive
one children bought one mother amazing tablets especially price,5.0,positive
good qualities capable answering questions somewhat disappointed,4.0,positive
love voice command online resources,4.0,positive
best ereader light weight holds charge days awesome,5.0,positive
grand kids play games read talk friends tablet works great us priced right,4.0,positive
returned want see new one screen new apple one make final decision everything promised expected,4.0,positive
great tablet great camera begginers enough memory start,5.0,positive
person bought loves another tablet actually expensive couldnt load apps anything,4.0,positive
love fire stick fire tv use fire tv family room wifi connection weak streams beautifully,5.0,positive
pleasing eyes read owned previous paper white one better dpi resolution got great deal,5.0,positive
fire tv great streaming movies playing games,5.0,positive
bought ipad alternative children reading game play kids ipad minis charging port failures requiring costly repairreplacement easy use light weight portable without worry significant replacement cost associated ipad,4.0,positive
great non cheap looking tablet bargain compared brands,4.0,positive
always ipad person im fine easy use inexpensive,5.0,positive
purchase test cost less work awesome faster easy use good product price,5.0,positive
truly glare free light easy download books amazon including linking local library,5.0,positive
movee slow ok price paid,3.0,neutral
lightweight handy screen really easy eyes,4.0,positive
great buy bought year old niece loves,5.0,positive
bestbuy echo sale half regular price bought one kinds interesting fun imagine hands full say alexa set timer mention requests may come use imagination,5.0,positive
portable easy use well worth price,5.0,positive
best purchase ever small item delivers big results,5.0,positive
cause didnt know know u knew,5.0,positive
product worked expected nice sleek design take much space,4.0,positive
excellent tablet low price insurance however would waste money since cost tablet,5.0,positive
lover books love portability battery life definitely would recommend anyone,5.0,positive
many program choices available amazon fire stick would want cable cable expensive much cheaper alternative cable,5.0,positive
bought display echo turning voicecast routes information tablet voice reaponse exactly hoped would price right,4.0,positive
hard beat price great browsing movies web,5.0,positive
picked month ago happy purchase installed smart light bulbs works perfectly,5.0,positive
works well money got black friday deal user friendly,4.0,positive
compared previous generation kindle one much user friendly overall good ereader,4.0,positive
press talk steals real thunder amazon echo,3.0,neutral
love fireit works great navigation fire user friendly think better buy money,5.0,positive
works better expected able surf net watch movies battery life screen awesome bought bucks looking buy give gift,5.0,positive
unit working everything would want however unit needs reset often turn remote unplug plug back works fine,4.0,positive
like size device well expandable storage,5.0,positive
great product bought fast hardly lag,5.0,positive
bought black friday sale really nice tablet ui could little better ok device,4.0,positive
great browsing streaming everyday web usage,5.0,positive
overall product works great nonsmart tvs easy install,5.0,positive
like hard time figuring things outdo get talk geek squad free come store get someone help questionswill fee service,4.0,positive
bought wife listens music time enjoys hands free aspect especially cooking kids enjoy messing asking various questions siri fun argue though pretty easy set use great gift hard buy,4.0,positive
simple easy set around great product,5.0,positive
good get additional accessories thanks giving,4.0,positive
good product beginner tablet arena without spending fortune paying name dont know,4.0,positive
something family always wanted got gift wife works good occasionally pick conversations thrilled,4.0,positive
amazon fantastic job gave father christmas gift loves,5.0,positive
bought year old son loves read much works expectedgreat,5.0,positive
bought echo primarily operating home automation rather music sonos system use musicthe echo works great enabling adjust lighting temperature multiple homes home great interconnects discrete systems using wink hub lots lutron casetta wall switches nest cameras thermostat alexa control,5.0,positive
product easy use straight box,4.0,positive
love new paperwhite download books quickly read books,5.0,positive
product excellent needonly internet,5.0,positive
grandson enjoying tablet uses games communicating,4.0,positive
recommend speaker easy work great sound,3.0,neutral
product great plenty storage lots books,5.0,positive
weve fire fan since dayone one disappoint get wont regret,5.0,positive
great gift give one afford tablet,5.0,positive
much fun asking questions getting weather useful timer calendar love playing pandora,5.0,positive
good tablet books good,5.0,positive
like much good product used every day,5.0,positive
new fire tablet easy navigate two brands fire best,4.0,positive
brought old tablet local store said would need replace iit suggested tablet love tablet much firsdt one easy set use plus price reasonable,5.0,positive
bought christmas gift loved went home night downloaded books,5.0,positive
purchased amazon fire roku acting complications ps vue everything runs fast smooth wifi,4.0,positive
well satisfied fire everything thought would,5.0,positive
son loves new tablet goes soon gets home school,5.0,positive
wanted bluetooth speaker glad got thisi like playing games asking questions,5.0,positive
year old loves amazon free time great lot apps free small yearly fee,5.0,positive
still learning amazon echo keeps calendar list entertains helps budget need budget much available appslove amazon echo cant wait find,5.0,positive
amazon tablet great wish bought gb,4.0,positive
great tablet price kids love brought,5.0,positive
like echo maybe slightly pricey great speaker easy setup connects phone,4.0,positive
wife enjoys product really likes grocery list feature,4.0,positive
dont echo never played one treat words cant describe much love thing controls home automated devices finds information recipes shopping find reviews products play music tell jokes much want one every room phone calls voice texting people alexa devices phone call weak internet flawless,5.0,positive
device user friendly easily transported many wonderful apps choose price fabulousa great gift santa bring,4.0,positive
far tablet efficient kinda bad difficult use seems require lot steps get kids profiles set actually everything hoped would,4.0,positive
great use portable speaker take around work outside long wifi connection use pandora amazon unlimited music,5.0,positive
amazon kindle voyage absolute ereader end ereaders light amazing screen stylish minimal design want ereader definitely buy one,5.0,positive
nice kitchenliving room area ask weather time play music news turn lights works great,5.0,positive
great item great price functions expected,4.0,positive
second fire tablet purchased season great value best buy great place buy,5.0,positive
good product works well troubles,5.0,positive
kindle gui interface works like android fast friendly thank best buy keep hits coming,5.0,positive
great teen agers easy use set small enough take travel lots apps choose long battery life well would buy would reckomend every one even great price well,5.0,positive
still learning abilities tablet new tech us point certainly good item money invested,4.0,positive
nice case love blue magnetic cover stays nicely protects screen useful standing feature,5.0,positive
purchased tablet seeing best buy adi got wife christmas past december price unbelievable even though wife didnt think shed ever use want one said heck bought anyway well shes using nightly week quite bit weekendsin fact shes used anything else ive ever given past,5.0,positive
nice get information normally dont get type music listen played ask,4.0,positive
great reliable tablet three fire tablets purchased previously kids actually tell apart tablets mean,5.0,positive
echo weeks actually got running without help fun grand children love,5.0,positive
love new fire tablet ls light easy carry take often movies music great,5.0,positive
picked tablet black friday great deal works awesome amazon apps,5.0,positive
nicer old fire better screen area view,5.0,positive
exactly discribed love product would recommend,5.0,positive
price fabulous entry level tablet right,5.0,positive
nice tablet economic tool kids enjoy love parental controls,5.0,positive
love excelent entretaiment affordable price,5.0,positive
second kindle first basic model one clear easy read even daylight love longer need light read night bed,5.0,positive
bought nephew didnt know operate little tricky would recommend child,4.0,positive
echo wonderful super smart love interrupt skill return finished asked,5.0,positive
one best purchases investments could make technology,5.0,positive
love tablet take everywhere small enough take trips,5.0,positive
device great streaming needs quad core mobile processor gb ram device problems handling digital needs mention ac wireless receiver option plug usb devices sd cards would highly recommend device anyone,4.0,positive
im hooked bought daughter get books easier home schooled need get one love read easy set come right back left,5.0,positive
great item hands free use best need add something shopping list ask worry finding paper maywill loose,4.0,positive
absolutely love fire tv first purchased fire stick fire tv awesome faster bigger,5.0,positive
alexa works pretty well home parties price isnt bad get,5.0,positive
new kindle fires amazingly good thing say battery life bad well worth,4.0,positive
litte slow great,4.0,positive
got tihs watch hulu netflix pretty fast,5.0,positive
portability nice misses key elements twosound good unit allow new peak feature allow add speaker play music thru house,2.0,negative
got tablet dad old tablet bit dust loves great tablet features,5.0,positive
purchased grand kids christmas watch kid shows great price wanted,5.0,positive
kids really enjoy alexa buy future,5.0,positive
really great room close internet router,5.0,positive
never thought getting echo best thing since sliced bread,5.0,positive
really good described good price,5.0,positive
great fun finding local weather youre coffee easy listening favorite songs changing volume spoken word dream,5.0,positive
todays technology allows hands free multitasking would highly recommend,5.0,positive
good wanted great speaker,4.0,positive
like amazon echo tie nest thermostat control temperature house store simple voice command also like asking alexa random questions see knows like fact learns longer things seems like know doesnt yet know shes still learning heck,4.0,positive
grateful hottest item year works great thank best buy,5.0,positive
easy use easy download books easy access web,4.0,positive
works perfect,5.0,positive
like small light weight size adaptive lighting page turning sensitive skipping ahead many pages moving kindle going back forward trying change one page,4.0,positive
alexia handy general qiestions music trivia type questions happy handy tool available hands free help queries,4.0,positive
great gift one easy use carry,5.0,positive
brought tablet based word mouth buying item see easy use,4.0,positive
purchased remove cable crazy high monthly bill works great dont miss show save month well worth,5.0,positive
like easy navigate problem recommend friend family,5.0,positive
much enjoying echo grand children alexa answers sorts questions us particularly enjoy music request app downloaded tablet listen podcasts radio stations great,4.0,positive
nothing perfect even ipad product price real excellent one one work one home,5.0,positive
second tablet first based android entry level tablet still responsive snappy memory upgradeable via memory card,4.0,positive
works much better fire stick buffering movies tv ended buy,5.0,positive
pleased every product purchased everything great,5.0,positive
first one defective replaced amazon replacement works great,4.0,positive
bought cousin happy small tablet,5.0,positive
im happy stream movies amazon prime account,5.0,positive
mom bought tablets first sisters christmas year old wanted one purchased one loves uses games netflix home school able work tablet well,5.0,positive
product ok best get sale item fine battery life seems little short bottom lineso,4.0,positive
bought aunt could longer enjoy reading books due poor vision loves problem unwanted windows pop shes techsavvy doesnt know get rid,4.0,positive
works great sounds great bought gift impressed stereo system really good follows alexa commands,5.0,positive
keyboard must ease use sometimes apps dont want close,4.0,positive
use daily playstation vue constant fps looks great,5.0,positive
alexa changed livesget oneget one,5.0,positive
quick light good car rides plenty apps easy year old use,5.0,positive
really good product needed great price,4.0,positive
helps keep son entertained long rides pretty indestructible,5.0,positive
wonderful tablet kids comes nice colors many nice features,5.0,positive
love product fast buffering lag,5.0,positive
hard wired opposed wireless easy install much better fire stick,5.0,positive
best way cut cord saved dollars month,4.0,positive
built wifi support much better fire stick less buffering,5.0,positive
went store purchase echo ordered one amazon days,5.0,positive
product great entry level tablet limited memory function,5.0,positive
love tablet easy use ready go turned,5.0,positive
gave christmas gift gotten great reviews streaming features love voice remote,4.0,positive
performs major problems without excessive load times,4.0,positive
fits purpose book reader touch screen could smoother though,4.0,positive
great gift christmas children inexpensive well,5.0,positive
awsome tablet price baught steal,5.0,positive
love echo yr old experience lol volume much clarity alexa understands everything say,4.0,positive
love great hd smooth streaming sd cardive bought gifts one like much,5.0,positive
purchased reward perfect attendance middle school students wanted,5.0,positive
got sale good interface easy use super easy set,5.0,positive
good tablet kids would definitely recommend,5.0,positive
good starter device kids limitations download apple device,4.0,positive
simple easy use also perfect size purse carry bag,5.0,positive
good searching web email good game apps bit disappointed dont access apps thru google videos play,4.0,positive
great starter tablet basic things gonna find better one price price range gonna find faster one get sd card put stuff card eliminating one weak point tablet gig memory,5.0,positive
bit dissapointed local station reception fire tv expected ok expected,3.0,neutral
good tablet kids use set time play game time read,5.0,positive
im normally techie person read many positive things amazons echo alexa splurged gave try absolutely love course asking questions traffic weather recipes etc blast admit favorite part able request type music im mood even change mind minutes later without sort cds putz around various plays radio stations phone laptop definitely gadget worth money,5.0,positive
recommend product best buy friends family members,5.0,positive
daughter bought nd cheap tablet movies great,5.0,positive
cannot get better tablet price best buy sale,5.0,positive
purchased fire tv best buy item sale fire tv compared fire stick much better,5.0,positive
amazing fun getting technology age connected echo w philips hue lights bluetooth speakers works great wifi consistency must takes getting used asking nonhuman questions,5.0,positive
absolutely love alexa great sound quality easy use love able ask questions quickly answer also fun play games,5.0,positive
great kids easy use great price would recommend,4.0,positive
product great learning tool yr old toddler option kid mode regular tablet mode,4.0,positive
tablet stopped working owning two weeks came back hour,3.0,neutral
works great fun great use cant wait buy acceries going get prime,5.0,positive
love love love eink im even big reader ts magic technology one seems excited literally ink inside screen moves electronically literally actual printed book page change instancei like kindle paperwhite everything need particular version doesnt pleasing page color year old kindle strange really needed light actually able read usually want read light pretty nicethe interface rather slow expected given traditional lcd screen literally printing press wish interface better ways organize change order books problem first one received large hole upper layer screen light diffuses glowing hole reminded giant stuck pixel also random stuck black spots next one problems amazon replace,3.0,neutral
awesome tablet price great experience store help needed hovering browsed,5.0,positive
really enjoy reading books glare sun great indoors,5.0,positive
good beginners good wifi work terrible,3.0,neutral
could done without need install whole bunch apps competent alexa guess echo would work better smarthome sometimes hard time accent,3.0,neutral
might best product ever purchased,5.0,positive
job travel would recommend friend,5.0,positive
great sound almost perfect interactions portable dot tap new update allowing voice activation awesome great toy,5.0,positive
love sold apple tvs including th generation,5.0,positive
great music speaker quality excellent listen pandora also amazon primehavent attempted order amazon prime yet though things wellwe still learning,5.0,positive
contemplated getting kindle paperwhite several months purchasing kindle paperwhite fantastic lightweight easy handle worth every penny paid first thing download free books never opportunity read mainly classics books philsophy government leadership love take read hearts content made great decision made purchase,5.0,positive
simple use great childs first electronic,5.0,positive
love product many movies old new well tv shows tv episodes super,5.0,positive
tired trying read books regular kindle fire phone never able screen dark glare strongthis rd kindle love best perfect indoors outdoors small compact fits easily purse tote,5.0,positive
like kindle voyage plenty storage page turning perfect,5.0,positive
love ever get use even half features ill satisfied bought wife reads time wanted something would read didnt even know movies things available camera nice alexi great bob jones,5.0,positive
purchased asus love much easier switch documents load programs pc problem facial recognition kept saying recognize got locked customer service nice got going,4.0,positive
smart buy wonderful reading watching movies perfect amazon prime,5.0,positive
great product money family enjoying,4.0,positive
