reviews.text,reviews.rating,sentiment
im sure amazon basics batteries purchased last time label different importantly seem discharge faster hold less power buy count box usually obvious already box last maybe half time last box,1.0,negative
bought ebooks college could get ebook called school department could either semester already started sales representative store told needed ended buying tablet phone carrier ebooks right less minutes schools department help,1.0,negative
purchased viewing amazon prime loaded couple apps set sleep returned hours later stuck perpetual boot recoverable get another like features price point little soured first impression im checking would recommend friend hoping change second one continued,1.0,negative
got christmas rush didnt think much since slightly open none stock needed children upon opening item one small crack bearly noticeable increased useage item cause screen spider web tried return help management store fountains el paso texas perfect kindles one cracked disappointed star,1.0,negative
purchased fire tv box stopped working one day wont boot sits logo spoke customer service could care less said best could sell another box seeing warranty expired like bought someone even told roku box watch instead totally unexceptionable wife long time prime members expected little amazon way buy nvidia shield tv streaming needs btw doesnt amazon app wink first box ever owned stopped working,1.0,negative
gave batteries shot weve great luck amazonbasics products purchased aaa aa amazonbasics batteries batteries last flashlight uses aaa batteries gone batteries one week span die quickly similar experience aa batteries wireless mac keyboard would recommend batteries,1.0,negative
purchased aa batteries nest smoke detectors batteries came nest lasted couple years expected similar performance amazon aas less months purchase nest indicated replaced product amazons expected standards give miss,1.0,negative
four kids roof toys always need aa batteries purchased amazonbasics pack aa batteries exactly purpose expiration year reads two years sitting shelf batteries left dead werent left cold storage freeze right shelf living room endedup going radio shack purchasing one batteries insteadi imagine star reviews product based initial impressions shortterm use really sad cant hold two years stick known brands,1.0,negative
disappointed purchase purchased dad delivered october visiting opened brand new package inserted run blood pressure cuff machine worked battery indicator showed low switched batteries brand new amazon batteries reading switched another set name brand batteries battery indicator showed highfull home would used battery meter year shelf life even month shelf life amazon usually one biggest fans time,1.0,negative
batteries suck mouse replace every week duracells would last month feel like charged put new ones flash high quality camera flash really slow dim pretty crappy new batteries pleased,1.0,negative
kids loving christmas gifts months later battery charging port barely even works hold charging cable certain angle even charge wasnt expecting super long life tablets pop shouldve lasted longer months upset sad kiddos,1.0,negative
amazon forefront k content offering several shows hdr isnt streaming player capable displaying fps boot obviously built price youve already shelled money k tv wouldnt want able display capable roku present far superior product,1.0,negative
would give zero stars possible every single battery came dead every single one completely useless waste time try fight refund usually great faith amazonbasics im sure,1.0,negative
worst batteries ever bought less one hour installing remote popup tv said remote battery low left got four hours use wouldnt turn receiver aas bought seem fine sure aaas didnt last put new ones remote well see second set four better first low battery warning hours use surfing dish tv program guide showed volts installation checked first low battery warning came volts guess got old bad batch nothing duracell would recommend batteries,1.0,negative
strong enough work remote smart tv sure use since last two weeks tv remote,1.0,negative
picked tablet thinking would great buy family members previous model kindle fire highly approve new product got disappointing display dead pixel turned product slow cameras leave lot desired took back exchanged ipad mini happy,1.0,negative
excited amazon echo however getting home setting finding limiting excitement went away fast echo couldnt answer majority questions would asked question instead answering would play country music never asked forunless smart home features like smart thermostat smart lights etc useless aside speaker money isnt good speakeri however try week finding worth googling questions easier answer even asking movies near etc pain said maybe got defective unit wasnt case echo limited doi would say save money isnt worth yet,1.0,negative
horrible buyi bought aa aaa lasted days battery tester shows lower side good unused doesnt take long stop working,1.0,negative
never disappointed product battery life horrible used camera get maybe five standardnon zoom pictures camera shuts states batteries need replaced used tv remotes battery life maybe week amazon aaa batteries repurchasing,1.0,negative
last models kindle hdx terrible purchased model kindle last models great last years replaced times problem slot sd card defective gave bought newest model shuts completely try plug external speakers sometimes shuts reason going back first year going last year kindles unless make quality phooey,1.0,negative
worst batteries ever purchased dont waste money dont hold charge long buy amazons rechargeable pack doesnt work otber brands doesnt work amazons either got huge box yes actually recharge spend money duracell energizer pack durcell charger still works years recharging,1.0,negative
idea batteries reviewed well used small led keyboard light computer change weekly sure get batteries less money total think youd better buying quality brand,1.0,negative
bestbuy came holiday better amazonitem available arrived within days competitively priced great service problem disappointing performance echo siri wins alexa issues encountered skill installed alexa tell first need install skill second skill already installed user stuck doloop response access quick sentence read wikipedia appreciated ask tell alexas voice rushed computerized information unintelligible tons skills many micro level others time gimmicks careful need skill help skills youve installed responses interesting skills plain wrong vocabulary word master limited told response word begins x instances correct response jeopardy reported correct one skill magic door clue described selected sent backward step clue offered frustrating makes feel something wrong speaking clearly children get frustrated quickly access music quirky pieces classical composers play minutes selection abruptly stop begin new piece singers ambient pieces play hourspositives flash briefing weather word definitions pandora access timer,1.0,negative
bought tablet mother christmas gift gave day week called tell tablet working right went see check sure enough wasnt functioning properly im hoping take replaced without problem know sometimes items defective thats would recommend item ive kindle fire years never problem,1.0,negative
suck run literally days used several sets ac thermostat battery powered thermostat died every days using amazon brand batteries using duracell energizer last least mos never buy amazon batteries get pay,1.0,negative
purchased amazon fire tv owning roku year trying older newest versions apple tv prime member seemed like perfect choice however remote unresponsive disconnecting stays connected menu layout adcentric pushes towards amazon wants view service remote works amazon tv seems sluggish comparison products tried several hours fighting remote decided return get another rokupossibly version good try amazon far close either roku apple tv,1.0,negative
bought year old would another option watching shows besides ipad needless say frustrated slowness load netflix app would get internet room modem really get pay buy dont count getting online seamlessly internet browser really slow use get around downloading google play store access firefox app offered amazon app store check youtube instructions,1.0,negative
say soon opened tablet never ever turned upset ive followed troubleshooting steps users online still never worked fully charged tablet tried still never turned hard time best buy returning item spend hour explained situation never believed item came defective storming decided accept return gave credit iti would never buy amazon product ever piece junk bad quality productthanks,1.0,negative
well kindle lovers noticed although taken great care cover warped bubbles durable within months started using kindle cover past weeks noticed cover become warped bubbled leather idea would cause taken great care put near source would done damage sunlight heat moisture anything requesting replacement kindle manufacturers cover need homework come better product especially price paid,1.0,negative
bought kids holidays tube app installed find rd party substitute ads pop time option remove amazon states since purchased tablet sale afford compensate revenue would returned able find receiptmaybe good product us,1.0,negative
didnt like begining isnt ergomatic easy hit wrong button shocking dog last set vibrate veru easy push buttuns cant put pocket week use replacing probe hand turned tighten prope broke scew end broke level way get bought product different control style many manufators use controler design hsve problems handling one another problem reciever shook collar worn lost reciever weeks might ok dog fast learner plan use days,1.0,negative
old ipad quit decided go amazon fire tabletreally used play games entertainmenti hate itbattery life short pretty much need keep plugged times freezes shuts screens cant take anymore going buy another ipaddont waste money unimpressed product amazon general,1.0,negative
like batteries couple times putting opened compartments find battery acid leaking inside figured one happened several times reluctant use anymore case damage items,1.0,negative
product less months shut unexpectedly would restart contacted amazon help could give hold power button seconds work told buy new one quality product measured warranty support product comes little warranty,1.0,negative
one important reasons purchased hbo go app work chartercomcast quite large market people affected useless claim readily put play else use havent found yet amazon written back emailed issue im stuck waste money go get google chrome,1.0,negative
baught kids figured cover one year freetime includes videos apps games makes sense baught one gift kid overseas content playing contacted amazon said overseas although asked best buy buy assured works everywhere totally overpriced tablet doesnt play anything best buy know let customers know specially u ask specifically,1.0,negative
got christmas gift doesnt stand nothing secure make stand get stand maybe watch video dont touch fall easily certainly dont stand actually use fire hd cover cant falls right feel really badly special person bought waste money already bought cover lot cheaper shock protection one wont stand end sits securely tilt makes useful cheaper one bought amazon also magnetic closer cover stays closed one sure tell person bought dont like one ill feel bad telling theyll feel bad hearing bad around,1.0,negative
batteries worst ever used use wireless mouse work ive replace battery every weeks instead year like old batteries time figure bad outside return window fail amazon ask makes question whether keep shopping,1.0,negative
item worst ever tech support even worst spent hour troubleshooting solution return bestbuy get anotherone guess didnt work ether basically netflix app cant downloaded becuse amazon fire tv wont let make worst youre fan hbo brace becuase app isnt even available app store hbo simply doesnt exist spent total days troubleshooting amazon team actually managing fire tv remotely offices answer ether equipment defective dont netflix hbo available really freaking advertised box dont waist money better get apple tv roku,1.0,negative
bought kids version past christmas lack power storage useful unless want read books dont waste money product kids version good ideal loading apps work takes forever work kids enjoy consider hit miss ill canceling subscription soon free year wasting money,1.0,negative
kindle overloaded apps never use despite one best buys associates said cannot remove amazon apps apps take much memory pad love bought backup work unfortunately bogs also dont like amazon wants access much info set email wont use emails either likely sell craigs list less half paid,1.0,negative
bought birthday gift weeks party removed package turned image cracked like screen broken screen broken best buy washed hands said call amazon go weeks worth calling get replaced best buy lost customer buy make open pay verify works,1.0,negative
used days screen froze timesthe kindle wont switch restart time sometimes restarting wont help clearly defective brought bestbuy store exchange custumer service wont replace asked look kindle shelf none said could give store credit would go line checkout order new one since got mine discount pay price difference ridiculous wouldnt order replacement defective product unless pay got refund end even though liked product otherwise would much prefer exchange guess purchases discounts protected,1.0,negative
alexa months runningyou would expect alexa anwser many many questions maybe know app answer install app every time say special commands stupid alexa box stupid investing hours much knowledgeable stupid ai,1.0,negative
already pleased amazons choice include essentially useless charger purchasing kindle hd caved ordering fast charger would take hours nonuse recharge dont even get full charger adapter put cord already gave amazon please charge real price device instead settling slowly rip people essential accessories sort thing cheapens image erodes loyalty,1.0,negative
opened package fresh put two aa batteries xbox one controller lasted hours gameplay took batteries seem quite warm used heat gun f got new set two batteries placed controller kept controller less minute took batteries one burned finger grabbed heat temperature gun certain spots registered im going try use anymore electronics im sure whats going amazon,1.0,negative
bought mostly backupand read books since larger cell phone back used occasionally may hours use till week sent laptop repairs probably used tot week watching rd primetime video week simply turned turn using power trick safe mode gone toast bought october quit february old fire lasted years use stereo speakers lasted week charge dayssturdier built full junk offered apps constantly trying add junk junk junk,1.0,negative
certified garbage lesson learned paying attention reviews fire tv box remote packaged like new even included new batteries plugging would show amazon logo unknown boot screen cycled power several times even tried reset using remote buttons dice read negative reviews purchased chose take chance im angry disappointed amazon even suggesting refurbished let alone certified means something,1.0,negative
gave fair chance fact simply last long duracells ive gone half pack purchased easily replacing batteries twice fast devices use wont repurchase,1.0,negative
bought around black friday hoping would awesome failed hard tried multiple different micro sd cards none recognized yes formated every format could think fat ntfs fat xfat even tried tablet didnt work make matters worse half apps wanted use werent app store came find isnt linked normal google play store tablet app store missing many common apps main reason bought play clash clans cant wasnt app store tried also use aftermarket play stores play coc didnt work launched played time didnt work update needless say returned bought samsung galaxy tab version spen wayyyyy better bottom line get pay also hint spen version extra gb ram non pen version get afford extra,1.0,negative
realized purchasing reason get many great price takes entire box equate one pack expensive batteries life terrible ive used everything remote controls kid toys run fast go ahead spend extra money better quality battery,1.0,negative
saw glowing reviews startled low price alkaline batteries yeah well startled long last uhoh make dont last dont take shots little finepix camera lens starts closing try shoot compare towell im gonna lie never counted took tons shots using duracell alkaline bats conservative estimate least shots set two einstein needed math looked see made indonesia may may matter since dont know duracells made still lousy things left ticks royallynow let us see shows confirmed purchase,1.0,negative
bought daughter cant even use kid friendly incredibly slow freezes often seem work without wifi like supposed also supposed come year free amazon free time charged every month requires put card number initial use keep calling amazon foreign people cant seem figure problem dont buy,1.0,negative
ouch bought fire tablet used four hours left charger couple hours later picked tablet screen showing weird ghosting effect screen went completely blacki twisted chassis screen bit managed get things working long enough factory reset return tabletim sure defectivedamaged tablet underwhelmed quality would nice amazon brought back higher quality hdx tablets people dont mind paying quality tablets,1.0,negative
bought tablet seemed worth price however lasted months battery died chargeable regardless troubleshooting cord outlet usedbest buy said couldnt anything said amazon could help since warranty escalated multiple times amazon refused help time save put towards good product,1.0,negative
bad batch lastinghave using roku remote dying days usehave happy amazon battery purchases pastnot sure quality overall lower bad batch,1.0,negative
ordered use flashes shoot wedding doubt worst batteries ive ever used theyd last maybe shots would start heat dump shirt instead hand hot would burn youtypically run though wedding energizer batters aa swap batteries went entire pack go buy store ones bought later caused issues finished nightvery displeased glad destroy equipment blow like many issues never buy,1.0,negative
bought daughter holidays four months use would longer would charge tried charges well definitely tablet go hassle seeing still replace warranty,1.0,negative
trying use batteries basically working perhaps old plain working put duracell headphones work put one batteries headphones working worth effort get back,1.0,negative
good price update update horrible batteries gone batteries none worked contacted amazon state refund money apologized great customer servicebut horrible productbe aware refundreturn policy amazon batteries something dont test get assume work need never problem put aas led flashlight nothing tried nothing tried morenothing guess nothing tried tv remote results something would trust stock power outagewhile product gets star thats generous give amazon customer service stars,1.0,negative
batteries dont last might good value important battery lasts longer use hiking rockclimbing working car middle night flat tire use like want much better battery like name brands duracell energizer etc want something thats cheap batteries definitely cheap bought count duracell batteries think amazon ones go bit think duracells last third longer,1.0,negative
waited write review tried nearly batteries ordered power work lasted maybe hour pitched remaining cannot depend point maybe got bad batch worst collection batteries ever used would recommend anyone else based experience,1.0,negative
last less quarter long even offbrand batteries rayovac creating lot waste name brand batteries wireless keyboard would last almost year amazon branded batteries last months werent considered hazardous waste spent might given stars account low price consider hard dispose batteries properly much time youll spend changing favorite devices theyre really worth time,1.0,negative
replace sons lenovo android tablet time renew warranty options brands choose replacement lots family suggested amazon even best buy staff said better choice mention cheapest four brands pick well set disaster wasnt aware tablet lets put four names one amazon account initial account member name completed yr old amazon account also didnt lime put credit info set go settings put parental block inapp purchases many ad pop ups thats turning happy tablet automatically backs photos stuff icloud dont know access icon screen also lots unnecessary pages icons screen cant changed sons tablet need replacement warranty renewal replacing product,1.0,negative
bought twicemy first purchase received batteries silver packaging issues long battery life etc second order received batteries gray packaging pictured bought second back april last week discovered every unused battery hadnt used thrown leaking threw batteries one day found use remotes needed thrown well leaked throw remote well since corroded insideim going buying could forgive one leaking battery almost half package ill either buy another brand bit money quality go local dollar store quality less money,1.0,negative
worst batteries ever encountered anywhere year life appalled amazon put name guarantee first amazon purchase would never done business wrapped packs batteries cellophane would certain someone else used returned batteries amazonnone batteries anywhere close full power couldnt provide adequate power anything tried batterypowered item work properly candles flashlights dim would required physically capable carrying avoid tripping feet none appliance remotes would even turn respective appliances batteries inserted every item tried batteries also stopped working completely due dead battery less minutesobviously returned batteries im sure would done mom heart attack shortly received grateful well neither cardiac surgeon rely batterypowered device,1.0,negative
reviews amazon seemed awesome little know chronic problem port tablets bought christmas went charge first time nothing already loaded paid several apps money also charging cord came appears used theres wear edge went online see could find issue everywhere problem around years android ultimate culprit failed fix source plug charger theres click know place slides weve apple products several years never issue first droid product purchase cant even charged beginning going back bestbuy buy another ipad mini costs much much reliable,1.0,negative
arrived maybe batteries actually worked ones work little juice deadsucks ordered aa batteries amazon brand back worked amazing great price cheap factor many actually use cheap buy,1.0,negative
bought product amazon month ago reviews seemed great gave tryafter using batteries xbox one controllers weeks controller began malfunctionupon inspection checked batteries compartment little bit wet cleaned went get new batteries still plastic wrapper batteries oily residue around type leakage overall dont save money might lose equipment money spend batteries,1.0,negative
version marketed children like dumbed cheap version better firehd hdx screen good battery life bad mirroring tv slooowww youve never owned another kind kindle probably accepting watered version know real kindle like may want pass one another version along soon since cant get much worse one youll probably get better one got mine black friday little total shopping discounts im still sending back thats disappointed,1.0,negative
purchased item recommendation many existing owners however got home attempted set device frustrating instructionsfaqs helpful echo could find nest thermostat could find half hue lights argued fought alexa minutes finally started pick lights comletely reconfiguring thermostat could see would work found lights would turn would change colors brightness levels run software company worked computers whole life quirky would recommend item get google home,1.0,negative
less useless work amazon cloudcam purchased best buy allow monitor two cloud cams kitchen tech savvy numerous alexa devices unable get work tried installing enabling amazon cloudcam skill made sure new updates show show automatically updated first plugged final straw tech support rep told canäôt use show cloudcamäîand unable connect someone could actually solve problem useless help less useless actually makes work echo show less useless,1.0,negative
duds bought christmas could stick toys one worked tried items make sure wasnt toys batteries nope batteries give one star reason got time box triple batteries dont work glad caught christmas would disappointed children christmas,1.0,negative
past years purchased kindle fires various family members workmanship kindles abysmal two weeks ago kindle fire hdx shorted replaced amazon fire device hold charge three half hours read correctly using daily basis time needs charged repeat performance absolutely way ever purchase device manufactured amazon ever tell like want terrible device performance opt amazon product need reliable device look manufacturers options need,1.0,negative
read lot reviews convinced amazonbasics aa alkaline batteries going good buy nope put pair tv remote within month tv telling replace batteries low power decided check new ones right wrapper battery tester brand new batteries tested red battery testernot totally dead inside red next trip home depot picked big pack energizer aa batteries test green battery testeroh well worth crying worth weak batteries sure others great luck amazonbasics aa batteries wanted add experience others make informed decision good luck,1.0,negative
bought ratings amazon dont last disappointed used every device every solar light withing months replace snow cold yard dark cant get never buy,1.0,negative
days old amazon fire stick quit working system fine seemed like remote wasnt getting juice tried different sets batteries still wouldnt workand yes put right way contacted amazon limited warranty remote past days purchased couldnt return sending back warranty service without tv knows long make sure bought energizer batteries wouldnt know remote fired right back cant trust batteries,1.0,negative
ill give two stars price really get pay batteries seemed die lot faster kirkland ones got costco maybe fail soon put several new amazon aa batteries different devices get good amount use couple devices stopped working tested batteries cases one battery actually dead fine seems weird weird enough ill go back costco next battery purchase,1.0,negative
dont know got bad batch im getting less two weeks use use baldwin keyless deadbolt httpswwwamazoncombaldwinaccylinderelectronicdeadboltdpbucy takes aa batteries duracell alkaline usually last months im pretty appalled short im san francisco doesnt get cold dont think thats problemive tested batteries tester httpswwwamazoncomdpbgsby indicates good green yet wont drive deadboltwhen took weakened batteries deadbolt still show green put headlamp httpswwwamazoncomfenixhlheadlampxpgfenixhlxpggolddpbshuxy give minutes completely die,1.0,negative
bought replace year old kindle fire hdx dropped floor sort panicked couple hours research picked tablet safe side got additional gb memory installed couple games none memory hogs cookbook app addition downloading couple books dictionaries honestly say slowest tablet ive ever rotating screen takes seconds thats theres one app open opening book magazine take half minute god help want switch recipe magazine youre cooking amazon obviously concerned showing constant special offers apps satisfied customers since fire tablets available whatever reason maybe theyre discontinued ill replacing either ipad galaxy tablet,1.0,negative
thing disaster unless child never used tablet life disappointment theyve blocked google store good luck downloading games like youtube owned google cant download app get web browser tried download games none would even load short owned less hours waste time save money buy samsung galaxy tablet,1.0,negative
reading positive reviews wish could say best buy great reflection experience product product one month contact amazon support perform factory resets get content show device poorly designed sd card pops constantly messes drm good happens connected internet fix returning spending extra money ipad purchase another kindle device unfortunately based experience use device reading maybe trying download information sd card actually able access beyond frustrating well factory resets content owned already purchased amazon would show device library,1.0,negative
lasted barely time idea batteries last longer others attest stored exact condition home another brand battery amazon ones lasted far less half life namebrands im always willing give amazon products try batteries left lot desired,1.0,negative
sorry amazon love batteries terrible dont last long reordered realized peter short order failed every application requiring batteries unfortunately made indonesia wasnt putting china slot immediately choice applications referred tooth brush remote controls motion lights etc purchased aaa aa difference performance enjoyed idea stocked quantity quantity doesnt replace quality wont ordering batteries shopping superior productjmac,1.0,negative
sorry amazon guys great selling products reasonable prices good hassle returns happy customer purchased box aaa aa cell batteries used aaas remotes apparent problems far used cells yet aa batteries worst batteries ever used dont last long flash lights son four batteries actually blew inside unit heard loud pop unit playing five minutes wanted know happened looked inside unit green negative containment ringsealer blown acid inside unit throw rest batteries trash worried little ones getting acid amazon good name bad batteries,1.0,negative
like shopping amazon purchased several amazon brand products however would recommend anyone buy batteries opened box took pack four batteries case one leaking threw away need batteries one sons toys opened another pack put batteries guessed charge batteries half batteries box dead arrival ones charge last long save self headache buy energizers something else pay work tried return pack day window return im money,1.0,negative
purchased thinking would great value based reviews alarm keypad among things use previously batteries would last year keypad batteries last month die first time happened thought could bad battery possibly memory failing sets months doubt batteries test fully charged install month later gone great value find another battery future use,1.0,negative
appealing price know advance warranty days sons device stopped charging due lose charging port little months got didnt rush call taking care seriously ill family members put customer service bottom list priorities since thought time especially knowing types calls sometimes take hours didnt today son home sick day things bottom list called amazon minutes later trouble shooting steps three times disconnected decided tell warranty days would happy help buy one ok calmly explained full price wasnt spend device barely made two months put hold minutes later told would generously give next purchasemoral story know buy still buy call minute thing breaks even means mom hour late chemo guessalso minute search call defect since wasnt box found amazon support number thread least people talking defective charging ports keep mindif something spend every months might worth,1.0,negative
bought kindle fire gb year old son june months charging port came loose device charge best buy aware issue nothing amazon warranty product days said charging ports often break children using options fix device offer small discount buy new one amazon stand behind product aware defect continue sell,1.0,negative
first amazon product ive purchased thought batteries would good first try since really cant much difference alkaline batteriesi working musician teacher sing band use shure wireless beta mic normal set alkaline batteries last hours mic first gig used hours mic end gig light mic showing battery showing battery die lucky lasted long enough entire gig usually get two full gigs alkaline battery comparison usually buy cheapest boxes batteries lowes batteries slightly expensive amazon basics last twice long mici cant say batteries work things say use big waste money would rather use batteries cost last twice long,1.0,negative
purchased tablet ear old since kidfriendly tablets limited something changed regarding port charger little area small bar keeps bending point months later broke course warranty ended tablets buy black friday bucks less price year long tablet sending someone elses sent back merefurbished disappointed,1.0,negative
never purchase batteries online ever never believed unique japanese technology enables better performance storage overdischarge high temperatures frankly even last two days digital clock four placements aaa batteries first believed bad batch four pack batteries problem week half passed change batteries clock five times hope review convince reader never purchase batteries know expensive shouldnt make big deal frustrating see seller lie took sweet time deliver buyer month waiting never sent form confirmation purchasing product well thats good one,1.0,negative
used replace batteries digital safe week two later needed access something safe wouldnt open sure entering right code safe beeped didnt unlock didnt suspect batteries right away still almost new eventually plugged different brand thats took get safe work properly big relief interesting find aa batteries arent created equal,1.0,negative
update ive trying use last batteries two found leaking acid since previous review didnt want throw point isnt worth mess damage devicesoriginal reviewbought two packs subscribe save last couple months play laser tag guns require batteries thought would good source cheap batteries guns put week ago batteries sitting shelf couple months played game put guns next time played days later noticed oily liquid running one guns battery leaking acid run battery compartment outsidei get happens batteries well thats usually sitting device months days would trust anything expensiveand take immediately use wont buy sorry picsi busy cleaning mess,1.0,negative
ordered thinking rechargeable recognize error part complaint received used surprised died quickly upon attempting recharge figured arent rechargeable big duh partnow im seriously surprised im getting hours use like quarter use typical battery offer horribly disappointed go back name brand batteries sure,1.0,negative
got son always wanting play moms tablet thought would good choice aunt lot tech shopping bought one sister got one within month charging cord units quit working shortly ports became squirly hold right dont charge save money get expensive better quality product,1.0,negative
excited prices batteries however get pay batteries awful ive used toys remotes flashlights remote lasted like week used flashlight minutes thats use got unsubscribed item thanks,1.0,negative
whats happened batteries duracell use gold standard fail leaking destroying expensive medical equipment year year costco batteries became goto batteries last year started leaking even shelf tried eveready price quality varies well trusted amazon love price packaging convenience leaks dont last half time others top reviews stated electrical case well yes high current draw uses staff doctors said theyre batteries get us decent batteries already go dozens week price going matter paying top dollar still doesnt seem save equipment increase usage time seems every manufacture changing product cost marketing expert properly match basic aa batteries specific use cool,1.0,negative
bought charger nov jan little month later device doesnt charge kindle longer kindle shutdown allow plugged multiple hours take charger start use kindle within minutes see low battery message use charger came kindle amount time dont see low battery message quickly charger sure whats going makes think faulty device costs lot money something doesnt work longer month,1.0,negative
got two batteries fire tv stick loaded everything good days fire tv stick stopped responding trouble shooted fix called customer service trouble shoot started saying change batteries response seriously want change batteries freaking tv stick could possibly wrong batteries brand new came device changing batteries saying new batteries fix problem amazon batteries died days happen,1.0,negative
bought march feb son said toy lightsaber stopped working opened batteries leaked causing corrosion contacts longer works even new batteries expensive toy important aspect battery leak whats point saving dollars batteries going ruin something much expensivewith major brands send leaked batteries device repair refund although ive never done thisthe version bought silver green perhaps changedleaked batteries v respectively,1.0,negative
bought heard several sources alkaline batteries one items buy generics get comparable quality name brands unusual keep batteries storage year without problem leakage year would begin leaking soon installing come protective wrap looking brand new would leak within days fouled things one good work flashlight hadnt seen battery leak decades throw remaining ones even though looked deceptively good,1.0,negative
suppose honest thing namebasic use blood pressure monitor take bp twice day takes seconds batteries last weeks ive also used air conditioner remote might use twice day turn weeks stop working also used alexaecho remote used often yet last months first amazon labeledmade product bought rated dont buy looking long lasting battery,1.0,negative
love amazon prime member amazon credit card years think service pricing second nonebut batteries garbage garbagethey really dont work least dont work time even appear work last like time normal aa would maybe justify pricing certain situationsshould use led string lights hope last couple months yepportable defribrilator norc car surecamera younger sisters wedding greek isles nopevibrating nose hair trimmer okcomputer battery hour flight siberia nyetget drift sure try keep trying like dont put faith,1.0,negative
aside fact saleman told tablet would able get apps android tablet would able get playstore hilariously wrong product would never connect internet correctly reset internet every single time table son use starting day one son loved electric device didnt take back reasons days thing doesnt even charge anymore im take back least bought warrenty literally huge waste money id rather spent different tablet garbage,1.0,negative
came look one two star reviews see people saying thing ive thinking since trying use first shipment batteries supposed better previous version replaced ive used batteries far one barely lasted weeks mouse previous version usually lasted couple months least seems like day age rare things supposedly improved upon theyre actually better guess amazon found cheaper supplier branded batteries guess time cancel subscribe save subscription since im one finds batteries subpar predecessors rest batteries pack perform better ill update review reflect thatedited add th battery pack lasted weeks mouse contacting amazon customer service mentioned previously older version batteries worked well wonder changed see larger size amazon batteries still carry older name,1.0,negative
went tablet based many good customer reviews experience good one start phone every day least hour amazon tech support one issue another techs polite knew product well one point asked one trying save ram kept referring storage told didnt even know difference ram regular storage internet browser basic ran slow times even wifi devices ran great day would pass id trying type email keyboard would stop workingwtf come find known issue theyre working two weeks one thing another got fed returned wanted work gave good run quality stuff like walmart trying build computer theyre obviously computer manufacturer neither amazon id look regular android tablet reputable pc manufacturer exactly next got asus tablet dollars unbelievable better comparison amazon fire hd save aggravation go asus company specifically computer business full time sorry amazon time,1.0,negative
absolute junk devices run days batteries probably half dead put devices save money buy duracell batteries groupon stand behind less quality batteries amazon buy amazon batteries become case amazon without paddleamazon send replacement batteries however original ones dont know anyone give positive review terrible,1.0,negative
one star shouldve included purchased kindles bought second one three paper whites got tired playing musical charge chairs amazon would concentrate loyal ebook readers rather useless fires increase memory little bit latest kindle one would happy camper need option adding memory amazon invent chip sell one kindle use ill purchase give us option fires dont work straight reading cant read kind light shiny screen purchase power adapters separately ticks dont care cloud need books downloaded devices vacation often mountain house middle nowhere like however wifi internet access cell coverage cloud useless guess read much thousands books library home stroke forced kindle thousands include adapters purchasing devices increase storage capacity,1.0,negative
dies easily,2.0,negative
last long,2.0,negative
affordable,2.0,negative
poor longevity,2.0,negative
nan,2.0,negative
adequate,2.0,negative
trash,2.0,negative
several batteries dont work,2.0,negative
video files transferring issue files appear,2.0,negative
doesnt last long,2.0,negative
batteries die quickly,2.0,negative
drain quick,2.0,negative
dies fast,2.0,negative
dont trust em,2.0,negative
charge doesnt last,2.0,negative
dont suite purpose,2.0,negative
ok terrible life span,2.0,negative
product ok,2.0,negative
die really quick,2.0,negative
died quick,2.0,negative
short lifespan,2.0,negative
started leaking shortly reciept,2.0,negative
batteries didnt work,2.0,negative
way expensive,2.0,negative
fresh run fast,2.0,negative
half batteries didnt work,2.0,negative
overpriced,2.0,negative
long lasting batteries,2.0,negative
responsive program limited information program user friendly,2.0,negative
poor life buy known brand,2.0,negative
last long,2.0,negative
difficult connect tube frustrating,2.0,negative
ran multiple different type games cant handle,2.0,negative
terrible barely lasted three hours digital camera shoot duracell lasts multiple days,2.0,negative
wore quickly,2.0,negative
love dis tablet wish screen wasnt crack,2.0,negative
die lot quicker typical energizer duracell batteries,2.0,negative
dont really last long,2.0,negative
received aaa batteries reordered aa batteries originally ordered,2.0,negative
go brand name,2.0,negative
many apps id use useful id hoped,2.0,negative
went sale days later batteries paid batteries hosed,2.0,negative
drains quickly like cheap dollar tree stuff,2.0,negative
bad shelf life near duracell light duty,2.0,negative
doesnt work amazon wireless mouse,2.0,negative
feel like barely stayed charged,2.0,negative
cheap tablet solid built weak audio poor camera,2.0,negative
batteries dont last long,2.0,negative
although cheap tablet amazon functionality slow one,2.0,negative
drains way quickly,2.0,negative
short life bad batch,2.0,negative
battiers dont last long,2.0,negative
great remote control car,2.0,negative
batteries last long,2.0,negative
last long,2.0,negative
slightly cheaper namebrand far less half capacity,2.0,negative
batteries go dead quickly,2.0,negative
batteries didnt last year last several batteries dead,2.0,negative
hard use lots ads randomly closes apps,2.0,negative
bluetooth inaccessible connected wifi device chargeable hence portable,2.0,negative
meant purchase aa triple,2.0,negative
slow freezes frequently dollars,2.0,negative
access internetwont recommend,2.0,negative
really fast,2.0,negative
stay away brand doesnt last long,2.0,negative
way radio drained batteries daily expensive,2.0,negative
half batteries dead,2.0,negative
doesnt understand anything ask good answering questionsi extremely disappointed,2.0,negative
candles stop working weeks,2.0,negative
really impressed item pretty slow,2.0,negative
dont work well,2.0,negative
nearly dead box,2.0,negative
slow tube dont work sometimes able download books amazon prime,2.0,negative
half dont work,2.0,negative
itäôsadvertisement everything scree itäô cheap,2.0,negative
hold charge long,2.0,negative
bad graphics ugly design good price recommended,2.0,negative
dont recommended using apple products,2.0,negative
screen dark cannot adjust brightness,2.0,negative
