reviews.text,reviews.rating,sentiment
amazon battery always nice,4.0,positive
daughter love new tablet everything,4.0,positive
great purchase,5.0,positive
got black friday gift kid luv ittouch response smooth,3.0,neutral
work well purpose used fancy good quality tablet,3.0,neutral
tablet work great battery charged problem provided charging cable connector seat well tablet micro usb port solid electrical connection therefore time tablet sits useless dead battery,2.0,negative
change battery least month thing eat battery like crazy hardly used,1.0,negative
battery work well,3.0,neutral
bought tablet grand kid really enjoy,4.0,positive
strong lasting long enough major brand,3.0,neutral
great work nicely,5.0,positive
didnt seem last long others real bad,4.0,positive
one purchased best buy black gray line appearing across screen powering got worse occurring using amazon contacted via chat determined something wrong exchanged replacement amazon working mark yes recommend,2.0,negative
dauther love tablet excellent year old child,5.0,positive
screen dark can not adjust brightness,2.0,negative
good charger,5.0,positive
great starter tablet let face kindle heart still pretty awesome kindle,3.0,neutral
love amazon battery lasted week roku controller family dollar store brand lasted longer lot though well played planned obsolescence l,2.0,negative
lot stuff available add enhance performance,3.0,neutral
far good,4.0,positive
like personal assistant wish smart siri since one else like,3.0,neutral
great price battery,5.0,positive
nice looking picture distance clock cheaply madethe actual clock mechanism stopped working twice doesnt work,2.0,negative
cheap wellmade great deal,5.0,positive
tried various battery powered device fail quickly wont use dont like dispose dead battery,1.0,negative
careful one put tv remote almost immediately one pop could hear sizzling sound within remote immediately took battery carrier inserted proper polarity one battery actually fizzling female end split leaking unreal ive never battery ordering ever,1.0,negative
please aware battery leak put electric candle alarm clock house day bottom candle clock coated battery acid battery brand done house can not tell last long got rid immediately,1.0,negative
alexa doesnt know half computer musical quality good glorified radio think would recommend dot save money,3.0,neutral
best reader however dont expect use tablet web browser function look strange seeing paper version website paper white feature can not turned,3.0,neutral
work like battery,4.0,positive
dud waste money,1.0,negative
work great easy hook competitive price satisfied,5.0,positive
slow performance sometimes application freeze dont work well charging port low quality,3.0,neutral
purchased tonight time wrong can not change time manually wifi update timeand wont connect wifi need passcode password correct time technology amazon ive many device none make find wifi without password hard starbucks hotel etc need click agree term wifi time can not changed without wifireturning tomorrowps also issue amazon forum one dealing,1.0,negative
purchased try needed many christmas village withing hour battery died turned could least christmas disappointed go purchase copper top one last week week keep village lit holiday purchase,2.0,negative
amazon echo bad seems pretty intelligent sometimes doesnt seem understand simple question,4.0,positive
bought mom stay touch could play crossword game bingo nursing home need alot assistance,3.0,neutral
work,4.0,positive
high performance,5.0,positive
recieve aa recieved cbatteries,1.0,negative
short lifespan,2.0,negative
love tablet everything excellent price except google play store fan subpar apps take amazon outdated facebook app accept google play rate star,3.0,neutral
kindle work inexpensive short battery life,3.0,neutral
purchased stepdaughter well dad longer together divorced yr ago parent could purchase merry christmas little one love easy learn great picture,3.0,neutral
battery extremely short life amazon standard,1.0,negative
longest lasting battery theyre battery weve gone package really quickly,3.0,neutral
hoping happy fire tablet kindle fire year ago really like cheap little worried heard good thing bang buck hope,3.0,neutral
battery didnt even last one monthvery dissapointed,1.0,negative
set battery exploded stored garage right next set duracell duracell fine,2.0,negative
theyre bad value theyre cheap drain much faster would like hate throwing dead battery away anyway recycling option drained day running tiny string led christmas light,1.0,negative
run great complaint nice size screen nice spec around cant better buck,4.0,positive
dont know bought gift nephew see,2.0,negative
ok product nothing special cutting edge technology,3.0,neutral
run outmuch quicker rayovac ultra cost,1.0,negative
time set everything yet granddaughter enjoying daughter issue first set book downloaded onto new one took space believe resolved,3.0,neutral
good quality product clear display easy use,4.0,positive
disappointed battery thought going higher quality work well name brand battery bought use son leapster g explorer son play nonstop shut idle minute battery dont even last day hr use cant afford go battery quickly change week really sad dont hold longer time go back brand name save money use rechargables buy plan using something remote clock,2.0,negative
disappointed battery work work minute waste money,1.0,negative
work good,4.0,positive
expensive easy use kid totally love,4.0,positive
good tablet great price easy use pick simple,4.0,positive
really impressed item pretty slow,2.0,negative
pack battery charged buying trip something warned,3.0,neutral
bought wife one year ago love picked moore christmas gift great price,4.0,positive
amazon worked fine glad purchased item,4.0,positive
satisfied,4.0,positive
brought coworkers daughter christmas love said best gift,5.0,positive
excellent choice,5.0,positive
embarrassing purchased one game amazon app store app crashed right away started dont know amazon tested apps device experience really bad,2.0,negative
love new kindle picture clear camera take beautiful picture happy purchase,4.0,positive
fire solid build horribly slow decent battery major flaw today screen low resolution poor contrast weak viewing angle make fine cheap tablet hand kid though price bad,3.0,neutral
kindle fire slow love fact child protected internet content,3.0,neutral
love hd qlty video awsome selection music tv show,5.0,positive
small envy tight fit otherwise great product,3.0,neutral
pretty dumb tobuy charger port,1.0,negative
product work well represents extremely useful piece artificial intelligence,4.0,positive
need duracell kirkland battery anymore,5.0,positive
great product,5.0,positive
movie could little action packed ok,3.0,neutral
job,4.0,positive
like kindle fire use access movie apps use gaming apps,3.0,neutral
bought black friday kid seem good far hopefully last,3.0,neutral
easy nice tablet love share account husband,4.0,positive
product fantastic,5.0,positive
great,5.0,positive
go week,1.0,negative
ok good price dont expect duracell longevity,3.0,neutral
battery dont last long bought little round light go closet cabinet didnt make week sad,2.0,negative
great battery great price,5.0,positive
seem good quality update seeing last,4.0,positive
son love tablet easy access internet download game,4.0,positive
good reliable tablet recommend othersnot expensive,4.0,positive
run juice fast,3.0,neutral
besides missing app functionality check compatibility purchasing exactly want,4.0,positive
el libro electrónico e muy práctico puedes tener todos los libros ahí,4.0,positive
good tablet traveling reading road,4.0,positive
reading book great working pdf file great also please aware amazon customer service treat like pariah purchased kindle best buy instead directly store,2.0,negative
cord short,4.0,positive
um battery,5.0,positive
easy install easy set would recommend friend,4.0,positive
explosion far,5.0,positive
first generation fire tv really dont see reason upgrade sure k support amazon movie netflix returned device,3.0,neutral
perfect thank,5.0,positive
power battery last longer tablet,4.0,positive
tablet ok worked seemed always reset wifi home one item everything else worked fine,1.0,negative
lot ad amazon good light use,3.0,neutral
great streaming tv movie hardly ever interruption,4.0,positive
described,5.0,positive
trying use battery basically working perhaps old plain working put duracell headphone work put one battery headphone working worth effort get back,1.0,negative
last long never,1.0,negative
havent personally used tablet niece like,4.0,positive
bargain inexpensive,5.0,positive
ripoff use apple usb plug instead free,2.0,negative
cant beat battery,5.0,positive
excelente,4.0,positive
would never buy another amazon product personally work well id rather use rca personal preference nothing quality,2.0,negative
great price battery last long,3.0,neutral
process creating profile tweaking parental control easy painless,4.0,positive
work great kindle,4.0,positive
good light user bought tax worth price,4.0,positive
battery last stander energizer dont suckered price would buy,1.0,negative
replacement son who original kindle broke like lot wish could figure get old content bought old one new one,3.0,neutral
bought sale good portable tablet email web browsing etc traveling,4.0,positive
bought lil brother ok tablet kid especially apps like wwe cartoon,3.0,neutral
use tablet daughter could download youtube kid wished would purchased one storage,3.0,neutral
dead,3.0,neutral
great product great seller,5.0,positive
great battery thank,5.0,positive
battery didnt last long anything used clock toy flashlight would buy,1.0,negative
black friday buy family good entertainment kiddos,4.0,positive
batteriesthey work work guess work,4.0,positive
great starter tablet affordable pricei bought unit great christmas present nephew niece,4.0,positive
bought kid version past christmas lack power storage useful unless want read book dont waste money product kid version good ideal loading apps work take forever work kid enjoy consider hit miss ill canceling subscription soon free year wasting money,1.0,negative
grandson really enjoyed product good deal,4.0,positive
everything much expensive product much much slower changing apps using app slow speed longer issue,3.0,neutral
okay speak say feel much potential however look forward update,3.0,neutral
took around half day tube start video decent enough started never sure gon na work,2.0,negative
prefer live tv purchase dont forget buy antenna watch network tv local news,2.0,negative
affordable,5.0,positive
nice,4.0,positive
ty,5.0,positive
good procuct,5.0,positive
great deal battery,5.0,positive
dont like would recommend anyone,3.0,neutral
easy setup easy hand yr old love different game apps available,3.0,neutral
love lack bell whistle stuck airport battery last forever,4.0,positive
bought two fire tv box problem problem remote suddenly stop working come back work sometimes take minute start working never happen roku,1.0,negative
good battery low price,5.0,positive
battery last fraction time well known battery brand,2.0,negative
great pricing,5.0,positive
price quantity sure would great buy sadly battery worked first thought camcorder purchased defective swapped fresh new battery second round fresh new battery package device magically came life boo amazon selling battery dont actually work,2.0,negative
hoping battery would last hour since didnt dont think price listed,2.0,negative
prior using device decided recharge shocked find take hour unless lot time dont buy device,1.0,negative
opened package battery ordered paid dor,1.0,negative
slow advertisement plagued save spend money something better,1.0,negative
battery last two day,1.0,negative
although description state work kindle fire hdx plug charger kindle receive message charger sufficient wattage properly charge kindle bought charger back travel original charger came kindle show warning plug,2.0,negative
already pleased amazon choice include essentially useless charger purchasing kindle hd caved ordering fast charger would take hour nonuse recharge dont even get full charger adapter put cord already gave amazon please charge real price device instead settling slowly rip people essential accessory sort thing cheapens image erodes loyalty,1.0,negative
bad product amazon offer great product tablet missing feature even basic tablet lack google chrome compatibility made tablet right,1.0,negative
bought gift girlfriend yr old daughter absolutely love easy set use,3.0,neutral
waste moneyyou tube work tabletsso everything old tablet work new onesso going back old one sending back,1.0,negative
okay battery ny work table mouse alarm clock,4.0,positive
great hacked kodi especially royalist,4.0,positive
fine,5.0,positive
bought year old dad complicated use couldnt figure enough able explain time visiting returned bought different kind,3.0,neutral
fine battery wonderful price,5.0,positive
great tablet kid play game watch video,4.0,positive
bought aa pack twice terrible dont even last month,2.0,negative
great price,5.0,positive
wonderful deal great product,5.0,positive
brought christmas present kid far complaint,3.0,neutral
little storage amazon android skin bloated many ad,3.0,neutral
great battery great price,5.0,positive
tablet perfect lil brother love,4.0,positive
great value,5.0,positive
great item great seller,5.0,positive
tablet okay mean job however wifi really spotty even changed wifi password based youtube video ensure worksbut keep going,3.0,neutral
great christmas gift kid love gift,4.0,positive
good tablet yr old play game watch video thing charger doesnt stay port battery doesnt last long,3.0,neutral
tablet average fine grandchild lot fun playing game,3.0,neutral
die way fast,1.0,negative
battery leaked mouse killed cool amazon,1.0,negative
bought work box slow much trouble setup requires amazon account use returned item,1.0,negative
last long copper top,3.0,neutral
good able read bright sunlight condition,4.0,positive
good expensive battery,4.0,positive
kindles purchased work date time set properly therfore unable connect wifi contacted amazon acknowledged problem directed back best buy since day back return policy product well unable make back store time return policy,1.0,negative
concept great issue certain stream unplayable sometimes difficult find looking need easier way maneuver find thing want watch,3.0,neutral
complaint far,5.0,positive
star coz battery silver white shown picture,4.0,positive
nice kid tablet decent price bought road trip,3.0,neutral
best equipment ever recommended friend,5.0,positive
good sound quality charging dock added advantage,4.0,positive
device excellent picture sound would recommend,4.0,positive
amazon battery offering great,5.0,positive
awesome tablet purchased kid love,4.0,positive
cool,5.0,positive
never problem amazon brand battery time around use battery operated candle normally aaa battery last candle couple week timer replaced battery day ago battery separate candle three candle work less hour later sure batch defective wont risk spending money buying work,1.0,negative
cool device totally useful internet tool completelybut use several helpful task music alarm weather update,3.0,neutral
reliable affordable,5.0,positive
bought kid easy use made homework easier,3.0,neutral
great item work real good awesome awesome awesome,5.0,positive
use battery operated candle timer battery normally changed month cheap battery lasted week thought battery good deal wrong,2.0,negative
havent use battery time expect star performance,3.0,neutral
grandson love exactly needed im pleased,4.0,positive
great product work great,5.0,positive
thought would pretty cool gadget impressed poor voice recognition,2.0,negative
good kid use play game watch kid video,4.0,positive
great price,5.0,positive
went pit first time strap behind buckle broke never even got wear poor construction cheaply made product,1.0,negative
bought college textbook took back didnt work particular device,2.0,negative
good leisurereading fun student,4.0,positive
great deal price per battery,5.0,positive
ok battery,4.0,positive
great product user friendly cant beaten promotion price,4.0,positive
work intended lol,5.0,positive
got son always wanting play mom tablet thought would good choice aunt lot tech shopping bought one sister got one within month charging cord unit quit working shortly port became squirly hold right dont charge save money get expensive better quality product,1.0,negative
price something cant beat misleadingpretty much every function app required buy something much free still worth low price,3.0,neutral
great product,5.0,positive
great product easy use different color choice wonderful,4.0,positive
battery last nearly long brand,2.0,negative
would buy cheaper one boughtthe echo better product,3.0,neutral
good alkaline cell price good,4.0,positive
excellent product price quality good,4.0,positive
kid love like get notified every single game playing tablet register,4.0,positive
enough feature simple parental control much tablet even use camera,3.0,neutral
problem battery life seems short compared earlier model,4.0,positive
long baby happy im happy say,5.0,positive
product month there already problem charging port send back daycare owns child problem two there,2.0,negative
better price quick delivery,5.0,positive
great product fast shipping,5.0,positive
kindle good download apps book catch reading,3.0,neutral
little difficult inexperienced setup good price,4.0,positive
excellent product,5.0,positive
three star due fact sometimes fire tv remote doesnt work use smart tv remote issue would give five star,3.0,neutral
excellent product,5.0,positive
satisfied,5.0,positive
kindle fire tablet christmas gift recipient joyed thus far,4.0,positive
love batteriesthanks,1.0,negative
work well sound decent hub portion easy use samsung,3.0,neutral
find battery replaced frequently band used applicationdevice,3.0,neutral
bought battery thinking good price two deodorizer device spray tiny amount every minute put battery one brand name name brand battery changed yet ant battery gone pair name brand cheaper long run,1.0,negative
beginner tablet great interface prefer larger size tablet,3.0,neutral
great,5.0,positive
nice price,5.0,positive
best price,5.0,positive
bought black friday daughter thought paid lot love,5.0,positive
good product service happy amazon fire tablet,4.0,positive
tablet great minimal use child slow wouldnt recommend adult,3.0,neutral
great buy,5.0,positive
great product excellent service,5.0,positive
came look one two star review see people saying thing ive thinking since trying use first shipment battery supposed better previous version replaced ive used battery far one barely lasted week mouse previous version usually lasted couple month least seems like day age rare thing supposedly improved upon theyre actually better guess amazon found cheaper supplier branded battery guess time cancel subscribe save subscription since im one find battery subpar predecessor rest battery pack perform better ill update review reflect thatedited add th battery pack lasted week mouse contacting amazon customer service mentioned previously older version battery worked well wonder changed see larger size amazon battery still carry older name,1.0,negative
simple electronic keypad use battery name brand would go month amazon brand go week sure sold equivalent battery yet,3.0,neutral
helpful learned lot gave good information good comparison,4.0,positive
unplug wait second every time,3.0,neutral
slow processor equates slow internet browsing user nterface ok really wish capability lock onto movie screen toddler watch movie next time ill spend additional money ipad mini kid,2.0,negative
good beginner play game take picture recording video old time,4.0,positive
inexpensive doesnt last long,3.0,neutral
nothing comment giving xmas gift,4.0,positive
pro feel light weight even stuffed fully perfect compartmentscons poor zipper quality side ouch water container small,3.0,neutral
much thing doi havent even scratched surfacei truly enjoy ability search music cookjust heavenlyshes great,5.0,positive
awesome buy price camera rated,4.0,positive
doesnt ability control volume turn tv liked programming didnt like feature,3.0,neutral
nice tablet price wish bluetooth,3.0,neutral
meh work find difficult navigate also ipad mini seems less intuitive ipad,3.0,neutral
access internetwont recommend,2.0,negative
really thought would useful without make additional purchase music like,2.0,negative
excellent product work flawlessly handy,4.0,positive
work great,5.0,positive
great addition kindle,4.0,positive
impulse buy great choice super useful everyday,4.0,positive
camera sharp download another one,3.0,neutral
lot apps incomplete doesnt run apps great lot apps generic,1.0,negative
best value battery,5.0,positive
shortest life battery ever waste money,1.0,negative
last long good battery,1.0,negative
battery long life,2.0,negative
kindle great buy pretty simple use convenient,4.0,positive
got kid christmas price nice problem far,3.0,neutral
love make home automation breeze easy setup,5.0,positive
excellent buy,5.0,positive
tablet well built issue speed processor,3.0,neutral
great product device performed described great review,5.0,positive
box battery worked month work total waste money,1.0,negative
die lot quicker typical energizer duracell battery,2.0,negative
understands question work quite well enjoy music basic knowledge,3.0,neutral
great staple,5.0,positive
disappointed length battery life,3.0,neutral
returned poor reader clearly would last,1.0,negative
dont know got bad batch battery partially discharged opened pack put device gave low battery indication swapped box worked,2.0,negative
work take anything price good enough kid,2.0,negative
nice kindle firegreat christmas giftliked alot,5.0,positive
ok tablet amazon added google play device apps google,3.0,neutral
doesnt always understands still like,4.0,positive
worked fine good charge,5.0,positive
battery last long put portable opener able open can,2.0,negative
overall good tablet fan limitation silk browser amazon app store,3.0,neutral
easy set upeasy navigate clear picture,4.0,positive
battery linked ruined game camera think need replace game camera,1.0,negative
buy product ive received product replace battery remotecontrol candle three candle work ready discard candle decided try different battery soon put different battery another company candle worked fine tried find place write seller couldnt apparently im stuck price battery useless,1.0,negative
use lot listening audio book many ad,2.0,negative
battery amazon awesome,5.0,positive
decent battery ok life,3.0,neutral
goof,3.0,neutral
basic tablet nothing fancy great price,3.0,neutral
great product,5.0,positive
grandson love tablet cant put play gameswatches video,4.0,positive
far worst battery ever purchased previously purchased bulk battery vendor ran previous battery thought would order saw branded amazon thought could losewrong example put battery thermostat dead within day normally put battery thermostat yearnot every day nd example put battery bluetooth mouse normally battery last month dead within weeki dont know bad batch terrible take account order,1.0,negative
bought little guy tablet could repossess ipad love free time app couldve imagined wouldnt play netflix im money tablet still dont ipad back yes called amazon numerous time work fix next time go use dont work fix take several minute force stopping app clearing cache hard restart wait restart netflix oh sometimes numerous time work work,2.0,negative
loved great product year old son,3.0,neutral
good reading book light handy much browsing,3.0,neutral
half battery received dead replace option,1.0,negative
great product add lotta different thing continually learning,4.0,positive
great battery awesome price,5.0,positive
decent battery,4.0,positive
ok apps might looking,3.0,neutral
good battery drain really fast use roku remote plug headphone remote wireless listening im sure factor ive used several different battery remote none drained nearly quick im talking week dead would recommend,2.0,negative
good kid adult would recommend tablet anyone,4.0,positive
love help learn teach count,4.0,positive
great price god battery bulk,4.0,positive
great starter tablet year old,4.0,positive
good product good price,5.0,positive
fantastic option fed expensive unnecessary cable satellite service,4.0,positive
convert regular tv smart tv awesome,4.0,positive
using old fire tv one better update,3.0,neutral
nice item grandchild enjoy playing,4.0,positive
purchased tablet extremely cheap im impressed anything slow user friendly advertising annoying also almost totally useless support apps use regular basis keep access amazon account,2.0,negative
satisfied purchase thanks,4.0,positive
ok kid tablet size good okly use apps,3.0,neutral
good quality long lasting battery problem order,4.0,positive
good product short battery life use minute,2.0,negative
battery dont last long,1.0,negative
buy lot battery hoping way get u theseas long dollar store battery item week others buy,1.0,negative
nice tablet fast price camera take good quality picture,4.0,positive
good product provides service desire,4.0,positive
bought son use watch video play game havent dissapointed far money well spent,5.0,positive
suit need,5.0,positive
good price basic tablet basic functionality,3.0,neutral
yep buying go battery,4.0,positive
nice,5.0,positive
amazon fire job kid play game access internet slower onside streaming,3.0,neutral
easy use long battery life quality build quality display,5.0,positive
good battery good price,5.0,positive
cant get jazzed inexpensive battery good deal around,4.0,positive
ordered aa,1.0,negative
dangerous,1.0,negative
get job donegreat buy,3.0,neutral
im used n ipad wasnt impressed kindle found hard navigate,2.0,negative
love able play original nintendo game,4.0,positive
great battery great price,5.0,positive
freeze lot great reading meant apps,3.0,neutral
household enjoys fun gadget recommend,4.0,positive
would take charge good thing tried wrapping christmas,1.0,negative
used yet christmas gift,4.0,positive
movee slow ok price paid,3.0,neutral
great price long lasting,5.0,positive
batterieslol,5.0,positive
good tablet child adult however issue port charger cable even tablet week would barley charge took back best buy said could fox imagine port covered manufacturer warranty tablet take couple day charge really frustrating,2.0,negative
excellent value,5.0,positive
nothing say,4.0,positive
stay connected wifi connected device within ft router need kitchen dont want walk foot use wifi device work everywhere house well yard garden dont get sick looking useless,1.0,negative
paperwhite excellent first yesterday feb less month since purchased froze nothing work taking back best buy hope fix,2.0,negative
battery fine energetically active power thing like like,4.0,positive
hulu play perfectlygreat volume kindle start right im able read fine however im facebook click article read go page within second page close sometimes facebook app wont even load find blanking showing icon time havent dropped im assuming internal problem tried playing couple game say need amazon app go purchase stuff already havethen close saying error wish could replace new one,2.0,negative
replaced v nook better reading,3.0,neutral
good firetv remote buggy firetv,3.0,neutral
work well fast make looking show real treat much faster model ive used say good job,5.0,positive
good purchase,5.0,positive
great pice,5.0,positive
wife purchased tablet sister birthday really loved tablet,4.0,positive
life span longperformance upto satisfaction reliable failure performance,5.0,positive
bought yr old autistic grandson far good parental guidance,4.0,positive
alright browse internet watch video,4.0,positive
excellent streaming device offered reasonable price,4.0,positive
quality battery,5.0,positive
bought gift mother law birthday,4.0,positive
cant beat money really cool tablet,4.0,positive
tried battery theyre trash lasted week tivo remote amazing dont watch much tv,1.0,negative
still able connect wifi unable give recommendation,2.0,negative
battery good bought electric candle used hour battery dead candle everready still burning month,2.0,negative
great deal quality product,5.0,positive
wasnt used amazon used androidthis product good wasent used,2.0,negative
excellent price recommendable kid family,4.0,positive
item advertised,4.0,positive
maybe received defective batch badno longevity used within week whereas branded one last monthsi purchase regardless lower cost,1.0,negative
prefer ipad okay cost many ad tho,3.0,neutral
great deal price,4.0,positive
good use,3.0,neutral
nan,5.0,positive
kid love tablet camera kid make movie wonderful child good imagination,3.0,neutral
kindle good long plugged wall outlet battery last mere minute portable unit happy take hour charge battery yet drain minute there something mathematically wrong equation,2.0,negative
work good,5.0,positive
fanastic,5.0,positive
cheap aaa battery really shouldnt expect much wish would last long comparably priced battery use light wear head work typical aaa last hour constant use last,3.0,neutral
doesnt power anything got dad christmas thought kindle badnopetried thing wont charge anythingi want money back replace meantmaybe unit bad buck drain,1.0,negative
fire tv work fine remote leaf connection sometimes,4.0,positive
really like echo plus hue light bulb work echo plus buy bridge phillips order schedule schedule time light thought echo plus like bridge guess isnäôt,2.0,negative
nice sound quality connects iphone listen pandora book great,3.0,neutral
eco alexa amazing piece technology design sleek unnoticeable,4.0,positive
daughter enjoying since birthday,4.0,positive
video quality lacking compared streaming device plus side use kodi would get roku dont plan using kodi nividi shield plan using kodi,2.0,negative
kid grand kid thank,4.0,positive
poor battery ordered box far either bad box soon,1.0,negative
good value amount battery,4.0,positive
cheaper reader market great value good product,4.0,positive
feel like change battery often,3.0,neutral
cant download tcm cable provider tv go app,3.0,neutral
great functionality user friendly nice apps,4.0,positive
drain quickly like cheap dollar tree stuff,2.0,negative
good quality,5.0,positive
price,5.0,positive
sometimes specific find information example alexa know answer tell look wikimedia,3.0,neutral
ok sure worth chance misorder,3.0,neutral
picture quality good dont like product,2.0,negative
good storage camera younger child could better battery life,3.0,neutral
need amazon account download apps ita really pain dont like,1.0,negative
use reading light kind clip book use coloring light get dimmer hour use battery get dollar tree last better duracell energizer however last least hour light get dim,2.0,negative
nan,5.0,positive
read review making decision purchase ended returning device expecting experience like android tablet,1.0,negative
need,3.0,neutral
im particularly happy four already replaced dont last long,2.0,negative
nothing problem month luckily could take back get credit kindle put towards ipad started working fine month started losing internet connection randomly old ipad problem stopped charging never got past tried different outlet different android charger nothing worthless,1.0,negative
good overall android box quick easy operate,4.0,positive
nothing bad say get others cheaper price,3.0,neutral
love product pricewould recommendcustomer,5.0,positive
good brand name,3.0,neutral
wrong size battery,1.0,negative
untrustworthydies really quick doesnt keep delivery date,1.0,negative
great battery good price,5.0,positive
battery job last long time writing used two month normally would good using set led string light kept hour day past month barely used battery started die alter color light expected get lot longer use considering brand need change every six month earliest,2.0,negative
easy installation operation took minute beginning watching,4.0,positive
fine necessary known could charge kindle tablet andor phone charging cord would bought,3.0,neutral
whats sayits kindlelishous,5.0,positive
great battery cant beat price thank,5.0,positive
seems like doesnt last long battery brand,3.0,neutral
work good national brand,4.0,positive
great tablet beginner catch reading,3.0,neutral
really disappointed kindlei many kindles wanted somwthing thoughtnwould simple kindle doesnt show book cloudit doesnt matter arent device still show cloudi go amazon account transfer book want device,1.0,negative
battery,3.0,neutral
like fact watch netflix daughter loved,4.0,positive
got st came returned unit coz wont boot advantage buying bestbuy easy exchange return second unit got work perfectly,3.0,neutral
alexa step game google home coming coming,3.0,neutral
buy amazon battery cant beat em,5.0,positive
didnt feel like lasted long battery,3.0,neutral
could get work chromecast returned,2.0,negative
kid friendly purchased little nephew wasnt given info sale person either took back,1.0,negative
performs expected appreciate posting new skill,4.0,positive
first rate,5.0,positive
glad halfprice alexa doesnt know much compared siri,3.0,neutral
often buy amazon basic product tried battery ive never complaint battery drain faster absolute cheapest ive ever used bargain get pay unlike amazon branded item,1.0,negative
love alexabest purchase year thanks best buy,5.0,positive
horrible buyi bought aa aaa lasted day battery tester show lower side good unused doesnt take long stop working,1.0,negative
bought hoping get responsive android streamer disappointed performance k somewhat limited decided return get nvidia shield offer value instead,3.0,neutral
case work great exactly looking,4.0,positive
best,3.0,neutral
helped cut cord television subscripton bill,4.0,positive
definitely best amazon streaming device star,5.0,positive
great seller great product arrived faster expected would recommend,5.0,positive
good tablet kid avoid ad appearing must pay dollar,2.0,negative
excellent machine child easy use download,4.0,positive
nice quality,5.0,positive
upgrade mean three year old kindle outperformed oasisbattery life better week light lowest setting magnetic connector poorly designed grows weak two piece keep unsnaps constantly amazon customer service promise resolved update,1.0,negative
battery last long compared energizer day use good anymore energizer battery last two week far using thing using far battery really isnt money saver disappointed,2.0,negative
nice gadget kindle user display apt reading,4.0,positive
great job playing music getting newsreporting sport score answering trivia question,4.0,positive
might well dead arrival already burned two set since ordered less two month ago schlage keypad deadbolt lock previous battery lasted year ill never order another amazon basic battery,1.0,negative
good value tablet better non brand cheap tablet,4.0,positive
far good seem last pretty long,4.0,positive
excellent,5.0,positive
work great,5.0,positive
real good tuff,5.0,positive
solid battery great pricing,5.0,positive
product ok,2.0,negative
daughter love reading voraciously,5.0,positive
whole family enjoys asking alexa silly question also enjoy playing music echo,4.0,positive
terrible changed battery wireless keyboard yesterday already dead put another set low powered christmas light dead hour another identical christmas light set powered energizer battery still going many many day runningunfortunately bought pack wont make mistake,1.0,negative
ive used thesis battery several device always run juice much faster typical aa battery,2.0,negative
zipper front kept coming apart since open base backpack almost lost item double check get give solid tug,3.0,neutral
im able screen mirror tablet android,4.0,positive
returned item week took lot repeated request get listen u wasnt easy use thought would,2.0,negative
like doesnt always get command correct doesnt answer question way google version,3.0,neutral
good quality tablet drawback can not download every app normal android user want,4.0,positive
kid expensive tablet died twice repair fire brand new,4.0,positive
need cancel auto shipment,1.0,negative
thought review found really good battery less money usually paid duracell wrong put battery operated halloween decoration lasted exactly week hour timer mode pumpkin used duracell still glowing brightly guess back brand battery operated christmas decoration,2.0,negative
work good need c long last,4.0,positive
excellent price definitely didnt last long popularknown brand,3.0,neutral
lot energy,5.0,positive
good battery,4.0,positive
alexa aka amazon echo complete absolutely awesome addition house home automation ive even brought additional smart home item play love shes always learning alexa wroth investment,5.0,positive
looking picture seeing th generation assumed would great device original kindle stopped using wasnt backlit thought th generation would backlit picture make look backlit minute phone amazon trying make brighter technician finally realized th generation supported backlights took back target purchased paperwhite money definitely worth th generation one smaller assumed reason price difference target made experience pleasant,1.0,negative
beginning weve issue remote,2.0,negative
bought yr old daughter reason work second time ive purchased return get mini ipad never waste time money,2.0,negative
work perfectly,5.0,positive
ill give start decent tablet screen mess im trying use cant imagine granddaughter feel,3.0,neutral
great tablet price excellent best buy boardman ohio,4.0,positive
ok price used game checking email havent explored us time,3.0,neutral
fine,5.0,positive
love kindles sturdy compared pricier tablet,4.0,positive
christmas gift yr ended returning slow enough content yr old kid great yr protection tho,3.0,neutral
great price right,5.0,positive
needed regular battery toss random thing rechargeables normally get lost forgotten normally prefer amazon brand white battery great barely worked inconsistent,3.0,neutral
gteat value,5.0,positive
cool scary kid love love awesome,5.0,positive
bought niece nephew love,4.0,positive
hold charge long,2.0,negative
battery dead june use half good month,1.0,negative
greatest thing since sliced bread wife jealous,5.0,positive
great surfing shopping cant beat price,4.0,positive
purchased son kindle fire plug get message charging slow bought oem fast charger exact reason fast even slower rd party,1.0,negative
great value,5.0,positive
good solid tablet price alot thing,4.0,positive
good device respect technology automating house hold electronics personally like google home amazone echo,2.0,negative
originally decided get kindle instead ipad due cost great screen good sound battery pure junk went ipad,2.0,negative
great miss hd option yo love,4.0,positive
son love tablet built tough sturdy great price,4.0,positive
still learning use tablet would liked little direction use didnt seem paper direction includedlike using tablet especially read book email facebook,3.0,neutral
okay beginner tablet enough apps purchase like play store better,3.0,neutral
worst battery ever purchased dont waste money dont hold charge long buy amazon rechargeable pack doesnt work otber brand doesnt work amazon either got huge box yes actually recharge spend money duracell energizer pack durcell charger still work year recharging,1.0,negative
slow advertisement home screen annoying stopped fee,3.0,neutral
device much slower similar device market internet connection stable even direct via ethernet,2.0,negative
grandkids like age ranging,4.0,positive
seem comparable alkalines,4.0,positive
daughter love andenjoys free book amazon,4.0,positive
pack useless confirmed low charge multimeter,1.0,negative
amazon fire tablet great price great stuffing stocker,4.0,positive
got nephew love love love,4.0,positive
good replacement battery,5.0,positive
