reviews.text,reviews.rating
third power charger buy cost since kindle fire purchase cant chargers last reasonable amount time connected charger received message saying low level charger probably would charge kindle use acceptable cost,1.0
bought batteries fitbit scale installed soon arrived typically change batteries every months already replace wont buying,1.0
thing ok long dont expect stuffappsgames like samsung apple cause doesnt line,1.0
thought getting fast charger price paid slow chargerthe price amazon charges fast charger charger included paperwhitebuyer beware way overpriced free purchase od kindle,1.0
surprised find come type charging cords purchase one found sprint htc charger faster would purchase st item ive ever liked ive purchased amazon,1.0
batteries sligtly bigger fit electronics thought aa standard size nope wrong good news proud owner slightly oversized batteries fit battery operated devices perfect reviews nobody noticed size issue,1.0
spent time trying get functioning actually keeping product couple days never getting understand follow commands returned bb also kept trying sell products really didnäôt appreciate,1.0
spent time trying get functioning actually keeping product couple days never getting understand follow commands returned bb also kept trying sell products really didnt appreciate,1.0
run tv remote quicker battery used tv says low battery within week installing try another brand next time amazon please keep eye quality manufacturer test give results periodically often provide good samples evaluation early production lower quality later,1.0
batteries hold charge well time need use weeks none work,1.0
ordered batteries months ago dont really lot things require aaa batteries tv remote finally died put batteries remote tells brand new batteries low,1.0
worst batteries ever purchased use mouse laptop doesnt hold charge three days limited usage maybe hoursday worth price,1.0
difficult turn sticky enough kept falling complete waste moneywhen could get sticking lighting effect nice however quality product zero,1.0
everything locked amazon compatibility google play store lot games children play play store product bad locked amazon services,1.0
purchased tablet daughter within days purchasing screen went completely blank wasnt dropped didnt get wet also limited apps download many apps wouldnt work installed would recommend buying tablet,1.0
must gotten defective lot caused every fire alarm house sound within days installing batteries late return much year shelf life,1.0
worked great awhile wouldnt unlock id enter pin screen would go black took geek squad luckily bought protection plan told dont fix replace got another one one exact thing ended returning one,1.0
waste moneyyou tube work tabletsso everything old tablet work new onesso going back old ones sending back,1.0
batteries even last day led lights used recommend anyone go good brand name,1.0
lots claims description lots good reviews dont know went wrong appears batteries really stinkin tv remote pair batteries lasted weeks namebrand batteries replaced lasted several monthsin led flashlight pair batteries lasted exactly uses light got dim uses batteries totally dead im talking like less minutes cumulative use previous batteries lasted dozens uses probably least hours ontimei dont know got bad batch big bad batch tricked wrong expectations either way back namebrand batteries,1.0
ordered sons remote control truck put trucks within week batteries trucks exploded ruining money spent batteries buy new truck costs spend extra money buy duracell,1.0
two macs wireless mac keyboards used batteries keyboards worked great several days desk keyboard failed connect last week attempted replace batteries expanded inside keyboard come assumed chance happening wireless keyboard downstairs computer failed batteries expanded inside keyboard well come amazon refunded us batteries need replace two keyboards batteries ruined,1.0
hoped amazonbranded product would decent quality batteries terrible charge last usual top brands disappointed im never buying amazon battery,1.0
thought would great gift child got set set could completed unless credit card number entered refuse put type information hands child returned,1.0
return product compatible things facebook itunes needed great books streaming movies,1.0
last time batteries go dead soon ones purchased harbor freight change batteries comcast remote every weels digital camera without flash shots,1.0
someone explain find hundreds hundreds people disintegrating isulation charging cord problem one post amazon official company statement defective inferior slavelabor built imported crap charging cablesanyoneill dollars donuts complains bloom thousands existing bad cables mature dry degrade undergo radioactive decay whatever issue ill bet ill win,1.0
nothing problems month luckily could take back get credit kindle put towards ipad started working fine month started losing internet connection randomly old ipad problems stopped charging never got past tried different outlets different android chargers nothing worthless,1.0
may fluke lasted even minutes two different devices kids toy wireless mouse pay extra next time brand name batteries,1.0
takes minutes connect wifi none apps work restored times already big bulky better get expensive model,1.0
ads dont bother may decent device purchased kid loaded much spam kept loading making slow laggy plus carrasoul loadout makes hard navigate kids kid friendly oh pay remove ads wont remove buy samsung better everything,1.0
worked fine month refused take charge returned best buy advised amazon like handle warranty issues stuck store credit card suppose get used impressed product,1.0
died days days warranty name brand lasted us years one figured would get name brand thinking last longer wont purchasing kindleamazon products anymore,1.0
place contact seller batteries worst last two days week would like refund,1.0
batteries horrible soon would put pair amazon fire stick remote id get message batteries low day couldnt even wake fire stick batteries dead went hole pack weeks,1.0
batteries last dont waste money ive using weight scale batteries would last months batteries get days usage battery life,1.0
firestick remote lasts week replacement required digging deeper alkaline batteries last long retain upper percentage voltage either bad batch degrade quickly remotes plan asking amazon basic short lived peak voltage retention,1.0
terrible batteries exploded face received monday sunday problems remote opened sprayed face acid luckily missed eye bought cheap batteries never anything like happen,1.0
worst batteries ever come across discovered today mostof batteries sent dead put batteries device weeks ago batteries already dead energizers lasted year half device put others another device lasted month energizers lasted years device devices operated conditions tried putting new amazon batteries devices devices didnt work tried putting another set problem placed energizer batteries devices work essentially bought working batteries lasted less month devices used manner would last x long never purchasing amazon batteries would return dead outside day return window,1.0
ive good luck amazon basics peripheral devices computers pack aaa batteries got virtually power package perhaps quality control issue got burned ones bought wont take another chance,1.0
batteries job us low powered last long competitioni thought aa batteries experience say get pay fori sure different batteries lower voltage less capacitancethey cheap buy,1.0
kindles purchased work date time set properly therfore unable connect wifi contacted amazon acknowledged problem directed back best buy since day back return policy product well unable make back store time return policy,1.0
purchased sons kindle fire plug get message charging slow bought oem fast charger exact reason fast even slower rd party,1.0
batteries worst ive ever bought corroded inside toys remotes noise cancelling range headphones expensive gun scope ive tried aa aaa even gave multiple chances batteries electronic devices die within hrs needless say switched back standard duracell batteries care life mess corrosion buy batteries,1.0
initially happy kindle replacement charging cord arrived promptly seemed work fine one use outer covering cord started cracking falling bits almost completely covered electrical tape bits fall w every use end buy new one,1.0
angry year old broken new toy batteries cannot trust put new batteries toy stopped working couple days later opened find batteries leaked also ruining toyedit amazon made since replaced batteries,1.0
worst batteries photographers im sure might fine using around house purchased using external flash worst batteries ive ever usedwont purchase againthe black ones supposed better also horrible photographershousehold use,1.0
bought kindle fire husband use neither one us able figure use every time open advertisements pop try buttons remove cannot get rotate puzzles complicated use navigate around returning ipad much easier,1.0
everything read bit confusing echo control low behold alexa service built echo cannot control amazon fire tv sole reason bought well also hopes hbo would surround sound course didnt theyre fault reason returned immediately since neither worked made device completely redundant chromecast,1.0
receiving box batteries made way realized batteries close dead past return date buying would give zero star rating could,1.0
super bummed purchased exactly months ago today used batteries arrived started die week already went replace none unopened ones work recap last long even usable disappointed big amazon users,1.0
every time open amazon fire games pop annoying interest games play purchase item games purchased fire reading books difficult get books go number minutes still accomplish task want would like know take games want,1.0
bought work box slow much trouble setup requires amazon account use returned items,1.0
cannot believe bought junk always freezing mode reboot multiple times within given hour none apps work properly tried update op system didnt help,1.0
hopefully least work ereader otherwise amazon locked tight one cannot much else even fiber optic wifi slower cold molasses january canada well needed kindle ereader ok,1.0
dont understand rated highly batteries last never experienced batteries died quicklyi used everything computer mouse microphone lasted maybe time im used guess get pay would never order,1.0
pretty fast stable internet connection mbps downso tried stream k content kept buffering point wouldnt load video anymore even streaming p content issues used dedicated apps tv see problem nope worked flawlessly product plain sucks,1.0
please aware batteries leak put electric candles alarm clocks house days bottom candles clocks coated battery acid battery brands done house cannot tell last long got rid immediately,1.0
ordered ton holiday candle lights hours night turn timer days every single candle dim barely see themexpected get far life recommend,1.0
luckily best buy exchanged kindle fire lenovo tablet courtesy ease thank best buy black friday purchase nothing late january early february great way business therefore keep,1.0
device would best possible tablet money google play however amazon chose block access took well made tablet beautiful screen great performance amazing value waste money last amazon branded productif use lot apps want specific apps shop another device,1.0
bought daughter use nothing worked right difficult use fairly cheap product shows ended returning buying samsung next day,1.0
price right dont last long name brand batteries worth,1.0
thought would good idea buy children spoke associate best buy explained wanted small children could play youtube told would work food well case cannot ever get tube kids even used initially tried,1.0
searching rechargeable batteries came think great price rechargeable batteries bought two packs didnt realize regular batteries arrived little annoyed blame amazon showing looking something else,1.0
shortest battery life ever experienced using microsoft bluetooth mouse years never experienced shorter time changing batteries amazon batteries duracell even energizer maxell far superior given long decades experience bah humbug amazon one,1.0
milage may vary milage recharged less ten times two different sets batteries rapidly lost capacity hold charge full empty seconds leaked time different devices damaging least one im hesitant try themmy opinion garbagei using rechargeable batteries years frys name energizer duracell worked great amazonbasics near level brands regards quality,1.0
bought several months ago use xbox one controllers using duracell batteries get roughly hours aawith amazon ones hours start getting low battery notices unlike duracell get warnings get one shortly losing power stick name brands tried generic ones regret,1.0
put two batteries wireless mouse less two hours use burned mouse quit working went check batteries literally burned fingers trying get throw rest away never buy againi know ill never get money back ill write lesson learned,1.0
old guy trouble trying get unit running decided really return past return date back box waiting find time try one time put ebay,1.0
high hopes surprised alt high rating must received bad batch large qty months purchase using batteries good figured wore since use disappointed good trash real bummer,1.0
cheap batteries make matters worse amazon sends old dead batteries mixed newer ones ship least half last final package dead batteries worked maybe day amazon wouldnt return money waste time,1.0
stay connected wifi connected device within ft router need kitchen dont want walk feet use wifi devices work everywhere house well yard garden dont get sick looking useless,1.0
poor choice product work one week froze unable get go factory reset would recommend product time call amazon back ask money refund going line see common problem problem solve,1.0
love kindle fire really disappointed kindle power fast charging unit ive two months ive used many times first two times worked okay failerd third many subsequent tries ive disposed use wifes ipad nano charger always works fine,1.0
tried weeks nearly programs says would rather pay netflix hulu,1.0
looking picture seeing th generation assumed would great device original kindle stopped using wasnt backlit thought th generation would backlit picture makes look backlit minutes phone amazon trying make brighter technician finally realized th generation supported backlights took back target purchased paperwhite money definitely worth th generation one smaller assumed reason price difference target made experience pleasant,1.0
device stay connected wifi always disconnecting makes product unusable alarms timers used work harmony times turn devices priced overrated purchased google home past week lost contact wifi works perfectly harmony hub difficult setup echo even times echo support cant figure wish could return late,1.0
opened package today put son car toy didnt work took put back didnt work got brand battery put car run fine im going return buy amazon battery,1.0
worst performance aa alkaline batteries ever seen bought use manufacturing company used wide variety applications everyone poor performance clocks used batteries last three years brand lasted several weeks problems used computer mouse several people laser pointers applications going back namebrand aa batteries worst rating given product long time,1.0
nothing trouble batteries installed multiple products barely lasting time buying maybe amazon provide us new batch maybe got unlucky,1.0
got mine month mainly use read pdf documents sd card onedrive tablet nothing like reviews said freezes every time press home go next page even close go internet pages load fully times st half page loaded disappointed,1.0
expecting tablet good enough kids play download games told bb product would work basic needs seems like everything download needs amazon account items free everything takes forever download andor open wish could return,1.0
purchased ereader stated could get library booksvia usb cord wifi near one wifi andthe usb would transfer tried everything neighbor tried readinstructions viewed youtube wouldnt work took back beyond days would give credit upgraded wifi g better work extra money disappointed felt choice,1.0
could give lower rating wouldthis nothing speaker big oneit wireless cannot even take outside wo power source cannot ask questions alexa search answers expensive would like try google since cannot return cant justify price everyone said give time like alexa gave much time realize return within time frame bad,1.0
shame amazon putting trusted name garbage nothing put batteries work properly whether aa aaa c blood pressure cup wont fill air going error motion lights flicker put remotes work goes away name brand batteries,1.0
bought tablet black friday went home test slow worth money,1.0
purchased months ago addition higher end brand came docket charger higher end rechargeables still going strong leaked battery acid charger ruined one docket ruined cabinet puck light save money wont last,1.0
bought line gift unit stay cannot get touch anyone get unit repaired,1.0
like tablet one bit registered amazon function failed every time finally resort calling amazons customer service also easy task get registered seems glitch programming failed follow steps get registered would highly recommend skipping tablet getting one tied one companys operations programming software,1.0
wish didnt buy amazon lot things well batteries much work moment lay extra name brand,1.0
prior using device decided recharge shocked find takes hours unless lot time dont buy device,1.0
bought several times thinking great longer term use found fail twice fast duracell never buy hold amazon basic high standard next batteries duracell,1.0
worst batteries ever purchased bought christmas items like battery operated lights candles didnt last even week limited usage spend little get time itll save long run,1.0
bad batteries short life returned first order assuming got bad batch despite expiration date years away started using replacement order late may already replace batteriesi love amazon basics products amazon service product big dud first negative review ive ever written product amazon,1.0
buying tablet grandchildren going initial setup procedurethats surprised learn using tablet year would charged fees continue selected programs used yeartime take back store hidden fees,1.0
bought young son warranty required credit card stored account turn parental controls blocks features like alexa ridiculous setup ever,1.0
item sale christmas period great price took home charged back tablet became hot touch battery life reduced dramatically left alone tried time issues four days later thing charging sent back refund,1.0
batteries awful usually use duracell aa small christmas light strings last weeks constantly lasted days use read reviews stated wasnt put normal light strings saw difference order,1.0
picture proof amazon basics wireless mouse one exploded months noticed batteries dead upon inspection clear one batteries structural failure exploded end apart leaking fluid inside mousethis mouse never air conditioned officei never battery explode inside mouse obviously low quality put anything youd upset ruin leaky battery fluid,1.0
purchased tablet discounted price alternative rc tablet operating system good slow response apps takes lot time open many apps like youtube made fire os little one difficult time handling months got rc tablet,1.0
disappointed see one batteries corroded leaked device within days placing device purchase,1.0
reason people give stars dont give product enough time review purchased along kindle dx august honestly say dont recommend product damage kindle hinge attaches kindle eventually put pressure kindle front plastic cover soon see crack avoid make sure kindle doesnt rock back forth back cover causing hinge bend crack front plastic hard open close kindle many times day simply lend someone else doesnt know better one thing honestly say really wanted like product really wanted work im looking slip cover,1.0
heck serious issue batteries put amazon firetv remote kept draining batteries within minutes quit working gave thinking bad remote days later opened case batteries leaked compartmentjust typing keyboard several batteries sitting next keyboard heard hiss felt jet air hit right hand started coughing choking whatever heck came batteryim throwing away never trust brand,1.0
bought fire tv months ago one day blue stopped working power soon see amazon logo screen goes black google problem seems way reset factory mode screen menu way emailed company waiting response since unacceptable thing lasted months became useless happy camper,1.0
basically almost content roku would provide much clunkier menu get better amazon menu layout via amazon app roku also hoping pick extra football via fox sports network fs happening add channel free order watch content still need cable satellite subscription defeats whole purpose adding app us cord cutters way signing back cable satellite wish fs would get program offer separate subscription hbo showtime thumbs,1.0
difficult purchase stock stores order online ship store available become available work turned couldnt get could log onto wifi network though items household work also product wouldnt move past setting clock tried days gave returned item,1.0
purchased fire stick batteries included less three weeks dead replaced batteries fire stick used remote though got much use would never recommend garbage product,1.0
awful far ive used toothbrush replace times months ive also used smoke detector replace within month period well seriously usually go years without replacing batteries smoke detector waste money,1.0
adding one child account screen rotate properly second third fourth child geek squad could fix problem seems manufacturers issue also many adds returned product,1.0
didnt work well k going k mode returning back menu screen fire tv would show black screen unplugged start back menu screen isnt k like shield tv better item miles k uses resources fire tv apps closed play k videos runs problems black screen,1.0
buy brand new bed purchasing item kept ripping bugs kept coming tears case recommend one,1.0
far worst batteries family ever purchased lasted less one week ive used things see usage times per week none seen min total usage needing replaced q third leaked corroded worthiness days ive much better luck dollar store brands,1.0
totally love kindle fire tablets purchased grandkids sister purchased one hometown mother equally happy granddaughter grandson spend wind time evening tablets playing favorite games addition want dog conduct research type dog would like overall tablets easy use provides technology visit every weekend pleased,1.0
buy lot batteries hoping way get us theseas long dollar store batteries items weeks others buy,1.0
go half box find four batteries work pay little quality batteries work,1.0
bought tablets son didnt open received birthday gift open big day tablet didnt turn screen purple country right back august emailed best buy geek squad told whole situation nobody respondedvery disappointed surprise gift kiddos son really upset tablet wont turn onlets see best buy read review take action,1.0
terrible decision part trust amazon make even decent battery hard right batteries dont last every device ive used began quirky little malfunctions remote buttons dont always work supposed mouse randomly disconnects computer etc maybe got bad batch lesson learned,1.0
found opened tried programming awesome alexa basically nothing comes listening device home wont anything unless pay amazon fact synced pandora account pointless spell want alexa play saying alexa play x station pandora play list rest family suppose know request one knows pandora play list barely many complaints basically disappointed purchase lead believe radio future pay amazon music unlimited monthly,1.0
eventually return shades yellow backlight using night okay day time night usually read expected premium cost product especially annoying read landscape mode guess amazon needs better qa department,1.0
bought thinking since wed bought several refurbished things worked would okay box never booted properly thing could stare amazon logo words unknown boot corner customer service tried help box couldnt get trouble shoot sending box back,1.0
know inexpensive im baffled theyve earned high reviews ive used variety devices portable led lights utilize maybe every two months events batteryoperated soapdispenser tap lights closethallway toys soapdispenser lasted three weeks thought dispenser must faulty switched next set batteries lasted week led lights batteries lasted five hours less toys tap lights rate ill used whole box batteries less months wasteful useless product,1.0
doesnt power anything got dad christmas thought kindle badnopetried things wont charge anythingi want money back replace meantmaybe unit bad bucks drain,1.0
understand get pay come amazon make millions day allow product lineup thing tablet good collecting dust opinion company going integrate androidos least make user friendly open basically like purchasing half device demo device,1.0
used mouse works ok battery powered egg beater put batteries beater perform full speed duracell batteries used back lifeso guess low powered disappointed,1.0
every package far batteries working bought april still good im finding need throw away wish could still return,1.0
dont know things dont last long maybe dont know anything batteries certain number looking determine life span ended going quickly could probably buy expensive ones get life rather keeping purchasing,1.0
experience amazon batteries bad dont last nearly long duracel energizer literally replaced computer mouse battery amazon aaa battery days ago already replace everything amazon battery constantly buy,1.0
sure buying first four pack opened dead second pack worked lasted half time name brand battery lasts using batteries amount use headset wont buying,1.0
unless fiber optic internet dont buy att uverse mess tv lower speed internet play havoc phoneit worked yet since getting since mgb internet really work speed,1.0
stay away certified refurbished amazon fire tv received two certified refurbished defective fire tvs first screen looked half corrupted see pictures second certified refurbished amazon fire tv received would boot stuck infinite loop would see amazon logo seconds would boot againif anything amazon needs revisit refurbishment process quality control refurbished products let get consumer handsupdate purchased new fire tv bf sale issues far,1.0
cover made kindle dx fits beautifully problem big one accidentlly try open cover back easy damage kindle without even realizing whats happened husband cracked kindle frame within first week owning device fortunately frame cracked kindle still works cannot however remove cover way hooks device hook closure must bent accidental attempt open back cover incident attempted clip back cover kindle found cumbersome clip would stay place extremely careful damage done almost immediately hope design flaw fixed,1.0
batteries horrible depend aa batteries many wireless microphone found brandname batteries last month per usage switched amazon basics try subscription preferred brand longer available found usage batteries last week thats capacity,1.0
th kindle worst far randomly locks require restart anything ive probably dozen times last week going back theyll take,1.0
last mini desk fan takes aa need changed every day,1.0
im huge fan amazon figured id give shot life whatsoever even something lowpower tv remotes last weeks topsspend extra money go name brand,1.0
bought batteries use medical holter monitor typically put batteries hour monitors one use need replace batteries batteries even last hours patients wasted time testing wasted embarrassing make patient reschedule test due equipment failure cost business money never buy,1.0
dont seem last long ones get store bought thought cheaper sams club sells cheaper last much longerupdate last long new batteries say good till pretty much dead without usehighly disappointed amazon,1.0
batteries come low charged took new batteries put computer mouse next day mouse battery low first time,1.0
got tablet christmas used one day next day could use keep glitching got box opened inspect sticker box guess best buy think someone switched took back best buy see someone could fix said would fix call amazon would pay fix tablet amazon replacing defected one free many attempts fix,1.0
awful bought specifically small milk frother batteries barely power thing used whatever name brand frother ran full blast amazon batteries gets like medium speed doesnt even last long never buy amazon batteries,1.0
purchased batteries boyfriend split open ruined uses portable modem would sent back happened day return window,1.0
purchased son thinking would good beginner tablet wrong couldnt even get set use comment may user set every electronic device purchased children compters cell phones lap tops game systems tablet would connect wifi even took across town thinking could try still nothing maybe defaulty equipment sat right beside perfect wifi son sat right beside perfect wifi,1.0
purchased one christmas gift best buy lineit worked fine first monthdid use weeks went turn ondid get nothing lefthand bottom corner says fastbooth mode locked get nothing elsedid buy product protection guess complete loss,1.0
excited get tap since larger speaker dot unlike echo battery charger make portable already echo works perfectly home listening online radio tap cut constantly returned exchanged gor dot,1.0
bought present boyfriend disappointed read lots reviews thought would awesome gift give alexa siri downgrade dont waste money,1.0
nd time ordering even though arrive fast nicely packaged batteries last hour half sons toy train,1.0
cheap explode pumping exploxed pump leaked pump baby blankets ive never happen name brand find time newborn packed batteries baby items return cool,1.0
im sure coincidence two electronics weve put batteries crapped within day replacing batteries pulled remote completely spazzed moisture batteries thought may fault happened christmas decoration ill probably return themmaybe faulty batch,1.0
terrible batteries drained way fast put wreaths lights went dead within days timed hours long used energizer batteries last year worked days display didnt change guess get pay buy,1.0
buy themi got said anti leakage well guess whatthey leaked completely destroyed keyboard cant even open get batteries waste money also cost whooping new keyboard cant use desktop get new keyboard,1.0
perform well price fine entirely clear automatically switches aa size choose larger quantity amazon snuck box aa way expecting aaa bad amazon bad,1.0
worst batteries ever bought two days remote tv replaced days laterdead im dissappointed amazon selling,1.0
gen fire tv boxes good showing age purchased new firetv disappointedpros sd card slotcons many apps dont work buggysearch terrible gives amazon options nvidia shield also gives plex server option cool much faster gen,1.0
dont buy thought great deal initially batteries drained super quickly one wireless logitech mouse replace battery times since november batteries months ridiculous started buying duracell procell batteries much better results,1.0
bought four tablets two need return soon nephews turn problems screen almost completely white black corners cant see anything ive checked settings city tablet smh disappointed,1.0
see batteries lots positive reviews experience poor put pair sensor outdoor thermometer lasted weeks tested showed low power replaced second pair lasted tested may work better indoor uses seem like cold ive way better success rechargeable,1.0
days device would charge plugged evening th day plugged night second amazon fire tablet first one stopped charging month right manufacturers warranty expired decided get another one great deal sadly ive learned dont even get pay tablet,1.0
kindle voyage nearly months old worked perfectly kept receiving emails amazon software update switched airplane mode switched wifi shortly screen locked tried everything customer support tell buy new one annoyed left software kindle voyage would still working,1.0
device plays fact must subscribe stuff empty cylinder tells weather thats even subscription required everything google home least plays general music lists number key actions,1.0
dont seem last long used light chicken coop replace week used three times week dissapointed purchase usually buy batteries costco,1.0
great price dont hold charge long find swapping remote batteries twice year price bad much frequently im used,1.0
liked first except browser kind clunky also use android apps worst thing though mine stopped working middle watching movie long plane flight fully charged tried recharging turning etc blank screen kind cool paperweight hope get money back get new one,1.0
waited couple months review giving amazon time make product equal sony dash nearly decade ago isnt screen provides nothing value cant turn amazon tips near zero customization cant even move clock side screen something sony dash nearly years ago pandora prime music alarm seriously biggest fail run away half baked amazon disaster,1.0
bought two fire tv boxes problems problem remote suddenly stops working comes back works sometimes takes minutes start working never happen roku,1.0
buy product ive received product replace batteries remotecontrol candles three candles work ready discard candles decided try different batteries soon put different batteries another company candles worked fine tried find place write seller couldnt apparently im stuck price batteries useless,1.0
never problems amazon brand batteries time around use battery operated candles normally aaa batteries last candle couple weeks timer replaced batteries days ago batteries separate candles three candles work less hours later sure batch defective wont risk spending money buying work,1.0
im sure great product something wrong one ordered targetcom daughter opened christmas morning excited went charge wouldnt turn tried holding power button seconds like amazon website suggests nothing left charging hours still nothing disappointed,1.0
worst batteries ever thought would appreciable difference duracell wrong mouse sluggish would sometimes stop working batteries replacing another set batteries help husband thought computer virus problem solved duracell purchasing batteries amazon fail,1.0
one star couldnt give zero stars half box dead ones work worked short time buy batteries,1.0
purchase fire nook died problems first one saying connected web able connect took back geek squad looked trouble shooting decided something wrong exchanged another one set worked initially went home thing happened tg first one took back got full refund happy product best buy customer service made happy,1.0
setting tablet one wouldnt connect wifi brought back exchange none store didnt even website ended getting refund purchasing model amazon,1.0
batteries supposed volts opened tried use soon got problemsi checked batteries volts upon delivery course non returnabledont waste money go ahead pay little get popular name brands,1.0
states batteries last use tv remotes ended buying energizer days later last changed batteries twice day got mailthe triple better,1.0
started great great thing going loved easy eyes looked great light months could longer turn tried reboot luck still warranty doesnt matter best buys return policy stinks try replace buy,1.0
poor battery life even last minutes device ive top notch energizer batteries lasted weeks monthsthese compare top line batteries maybe good tv remote thats,1.0
excited see amazon allowing name used batteries feel amazon concerned image bought batteries placed four camera took raw photos batteries dead disappointment,1.0
experience worst batteries ive ever purchased sure manufactured second hand half pack died within one use new mom depends quality longevity good battery childs needs never order product ever,1.0
batteries operable package thought appliance replaced batteries worked fine luckily amazons return policy amazing doubt ill try another one basics brand items anytime soon,1.0
tried set hour wouldnt connect wifi orange ring didnt last sec even give chance sat ring death matter quick powered router back even devices connected fine frustrated matter hard tried didnt work took back got refund totally disappointed,1.0
truly tried get refund threw packaging realized poorly works charger works every third day held particular angle planets almost need align charge kindle complete disappointment,1.0
year old boy broke less months even bumper guard wont power working limited storage ran space hour wifi wouldnt work go explain couldnt download hand full apps time doesnt matter since wont even turn charge,1.0
picked black friday seemed like parental controls would make good kids im sold sideload google play store cant access anything download safety childs account addition gb practically useless,1.0
bought amazon fire tablets sales guy said great ran really fast fast internet thing barely chugs along play game constantly stalls freezes sound quality play music terrible planning buying one nieces nephews ran well know wouldnt work horrible,1.0
amazon fire hd tablet longer able charge less six months received christmas present contaced amazon assuming one year warranty amazon tech support navigated number trouble shooting steps concluded usb port defective told product day warranty best could give next amazon purchase wow,1.0
reason product described w amp kindle line mainly v v whats difference around amp watts w mystery guys also deal us v market travel like previous simple fire charger universal ie vv like first kindle charger also universal people copywriter case doesnt understandfor dont understand details electricity device tell needs feed voltage v one thing look charger needs say something within range volts meet device need far amps device says needs perfectly fine buy charger rating higher like amps device drink much needs device needs plugged charger means charger taking nap avoid situations device needs amps charger provide wont necessarily explode extend charge times generally recommended,1.0
batteries last nearly long bunny copper brands use never waste time money using led flashlight,1.0
feel like completely lied device despite reviews claiming hands free mode exist settings downloaded app first time today hands free option enable settings pandora said available us amazon tap thanks ruining birthday amazon,1.0
ordered two tablets one yr old another mom user friendly difficult use full advertisements even online comes games kids enjoy limited application options book ordering requires monthly subscriptions purchased another product mom yr old quickly got bored limited options got frustrated trying navigate,1.0
cant get tablet set time havent able even use little disappointed purchase instructions came,1.0
lets realistic two fronts echo fun play novel idea serious flaws doubt try ask alexa three questions customer service number ups youll told phone number nearest ups store matter phrase question alexa current humidity outside youll get days weather report matter pose question seriously cannot even provide humidity alexa makes jet youll hear hmmm im sure meant question throw clue alexa makes boeing jet youll hear answer product alleged go web pull information wikipedia et al reproduction music egregious best read anywhere internet youll see mentioned time time bad imagine transistor radio quite tuned well voice quality sounds like something commodore back another common complaint youll read reviewsthis going back tonight worth feel slated go route pet rock remember,1.0
open several new cello packs use motorized window shade cartridge loaded plugged cartridge nothing took batteries checked one battery tester batteries good opened several new packages tested loading cartridge one every five charge ones charge strong charges rest going battery recycling comes batteries get pay,1.0
bought thinking needed didnt waste money hate waste money kindle hook regular cell phone charger comes cable connects computer reason thought bought kindle,1.0
bought black friday one worst buys life screen saver cant changed kids forced look ads every time want use tablet apps ok honest could dealt ads final deal breaker sd card bought kids sd cards games tablet doesnt read something says sd card inserted wont download apps sd card,1.0
went cheapgot cheap buy went pack upcoming trip noticed brown stuff storing batteries separate case ruined thank goodness wasnt expensive scuba camera equipment never brands always store batteries outside equipment anyways totally bummed shame amazon get battery business buy lot amazon alot batteries,1.0
disappointed kindle voyage purchased april failed two uses went charge tonight take business trip wont charge wont reset etc since best buy receipt says days return tried calling amazon support solution minutes phone process replacement may new may refurbished device unacceptable replace less month old device refurbished one given poor experience ive voyage im even comfortable new replacement point amazon says cant anything refund purchased best buy days seems little extreme situation like defective productstuck paperweight,1.0
batteries literally last minutes inside device put researched product told way spend recharger batteries personally buy batteries spend spent whole buy whole product recharge worst amazon product ever wasted money,1.0
careful one put tv remote almost immediately one pop could hear sizzling sound within remote immediately took battery carrier inserted proper polarity one batteries actually fizzling female end split leaking unreal ive never battery ordering ever,1.0
bought mom gift really disappointed device run full android cannot get third party apps even though sell tablet device good use amazon shopping books games otherwise cant download anything even weather app worth money limited returned device got lenovo tab much happier,1.0
purchased christmas gifts niece nephew decided unbox charge ready christmas day opening discovered allow install free apps use much unless registered amazon account credit gift card absolutely interest giving year old access one click shopping account returned android type kids tablets may way around restriction didnt find,1.0
every single battery leaked battery acid first charges uses device powering others charging station thought perhaps could charging station using purchased another brand didnt make difference also never left batteries charger fully charged happened aaa batteries purchased well say leaked battery acid im talking literal puddles acid would pool charging station begin leaking device throw away childrens toys well xbox controller skin tips fingers peeled away times well overexposure battery acid clean many surfaces devices getting everywhere please dont buy product completely ineffective simply unsafe product purchasing batteries cost around buy replacements devices ruined,1.0
special offers means popup ads turn kindle games books called amazon want pay turn returning buying another brand tablet done amazon never get dime,1.0
defective amazon batteries tried past year defectlve short constantly pull spring device spring roll battery around get work new batteries many batteries thrown away thought used wasnt recently realized amazon batteries causing problem phone amazon two hours yesterday trying get orders straighten still confirmation send batteries back many went trash,1.0
worthless except regular echo poor excuse video chat love echo devices bathroom pool kitchen places may need hands free voice activated music info wife bought newest hottest thing skeptical thought would use help project alexa find videos f drone alexa youtube available amazon wont directly sell chrome products youtube wont play echo show testing shows video call limited iphone android apps video useful thing voice functions echos dots perform unless want make video calls check weather device move feet outlet,1.0
average computer person confusing instructions spent several hours trying install overdrive could get ebooks library ran battery several times luck got disgusted put im still trying refuse give thinking returning nice leather case,1.0
looking kindle whitepaper saw online deal ordered line picked store got home couldnt adjust brightness lengthy time online customer service called customer service minuets speaking female elmer fud doesnt speak english well figured would return although looks identical model adjust brightness would good information bought,1.0
could give stars would problems working batteries replaced one use waste time get,1.0
