reviews.text,reviews.rating,sentiment
good tablet to browse the web good for a beginner,4.0,positive
no leak nuff said,5.0,positive
love being able to just ask it to do things however there is a learning curve you have to also kind of teach it what you want,3.0,neutral
these are bad batteries with very short life i returned my first order assuming that i got a bad batch despite the expiration date years away started using the replacement order in late may and already have to replace the batteriesi love amazon basics products and amazon service but this product is a big dud this is the first negative review ive ever written about a product on amazon,1.0,negative
the picture awesome memory card can be installed,4.0,positive
wonderful deal,5.0,positive
so these are cheap batteries and you get what you pay for however when used in trail cameras during cold weather the performance is poor cheap rayovac batteries from menards aa for about  perform much better will not purchase again,2.0,negative
bargain for the price long battery life the screen quality is good i use this tablet everyday,4.0,positive
lasts longer than rayovac pkg did have  defective battery,4.0,positive
last forevergreat buy,5.0,positive
seem okjim g,4.0,positive
it work,4.0,positive
worst product have to trash it out because i was so upset did not serve the propose i bought it for,1.0,negative
great deal,5.0,positive
should buy duracell,1.0,negative
i feel like we change the batteries more often with these,3.0,neutral
i actually ended up returning this item because i got frustrated with the adds if it wasnt for that i probably would have given it  stars,3.0,neutral
these batteries are terrible very disappointed i have purchased before great long lasting very powerful i must have received a bad batch they dont last very long i may not purchase again,1.0,negative
im still learning this i will submit another review once i use this more,3.0,neutral
good batteries cheap,4.0,positive
the best,5.0,positive
its an ok device no more useful than a bluetooth speaker connected to a smart phone,3.0,neutral
bought for my kids and they love them they love the camera,4.0,positive
lots of batteries cheap price work great,5.0,positive
best at its price just bought it because its less when compared ot other leading tablets good for skype,3.0,neutral
great soundresponsivealexa is kind of awesomebest pricebattery life,4.0,positive
good price they work,5.0,positive
tablet purchase good and affordable for the price,4.0,positive
excellent tablet great product deliverd on time,4.0,positive
works well good battery life great savings,5.0,positive
dont last long i thought because they had the amazon name they would be good but they are no better than other generic batteries,2.0,negative
bad graphics ugly design good for the price not recommended,2.0,negative
perfect,5.0,positive
bought as a gift for my kids great device kids love it,4.0,positive
small and light weight easy to read from in bright light conditions,4.0,positive
batteries didnt last a year last several batteries were dead,2.0,negative
no duds so far,5.0,positive
i have put the dot in the bedroom where my echo is in the living area my family uses her for everything enjoy everything about the echo  dot,5.0,positive
now i know why these are so inexpensive im baffled as to how theyve earned such high reviews ive used them in a variety of devices portable led lights that i utilize maybe once every two months for events in a batteryoperated soapdispenser in tap lights in a closethallway in toys in the soapdispenser they lasted three weeks i thought the dispenser must be faulty switched them out next set of these batteries lasted a week in the led lights the batteries lasted five hours less in the toys and tap lights at this rate ill have used the whole box of  batteries in less than  months what a wasteful useless product,1.0,negative
works ok,5.0,positive
maybe we have a bad batch because all the other amazon basics batteries we have are great so far numerous aa batteries are leaking in remotes toys and other electronics,1.0,negative
pros the colors on the screen are awesome it is easy to operate and move around in and has lots of apps in stalled cons the operating speaker has very low output and is hard to hear,3.0,neutral
broke about a month after ordering them,1.0,negative
they dont last very long,2.0,negative
use it a lot for listening to audio books too many ads,2.0,negative
great product aaaa,5.0,positive
doesnt hold the strength of duracell etc,3.0,neutral
definitely are inexpensive but we seem to go through them very very fast so not sure,3.0,neutral
this tablet is ok sometimes its kind of slow loads for a while before opening app storage has been good  gb i gave my son the freedom to download any game he wanted on prime time and after  months he still has like gb left of space not recommend for kids over  years old my son is  and sometimes he gets mad because tablet gets slow still good deal for gb  year primetime for ,3.0,neutral
i bought this tablet and returned it the same day the only reason why i bought it in the first place was so i could play certain games with it but it turned out that the games were not supported on this device,2.0,negative
meets my needs for watching hulu netflix youtube,4.0,positive
once connected to my wifi it would not connect to daughters wifi when i visited her the loading time for programs is really slow oh well what did i expect for only ,2.0,negative
i had trouble with the device interfering with my internet connection it would cause my wifi to disconnect i could not toggle between the device and other devices after i figured it out it works fine,3.0,neutral
pad  bucks for this tablet and have been happy with it used a an internet reader can play video with some lag and buffering,3.0,neutral
not too satisfied with the sound and it loses bluetooth connection no matter what phone i use either iphone or android,2.0,negative
we tried these batteries out but theyre trash they lasted only  weeks in our tivo remotes which is amazing as we dont watch that much tv,1.0,negative
do not use these in any techy gadget including remote controls keyboards and especially cameras,1.0,negative
sorry to say ive been disappointed with these they didnt last as long in my remotes and rc transmitters as even other store brand alkaline batteries,3.0,neutral
nice size screen easy and light weight to take to class,4.0,positive
able to download music and movies free,4.0,positive
i updated my credit car d more than six weeks ago i wont bother you in the future,1.0,negative
good tablet for reading playing and browsing value for money,4.0,positive
entire pack of batteries was dead,1.0,negative
purchased and installed item onto kindle but am still trying to figure out how storage onto new sd card works i know it is me but i think i will have to return to store to get someone to show me how to operate,3.0,neutral
excellent product  amazing things it does nice clarity  functionality,5.0,positive
bright screen lightweight great price i love it,5.0,positive
good battery pack,4.0,positive
needs more apps and has bugs that need fixing,3.0,neutral
runs out of power fast,3.0,neutral
good tablet easy to use for  yr not as many free stuff as expected have to pay for most games movies and books,3.0,neutral
alexa step up your game google home is coming for you he coming,3.0,neutral
my daughter loves it except that she cant connect to her chromecast,4.0,positive
not as good as the higher quality batteries would not buy again,3.0,neutral
the touch and loading the content is very bad it doesnt respond quickly and it very slow,1.0,negative
this is useless i have tried to calibrate it to my smart home pointless,1.0,negative
this has been pretty easy for my kids to use and navigate they really like it,3.0,neutral
dont last that long but ok,4.0,positive
it contains too many adds that cant be removed including the lock screen its not worth the money,2.0,negative
needs some user interface improvements the screen is decent for the price of the tablet,3.0,neutral
very nice,5.0,positive
i bought the batteries because of good reviews i checked the voltage on several of the batteries and they were fine i have not had the batteries in use long enough to comment further,3.0,neutral
unfortunately the first time i plugged the tablet in to charge it up the battery overheated and shorted out the tablet i returned it to best buy for a full refund with no hassles,1.0,negative
i got the fire hd so my kids could read books  play games and watch their shows  without spending an arm and a leg for the tablet i think this is a good table for kids  young teens who want to have a tablet but not break the bank,5.0,positive
you get what you pay for they are not great,3.0,neutral
it is super quick alot faster than  version alot better video quality imo,4.0,positive
seem to discharge quickly,3.0,neutral
doesnot work after three weeksi cannot open it so sad,3.0,neutral
the thing broke within the first week the charging port was bent and it wouldnt charge,2.0,negative
it is alexa app for smartphone alexa voice service  degrees omnidirectional audio,5.0,positive
they dont last long at all not worth buying,2.0,negative
when i opened the pack and put them in a device it already said battery low,3.0,neutral
very bright display speedy processor and solid feel impressed,5.0,positive
very priceeffective,5.0,positive
great quality,5.0,positive
love amazon batteriesgreat quality great price,5.0,positive
great batteries came charged never had a problemyou wont be sorry,5.0,positive
love my kindle fire but i am really disappointed in the kindle power fast charging unit ive had it two months and ive used it many times  the first two times it worked okay but failerd on the third and many subsequent tries ive disposed of it and use my wifes ipad nano charger which always works just fine,1.0,negative
doesnt last very long,3.0,neutral
the capacity is suspect i seem to have gotten a lot more out of energizer,1.0,negative
theyre cheap but we went through these in less than half the time of the previous pack of the same which was duracell i was hoping the brand wouldnt matter but it seems that in this case it does,2.0,negative
works fantastic exceed my expectations i will buy it again great price i checked and couldnt find it cheaper especially with prime shipping,4.0,positive
first time ive tried amazon batteries so far so good i guess well see how long they will last,5.0,positive
like the fact that you can add extra memory to this tablet overall great for travel for books and videos on amazon,3.0,neutral
all excellent,5.0,positive
love my new kindle the picture is clear the camera takes beautiful pictures happy with this purchase,4.0,positive
great and super for reading and graphics are clear a concise,4.0,positive
does not last as long as name brands such as duracell and energizer,3.0,neutral
junksave your money totally useless batteries that last hours if that,1.0,negative
you cant beat the price but you can beat me works well especially when grouped together and put in a sock,5.0,positive
there batteries they work,5.0,positive
i returned this product after deciding to standardize on one streaming technology i chose roku because of reputation the best buy salespersons recommendation and the included headphones with roku,2.0,negative
its need amazon account for download any apps  ita really pain for me  i dont like it,1.0,negative
needed a tablet for games and apps for the elderly great choice,4.0,positive
i thought i would get the fire as a back up tab for my grand daughters well in my opinion its a little more confusing to navigate around than just a plain android tablet so if like me you are an android lurana this is a bit different to operate,3.0,neutral
you know these are just ok they done last as long as the copper top batterys,2.0,negative
yay,5.0,positive
i needed to buy an affordable tablet just right,4.0,positive
i am glad i bought it it is easy to use and have given me good book suggestions,3.0,neutral
all w o raked f reat,5.0,positive
great price over the holidays recipient thrilled with the gift,4.0,positive
the batteries are such a great deal but dont have the strength needed to run certain toys we hve a snap circuit kit and it doesnt power it enough to make the fans fly a little disappointed,3.0,neutral
the tablet has good versatility and is an excellent device for young children,4.0,positive
it was doing a great job charging my kindle but now it takes almost all day to charge,2.0,negative
does not last very short life span,2.0,negative
bargain,5.0,positive
good product for the money compared to earlier versions not as durable the outside casing is plastic not good for the money good buy,3.0,neutral
not the greatest for productivity but its very good at entertaining kids at a cheap price,3.0,neutral
the plug in part of the charger is fine but cord could certainly be longer,3.0,neutral
update ive been trying to use up the last of the batteries and two more have been found leaking acid since the previous review i didnt want to just throw them out but at this point is isnt worth the mess and damage to devicesoriginal reviewbought two packs of these on subscribe and save in the last couple months we play laser tag and the guns require  batteries each so i thought this would be a good source of cheap batteries for our  guns i put these in about a week ago after having the batteries sitting on a shelf for a couple months we played a game and then put the guns up the next time we played  about  days later i noticed an oily liquid running out of one of the guns the battery was leaking acid and it had run out of the battery compartment and was all over the outsidei get that it happens to other batteries as well but thats usually after sitting in a device for months not a few days i would not trust these in anything expensiveand take them out immediately after use i wont buy again sorry no picsi was busy cleaning up the mess,1.0,negative
look was good and very comfortable for reading if allowed to install android store that would be really awesome,3.0,neutral
works good need to c how long they last,4.0,positive
theyre working great,5.0,positive
i mainly got this to have a bigger screen to read my news on my favorite news app refused to open only good was that i have amazon prime however i returned the fire tablet and got the ipad  much happier with that,2.0,negative
i can say it does recognize every accent but there were too many questions unanswered,2.0,negative
this pillow is made of memory foam but it is rock hard it actually made my neck pain worse the reason im giving it two stars instead of one is that the fabric feels nice and seems well made this may work for some people but not me,2.0,negative
charging port fault appeared in tablet after  weeks of purchase from bb i went to bb store for warranty claim they said to contact amazon for any issue amazon said they didnt recognise my order in their system ended without any remedy,1.0,negative
son loves it,3.0,neutral
easy stocking stuffer or gift exchange reasonably priced also,5.0,positive
i bought it cause i wanted to read more that didnt happen i tried and i just cant read on devices i need old school paper between my hands,3.0,neutral
theyre batteries,5.0,positive
best deal around,5.0,positive
nothing further to comment giving as a xmas gift,4.0,positive
purchased this with a store credit and like it a lot compares well with more expensive tabletsrecommended,4.0,positive
everything seems to work as intended the available storage is small when you include the pre loaded apps i should have known that would be the case,3.0,neutral
good product,5.0,positive
very good just dont forget to ask for the none promo one,3.0,neutral
great product for playing games and watching movies on the go,4.0,positive
since it is called powerfast i thought it is a fast charger but it is not fast at all it worked but it took about  hours to charge an almost empty kindle fire hd  inch tablet,3.0,neutral
pretty good batteries,4.0,positive
these dont seem to hold a charge as well as the major brands,3.0,neutral
amazon echo is an amazing product and alot of funespecially when i say good morning to alexa she always tells a joke for the day and this item is alot of fun and amazing it is great making your music playlist up and being able to have alexa play it when you want tojudi,5.0,positive
not much better than the dollar store brand,3.0,neutral
i enjoy it its gray for reading and working out,4.0,positive
thank you,5.0,positive
it isnt consumer friendly there is difficulty navigating,4.0,positive
very quality,5.0,positive
i think its a awesome device if you like tok stream,4.0,positive
amazing deal,5.0,positive
for the money nice tablet perfect fo my seven year old granddaughter,4.0,positive
good for little kids it runs a little slow though,3.0,neutral
very good value,4.0,positive
they lasted really little some of them i use all batteries for same led lamps and  out of  drained the battery quickly,2.0,negative
it was just the worst software ive ever seen you could barely play or do anything,1.0,negative
these have failed after a few weeks each time ive used them in my wireless keyboard duracells on the other hand have lasted for months,1.0,negative
amazon batteries are ok they do not last as duracell and i wish the have rechargeable ones  very disappointed,3.0,neutral
good tabletthe screen is a little confusing but ok,3.0,neutral
screen camera and processor dont perform too well but for the price you pay its definitely a bargain,3.0,neutral
i bought this kindle for my  year old granddaughter i bought a warranty for it i bought it in august i have already had to replace it the charger connection got loose and was not charging well it has happened again i will need to exchange it again the problem is that i have to buy the warranty each time i was going to buy one for her brothers and sister but i am now rethinking that,2.0,negative
great product reasonable price fast shipping,5.0,positive
great price fast shipping,5.0,positive
work but short life,2.0,negative
one of my  batteries arrived with what looks like a leak the rest look fine so ill just keep them otherwise these batteries work just fine,3.0,neutral
nice size works fine needs to weigh a little less,4.0,positive
these batteries die almost as fast as harbor freight free batteries i expected top quality and got bottom quality,1.0,negative
strong batteries,5.0,positive
do not last as long as costcokirkland equivalents,3.0,neutral
hopefully this will at least work as an ereader otherwise amazon has it locked up so tight one cannot do much else with it and even with my fiber optic wifi it is slower than cold molasses in january in canada well i needed a kindle ereader and for  that is ok,1.0,negative
good average device for internet content but for k forget about it but if your looking for a simple hd content is good enough,3.0,neutral
basic tablet which is pretty good for its price range,3.0,neutral
very helpful for someone with disabilities saves a lot stepsresponsive and fun to use,3.0,neutral
they work great,4.0,positive
nice display convenient size lots of apps and books,4.0,positive
worked fine,5.0,positive
if you are getting this get it on a saleit slow and choppy but its decent for light media consumption and browsing,3.0,neutral
they dont really last that long i had them in my mouse i blew through them really quickly i wouldnt buy them again,3.0,neutral
alexa answers maybe  out of  questions we ask her  she uses bingcom and it is really bad her standard answer is  i dont know the answer to this question we ask her easy questions about stats or people we also have a google home and it answers almost every question right,1.0,negative
it is very useful and i am learning new things everyday,4.0,positive
good screen resolution very handy easy to operate compact great reading device,4.0,positive
long lasting,5.0,positive
not a bad tablet for the price iris skittle different from other tablet brands,4.0,positive
horrible do not buyi bought these in aa and aaa and they all lasted just a few days my battery tester shows them on the lower side of good when unused but doesnt take long before they stop working,1.0,negative
great light weight tablet that uploads quickly would recommend,5.0,positive
they are great,5.0,positive
aaaaa fast delivery just as describe,5.0,positive
comparable to the brand names,4.0,positive
good for wifi users with affordable low cost we can buy  cam clarity is not good thats cons,4.0,positive
very good,5.0,positive
the amazon kindle is nice portable and very easy to use,4.0,positive
bought this mostly as a backupand to read a few books since i have a larger cell phone and a back up used it occasionally may  or  hours of use till this week when i sent my laptop in for repairs so i probably used it a tot this week i was watching my rd primetime video this week and it simply turned off it will not turn on using any power trick such as safe mode it is gone it is toast bought it october    it quit on february   my old fire lasted  or  years with more use it had stereo speakers lasted a week on a charge not  or  dayssturdier built this is full of junk i am not just offered more apps it is constantly trying to add them junk junk junk,1.0,negative
great tablet user friendlysize good easy setup,5.0,positive
batteries seem to work in some flashlights and not others they are just okay other batteries that we have will work on all not impressed,3.0,neutral
small and lightweight i wouldnt really recommend for teenagers or adults more so for kids under ,3.0,neutral
my daughters google tablet had run its course so i purchased this i miss the simplicity of android,3.0,neutral
great for a first tablet needed something larger than my phone and it comes in handy when the grandkids visit,3.0,neutral
when i finally opened and started the process it took forever to load apps but when it finally finished it was fine,3.0,neutral
although faster than the stick and smart tv apps it still needs more on stability and better connection for everyday use mot worth it if it was more expensive still ok,3.0,neutral
great basic aa batteries,5.0,positive
item is as advertised,4.0,positive
good deal for outdoor solar lights,3.0,neutral
works same as energizer batteries,5.0,positive
good value for the amount of batteries,4.0,positive
i am enjoying this product very much great buy,4.0,positive
good buy,5.0,positive
very disappointed that in order to get to my books i have to get through ads didnt have this on my first kindle fire,2.0,negative
worked wonderful and fast the first couple of weeks and then just stopped working i understand that sometimes things are just a defective piece so i logged into amazon and attempted to exchange it but found out the window for exchanging it had closed i would have attempted to return it sooner but i was out of state for several weeks visiting and helping my daughter who had just given birth to triplets and so id decided i would just wait till i returned home to do it by the time i got around to it it was too late so i totally wasted my money if amazon corrects this matter and send me a replacement i will update my review,2.0,negative
they dont last as long as a duracell but they are cheaper,3.0,neutral
cumbersome complicated and not kid friendly went with apple suggesting you do too,1.0,negative
received echo as a bday present returned and purchase the dotsaved about  love the dot,3.0,neutral
this is a neat little device and i love it i am glad they added audible functionality it is a little pricey for an ereader actually very pricey but i got mine as a gift i wish you didnt have to pay to have the ads disabled though ,3.0,neutral
gets the job done as a tablet i guess apps are limited but this isnt meant to be a full on tablet its a reader it does freeze ad glitch a little but for the price i guess its worth it,3.0,neutral
big screen year old granddaughter watches sesame street and scrolls through selections,4.0,positive
these batteries dont even work in a amazon firestick,1.0,negative
works great,5.0,positive
powerfull,5.0,positive
batteries are decent i wouldnt consider them better than duracell or energizer but the price is right,3.0,neutral
works great looks great readable in bright sun,5.0,positive
great beginner tablet used for my kid to view videos,4.0,positive
one of the important reasons i purchased this was for hbo go app which they have but does not work with chartercomcast a quite large market of people affected so a useless claim they readily put out there that you can play it what else can you not use it for i havent found yet but amazon has not written me back after i emailed them about this issue im stuck with waste of money and will go get a google chrome now,1.0,negative
date on the back of these were  yeah  inedible,1.0,negative
i dont use much of the applications but it works for things i need,4.0,positive
battery life is great kindle unlimited is lame web browser needs work,3.0,neutral
is great fun useful great speaker kids love it,5.0,positive
started leaking shortly after reciept,2.0,negative
great deal work perfect,5.0,positive
almost most of the batteries drained out in  or  weeks with moderate use,1.0,negative
these are budget friendly but dont last i bought for my battery operated candles that typically use batteries for  weeks twice these batteries barely lasted  week it was so disappointing amazon produce are usually so good but i would not recommend these,1.0,negative
as a charger it works but is nothing special with a mk  kindle fire it doesnt seem to charge any faster than the standard charger and no cable is included a kindlespecific cable must be purchased separately this is not mentioned in the descriptions,1.0,negative
item was bought as a gift i havent used the device seems my  year old was enjoying the games he downloaded,2.0,negative
great batteries long lasting,5.0,positive
will not stay connected to wifi when it is connected device has to be within  ft of router need this in the kitchen dont want to walk  feet to use it my other wifi devices work everywhere in the house as well as most of yard and garden so i dont get it sick of looking at it  useless,1.0,negative
i purchased this tablet for my granddaughter and she cant put it down,3.0,neutral
i will never buy this again very cheap not with a dime,1.0,negative
excellent product,5.0,positive
decent batteries at a pretty good price i will buy again,4.0,positive
i bought several of these tablets for my grandchildren they love it,4.0,positive
they sure are batteries,5.0,positive
great product love bb great product love bb great product love bb,4.0,positive
there were  batteries missing from the pack just annoying enough to write a bad review not annoying enough to do anything else about it,1.0,negative
i have nothing but good things to say i have had no problems with the tablet and it keeps a great charge got it for a great price,4.0,positive
great upgrade from kindle fire reasonably priced for product,4.0,positive
im feeling like these are running out of performance faster than other batteries ive purchased,2.0,negative
i bought these fore my grandkids and they love them,4.0,positive
worst batteries ever i bought these and put them in the drawer till needed i have thrown out every single one trying to find  that work,1.0,negative
grandkids like them ages ranging from  and ,4.0,positive
lots of batteries not a lot of battery life,3.0,neutral
slow connecting basic model still a good product just not very advanced,3.0,neutral
it is too heavy for its size i purchased it to replace a larger nook and find that it weighs as much screen is attractive but it even with a good signal in public places hanging on to wifi is difficult it is not efficient when downloading buffering buffering and i am still debating returning it for another tablet,2.0,negative
my daughter loves her kindle fire easy to setup parental controls,5.0,positive
work fast delivery saves a trip to the store,4.0,positive
long lasting batteries and great price,4.0,positive
not what i was thinking most questions asked i get response hmm,3.0,neutral
i dont like the kindle because u cant connect it chromecast,3.0,neutral
excelent,5.0,positive
just received them and trying them out so far so good,3.0,neutral
it is ok,3.0,neutral
it was ancient technology and did not keep up with the internet,1.0,negative
these dont seem to last very long at all i used them on my light in chicken coop i replace once a week and only used it  or three times each week very dissapointed in this purchase i usually buy our batteries from costco,1.0,negative
i wasnt aware of all the apps that needed a premium membership for playing music that was a disappointment but other than that i enjoy the product,3.0,neutral
good batteries good price,5.0,positive
loveeeeeeeee,5.0,positive
this tablet is great for minimal use for a child it is slow so i wouldnt recommend it for an adult,3.0,neutral
this product is not user friendly much less kid friendly took them back for samsungs,1.0,negative
bummed these batteries do not last long good for things like a clicker or something that isnt used often but we used these for xbox one controller with maybe  hours usage a day ive had to switch them out once a week,2.0,negative
my daughter has absolutely not put this tablet down since i bought it,5.0,positive
my firebox is connected with my verizon internet and plays excellent movies,4.0,positive
good tablet overall just not enough memory but with an sd card just love it,3.0,neutral
good product,5.0,positive
thos works great for surfing the web and playing games lite and compact,3.0,neutral
these battery only last a few months in my dish network remote controls have  of them duracells last over a yeari will no longer purchase amazon batteries disappointed,1.0,negative
awesome tablet purchased for kids they love it,4.0,positive
great for the price with power,4.0,positive
superb,5.0,positive
i thought that this was a great deal but the batteries dont seem to last very long i feel like i am constantly having to change the batteries in my remote i would equate these to being a little bit better than dollar store batteries but they are not of the highest quality,2.0,negative
very pleased,5.0,positive
had to replace my sons lenovo android tablet and at the same time renew the warranty had a few options of brands to choose for the replacement lots of family suggested the amazon even the best buy staff said it was the better choice not to mention the cheapest of the four brands to pick from well set up was a disaster i wasnt aware that this tablet lets you put up to four names under one amazon account until after the initial account member name was completed so now my  yr old has an amazon account also didnt lime that i had to put in credit info for set up and then had to go into settings to put a parental block on inapp purchases too many ad pop ups and thats just while it is turning on in not happy with this tablet  it automatically backs up photos and stuff to an icloud i dont know what that is  how to access it nor is there an icon on the screen for it also lots of unnecessary pages and icons all over the screen that cant be changed my other sons tablet is in need of replacement and warranty renewal i will not be replacing his with this product,1.0,negative
just ok,3.0,neutral
good for playing music asking weather details about famous people,4.0,positive
i love how amazon has child only apps she con only access age appropriate material,5.0,positive
its great just needs expanding information on it,4.0,positive
great value highly recommend,5.0,positive
great price they work fine,5.0,positive
certified garbage lesson learned about paying attention to reviews fire tv box and remote was packaged like new even included new batteries after plugging it in it would only show amazon logo and unknown boot on screen cycled power several times and even tried to reset using remote buttons no dice i read all the negative reviews before i purchased this i chose to take the chance so im angry with myself but very disappointed with amazon for even suggesting this is refurbished let alone certified as if that means something,1.0,negative
these power kids toy,5.0,positive
not worth a crap dont waist your money i purchased these for under cabinet lighting and they hardly have enough power the light is way more dim than other batteries,1.0,negative
i really enjoy using alexa even watch videos utube many things its worth buying,4.0,positive
work really well,5.0,positive
the charge is really bad i used them all up super quick because they dont last will not buy again,1.0,negative
love it but at times it just goes black i have to unplug and hook back up order for it to work sometimes multiple times same with the reg fire stick that i have on anther tv,3.0,neutral
works great,5.0,positive
ok i have played three games its great have had no time to do other work yet,3.0,neutral
they for really fast,2.0,negative
nice size good processor speed not happy that i cannot gety google music,4.0,positive
love the picture and apps could be better without the apps that you dont want and add your own,5.0,positive
i love it,4.0,positive
brought for my coworkers daughter for christmas and she loves it he said its her best gift,5.0,positive
streaming videos finding anything you want all the apps you need i guess i dont need cable anymore,4.0,positive
not kid friendly at all purchased for little nephew wasnt given any info on it for sales person either took back,1.0,negative
unbeatable price,5.0,positive
battery last long,5.0,positive
they seem to die faster than most batteries,3.0,neutral
no problem,5.0,positive
too many advertisements to get through a little tough to adjust to coming from the apple world,3.0,neutral
great value,5.0,positive
i wanted to like this a lot because my ipad mini is heavy to carry in my purse all the time this is so very light but they make you jump through hoops to get rid of all the advertising on the device and when you buy it at best buy you are not given a choice to spend an extra  on a  dollar book or put up with their ads i had to go through being on hold forever to get someone to help get this off my device so that was an immediate turnoff i dont find it to pageturn handle as well as my old original nook or nook color and certainly not anything like the ipad mini if i hadnt kept it too long to return i would have it doesnt auto correct to landscape then portrate nope you have to manually choose one or the other and going back and forth is just stupidit should have been part of the improved design they really missed the mark for the price i can get a full tablet for less money that does all that and simply use the kindle appproslight weightsmall for purseback lightconscomes preloaded with adsnot easy to get them off if you buy device in a storepage control is not that simplet doesnt auto turn from landscape to portrate you have to set it to one or the othernot as touch responsive to anythingdont like the organization of it,2.0,negative
been using amazon aa and aaa batteries over the past  months in a variety of electronic items and have found that they do not last as long as higher quality higher price batteries i guess you get what you pay for,2.0,negative
i ordered these batteries  months ago i dont really have a lot of things that require aaa batteries my tv remote finally died and i put in these batteries and my remote tells me that these brand new batteries are low,1.0,negative
best  bucks ive ever spent definitely recommend it,5.0,positive
its good but to get more connection and less buffing get the one with the internet cable,3.0,neutral
the supplied amazon bluetooth remote control will not pair back with the main unit this is the second one i bought with the same issue repairing the remote is quite simple per the instructions but to no avail had to use a android remote with a usb dongle to operate the unit going through batteries like crazy trying to get it to pair back up no more than three inches from main unit,1.0,negative
bought for my  yr old he cant put it down lots of educational apps,4.0,positive
would buy again,5.0,positive
slow processor equates to slow internet browsing user i nterface is ok really wish it had the capability to lock onto the movie screen while my toddler watches movies next time ill just spend the additional money on an ipad mini for my kids,2.0,negative
happy,5.0,positive
batteries nuff said,5.0,positive
love these,5.0,positive
this is not what i received,1.0,negative
good reliable tablet will recommend to othersnot expensive at all,4.0,positive
dont like the fact you have to have amazon prime to use it,2.0,negative
the paperwhite was excellent at first but just yesterday feb  less than  months since i purchased it it froze and nothing i do will work i am taking it back to best buy and hope they can fix it,2.0,negative
we never put them downhave lots of great games to play,5.0,positive
i usually buy the   battery special at harbor freight but they were not on sale when i needed some so i decided to get theseboth of the batteries are supposed to be alkaline so you would think they would both last about the same length of time no soi use these in a personal pedi callused skin grinder so they get a good workoutamazons batteries just dont last as long and its a noticeable differenceim going back to harbor freights alkalines,2.0,negative
ok for a younger teen mediocre product still worth the sale price,3.0,neutral
table overall was ok but after  days it wouldnt work and there was no warranty after  for best buy so i just waste  for nothing,1.0,negative
not many apps the first one was already returnedno power issue after weeki hope the second one is fine,3.0,neutral
these batteries literally only last  minutes inside of each device i put them in when i researched the product they told me the only way was to spend  on the recharger for these batteries i personally do not buy batteries to have to spend more than what i spent on them in whole to have to buy a whole other product to recharge them worst amazon product i ever wasted my money on,1.0,negative
my child loved it she was able to play her games,4.0,positive
my kids love it great for games and youtube video,4.0,positive
has a few quirks that are disconcerting bur overall a great product,4.0,positive
not a fan seem to run out quick,2.0,negative
hard to connect to the internet extremely slow to load apps not many free apps like apple the only thing i really like is the protection it offers,1.0,negative
the only bad thing is it doesnt have google on it,3.0,neutral
works great once you learn how commands must be spoken,4.0,positive
bought this tablet this thanksgiving for tablet is too slow and apps doesnt responds properly tried doing the updates over wifi to see if that resolves the issue but that didnt work toocommons apps like gmail facebook messenger or browser related are dying very frequently and sometimes doesnt even boots up also coming from android you will feel that you have landed up in a deserted apps landa good tablet for kids but adults cant rely on it ,2.0,negative
flips between prime netflix and hulu quickly and easily  lot more,3.0,neutral
good product works well,5.0,positive
ill give them two stars for the price but you really do get what you pay for these batteries seemed to die a lot faster than the kirkland ones i got from costco or maybe its just some of them that fail too soon i put several new amazon aa batteries in a few different devices that get a good amount of use when a couple of those devices stopped working i tested the batteries in both cases only one battery was actually dead the other was fine that seems weird weird enough that ill go back to costco for my next battery purchase,1.0,negative
it is a lot more then i was after i can watch my netfix and do more,3.0,neutral
great product user friendly and cant be beaten for the promotion prices,4.0,positive
the kindle i purchased is a good and expensive tablet useful for reading and internet it does have a lot of apps already loaded that i do not plan to use and do not know how to delete i mainly use the kindle fire for facebook and occasionally get on the internet,2.0,negative
great buy ,5.0,positive
ok product serves the purpose nothing more than that,3.0,neutral
good product for  external sd card is nice option,3.0,neutral
great buy,5.0,positive
overall it is a good tablet but i am not a fan of the limitations of the silk browser and amazon app store,3.0,neutral
i got this to replace the ipad for a child i am so disappointed by the charge it dies so quickly and the charger has to be wrapped around the tablet in order for it to charge this was after  weeks of having the tablet low price but not worth the hassle and disappointment,2.0,negative
batteries work fine,5.0,positive
my wife bought one at best buy i had to go back and get her  dollars when the price went from  to  i decided i would get her one  but they were out of stock i ordered one thru amazon  but it still hasnt gotten here,2.0,negative
a good product that provides the services i desire,4.0,positive
these dont last long wont be buying anymore wish they had been better,2.0,negative
total crap batteries last for minutes,1.0,negative
so bad do not even last two months in a mousea mousethats what i call utter garbage would return if possible,1.0,negative
great for web browsingshopping onlinereading books and magazines or watching movies and you cant beat the price,4.0,positive
received the wrapping paper thank youbut no batteries ever camenor were they in the package with my wrapping paper,1.0,negative
the last  models of kindle hdx  have been terrible we have purchased  of each model of kindle and up until the last  models they have been great last years had to be replaced  or  times and for the same problem the slot for the sd card is defective i gave up and bought the newest model it shuts completely down if you try to plug it in to external speakers and sometimes it shuts down for no reason its going back after the first of the year this is going to be my last year for kindles unless they make them the same quality as before phooey,1.0,negative
mediocre performance,3.0,neutral
i ordered two of these tablets one for  yr old and another for mom it is not user friendly difficult to use and full of advertisements even when not online comes with games that kids enjoy but very limited on other application options book ordering requires monthly subscriptions we have purchased another product for mom and the  yr old quickly got bored with the limited options and i got frustrated trying to navigate,1.0,negative
