reviews.text,reviews.rating,sentiment
i baught  for my kids and figured that with the cover the the one year of freetime which includes all the videos apps and games then it makes sense i baught this one as a gift for a kid overseas and all the content is not playing when i contacted amazon they said its not for overseas although i asked in best buy before i buy it and they assured me it works everywhere its totally overpriced for a tablet that doesnt play anything best buy should know and let customers know specially when u ask specifically,1.0,negative
just got this as a christmas gift and it doesnt stand nothing to secure it to make it stand you can get it to stand maybe to watch a video but dont touch it it will fall down easily certainly dont stand it and actually use your fire hd with this cover you cant falls right over i feel really badly for the special person that bought me this waste of money i had already bought my own cover for a lot cheaper that has more shock protection and that one wont stand on end but at sits securely at a tilt which makes it more useful for me the cheaper one i bought on amazon also has a magnetic closer to the cover stays closed this one does not not sure how to tell the person who bought me this that i dont like this one at all ill feel bad telling them and theyll feel bad hearing it bad all around,1.0,negative
the batteries are the very worst i have ever used i use a wireless mouse for work and ive had to replace the battery every  weeks instead of once a year like my old batteries by the time you figure out how bad they are you will be outside your return window a fail for amazon if you ask me and makes me question whether i should keep shopping with them,1.0,negative
this item is the worst ever a d the tech support is even worst spent hour troubleshooting and their solution was to return it to bestbuy a d get anotherone so i did and guess what it didnt work ether basically the netflix app cant be downloaded becuse the amazon fire tv wont let you and to make it worst if youre a fan of hbo brace yourself becuase the app isnt even available on their app store hbo simply doesnt exist i spent in total  days troubleshooting with the amazon team actually managing the fire tv remotely from their offices and the answer was that ether the equipment is defective or that they dont have netflix or hbo available for it really its freaking advertised on the box dont waist your money better get an apple tv or a roku,1.0,negative
i bought this and the kids version past christmas its lack power and storage to be useful unless you want to just read books dont waste money on this product the kids version is a good ideal but loading the apps when they work takes forever when they do work the kids enjoy them so i consider it to be a hit and miss ill be canceling the subscription as soon as my free year is up not wasting money on it,1.0,negative
this kindle is so overloaded with apps that i will never use despite what one of best buys associates said you cannot remove any of the amazon apps the apps take up too much of the memory i have an i pad and love but bought this as a backup for work unfortunately it bogs down i also dont like that amazon wants access to too much info to set up email so i wont use this for emails either i will likely sell it on craigs list for less than half of what i paid for it,1.0,negative
i bought this as a birthday gift a few weeks before the party when it was removed from package and turned on the image was cracked like the screen was broken but screen was not broken best buy washed their hands of it and said to call amazon i did and had to go through over a weeks worth of calling them to get it replaced best buy lost me as a customer over this if you buy this from them make them open it before you pay to verify it works,1.0,negative
used it for  days and the screen froze  timesthe kindle just wont switch on had to restart each time and sometimes restarting wont help it is clearly defective brought it to a bestbuy store to exchange but custumer service wont replace it asked me to look on the kindle shelf and there was none then they said they could give me store credit and i would go line up in checkout and order a new one since i got mine on a discount i had to pay the price difference this is ridiculous they wouldnt order a replacement for a defective product unless i pay more got a refund in the end even though i liked the product otherwise and would much prefer an exchange i guess purchases with discounts are not protected,1.0,negative
i have alexa now  months runningyou would expect that alexa can anwser many many questions it can maybe but you have to know which app has the answer you have to install the app and you have every time to say a special commands  stupid alexa is out of the box very stupid and after investing hours  she is not much more knowledgeable its a stupid ai,1.0,negative
so i was already not too pleased with amazons choice to only include an essentially useless charger when purchasing a kindle hd and caved to ordering the fast charger so it would not take hours of nonuse to recharge for  you dont even get a full charger just an adapter to put on to the cord they already gave you amazon please just charge the real price for the device instead of settling to slowly rip people off with essential accessories this sort of thing cheapens your image and erodes loyalty,1.0,negative
i opened up this package fresh and put two aa batteries in my xbox one controller it only lasted for a few hours of gameplay when i took the batteries out they seem quite warm i used my heat gun and they were f i got a new set of two batteries and placed it in my controller they only kept the controller on for less than a minute when i took the batteries out one burned my finger i grabbed my heat temperature gun and in certain spots it registered over im not going to try and use anymore in any electronics im not sure whats going on here amazon,1.0,negative
bought this mostly as a backupand to read a few books since i have a larger cell phone and a back up used it occasionally may  or  hours of use till this week when i sent my laptop in for repairs so i probably used it a tot this week i was watching my rd primetime video this week and it simply turned off it will not turn on using any power trick such as safe mode it is gone it is toast bought it october    it quit on february   my old fire lasted  or  years with more use it had stereo speakers lasted a week on a charge not  or  dayssturdier built this is full of junk i am not just offered more apps it is constantly trying to add them junk junk junk,1.0,negative
certified garbage lesson learned about paying attention to reviews fire tv box and remote was packaged like new even included new batteries after plugging it in it would only show amazon logo and unknown boot on screen cycled power several times and even tried to reset using remote buttons no dice i read all the negative reviews before i purchased this i chose to take the chance so im angry with myself but very disappointed with amazon for even suggesting this is refurbished let alone certified as if that means something,1.0,negative
gave these a fair chance but the fact is they simply do not last as long as duracells ive gone through more than half of the pack i purchased and i am easily replacing batteries twice as fast for the same devices same use i wont repurchase,1.0,negative
i bought this around black friday for  hoping it would be awesome it failed so hard i tried multiple different micro sd cards none of which were recognized and yes i formated them with every format i could think of  fat ntfs fat xfat i even tried to have the tablet do it didnt work to make matters worse half the apps i wanted to use werent in the app store and i came to find out that it isnt linked to the normal google play store this tablet has its own app store which is missing many common apps the main reason i bought this was to play clash of clans and i cant because it wasnt on the app store i tried to also use aftermarket play stores to play coc but it didnt work launched and played  time but didnt work or update after that needless to say i returned it and bought a  samsung galaxy tab a   version with spen and its wayyyyy better bottom line you get what you pay for also hint the spen version has an extra  gb of ram over the non pen version so you should get that if you can afford the extra ,1.0,negative
i realized after purchasing that the reason you get so many for such great price is because it takes the entire box to equate to one  pack of more expensive batteries the life on these is terrible ive used them in everything from remote controls to kid toys and they run out very fast go ahead and spend the extra money for a better quality battery,1.0,negative
so i saw all the glowing reviews and was startled by the low price for  of this alkaline batteries yeah well now i am startled by how long they last uhoh make that dont last i dont take but  to  shots from my little finepix camera before the lens starts closing when i try to shoot compare that towell im not gonna lie i never counted but i took tons of shots using duracell alkaline bats conservative estimate at least  shots for each set of two einstein not needed to do the math on that i just looked and see that they are made in indonesia which may or may not matter since i dont know where duracells are made i still have  of these lousy things left ticks me off royallynow let us see if this shows as a confirmed purchase,1.0,negative
bought this for my daughter and she cant even use it because it is not kid friendly it is so incredibly slow it freezes often and does not seem to work without wifi like it is supposed to also was supposed to come with a year free of amazon free time and we have been charged for it every month  it requires you to put a card number in before initial use  keep calling amazon and the foreign people cant seem to figure out the problem dont buy,1.0,negative
ouch i bought this fire tablet and used it for about four hours and left it on a charger a couple of hours later i picked up the tablet and the screen was showing a weird ghosting effect and then the screen went completely blacki twisted the chassis and screen a bit and managed to get things working again just long enough to do a factory reset and return the tabletim sure i had a defectivedamaged tablet but i was underwhelmed with the quality and it would be nice if amazon brought back the higher quality hdx tablets for people who dont mind paying more for quality tablets,1.0,negative
i bought this tablet because it seemed worth it for the price however it only lasted  months before the battery died and was not chargeable regardless of troubleshooting and what cord or outlet i usedbest buy said they couldnt do anything but said amazon could help me since it should be under warranty i escalated multiple times with amazon and they refused to help me each time so save your  and put it towards a good product,1.0,negative
bad batch not lastinghave been using these for the roku remote and they are dying after just a few days of usehave been happy with amazon battery purchases in the pastnot sure if the quality is overall lower than it once was or if this was just a bad batch,1.0,negative
i ordered these to use in my flashes to shoot a wedding they are with out a doubt the worst batteries ive ever used theyd last for maybe  to  shots and they would start to over heat i have to dump then into my shirt instead of my hand they were so hot they would burn youtypically i can run though a wedding with energizer batters  aa and only have to swap batteries once i went through this entire pack and had to go buy more at a store which the ones i bought later caused no issues and finished out the nightvery displeased and glad they did not destroy my equipment and blow up like many have had issues with i will never buy these again,1.0,negative
i bought this for my daughter during the holidays and after four months of use it would no longer would charge i tried other charges as well and its definitely the tablet now i have to go through the hassle of seeing if i can still replace it under warranty,1.0,negative
i am now trying to use the batteries and basically they are not working perhaps they are old but they are just plain not working i put in a duracell and my headphones work i put any one of the  batteries in the headphones  and it is not working it is not worth the effort to get my  back,1.0,negative
good price but update update  horrible batteries have gone through  out of  batteries and none have worked contacted amazon they state they will refund my money and apologized great customer servicebut horrible productbe aware of the refundreturn policy with amazon batteries are something i dont test when i get them i assume they will work when i need them have never had a problem before now when to put  aas in an led flashlight nothing tried  more nothing tried  morenothing  more guess what nothing again tried it my tv remote too same results not something i would trust to stock up with for a power outagewhile the product gets  star thats too generous i do give amazon and their customer service  stars,1.0,negative
these batteries dont last they might be a good value but for me its more important to have a battery that lasts longer or use these for hiking and rockclimbing and working on my car in the middle the night if i have a flat tire if you use them like that you want a much better battery like the name brands duracell energizer etc if you just want something thats cheap these batteries are definitely cheap but i bought the  count duracell batteries for  each i think the amazon ones go for just a bit over  each i think the duracells last more than a third longer,1.0,negative
i waited to write this review until i had tried nearly all of the batteries that i ordered most of them did not have any power in them the few that did work lasted maybe an hour i pitched the remaining  because i cannot depend on them at this point maybe i just got a bad batch but these are the worst collection batteries i have ever used i would not recommend these to anyone else based on my experience,1.0,negative
last less than a quarter as long as even offbrand batteries such as rayovac creating a lot more waste with name brand batteries my wireless keyboard would last almost a year these amazon branded batteries last only  months if they werent considered hazardous waste when spent i might have given them  stars on account of there low price but when you consider how hard it is to dispose of batteries properly and how much time youll spend changing them out of your favorite devices theyre really not worth your time,1.0,negative
had to replace my sons lenovo android tablet and at the same time renew the warranty had a few options of brands to choose for the replacement lots of family suggested the amazon even the best buy staff said it was the better choice not to mention the cheapest of the four brands to pick from well set up was a disaster i wasnt aware that this tablet lets you put up to four names under one amazon account until after the initial account member name was completed so now my  yr old has an amazon account also didnt lime that i had to put in credit info for set up and then had to go into settings to put a parental block on inapp purchases too many ad pop ups and thats just while it is turning on in not happy with this tablet  it automatically backs up photos and stuff to an icloud i dont know what that is  how to access it nor is there an icon on the screen for it also lots of unnecessary pages and icons all over the screen that cant be changed my other sons tablet is in need of replacement and warranty renewal i will not be replacing his with this product,1.0,negative
i have bought these twicemy first purchase i received the batteries in the silver packaging had no issues long battery life etc the second order i received the batteries in the gray packaging as pictured i bought the second back in april and last week i discovered that every unused battery that i hadnt used up and thrown out was leaking i threw out  batteries one day and found  more that were in use in remotes that needed to be thrown out as well because they had leaked and had to throw out a remote as well since it had corroded insideim not going to be buying again i could forgive one leaking battery but almost half the package ill either buy another brand for a bit more money and quality or go to a local dollar store for the same quality and less money,1.0,negative
these are the worst batteries i have ever encountered anywhere in my year life i am appalled that amazon put their name on them i guarantee that if these had been my first amazon purchase i would never have done business here again if they had not been wrapped in packs of  batteries in cellophane i would have been certain that someone else had used them all up and then returned these batteries to amazonnone of the batteries was anywhere close to full power  they couldnt provide adequate power to anything i tried them in for any batterypowered item to work properly candles and flashlights were so dim i would have required more of them than i am physically capable of carrying to avoid tripping over my own feet none of the appliance remotes would even turn their respective appliances on after these batteries were inserted every item i tried these batteries in also stopped working completely due to a dead battery in less than  minutesobviously i should have returned these batteries and im sure i would have done so if my mom had not had a heart attack shortly after i received them i am just grateful she is now doing so well that neither she nor her cardiac surgeon have to rely on any batterypowered device,1.0,negative
the reviews on this on amazon seemed awesome little did i know that there is a chronic problem with the port on these tablets we just bought this for christmas and went to charge it for the first time nothing we already loaded and paid for several apps and now were out that money also the charging cord that came with it appears it has been used before  theres some wear at the edge of it so i went online to see if i could find this issue and there it is  everywhere this is a problem that has been around for years but android  who is the ultimate culprit has failed to fix it at the source when you plug in the charger theres no click so you know its in place it just slides in and out weve had apple products for several years and never had an issue then the first droid product we purchase cant even be charged from the beginning this will be going back to bestbuy  and will buy another ipad mini  costs more but is much much more reliable,1.0,negative
arrived and maybe only  of the batteries actually worked the ones that did not work have little juice to them or some are just deadsucks because when i ordered aa batteries from the amazon brand a while back they worked amazing and were of great price these are cheap but when you factor in how many of them you can actually use this was not a cheap buy at all,1.0,negative
i bought this product from amazon about a month ago the reviews seemed great so i gave them a tryafter using the batteries in my xbox one controllers for about  weeks the controller began to malfunctionupon further inspection i checked the batteries and the compartment was a little bit wet so i cleaned it up and went to get new batteries still in the plastic wrapper and all of the batteries had an oily residue around them some type of leakage overall dont save money here as you might lose your equipment and the money you spend on the batteries,1.0,negative
this   version should have been marketed to children only its like a very dumbed down cheap version of the better firehd and hdx screen is not as good battery life is bad no mirroring to tv and its slooowww as can be if youve never owned another kind of kindle you will probably be accepting of this watered down version for those that know what a real kindle should be like you may want to pass on this one another version should be along soon and since they cant get much worse than this one youll probably get a better one i got mine on black friday for a little over  total with shopping discounts and im still sending it back thats how disappointed i am with it,1.0,negative
i purchased this item on the recommendation of many existing owners however when i got home and attempted to set up the device it was frustrating and the instructionsfaqs were not very helpful the echo could not find my nest thermostat nor could it find about half of my hue lights once i argued and fought with alexa for about  minutes she finally started to pick up my lights and after comletely reconfiguring my thermostat she could see it but she would not work with it once she found all of my lights she would turn them on or off but would not change colors or brightness levels i run a software company and have worked in and with computers my whole life this should not have been this quirky i would not recommend this item get a google home,1.0,negative
less than useless does not work with amazon cloudcam i purchased this from best buy to allow me to monitor my two cloud cams from my kitchen i am very tech savvy and have numerous alexa devices but have been unable to get it to work i tried installing and enabling the amazon cloudcam skill made sure there were no new updates for the show the show automatically updated when i first plugged it in the final straw was when the tech support rep told me you canäôt use the show with the cloudcamäîand then was unable to connect me with someone who could actually solve the problem useless is no help less than useless actually makes more work the echo show is less than useless,1.0,negative
they were duds i bought them before christmas so i could stick them in the toys and not one worked i tried them on other items to make sure it wasnt the toys and not the batteries  nope  it was all of the batteries i only give one star for the reason i got them on time now i have a box of triple a batteries that dont work  so glad i caught that before christmas or i would have had disappointed children on christmas,1.0,negative
over the past few years i have purchased kindle fires for various family members the workmanship for those kindles in abysmal two weeks ago my kindle fire hdx shorted itself out i replaced it with amazon fire  this device does not hold a charge for more than three and a half hours you read that correctly i have been using it on a daily basis each time it needs to be charged it does a repeat performance there is absolutely no way that i will ever purchase any device manufactured by amazon ever again i tell it like it is if you want terrible device performance opt for the amazon product if you need a reliable device look at other manufacturers for the options you need,1.0,negative
i read a lot of reviews and convinced myself the amazonbasics aa alkaline batteries were going to be a good buy nope i put a pair in my tv remote and within a month the tv was telling me to replace the batteries because of low power i decided to check some new ones right out of the wrapper with my battery tester  brand new batteries tested  all  in the red on the battery testernot totally dead but just inside the red next trip to home depot i picked up the big pack of energizer aa batteries and did the same test on them  for  all in the green on my battery testeroh well not worth crying about  worth of weak batteries i am sure others have had great luck with the same amazonbasics aa batteries i just wanted to add my experience so others can make an informed decision good luck,1.0,negative
i bought these because of all the ratings on amazon but they dont last at all i am so disappointed i used the in every device and every solar light and withing  months i have to replace them all now with the the snow and cold my yard is dark because i cant get out there i will never buy these again,1.0,negative
my  days old amazon fire stick quit working the system was fine it just seemed like the remote wasnt getting any juice tried  different sets of these batteries in it and it still wouldnt workand yes i put them in the right way contacted amazon about the limited warranty on remote as it was just past  days purchased and couldnt return but before sending back for warranty service and being without tv for who knows how long and just to make sure i bought some energizer batteries wouldnt you know it the remote fired right back up cant trust these batteries,1.0,negative
ill give them two stars for the price but you really do get what you pay for these batteries seemed to die a lot faster than the kirkland ones i got from costco or maybe its just some of them that fail too soon i put several new amazon aa batteries in a few different devices that get a good amount of use when a couple of those devices stopped working i tested the batteries in both cases only one battery was actually dead the other was fine that seems weird weird enough that ill go back to costco for my next battery purchase,1.0,negative
i dont know if i got a bad batch but im getting less than two weeks of use when i use them in my baldwin keyless deadbolt httpswwwamazoncombaldwinaccylinderelectronicdeadboltdpbucy which takes  aa batteries the duracell alkaline usually last  months so im pretty appalled at how short these im in san francisco and it doesnt get that cold so i dont think thats the problemive tested the batteries with my tester httpswwwamazoncomdpbgsby and it indicates they are good and in the green yet wont drive the deadboltwhen i took the weakened batteries out of the deadbolt that still show green and put them in my headlamp httpswwwamazoncomfenixhlheadlampxpgfenixhlxpggolddpbshuxy they only give about  minutes before they completely die,1.0,negative
i bought this to replace a year old kindle fire  hdx that i had just dropped on the floor i sort of panicked so after doing a couple of hours of research i picked this tablet just to be on the safe side i got  additional gb of memory i installed a couple of games none of them memory hogs and a cookbook app in addition to downloading a couple of books and dictionaries i can honestly say this is the slowest tablet ive ever had just rotating the screen takes  seconds and thats if theres only one app open opening a book or magazine can take half a minute and god help you if you want to switch between a recipe and a magazine while youre cooking amazon is obviously more concerned about showing you constant special offers and apps than having satisfied customers since there are no other fire tablets available for whatever reason maybe theyre being discontinued ill be replacing it with either an ipad or a galaxy tablet,1.0,negative
this thing is a disaster unless you are a child or have never used a tablet in your life you are in for disappointment theyve blocked the google store so good luck downloading most of the games you like youtube owned by google so again cant download the app you can get there with the web browser but why should you have to i tried to download  games none of which would even load in short i owned it less than  hours waste of my time save your money and buy a samsung galaxy tablet,1.0,negative
i am reading positive reviews and wish i could say the same best buy is great so this is not a reflection on them just our experience with the product we have had this product for just over one month and i have had to contact amazon support perform factory resets to get content to show up and the device is poorly designed as the sd card pops out constantly which messes with drm and does you no good if this happens when you are not connected to the internet to fix it we are returning and spending the extra money for an ipad will not purchase another kindle device unfortunately just based on this experience if you just use the device for reading maybe this is for you but trying to download information to sd card and actually being able to access it has been beyond frustrating as well as having to do factory resets so content owned already purchased on amazon would show up on the device in the library,1.0,negative
lasted for barely any time at all i have no idea why some batteries last longer than others but i can attest that these were stored in the exact same condition in our home as another brand of battery and the amazon ones lasted for far less than half the life of the namebrands im always willing to give amazon products a try but these batteries left a lot to be desired,1.0,negative
sorry amazon i love you but these batteries are terrible they dont last long at all reordered before i realized that they peter out in short order they have failed in every application requiring batteries unfortunately their made in indonesia wasnt putting them in the china slot immediately but have no choice to do so applications referred to are tooth brush remote controls motion lights etc purchased aaa aa with no difference in performance i enjoyed the idea of being stocked up on quantity but the quantity doesnt replace quality wont be ordering these batteries again but will be shopping for a superior productjmac,1.0,negative
sorry amazon you guys are great at what you do by selling your products at reasonable prices and good no hassle returns and i am a very happy customer but i purchased a box each of your aaa aa and d cell batteries i have used the aaas for remotes with no apparent problems so far i have not used the d cells yet but the aa batteries are the worst batteries i have ever used they dont last long in my flash lights my son had four batteries that actually blew up inside the unit i heard a loud pop while the unit was playing after five minutes or so i wanted to know what happened and looked inside the unit and the green  negative containment ringsealer had blown out and acid was all over the inside of the unit i had to throw the rest of these batteries in the trash because i am worried about my little ones getting acid on them amazon your good name should not be on those bad batteries,1.0,negative
i like shopping with amazon and have purchased several amazon brand products however i would not recommend anyone buy these batteries i opened up the box and took a pack of four batteries out of the case and one was leaking i threw those away i need batteries for one of my sons toys so opened up another pack and put the batteries in and you guessed it there was no charge in the batteries at all about half of the batteries in the box were dead on arrival the other ones had a charge but did not last long save your self the headache and buy energizers or something else you will pay more but they work i tried to return this pack but i was out of the  day window to return so im out the money,1.0,negative
i purchased them thinking they would be a great value based on other reviews i have an alarm keypad among other things that i use them in previously batteries would last about a year in the keypad these batteries will last about a month before they die the first time it happened i thought there could have been a bad battery or possibly my memory was failing me after  sets in  months there is no doubt the batteries test fully charged when i install them and then a month later they are gone that is not a great value at all i will find another battery for future use,1.0,negative
its very appealing for the price but know in advance that the warranty is only  days i did not so when my sons device stopped charging due to a lose charging port a little over  months after he got it i didnt rush to call i have been taking care of seriously ill family members so i put customer service on the bottom of my list of priorities since i thought i had time especially knowing that these types of calls can sometimes take hours which i didnt have today my son was home sick so i had the day to do the things at the bottom of my list so i called amazon  minutes later after doing all their trouble shooting steps three times and being disconnected once she decided to tell me that my warranty was only for  days but she would be happy to help me buy one for only  ok after i calmly explained to he that that was full price and i wasnt about to spend that again on a device that barely made it two months she put me on hold and  minutes later she told me that they would generously give me  off my next purchasemoral of the story know before you buy  if you still buy call the minute the thing breaks even if that means your mom will be an hour late for chemo i guessalso during my  minute search for who to call about the defect since it wasnt on the box i found the amazon support number on a thread with at least  other people talking about their defective charging ports keep that in mindif  is something you can spend every  months it might be worth it,1.0,negative
i bought a kindle fire gb for my  year old son in june after  months the charging port came loose and the device will not charge best buy is aware of the issue and will do nothing about it amazon will not warranty their product for more than  days and they said the charging ports often break if children are using them they have no options to fix the device and only offer a small discount if i buy a new one amazon does not stand behind this product they are aware of the defect and continue to sell these,1.0,negative
this is the first amazon product ive purchased i thought that batteries would be a good first try since there really cant be much difference between alkaline batteriesi am a working musician teacher i sing with a band and use a shure wireless beta  mic a normal set of alkaline batteries last about  hours in my mic the first gig i used these with was about   hours with the mic on and by the end of the gig the light on the mic showing battery was showing that the battery was about to die i was just lucky that it lasted long enough for the entire gig usually i can get two full gigs out of an alkaline battery just as a comparison i usually buy the cheapest boxes of batteries at lowes those batteries are only slightly more expensive than the amazon basics and last twice as long in my mici cant say how these batteries work in other things but i can say that for what i use them for they are a big waste of money i would rather use batteries that cost  more and last twice as long,1.0,negative
we purchased this tablet for our  y ear old since all the other kidfriendly tablets were limited it what they had on them something should be changed regarding the port for the charger the little area with the small bar in it keeps bending to the point  months later it broke off and of course the warranty has ended i am over tablets if you can buy it on black friday for  bucks or less it should be that price all year long so now he has no tablet because i am not sending it out to have someone elses sent back to merefurbished i am very disappointed,1.0,negative
i will never purchase batteries online ever again i should have never believed that this is unique japanese technology that enables better performance after storage overdischarge and high temperatures because frankly it did not even last for two days for my digital clock that has four placements of aaa batteries at first i believed it was a bad batch of a four pack batteries no problem then a week and a half has passed and i had to change the batteries for my clock five times i hope this review will convince you the reader to never purchase these batteries i know they are not that expensive and i shouldnt make a big deal out of it but it is frustrating to see the seller lie more than once took their sweet a time to deliver it to the buyer about a month in waiting and never sent any form of confirmation in purchasing their product well thats that have a good one,1.0,negative
i used these to replace the batteries in my digital safe a week or two later i needed to access something from the safe but it wouldnt open i was sure i was entering the right code but the safe just beeped and didnt unlock i didnt suspect the batteries right away because they were still almost new but eventually i plugged in a different brand and thats all it took the get the safe to work properly again it was a big relief and interesting to find out that aa batteries arent all created equal,1.0,negative
update ive been trying to use up the last of the batteries and two more have been found leaking acid since the previous review i didnt want to just throw them out but at this point is isnt worth the mess and damage to devicesoriginal reviewbought two packs of these on subscribe and save in the last couple months we play laser tag and the guns require  batteries each so i thought this would be a good source of cheap batteries for our  guns i put these in about a week ago after having the batteries sitting on a shelf for a couple months we played a game and then put the guns up the next time we played  about  days later i noticed an oily liquid running out of one of the guns the battery was leaking acid and it had run out of the battery compartment and was all over the outsidei get that it happens to other batteries as well but thats usually after sitting in a device for months not a few days i would not trust these in anything expensiveand take them out immediately after use i wont buy again sorry no picsi was busy cleaning up the mess,1.0,negative
i ordered these thinking they were rechargeable i recognize the error on my part but that is not my complaint here  so when i received them and used them i was not surprised that they died very quickly upon attempting to recharge these i figured out they arent rechargeable once again big duh on my partnow im seriously surprised that im only getting a few hours of use out of them like a quarter of the use that a typical battery should offer horribly disappointed i will go back to the name brand batteries for sure,1.0,negative
we got this for our son he is always wanting to play on moms tablet so we thought this would be a good choice his aunt does a lot of tech shopping and bought this same one for his sister so we got the same one within a month the charging cord on both units quit working and shortly after that the ports became squirly so you have to hold them just right or they dont charge save your money and get a more expensive but better quality product,1.0,negative
i was excited about the prices of these batteries however you get what you pay for these batteries are awful ive used them in toys remotes and flashlights the remote lasted for like a week i used the flashlight for a few minutes and thats all the use i got out of them i unsubscribed to this item no thanks,1.0,negative
whats happened to batteries duracell use to be the gold standard until we had over  of them fail by leaking and destroying expensive medical equipment year after year costco batteries became our goto batteries until last year  when they started leaking even on the shelf tried eveready but price and quality varies as well i trusted amazon and love the price packaging convenience and no leaks but they dont last half the time the others have some of the top reviews have stated the electrical case very very well and yes we have some high current draw uses but as my staff and doctors have said to me theyre just batteries get us some decent batteries already we go through dozens a week so price is going to matter but paying top dollar still doesnt seem to save equipment or increase the usage time it seems every manufacture is changing their product for cost and marketing so that you have to be an expert to properly match basic aa batteries to your specific use not cool,1.0,negative
i bought this charger nov   its now jan   a little over a month later and the device doesnt charge my kindle any longer i have the kindle shutdown and allow it to be plugged in for multiple hours after i take the charger off and start to use my kindle within  minutes i see the low battery message if i use the charger that came with my kindle for the same amount of time i dont see the low battery message as quickly as i did with this charger not sure whats going on but makes me think i have a faulty device  costs a lot of money for something that doesnt work any longer than  month,1.0,negative
i got two of these batteries with my fire tv stick loaded them in and everything was good for  days then the fire tv stick stopped responding i trouble shooted with no fix called customer service and they had me trouble shoot too started by saying can you change the batteries my response  seriously you want me to change the batteries its a freaking tv stick what could possibly be wrong the batteries are brand new and came with the device so i was changing the batteries as i was saying all that only for the new batteries to fix the problem so these amazon batteries died in  days how does that happen,1.0,negative
bought these march  its now feb  and my son said his toy lightsaber had just stopped working opened it up and batteries have leaked causing corrosion to contacts no longer works even with new batteries its not a very expensive toy but the  most important aspect of a battery is that it not leak whats the point of saving a few dollars on batteries if they are going to ruin something much more expensivewith major brands you can send in leaked batteries and device for repair or refund although ive never done thisthe version i bought were silver and green so perhaps they have changedleaked batteries had v respectively,1.0,negative
bought these because i had heard from several sources that alkaline batteries are one of those items that you can buy as generics and get comparable quality to name brands it is not unusual for me to keep batteries in storage for more than a year without a problem with leakage these after a year would begin leaking soon after installing them that is they come out of their protective wrap looking brand new but would leak within days they fouled up a few things one of which was a good work flashlight i hadnt seen a battery leak in decades i had to throw out the remaining ones even though they looked deceptively good,1.0,negative
i suppose the most honest thing about them is in their namebasic i use them in my blood pressure monitor i take my bp twice a day and it only takes about  seconds the batteries only last about  weeks ive also used them in my air conditioner remote which i might use once or twice a day just to turn it on or off again after about    weeks they stop working they are also used in my alexaecho remote which is used more often yet they last about  months in it this is the first amazon labeledmade product that i have bought that was not rated a  dont buy these if you are looking for a long lasting battery,1.0,negative
i love amazon i am a prime member have had an amazon credit card for  years think their service and pricing is second to nonebut these batteries are garbage garbagethey really dont work or at the very least dont work most of the time even when they do appear to work they only last like  of the time a normal aa would maybe you can justify the pricing for certain situationsshould you use them for led string lights and hope they last a couple months yepportable defribrilator norc car surecamera for younger sisters wedding in the greek isles nopevibrating nose hair trimmer okcomputer battery for your  hour flight to siberia nyetget my drift sure try them out and keep trying them like i have but dont put any faith in them,1.0,negative
aside from the fact that the saleman told me that the tablet would be able to get all the same apps that an android tablet would be able to get from the playstore which was hilariously wrong this product would never connect to the internet correctly i had to reset the internet every single time on the table for my son to use it starting from day one and up my son loved having the electric device and i didnt take it back for those reasons but now  days out the thing doesnt even charge anymore and im having to take it back in at least i bought the warrenty because this is literally a huge waste of money id rather have spent  on a different tablet than this garbage,1.0,negative
i came here to look at the one and two star reviews and see that people are saying the same thing ive been thinking since trying to use my first shipment of these batteries which are supposed to be better than the previous version that they replaced ive used  of these batteries so far and each one has barely lasted  weeks in my mouse the previous version usually lasted a couple months at least it seems like in this day and age its rare that when things are supposedly improved upon that theyre actually better i can only guess that amazon found a cheaper supplier for their branded batteries i guess its time to cancel my subscribe and save subscription since im not the only one who finds these batteries to be subpar to their predecessors if the rest of the batteries in this pack perform better ill update my review to reflect thatedited to add on  now that the th battery from this pack lasted just over  weeks in my mouse i will be contacting amazon customer service as i mentioned previously the older version of these batteries worked so well that i have to wonder why they changed them i see the larger size amazon batteries still carry the older name,1.0,negative
