reviews.text,reviews.rating,sentiment
like echo quick information weather travel music gift love,5.0,positive
great gift read also enjoy youtube,5.0,positive
love product everything say really cool stuff mentioned awesome,5.0,positive
seriously awesome tablet price lots additional apps make awesome buy,5.0,positive
sons th kindle reliable charging plug area wears quickly,4.0,positive
product great download everything need found little challenging taking place place must connect wifi work loaded music want hear great favorite spot home office download songs dont move,4.0,positive
got mom never used tablet easily setup durable enough handle occasional fall seems like money well worth,4.0,positive
given birthday love,5.0,positive
fast easy use watch prime movies also play games also best part add apps,5.0,positive
cheap impressed never,1.0,negative
great kids gotta love amazon best,5.0,positive
horriblejust like owned due warranties,1.0,negative
amazon tablet great wish bought gb,4.0,positive
batteries last long put portable opener able open cans,2.0,negative
nothing else left eink market anyway amazon kindle still doesnt support epub format course amazon doesnt like competition built ok moderately cheap plastic squeaking least contrast ok nook par cant imagine bad regular kindle would though one dpi ok scrolling fast enough integrated vocabulary home menu physical buttons though besides home kindle one ui completely responsive try go library instead home brings amazon kindle page overwhelmed advertisementmy biggest dislike volume advertisement thus convoluted interface way worse nook much readingcentrica lot cheap free books available amazon especially prime membership linked public library ebooks well,4.0,positive
easy set easy use works well alexa good content prime membership helps,5.0,positive
would nice simple start directions links website hints,4.0,positive
bought tablet little cousin fitted perfectly years might get bigger one,5.0,positive
like price features tablet great price,5.0,positive
wanted kindle read books got instead excellent choice read books much,5.0,positive
bought lot tablets kids broken tablet lasted longest kid friendly,5.0,positive
useful device useful many ways including music newsand help recipes,5.0,positive
kids love new kindle fires issues bought august highly recommend,5.0,positive
bought device use children therapy practice taking awhile figure set organize took set things amazon approve charging account registering prime could figure settings picture quality screen beautiful camera photos pixelated,4.0,positive
enjoying echo get news weather information like day nice also play music amazoni add new tasks time still learning,4.0,positive
item ok looking big name brand tablet,4.0,positive
good product giving sometimes slow,4.0,positive
second kindle got one significantly better reading sun old kindle didnt work well outdoors pleased new one,4.0,positive
purchased tablet whim best decision ever made easy use much fun,5.0,positive
might well dead arrival already burned two sets since ordered less two months ago schlage keypad deadbolt lock previous batteries lasted year ill never order another amazon basics battery,1.0,negative
tons movies sports want cable,5.0,positive
kindle paper white great anyone likes read run clarity type lack glare make perfect reading environment,5.0,positive
first experience streaming device easy learn use,5.0,positive
perfect ereader great screen backlight works great every condition definitely recommend kindle voyage,5.0,positive
preferred old style size new style fit withyour old case new,4.0,positive
long lasting move pay get,2.0,negative
ordered extra case knowing device came case,5.0,positive
got daughter use entertainment uses everyday,5.0,positive
ok wife wanted thing thought another fad siri without apple wrong sound amazing streaming music amazing prime member easy song selection spectacular many things read home security linked soon worth price,5.0,positive
rd kindle fire bought one present nephew love fire tablets graphics picture quality great amazon offers many high quality apps apple actually ipad would rather play fire tablet used fire tablets classes read magazines books watch tv shows movies free amazon prime,5.0,positive
bought one mom months ago could bigger screen phone didnt want spend much since big kind electronic job good price product bought second one dad downfall couldnt remove pre installed apps home screen besides pretty happy tablet,4.0,positive
specific information needs access quickly tablet extremely proficient helping requirements,5.0,positive
love little nsc plant helpful know excellent keeping proper authorities informed happenings humble abode,5.0,positive
light easy use like feature back light eyes feel sour even long time reading,4.0,positive
device works well reviews claimed simple set works well,5.0,positive
days device would charge plugged evening th day plugged night second amazon fire tablet first one stopped charging month right manufacturers warranty expired decided get another one great deal sadly ive learned dont even get pay tablet,1.0,negative
perfect little book reader movie viewer small game player cant beat price,5.0,positive
good price nice takes nice pictures,5.0,positive
im writing review one months use amazon fire tablet model aka fifth generationpros good though great image quality long lasting battery amazon good updating devicecons hd though amazon makes claim slow battery recharging claimed quadcore processor rather slowparticularly beginners fine device simple web browsing common app use etc camera photo management adequate app store amazons google play processor much slow kind advanced gaming updates helpful device come alexa ability amazon since installed alexa app reasonable value,4.0,positive
works needed watching netfix app done,3.0,neutral
bought thought going yet another one purchases going think waste money nothing gadget tend buy get bored boy surprised love find wishing alexa everywhere go buy wont lived without,5.0,positive
would recommend anyone loves watching movies,5.0,positive
say tablet perfect young kids durable,5.0,positive
good value price though little slow loading apps,2.0,negative
lot times alexa come back say dont understand question get annoying,3.0,neutral
perfect size traveling sound amazing easy use,5.0,positive
pages look great adding books documents snap reading books kindle fun also useful manuals installation guides technology related materials since tend big print,5.0,positive
echo device great potential amazon need improve search feature make useful,4.0,positive
love new paperwhite download books quickly read books,5.0,positive
bought kids holidays tube app installed find rd party substitute ads pop time option remove amazon states since purchased tablet sale afford compensate revenue would returned able find receiptmaybe good product us,1.0,negative
always feel like somebodys watching echo im positive big brother,5.0,positive
love kindle thanks creating gem granddaughter loves,5.0,positive
good tablet purpose using wanting look things computer,4.0,positive
kindle fire great features price video quality asstounding,5.0,positive
amazon prime makes easy watch movies tv shows hulu netflix many ways watch want want watch ready cut cable,5.0,positive
amazons echo quite amazing always responds accurately great sound speakers,5.0,positive
easy operate age amazed even four year old handled like pro,5.0,positive
wonderful product used everyone,4.0,positive
works great sounds good criticism volume control like dots manual adjustments,5.0,positive
used read ipad much better eyes lighter hold,5.0,positive
got friend christmas thrilled got older one use time pleased product,5.0,positive
high hopes surprised alt high rating must received bad batch large qty months purchase using batteries good figured wore since use disappointed good trash real bummer,1.0,negative
got fire stick always gives warning hot havent problem experience problem ps apple tv running hdmi switch problem fire stick plugged amazon tv work switch work needs connected directly three tvs three different switches didnt work yes tried different chords works great,3.0,neutral
small echo dot addition speaker much better dot able connect together hear music rooms love amazon echo great purchase,5.0,positive
like androd devices slowed considerably time since purchase nice video watching browsing internet slow times apps take awhile load good price,3.0,neutral
love wish would worked iphone overall satisfied,5.0,positive
considered buying kindle kids one get anything else youre spending prosgreat app selectiongreat free apps due undergroundextremely affordablesd card supportconsbad storage management run internal space device stops functioning correctly,4.0,positive
bought grandson four operate like champ,4.0,positive
unfortunately batteries seem duds replaced dead batteries still dead remote great price know,2.0,negative
text crisp easy read would recommend others,5.0,positive
found many pop ads returned,3.0,neutral
first purchased firestick ran wifi onlyours far away router buffering time closeby worked great upgraded connect directly weve problems wonderful product serves needsthe voice command questions nice feature well,5.0,positive
bought bought amazon echo actually impulse buy saw bought reading reviews enjoyed echo much everything echo sound quality great youre playing middle volume ok lows doesnt sound good im guessing im comparing bose mini soundlink set volume high bass almost nonexistent mids highs loud louder volume another difference tap press mic button start saying commands echo say wake word start listening commands like fact portable im edge returning holding maybe another model comes better bass,4.0,positive
lots pre installed apps fast os rf remote,5.0,positive
needed tough little tablet grandson couple months held well,5.0,positive
wife absolutely loves tablet wad early christmas present,5.0,positive
love echo taught ton new tricks,5.0,positive
pretty good sound size configuration speaker easy set,5.0,positive
husband wanted bought weve months dont really see huge need fun first find nobody really uses much maybe took time research may find interesting,4.0,positive
got kids use freeplay month added gb memory card hd screen still looks good faster quad core tablets probably running heavy graphics great casual use children,4.0,positive
happy tablet ability expand memory awesome,5.0,positive
bought quick reports latest news playing musici tred days help amazon technical services hard understand tech send back get new one google home much easier set took mins,4.0,positive
useful fun tool helping household maintenance,5.0,positive
full time student wanted budget tablet would let read pdf files open class notes powerpoint presentations got fire sale wanted use class kill time classes games movies youtube battery last two days constant use size perfect fits pant pocket back overall great buy downfall volume headphones found quite low price good enough,5.0,positive
first tablet goddaughters love easy use easy setup,5.0,positive
nice tablet one year old daughterhowever still trying find operate tablet programs without wifi,4.0,positive
capability apps things kids dont even touch computer thing everything,5.0,positive
impressed voyage overall especially like light sensor feature makes reading enjoyable settings,4.0,positive
love new colored kindle anything want one used old kindle wanted upgrade great choice,4.0,positive
screen good size portable large enough read excellent resolution color quality wireless connection good user interface relatively clear easy learn,5.0,positive
nice unit easy setup initialize like availability secure digital memory card put music movies card take internal memory,5.0,positive
bought child loves everything wants,4.0,positive
intuitive user interface rapid online access well designed features light weight ergonomic buttons volume power overall thoroughly well designed excellent priced device web browsing social media,5.0,positive
happy far tablet offers great protection use kids little pricey lackluster performance great kids,3.0,neutral
like allot memory size somewhat limiting thought could save run apps sd card seems app still need reside internal memoryalso beware android apps work kindle kindle fire apps need downloaded amazon,4.0,positive
worked really well unschooled ipads used traveling easy use things needed ie maps books downloaded internet access youtube etc dont play games cannot comment,4.0,positive
fire tv cool utility add entertainment department household much responsive stick hardly lag continuous updates amazon keeps ui fresh ever evolving content plus,5.0,positive
gift enjoyed glad purchased,5.0,positive
amazing tablet value price gone beyond expectations operate fast efficiently screen clarity excellent photos arent clear could price wonderful excellent purchase,5.0,positive
amazon tv works great fast loading buffering works awesome kodi app,5.0,positive
great speaker playing music love alexa looking forward add ons future,4.0,positive
amazon fantastic job gave father christmas gift loves,5.0,positive
great sound easy set use wife truly enjoying,5.0,positive
enjoying alexaecho mostly use listening music podcasts begun using internet calls fun use hands free calling,4.0,positive
wanted get kids tablet best optionglad made decision kids love kindle,5.0,positive
im still learning use like small enough put purse,3.0,neutral
would say questions ask answered far much know get level yopu google something sure difference would hope would upgrades download,3.0,neutral
easy use setup good features apps easy download,4.0,positive
complaints works great battery awesome always,5.0,positive
good table kids play watch videos play games,4.0,positive
easy installation usage fire stick dont cable bills longer,5.0,positive
great simple tablet easy use anyone use,5.0,positive
couldnt happier alexa offers good product,5.0,positive
fifth kindle bought love,5.0,positive
excellent sound quality voice response echo limitations sources capable drawing news music podcasts,4.0,positive
reading voyage pleasure much convenient carrying around actual book love read bed without disturbing partner backlight makes reading pleasure whether dark outside sun truly well worth price serious reader love several books available never run reading material doctors plane,5.0,positive
good basic tablet every thing advertised well great real amazon fan,4.0,positive
great small tablet love increase storage memory easy use light heavy like tablets,5.0,positive
love product want purchased,4.0,positive
great use daily use easy use light great watch movies,4.0,positive
love product place would recommend everyone,4.0,positive
batteries go dead quickly,2.0,negative
love amazon alexa products show echo dots tap wish tap dropin feature tap make sound hands free enabled say alexa instead blue lights products great taking outside,5.0,positive
good product lot junk built thats good fact use storage apps really want,5.0,positive
purchased gift friend really wanted device play games perfect much tablet great tablet price,5.0,positive
easy setup use couldnt ask better product,5.0,positive
bought christmas gift friend first tablet loves,5.0,positive
im disappointed doesnt mirror display mode,3.0,neutral
got replace samsung tablet read alot figured kindle would ok use found works great books read really like blue light feature making easier fall asleep reading,5.0,positive
went tablet based many good customer reviews experience good one start phone every day least hour amazon tech support one issue another techs polite knew product well one point asked one trying save ram kept referring storage told didnt even know difference ram regular storage internet browser basic ran slow times even wifi devices ran great day would pass id trying type email keyboard would stop workingwtf come find known issue theyre working two weeks one thing another got fed returned wanted work gave good run quality stuff like walmart trying build computer theyre obviously computer manufacturer neither amazon id look regular android tablet reputable pc manufacturer exactly next got asus tablet dollars unbelievable better comparison amazon fire hd save aggravation go asus company specifically computer business full time sorry amazon time,1.0,negative
easy set use handy home use way often thought would,5.0,positive
fine tablet however bought gb sd card expand storage however found majority apps able saved external card save data example netflix warned run space consider one larger internal storage,3.0,neutral
digital devices distracting kindle keeps focused gives good feeling reading,5.0,positive
great tablet price fast snappy,5.0,positive
recently purchased amazon fire tv use spare room subscribe various platforms including netflix playstation vue although wireless connection playback smooth almost glitches mention picture quality superb vary depending bandwidth internet connection setup breeze intuitive much year old use problems applying parental controls course,5.0,positive
nice big echo didnt know tap available buy,4.0,positive
bought mom christmas easy set great sound works great,5.0,positive
amazon fire tv great device big improvement amazon firestick fire tv lag apps runs smoothly without delay biggest reason purchased begin using playstationvue worked flawlessly,5.0,positive
amazing jail break get free everything tv movies whatever,5.0,positive
already amazon echo system tap nice addition use primarily outdoor speaker patio weather nice bluetooth speakers market better sound quality adequate job speaker real advantage able interface echo system well item music newsetc used charger long enough comment battery life far six hour session outside problem,4.0,positive
must anyone use music many options daily added,5.0,positive
sound amazing mostly play music also use answer questions fun wish wireless bought nd one since loved much,5.0,positive
really love kindle easy handle,5.0,positive
great ereader problems,5.0,positive
could get work chromecast returned,2.0,negative
love screen colors easy accessible apps internet,5.0,positive
started dot im glad upgraded sound quality way better hears call name big difference,4.0,positive
able watch many movies netflix get access normal cable offsprings,5.0,positive
got tablet older family friend simple use certainly doesnt ton capability adequate basic email web surfing taking photosvideos,5.0,positive
good tablet price although battery best,4.0,positive
great kids inexpensive wouldnt mind buying,4.0,positive
really standard comes ereaders super light weight crystal clear,5.0,positive
alexa good reminders use alarm clock play music nice speaker system also works wemo systems control electronics house including heating cooling,5.0,positive
hooked whole home take care anything ask works great much,5.0,positive
bought grandson bought one year grandson great younger ones,4.0,positive
several kindle ereaders years also nook kobo sony well even original rocket reader still improved years surprising new voyage best one yet prefer kindle readers amazon perfected ebook experience go anywhere else,5.0,positive
amazon alexa user friendly easy hook,5.0,positive
bought christmas present family member great value,4.0,positive
great addition smart home seamless integration smartthings hub hue lights rachio sprinkler controller,5.0,positive
got kids pretty good tablet easy navigate children researching kid content free year gotta pay monthly fee cheaper prime member stillnow reason im return cannot get youtube kids google apps get youtube kids clones adult profile add kids profile stink theyre full commercialsso wasnt expecting tablet like ipad deal breaker,3.0,neutral
really enjoy new kindle still getting used,4.0,positive
great tablet fast reliable downfall pay remove adds,4.0,positive
great price awesome tablet awesome tablet read books,5.0,positive
love able make shopping list listen news weather playlists finding new ways day use,5.0,positive
one things never realize needed actually get cant imagine thing definitely recommended,5.0,positive
battery dead use sometimes need change lot new battery,2.0,negative
getting rid cable soon possible,4.0,positive
really good solid tablet especially kids highly recommend buy case goes,4.0,positive
purchased fire apple tv nd gen enjoyed looking something little faster far great able side load apps great amazon prime content pretty good,4.0,positive
bought friend christmas love easy use,5.0,positive
kids always arguing gets play ipad eliminate arguments good tablet expandable cant go wrong,5.0,positive
neat device answer questions though,4.0,positive
cant return best buy days started ok stopped working keeps freezing home screen cant access anything extremely disappointed,1.0,negative
yo grandnephew yo daughter love tablet freeze thats happens sometimes love,3.0,neutral
better choice others especially prime member easy set use voice remote alexa built better choice,5.0,positive
bought black friday price wanted one since enjoyed using wifes one little smaller works wonderful lot books downloaded games gb memory cant handle ton games handle problem really enjoy reading bed need pass time,5.0,positive
parental controls amazing super easy daughter operate,5.0,positive
wife uses daily weather traffic cook timer music loves,5.0,positive
picked units christmas gifts kids loved,4.0,positive
bought year old christmas going love ive already downloaded bunch book apps set christmas morning,5.0,positive
like move around house garage pool area,5.0,positive
bought tablet ten year old son perfect loves download music games,4.0,positive
bought kindle fire husband use neither one us able figure use every time open advertisements pop try buttons remove cannot get rotate puzzles complicated use navigate around returning ipad much easier,1.0,negative
smart device keeps entertained helps learn new things,5.0,positive
wife love kindles theyre great sun cruises beach sitting couch,5.0,positive
year old needed take tech next level love parental controls keep safe online,5.0,positive
bought replace sons old kindle fire lived potential far,5.0,positive
wifes christmas list loves easy use,5.0,positive
fiance really enjoyes would definitely recommend,4.0,positive
already owned firestick needed second one another tv went buy boxes picked one im sure glad box processes lot faster stick,5.0,positive
great product affordableeasy operate download programs,5.0,positive
great product entire family enjoys works without problems,5.0,positive
giving batteries star couldnt go lower tried batteries row lasted bout seconds light went shelf life must ending guess old addage get paid holds true,1.0,negative
great ereader pagepress feature much better swiping turn pages complaint turn auto adjust light feature doesnt seem reasonably adjust based reading,4.0,positive
great looking display text sharp easy read lighting screen wonderful reading lower light environments little compact paper white model really love page press button areas makes turn pages without adjusting hand long holding voyage thumb resting button area sounds like minor thing big convenience,5.0,positive
bought daughter use know regular amazon fire cheaper one came bumper two year question warranty one year subscription free time allows kids read lot books play great games free end great deal,5.0,positive
use kindle works great,5.0,positive
best tablet money use time,5.0,positive
great gift someone latest technology gadgets,4.0,positive
wrote review previously thinking amazon fire turned case reviewed amazon fire great alternative kindle case sleek bulky,4.0,positive
resolution great speed good bought grandson didnt like would run google apps couldnt watch utube without purchasing additional apps,3.0,neutral
purchased one granddaughters loves price right works great,5.0,positive
kindle great product useful reasonably priced,5.0,positive
love fire tv dropped cable using fire tv several great apps,5.0,positive
found tablet easy use really liked dual camera,4.0,positive
works excellent daylight either inside outside backlight great nightime,5.0,positive
perfect years old daughter loves makes happy,5.0,positive
recieve aa recieved cbatteries,1.0,negative
product works ok user friendly dont really need use much purchasing like bargain,3.0,neutral
purchased kindle fire replacement nook tablet hope would reasonable replacement essentially primarily using ereader surpassed expectations much reasonable cost,5.0,positive
really love fire tv use time im using kids using great ages,5.0,positive
device faster firestick far remote responsive click something opens right away love fact ethernet game changer streaming,5.0,positive
wanted love listen want without using phone,5.0,positive
read books great battery life games,4.0,positive
purchased amazon fire tv due previous reviews stating performs fast playstation vue tried month constantly buffer checked internet speed routermodem fastest gb speed available reviews playstation vue state roku interface good purchased amazon fire stick determine better performance love amazon fire stick extremely fast buffering online streaming playstation vue amazon fire stick save money get stick,2.0,negative
big fan amazon fire tabsgot one gift grandparents memory gb gets full quick way expand,2.0,negative
device excellent streaming product let unlimited movies tv shows,5.0,positive
love kindle light weight back light great easy use get book library amazon,5.0,positive
better fire stick crystal clear perfect gift someone,5.0,positive
came kindle paperwhite bought birthday present love life see review,5.0,positive
ok batteries use remotes switch frequently,3.0,neutral
kids absolutely love tablet grabbed clearance ordered kid proof cases also great road trips,5.0,positive
alexa neat mastered many possibilities opened,5.0,positive
completely satisfied product quality graphics great downloads breeze would definitely recommend product,5.0,positive
purchased product yrs old niece christmas loves apps available tablet,4.0,positive
bought four kids love,4.0,positive
eighth kindle fire gotten love got one members family,5.0,positive
love tablet everything wanted tablet comparing different brands thing done purchased gig version space goes quickly,5.0,positive
dont really care built amazon apps use tablet xfinity tv streaming works great since amazon dont expect abandon updates like cheap chinese tablets speedy fast money hard beat,4.0,positive
far surpasses expectations would definitely recommend beginner tablet,4.0,positive
love tablets waiting recommend friends,4.0,positive
wanted expected,5.0,positive
didnt even know wanted line saw could pass think paid case gave less star doesnt apps games like otherwise works great u use memory card,4.0,positive
kindle great easy use works great dark sunlight,5.0,positive
item allowed eliminate cable love movie want fingertips,5.0,positive
got two grandsons ages christmas love,5.0,positive
service shopping experience great products amazing,5.0,positive
pros preloaded everything kids needcons need buy least gb microsd,4.0,positive
reviewed looked samsung k hdtv timeit best moneyvery satisfied tv would recommend anyone,5.0,positive
great product,5.0,positive
get pay great functionality limitations leave much desired spent got another samsung galaxy tab,2.0,negative
came great packaging everything works great,4.0,positive
great kids dont necessarily need buy expensive kids version protective bumper get apps better price tag watch charger port kids bend careful,5.0,positive
put thinking ipad would suffice hard eyes paperwhite easy download much lighter hold reading compact enough carry purse downtime reading emits much kinder light reading night book lover needed,5.0,positive
great product moves faster firesticks,5.0,positive
echo fun family play music games get news weather,4.0,positive
husband loves alexa best gift ever perfect,5.0,positive
easy set still learning alexa currently use play shuffle station pandora good speaker quality,5.0,positive
set easy works well start purchase another extra room,4.0,positive
easy navigate beginners child used homework,4.0,positive
already purchased fire stick gadget nut well reasons heh decided move part cord cutting drive unit really shines compute power buffering space really nice job even fast moving source material also like voice input,5.0,positive
love alexa great information music also keeps kids occupied,4.0,positive
upgrade old kindle reader whose charger quit working android system easy use,5.0,positive
bought thinking great save money well wonti use batteries camera im cheap go buy new cameraso bought batteries big boxes usually batteries last hours continuously use take lot picslike energizer seriously batteries last probably hours using lot kiddingi repurchase,2.0,negative
bought kindle paperwhite wife kindle likes read night paperwhite light read anytime really loves,5.0,positive
nice tablet great kids able set timeverything limits childrens profiles little different locate find apps downloading without amazon,4.0,positive
alexa easy set many features use like trial error using alexa much fun ask wake morning really worked much fun since bought,5.0,positive
many features make ideal tablet purchase,4.0,positive
great using condition specifically outside sun glare like iphone ipad,5.0,positive
great product needs learn would nice could connect tv sound,4.0,positive
great device travels well easy navigate would recommend,5.0,positive
second fire tablet knew product would needed plus newer version extras like camera works great,4.0,positive
great kids kids havent stopped playing,4.0,positive
works well gives additional options home television entertainment everyone,4.0,positive
works great amazon prime music impressive speech recognition hand amazon prime video streaming included apple tv roku apps,5.0,positive
bought kids got hold theres great tablet great price need good wifi enjoy,4.0,positive
purchased tablet five year old loves games activities age appropriate tablet great buy,5.0,positive
batteries didnt last long,1.0,negative
item perfect son game system low battery phone price best part cant go wrong choice satisfied,5.0,positive
already kindle fire kf bigger picture screen faster,5.0,positive
love ask alexa daily joke tell weatherthe newslove,5.0,positive
search engine could better fine simple questions great playing music,4.0,positive
like set font large read without reading glasses read night without turning light,4.0,positive
table brainer fantastic light good battery life get apps wantneedi fan silk browser didnt buy surf bought read books watch netflix works perfectly good bought,5.0,positive
bought version impulse excellent offer black friday amazon product offers amazon apps get google play apps requires hoops discovered cant save movies netflix applies hdx version product limits used kindle reader get email via wifi uses wifi traveling wouldnt want take expensive device good choice,3.0,neutral
sole purpose purchasing kindle fire tablet reading samsung tablet attempting read become distracted social media games right fire table apps utilized reading video ive able stay focused love portability fire,5.0,positive
got year old granddaughter loves uses game play homework etc mom dad loves parental controls worry much,5.0,positive
good product beginner tablet arena without spending fortune paying name dont know,4.0,positive
doesnt really last long,3.0,neutral
already bluetooth speaker echo dot may adequate amazon echo great allinone product manage smart home products stream music,4.0,positive
knowing much fire tv research got home even better expected,5.0,positive
amazon fire tv perfect looking cut cord connect wifi ethernet cable works awesome dont get buffering plus k streaming better processor memory upgrade compared fire stick ended cancelling directtv ago havent looked back compared paying satellite subscription cheap already amazon prime get streaming service also netflix hulu perfect family needs,5.0,positive
absolutely love new kindle ill never run good books read best buy delivered days even expected arrive couldnt happier,5.0,positive
definitely best streaming box market especially new k version love box better apple box,5.0,positive
good tablet repurchase apps amazon google play compatible,4.0,positive
children loves tablet easy use perfect size,5.0,positive
great tablet price got sale surprise bluetooth,5.0,positive
kids use things daily replace two year one got smashed digitizer die great trips typically keep kids quiet,4.0,positive
family fun using echo use alarm time music weather getting answers questions,5.0,positive
excellent gift wife always wanted standard kindle one friends loves display like sleep beside reads night perfect someone doesnt like phone backlight,5.0,positive
want get automated items hook alexa,4.0,positive
much fun echo playing music asking questions like weather asking tell dumb joke,5.0,positive
set easy quick easy learn use seems learning new things,5.0,positive
love amazon white size lighted screen,5.0,positive
price cant beat tablet fast basic,5.0,positive
amazon basics ordered several baby toys dont compare duracell procell normally order would love go great generic brand isnt ive several consistently much faster run procells,2.0,negative
tablet works great great price made great christmas presents,5.0,positive
bought christmas gift wife liked kindle touch wished audio feature,4.0,positive
bought year old daughter great first tablet child,5.0,positive
nice display convenient size lots apps books,4.0,positive
amazon product met expectations great product,5.0,positive
love alexa responsive technologically advanced product,5.0,positive
process creating profiles tweaking parental controls easy painless,4.0,positive
bought son wouldnt carry books back deployment,5.0,positive
adaptor doesnt work maybe im something wrong instructions looks pretty simple simply doesnt work,1.0,negative
way amazon set software pretty great make easy get connected hulu hbogo netflix whatever streaming service plus prime member already loaded streaming content straight box two fire tvs three firesticks wouldnt change anything,5.0,positive
im mostly happy like many electronics one huge built advertising cant get away way identify aps want see first always defaults first click advertised movie sell takes many clicks get want voice works purchases amazon everywhere else use keyboard using clicks,3.0,neutral
great item away cable need purchase,5.0,positive
super happy purchase neice snd nephew fighting chose ipads would thought,5.0,positive
kindle need camera could better overall pretty happy purchase,4.0,positive
slow returning mine something different suggestions,1.0,negative
two laptops smart phones love tablet use instead phones,5.0,positive
great tablet good build quality cheap enough kids use loose really plus travel install vlc media player amazon app store unlimited movie options hours add head phones hour trip disneyland well much tranquil adults,5.0,positive
son really enjoys tablet especially books videos,5.0,positive
got amazon echo dot supplement although say echo hear really cant depends far loud surroundings ie television stereo even echo playing loud music got dot bedroom works fineits little complicated setup wifi figured needed turn automated wifi connection smartphone worked like charm echo connected wifi turn automatic wifi back onto phone im getting started using smart home automation far turn onoff dim lights living room voice love get bulbs bedroom hallway ill add gets expensive per bulbalso wish could renamecall something alexa amazon echo nothing personal doesnt make sense since theres box enter name shes alexa,5.0,positive
officially cut cord decided use well antenna local tvthe screen resolution great navigation speed quick without delay use playstation vue works seamlessly fire tv,5.0,positive
product amazing fast answer much morelove,5.0,positive
great product price could away adds pay make money somehow would give stars adds tablet factory ore loaded,4.0,positive
perfect tablet son bought th birthday works great couldnt happier great tablet,5.0,positive
great accessing satellite radio information searches weather reports etc,4.0,positive
amazon updated fire tv box good option want k upscale tv box,4.0,positive
kindle convenient great display thats easy eyes,5.0,positive
bought black friday sale really nice tablet ui could little better ok device,4.0,positive
kindle fire hd great users types,5.0,positive
bought daughter wanting get kindle without access games like kindle fire latest version kindle excellent jealous daughter thinking upgrading older kindle touchscreen responsive like reading kindle worth update,5.0,positive
fastest streaming device market mini computer operating behind television,5.0,positive
yo yo using year kind dropping throwing stepping tablets still working perfectly get one every time want give presents young ones,5.0,positive
reviews amazon seemed awesome little know chronic problem port tablets bought christmas went charge first time nothing already loaded paid several apps money also charging cord came appears used theres wear edge went online see could find issue everywhere problem around years android ultimate culprit failed fix source plug charger theres click know place slides weve apple products several years never issue first droid product purchase cant even charged beginning going back bestbuy buy another ipad mini costs much much reliable,1.0,negative
great item would want control electronic devices without lifting arm great volume great item overall,5.0,positive
value productuseful amazon prime account good value money spenti bought kid kid like,4.0,positive
brought two tablets grandchildren learning keep busy love,5.0,positive
device stay connected wifi always disconnecting makes product unusable alarms timers used work harmony times turn devices priced overrated purchased google home past week lost contact wifi works perfectly harmony hub difficult setup echo even times echo support cant figure wish could return late,1.0,negative
killer tablet price issues running apps programs,5.0,positive
far havent trouble tablet thing sucks cant text anyone whos app let know thank,4.0,positive
year old granddaughter cannot put fire tablet granddaughter plays variety games watches videos loves tablet,4.0,positive
many features even yr old prob using love,5.0,positive
second kindle daughter using good,5.0,positive
would nice instructions included,3.0,neutral
item works great wish speeds faster like fire box still gets job done,5.0,positive
kindle better love multibrightness dimming ability zero complaints item,5.0,positive
purchased two grandchildren years years yr old wanted ipod touch replacement watch videos play games skype vs pleased yr old watches little einsteins works great,5.0,positive
alexia smart ai source response quickly offers extensive library knowledge music echo fills small room sound,5.0,positive
far best deal money happy,5.0,positive
seems majority questions alexa clue,3.0,neutral
lots apps also alexa built great hd picture,5.0,positive
great screen resolution easy use battery life really good,5.0,positive
streaming videos finding anything want apps need guess dont need cable anymore,4.0,positive
fourth one bought love easy read books go online,4.0,positive
kindle great long use read books web interface pretty rough put books straight computer love email files directly kindle lighting also much improved last time ereader nook perfect whether youre reading inside outside dark,4.0,positive
perfect item autistic grandson absolutely loves,4.0,positive
kindle fire extremely easy set user friendly size great fits purse need,5.0,positive
awesome tablet would highly recommend,5.0,positive
love kindle fire wanted reading outside beach perfect,5.0,positive
really easy use understands many voices ask,4.0,positive
far good compatible things responsive way better using siri lol still love apple,5.0,positive
second kindel first one kindel fire liked love read thought would give one try love one,5.0,positive
ideal gift price performance satisfactory loads apps games definitely tablet everyone perfect browsing gaming music learningbattery comes okay build quality satisfactory price range must,5.0,positive
great price amazing terms battery life think could get better deal,3.0,neutral
purchased took home attached cableplugged easy use problems using charger,5.0,positive
purchased grandchildren love five years old,4.0,positive
use reader music games watches movies good round tablet,5.0,positive
purchased replacement ereader alurek could download ebooks new macbook want read books macbook love size feel back light paper white glad purchased,5.0,positive
great picture easy navigate control loaded entertainment,5.0,positive
works perfect android apps fast never freezes anything problems,5.0,positive
great gave gift family member cant get,5.0,positive
would turn charge return kindle,1.0,negative
make sure buy micro sd card least gb memory constantly delete old items,5.0,positive
primary use playstation vue unit works well regrets leaving direct tv much cheaper havent noticed quality drop happy fire tv works,4.0,positive
love mine bought grandkids christmas love good games books movies,5.0,positive
hardcore reader kindle light makes huge difference read conditions big improvement standard kindle unsure one go paperwhite worth extra money,5.0,positive
great tablet web surfing reading social media also good camera,5.0,positive
received fathers day gift enjoy using quite bit like flash briefing best also use play thunderstorm sounds relaxing white noise easy set easy operate useful alexa app phone,5.0,positive
echo alexa amazon smart learns along nice gift teens well seniors kind thing might think didnt want need get begin use like sound quality speaker,5.0,positive
nice books games go dont use phone battery,3.0,neutral
