reviews.text,reviews.rating,sentiment,reviews.doRecommend
best media players marketi cromecast roku tops,5.0,positive,True
perfect size features year old daughterfire made wellshe loves read play games,4.0,positive,True
great browsing research easy use love features especially private browsing great price well,5.0,positive,True
year old granddaughter loves amazon kids edition amazing knows get favorite educational program live color pink case sturdy,5.0,positive,True
several amazon kindles already nice reasonable cost tablet little one quite happy kindle devices,5.0,positive,True
kindle fire fabulous kids ages utilize devices every day get lots use wear tear havent problems amazon customer service top notch,5.0,positive,True
community grows skills added added value time goes time see companies like nest ford well list goes developed strong backing product wont fad device homes,4.0,positive,True
hate amazon app store nothing good tablet slow good reading,3.0,neutral,
great ereader best bang buck highly recommend product,5.0,positive,True
bought four grand children love great price,5.0,positive,True
love alexa usually know answer worth money,5.0,positive,True
enjoying fire reading still exploring uses,5.0,positive,True
solid product great kids like lot,4.0,positive,False
love product use every day easy set connect,5.0,positive,True
bought utilize playstation vue works well,5.0,positive,True
niece going love great price nice color,5.0,positive,True
fire stick liked felt load times little slow due less ram worse processor firetv excellent load times extraordinarily lightning fast would recommend everyone,5.0,positive,True
grown love three great speaker alexa useful checking weather playing music using timer many features,5.0,positive,True
friends house one could get fast enough get one,5.0,positive,True
love kindle paperwhite super easy use light easy carry screen glare,5.0,positive,True
supplied amazon bluetooth remote control pair back main unit second one bought issue repairing remote quite simple per instructions avail use android remote usb dongle operate unit going batteries like crazy trying get pair back three inches main unit,1.0,negative,False
well dont anything bad say echo alexa always answer question tell joke give weather report play favorite music sets timer middle preparing dinner baking love hears voice music background noice ready commands,5.0,positive,True
really like easy setup parental cobtrols easy download games daughter loves,5.0,positive,True
nice someone like alexa home,4.0,positive,True
purchased yr old grandson use playing games happy appears good buy,5.0,positive,True
great learning apps surfing internet year old kid also good protection,4.0,positive,True
bought christmas picture great memory plenty,4.0,positive,True
money cant beat little tablet used quite heavily used trip took rely computer shop week performed beautifully would recommend product anyone,5.0,positive,True
fire previously ok one brighter faster larger keyboard makes huge difference,5.0,positive,True
os upgrade immediately purchase process manual would better os upgrade similar ios android os thing aside love device worth money,5.0,positive,True
bought year old cousin could download library books play card games importantly watch kids grandkids post facebook fire found easy use,5.0,positive,True
works great harmony remote smart siri works better items,4.0,positive,True
kids say tablet great needs camera poor big deal since intention using tablet camera,4.0,positive,True
nook years difficult time switching kindle despite amazing reviews couldnt pass price product pleasantly surprised great use time im even thinking getting toddler one christmas,5.0,positive,True
great product love using reading search,5.0,positive,True
bought yr old daughter reason work second time ive purchased return get mini ipad never waste time money,2.0,negative,False
perfect gift high school graduates went get gb could get storage let tell loved gift thought best time ive decided gift buy birthdays holidays year,4.0,positive,True
like talking siri getting answer real easy set much better amazon prime,5.0,positive,True
love amazon echo alexa still new learning capabilities far absolutely live im thinking enjoy even take advantage features,5.0,positive,True
nice tablet checking emails playing games camera ok fair taking pics,4.0,positive,True
loved amazon kindle fire much purchased one every member family christmas great ages,4.0,positive,True
im loving kindle early gift happy,5.0,positive,True
excellent product use everyday types information music,5.0,positive,True
best reader sunshine darkness easy use reload,5.0,positive,True
bought daughter loved happy read books,5.0,positive,True
speaker great sound easy use,5.0,positive,True
easy operate easy download books size great carrying purse color really good happy product,5.0,positive,True
bought kindle fire granddaughter saw one purchased another granddaughter asked one birthday like much reader,5.0,positive,True
first kindle using read play games although really gamer really liking kindle great deal,5.0,positive,True
debated tap echo went sale xmas great price best buy helped make mind pretty quickly,5.0,positive,True
everything would expect tablet like better kindle,5.0,positive,True
bought fathers day gift brother connected thought awesome gift,5.0,positive,True
great product buy able watch kinds shows movies worth every penny,5.0,positive,True
alexa voice saves lot time worry,5.0,positive,True
love tablet could control children time working really great,5.0,positive,True
channels still glitchy overall great hardware,4.0,positive,True
thought purchasing capability download read books magazines etc low price surprised total capabilities available,5.0,positive,True
love reading magazines checking email,5.0,positive,True
kindle black good fit times read night bed husband sleeping model doesnt back light im unable read night without turning light waking husbandso returned went kindle fire,3.0,neutral,
love great kids gave nieces gifts,5.0,positive,True
years old daughter happy tableswork well wifi easy download app,5.0,positive,True
make addition list alexa meit remember music best companionso far ive purchased echos dots,5.0,positive,True
really wanted give device chance end returning huge upgrade though cheaper version honestly dont think anyone purchase budget handle getting version heavily invested amazon ecosystem ie prime member make great tablet think intended kids though adults ipads house tried toddler cheaper tablet interface quirks amazon os worth hassle end seeking used ipad mini instead,3.0,neutral,
newer ppi screen paperwhite really hits sweet spot kindle lineup,5.0,positive,True
recently bought tablet year old son loves easy use lots apps available cover durable comes year warranty problem us battery wont last overall amazing tablet,4.0,positive,True
got great cost get kids one left killed sadly setting pain kids keep asking add apps delete old add im starting dislike kids like,3.0,neutral,
perfect streaming ereader great price,4.0,positive,True
kids love ask silly questions amazement answer really like music aspect tell song finds,5.0,positive,True
good alittle ones games movies picture clear expensive,3.0,neutral,
easy use simple tablet money cant go wrong,5.0,positive,True
bought grandchildren loved downloaded videos vacation,5.0,positive,True
huge fan echo said last one would buy original echos speaker sounds much better hands free dot great connection bluetooth importantly audio plug stereo system bought purpose able carry outside around house working yard sound robust original echo portable internal battery good enough yard least music,4.0,positive,True
bought dad watch netflix works well easy use bonus,5.0,positive,True
limited activities son surf web things likes,3.0,neutral,
plays loud good base awesome item would recommend,5.0,positive,True
watch tv via streaming using fire tv thats also k compatible love,5.0,positive,True
son loves,3.0,neutral,
love kindle highly recommended anyone reads regularly travels use reading go even access netflix email device larger cell phone smaller computer,5.0,positive,True
works well beginner child great gaming tablet,5.0,positive,True
yo yo using year kind dropping throwing stepping tablets still working perfectly get one every time want give presents young ones,5.0,positive,True
one stolen got another loving always great thing go dont want bunch books,5.0,positive,True
echo seems well engineered voice response natural usually understands im saying echo wouldnt connect home wifi two networks ssids one ghz one ghz changed name ssid one networks echo connected right hasnt trouble since wifi issue took star away,4.0,positive,True
first purchased stick worked great wanted something powerful allowed us connect directly router got great connection pauses buffering would buy needed,5.0,positive,True
perfect tablet kid watch cartoons play games protection awesome,5.0,positive,True
good convenience devices tied keyboard lags little slower would like,4.0,positive,True
handy great dont want use computer take anywhere,5.0,positive,True
great table amazing price perfect reading books playing games checking email etc would definitely reccomend,5.0,positive,True
like stereo every song started use incredible device,5.0,positive,True
bought godmother loves pieces,5.0,positive,True
love light battery life awesome would recommend anyone buy device,5.0,positive,True
ive tried several tv boxes one far best,5.0,positive,True
bought four tablets gifts family members tablet come lot features affordable amazon builds decent tablet,4.0,positive,True
far favorite product stream purchased stick afterwards near reliable tv,5.0,positive,True
bought bunch pleased ease use way granddaughter motivated use,4.0,positive,True
tablet runs well form factor decent cheap tablet,4.0,positive,True
okay product girlfriend doesnt appear uses much except steam music questions ask get nothing like siri better,2.0,negative,False
bit skeptical first bought use daily really like shopping list option really helps,5.0,positive,True
love new kindle would recommend everyone many features love size,5.0,positive,True
got bucks daughter loves finally get phone back,5.0,positive,True
kindle paperwhite good reading bought think good personal use gift,5.0,positive,True
amazon echo really cool device around house especially smart home,5.0,positive,True
great product easy use please due user interface,5.0,positive,True
easy set sound clear works well medium size room,5.0,positive,True
love remote smooth interface huge plus amazon prime,5.0,positive,True
bought three tablets children various ages play everyday difficult find apps similar google play find apps enjoypros easy usecons take time find apps really want use google play store,4.0,positive,True
easy hook fuse hassle plane easy plays music nice loud speakers nice distortion enjoy must im glade purchase item,4.0,positive,True
happiest grandson ever makes best grandma ever,5.0,positive,True
firestick game experience looking,5.0,positive,True
needed upgrade k made available,5.0,positive,True
original kindle fire really enjoying new updated version larger screen easy navigate,5.0,positive,True
bought everything like one best good sound grab base take another room outside enjoy music,5.0,positive,True
love clear picture great volume,5.0,positive,True
good product child need read books,5.0,positive,True
great tabletjust needs way disable ads stuff like thatif play alot games get gb one,4.0,positive,True
dont consider heavy reader read couple books every months love new kindle lighter books great best thing read night bed without disturbing wifethe eink display allows also read outside direct sunlight perfect upcoming summer months relaxing go local park sit tree read new bookif find fault kindle would ads youre already paying decent amount ereader dont want ads lock screen pay amazon money dont really bother worth taking away star might bug though keep back mind buying pay amazon removed,5.0,positive,True
product fine would definitely recommended friend,5.0,positive,True
use read books watch movies get online works great easy use,5.0,positive,True
good music thought would lot,4.0,positive,True
small light enough put handbag keep time,5.0,positive,True
value useful enjoy echo sound excellentand easy set usethank best buy,5.0,positive,True
bought item christmas gift granddaughter loved every minute intuitive easy use hands several times every day everything research school reading book paw paw hit homer one,5.0,positive,True
great using smart devices,5.0,positive,True
kind mini assistant find info voice command also plays quality sound paired bluethooth listen youtube reads audiobook frequently ask traffic updates heading next days weather forecast hitting pillow newsflash hbr management tip getting ready currency exchange rates apart playing music etc much explore results cincise accurate voice recognition far away room great kids love listening jokes ask fact finding questions wife likes ease alarm asking time without looking wall clock enjoys creating shopping list awesome device,5.0,positive,True
amazon batteries ok last duracell wish rechargeable ones disappointed,3.0,neutral,
little skeptical reading books device thinking wouldnt feel like reading paper wrong realistic,5.0,positive,True
great kindle youngers great price,4.0,positive,True
would give tablet great recommendations anyone buy purchased family members mexico love easy use great buy,4.0,positive,True
first tablet purchased husband prior long train trip downloaded movies internet great traveling,5.0,positive,True
im really enjoying amazon firetv everything though would,5.0,positive,True
loud enough small gatherings responsive commands,5.0,positive,True
regret making purchase many movies shows choose bang buck,5.0,positive,True
great price portable fun gaming jub,4.0,positive,True
kids love using use everyday youtube videos,4.0,positive,True
kids never put plenty apps keep interested parental locks keep safe,5.0,positive,True
great tablet price tendency go multiple tablets year little kids great price everything want young kids,5.0,positive,True
voyage great e reader avid reader tablet dont expect features internet tablet however autoadjust backlight feature minimal flash pages makes ideal readers version includes vocabulary builder find using lot nowadays however im sure expensive paperwhite thats one actually wanted local store stock thought included g download even away wifi doesnt thats im confused price difference overall feel fine lot thinner original keep mine case whenever goes idle take case press power button pretty inconvenient oh freezes charging made extremely nervous first time thought broken held power button like ten seconds fine minor complaintsi love find reading way watching tv days thats always plus,4.0,positive,True
would definitely recommend family friends little kids great learning tablet,5.0,positive,True
fantastic item love simplicity use,5.0,positive,True
year old daughter saved brother bought gb year earlier new needed space os bit clunky less intuitive higher priced tablets tough beat price speed isnt great web certain gaming apps fine books parental controls helpful take time figure require steps seem necessary change overall ok first tablet kids considering price adults fine ebooks basic apps otherwise best pay better quality os efficiency,3.0,neutral,
great games reading price great great battery life well worth money,5.0,positive,True
lots fun direct alexa need direct wording commands continue improve software iterations,4.0,positive,True
surprised batteries got date didnt work long compared generic aa drug store variety probably got bad batch ended replacing quickly remotes especially,3.0,neutral,
prob original one purchased bedt buy replaced hassle free,5.0,positive,True
easy set loved using great whole family,5.0,positive,True
kid enjoys watching cartoons fire tv,5.0,positive,True
ive always big proponent real books love smell touch etc love kindle lighting screen allows read lights without killing eyes easier transport use home,5.0,positive,True
like system live sports movies tv shows kids shows,4.0,positive,True
absolutely love fire tv box amazing,5.0,positive,True
told wouldnt buy another ereader waterproof got christmas loved everyday since lighter carrying books nonglare also back lit,5.0,positive,True
love amazon fire purchased one year ol uses view netflixhulu tube shopemail surf net pay bills minei bought extra downloaded fire fire fire fire husband uses back fire takes nice pics well fire make nice gift someone oh dont forget free books download,5.0,positive,True
really didnt think id use echo nearly much unbelievable go questions weather news family even plays games music great big sound small speaker need one every room,5.0,positive,True
bought kids aged use ease account appropriate games like protective cover absorbs drops falls well,5.0,positive,True
well primarily going samsung galaxy price went kindle daughter use like parental control features wish amazon full android device instead limitations app markets cant even get google play unless jail break well works fine top list,3.0,neutral,
useful kitchen home automation would compare google home picking one time year,4.0,positive,True
searched around perfect tablet year old testing tablets stores reading reviews online kids fire stood year warranty free year access kids content amazing soft foam case provides coverage drops battery life good hours play time charge time quick money tablet cannot beat minor issue ive noticed connection issue networks times fixed disconcerting reconnecting network overall best buy money tablet also used adults exit free time app,4.0,positive,True
wanted low cost quality tablet one dream easy navigate excellent graphics,4.0,positive,True
love device like parental controls apps kids want explore download could dangerous also capability gb memory card features amazon means access underground games ability download shows movies great product beginners advanced,5.0,positive,True
tablet great beginners like havent done much check emails read articles learn,5.0,positive,True
difficult purchase stock stores order online ship store available become available work turned couldnt get could log onto wifi network though items household work also product wouldnt move past setting clock tried days gave returned item,1.0,negative,False
like parental control curfew dont like charger seemed short doesnt charge fast slow charge loves way expected able download books cant use internet child mode great tablet children adults,4.0,positive,True
really like alexa one funnest purchases ive made,4.0,positive,True
bought kids love best tablets market great learning apps aswell,5.0,positive,True
decent little tablet game player tablet shuts cant get back play games long periods time ipad thats sure,3.0,neutral,
smaller thought processing speed good said price cant beat,3.0,neutral,
really love product recommend anyone loves gadgets,5.0,positive,True
absolutely love new kindle ill never run good books read best buy delivered days even expected arrive couldnt happier,5.0,positive,True
decent batteries seem last long electronics,3.0,neutral,
youtube plays desktop version mobile version,4.0,positive,True
great reader glare love ipad great dont want glare light using product quick ipad,5.0,positive,True
dad first time user anything techie really enjoyed,5.0,positive,True
bit smaller original backlight makes simple see anywhere wish another option touch,4.0,positive,True
bought geek squad years well months device became broken warranty came handy thank knowing things happend life,5.0,positive,True
inch screen makes easy use read print books overall quality good,4.0,positive,True
bought elderly nontech friendly mom user friendly shes able navigate enjoy features without assistance,5.0,positive,True
like amazon fire tv easy set begin using used friend help us load various sites interested since added set difficult also roku connected another television prefer amazon fire tv easier use,5.0,positive,True
important apps loaded hdmi device even sideload apps games already installed nice basic slim remote control thats loaded lot control buttons easy operate remote also voice activated use feature checking weather use device watching live tv playstation vue much cheaper cable satellite tv like fire tv box much better fire tv stickits stable stronger quad core processor stick dual core strong wifi stick maybe okay kept experiencing buffering issues stick fire tv box ethernet port mini sd slot usb port stick doesnt need setup amazon account use device dont put credit card information dont want didnt give stars extremely difficult put batteries remote control difficult open despite imo worth extra cost,4.0,positive,True
find helpful finding music years ago also find useful getting weather downeycalifornia,5.0,positive,True
exceeded expectation easy read books load store ease great saving space avid reader travel many books dont worry space,5.0,positive,True
bought tablet grandson loves plenty memory good enough sized screen read play games compact enough easy carry around,5.0,positive,True
th one purchased love grandkids play hours get choose games play,5.0,positive,True
got amazon firetv best buy time fully stocked hoped price great best buy store,5.0,positive,True
disappointed realize light night reading size weight great,3.0,neutral,
one love purchased give gift recipient loves,5.0,positive,True
looking ways cut cost raising cable bill friend suggested try amazon fire first didnt know something could able maneuver process love,4.0,positive,True
going info tablets market trouble deciding one get black friday first tablet sold,5.0,positive,True
th paper white travel lot never leave home ez use set,5.0,positive,True
bought deal day surprised since new best buy push button ask something play favorite radio station music play list set timers alarms wake havent used half features tap sound amazingly great small device,5.0,positive,True
solid device delivers advertised specifications easy use amazon calibre,4.0,positive,True
bought mother law trouble reading small print didnt want spend much kindle paperwhite reasonable compromise give option adjusting light size font reading,5.0,positive,True
great purchase bought son birthday whole family loves,5.0,positive,True
ok basics little slowgreat price good idea kids browsing,4.0,positive,True
speaker job excells home automation controolled,5.0,positive,True
family love amazon fire tv much faster apple tv amazon prime ton free shows movies watch,5.0,positive,True
great battery life excellent screen read help directions could better still happy,5.0,positive,True
son reports work fantasticly uc irvinedisplays pdfs quite wellfewer non school distractions tablets,4.0,positive,True
great product cost incredible proves manufacturers prices inflated,5.0,positive,True
led echo dots significant home automation,5.0,positive,True
clear reading bright light outdoor settings long battery life,3.0,neutral,
kindle fire glad switched easy use love able read outside sun battery life excellent,5.0,positive,True
right box great issues date,5.0,positive,True
lot memory dies fast great games,3.0,neutral,
debated echo dot went echo due sound quality play music hear house quality great still learning new things fun play,4.0,positive,True
necessity good assistant lots fun entertains many guests helpful kitchen,5.0,positive,True
bought year olds love easy use highly recommend,5.0,positive,True
easy setup link devices user friendly,4.0,positive,True
bring back exchange different make,1.0,negative,False
fathers day present really enjoy alexa works great comes handy kitchen,5.0,positive,True
right box family hit,5.0,positive,True
great add non smart older televisions usb port,4.0,positive,True
like portability tap lose features echo like speaking across room im happy good sound great take pool,4.0,positive,True
excellent priced portable tablet good carrying around light small,5.0,positive,True
love kindle convenient want new book download right away device even check books library battery lasts long time ive charged twice since ive read almost every night keep airplane mode conserve extra battery,5.0,positive,True
got tablet daughter everything thats needs runs apps downloaded much lag opening apps,4.0,positive,True
excellent resolution speed love easy usability new fire,4.0,positive,True
love kindle paperwhite backlit screen great reading night long battery life love able use full sunlight,5.0,positive,True
love fact practical didnt spend lot money,5.0,positive,True
money tablet cant beat great kids adults arent looking powerful tablet,5.0,positive,True
love new kindle much brighter old one,5.0,positive,True
tablet good great younger kids free download,4.0,positive,True
bought gift year old nephew easy use downloaded educational games play great buy,5.0,positive,True
affordable device allowed play music work also quite bit use product less expensive ipod,4.0,positive,True
came loaded advertisement negative,4.0,positive,True
useful better reading ipad good eyes,5.0,positive,True
year old granddaughter loves playing games tablet great variety choose also loves taking pictures,4.0,positive,True
product easy use beginners features applications available download like expensive tablets,5.0,positive,True
husband loves even gets facebook loves playing games,5.0,positive,True
great tablet mostly use web browsing book reading great value,5.0,positive,True
love kindleit user friendly theres much thought,5.0,positive,True
first tablet use mostly checking email using face book used reading books yet plan,5.0,positive,True
light thought fit light arrived nice company batteries needed aa okit fault knowing thanks,3.0,neutral,
awesome cousin one loved much bought one husband sister good features easy use,5.0,positive,True
easy set issues starting work going get proper light switches turn lights,5.0,positive,True
went amazon fire stick tv literally lag response time,5.0,positive,True
hard beat especially black friday meets needs,4.0,positive,True
worked great awhile wouldnt unlock id enter pin screen would go black took geek squad luckily bought protection plan told dont fix replace got another one one exact thing ended returning one,1.0,negative,False
bought gift sister law thanks giving best giftthey love best,5.0,positive,True
excellent product upgraded fire hd,5.0,positive,True
built solidly slow bought kids cant download kids youtube,3.0,neutral,
great learning tool extensive amounts material use accident proof bumper big plus,5.0,positive,True
recently purchased item various reasons far meets expectations however issue voice volume video flying hours,4.0,positive,True
device great streaming needs quad core mobile processor gb ram device problems handling digital needs mention ac wireless receiver option plug usb devices sd cards would highly recommend device anyone,4.0,positive,True
nd amazon tablet love also bought one husband mother law,5.0,positive,True
bought oldest grandkids loved excited receive use trip florida,5.0,positive,True
thing needs space tablet works great adding apps easy enough space endless amount apps use granddaughter plays day,4.0,positive,True
amazon leader space voice recognition aws engine behind theres lot opportunity development community well amazon naturally favor interaction services sell others need build links others development environment seems support lot innovation already price tap outstanding adding existing echo considering dot,5.0,positive,True
love product amazing streaming wide range applications great product overall,5.0,positive,True
lots batteries lot battery life,3.0,neutral,
amazon fire tv great item stream online content,5.0,positive,True
would take charge good thing tried wrapping christmas,1.0,negative,False
better stick doesnt overheat supports k,4.0,positive,True
great clarity tablet price point amazon provides great operating system making easy maneuver web surf thing lacking camera making good skyping taking pictures poor light however given dollar per value cant beat attractive looks good fit finish makes stand sea choices,5.0,positive,True
easy child usei bought child hes trouble navigating learning different tools use navigate,4.0,positive,True
like lot little difficult learn ask things takes time get know correct phrases sound ok boom box,4.0,positive,True
much better viewing tiny phone great price,5.0,positive,True
kids loved use daily would recommend parent,4.0,positive,True
requires many components cameras etc stick basics opinion,3.0,neutral,
batteries tendency leak inside devices cause damage rendering operable,3.0,neutral,
helped need cable company many unnecessary channels,4.0,positive,True
good alternative amazon echo like supposedly listening time hit button talk alexa time hit button talk alexa,4.0,positive,True
cant say enough kindle fire literally fiiiiiiyah fast easy use allaround perfect tablet recommend keeping eye special pricing holidays save cheddar otherwise id say pick little black rectangle portable interwebz awesomeness first chance get,5.0,positive,True
great child unfortunately doesnt volume limit setting,4.0,positive,True
bought almost year old niece dad told loves really cute educational games pretty much indestructible case reason didnt give stars charger broken already,4.0,positive,True
upgraded generation kindle buttons letters worn newer generation kindle love touchscreen ability sit patio fire read night without needing additional light,5.0,positive,True
still learning processlooking forward benefits,4.0,positive,True
item purchased christmas gift receiver loves mostly play games read books,4.0,positive,True
purchased item shocked began using battery lasted hours moderate use came months free newspaper subscription preloaded lot features fastest world would prefer storage price considering well works im giving stars,4.0,positive,True
kids fire switched kids case tempered glass time works really well kids,5.0,positive,True
kids love use readers mini tablets great price happy,5.0,positive,True
received birthday gift love autobrightness amazing battery life incredible page turning feature useful complaints doesnt completely turn displays ads instead showing blank screen sorting navigation could organized two things minors whole product wonderful,4.0,positive,True
regretted buying itemi never recommend anyone,1.0,negative,False
enjoy alexa much bought one friend,5.0,positive,True
excited expand amazonbasics brand since previous purchases well received however batteries optimal devices constantly used gaming controllers xbox set would make day constant family gamingtv usageits possible received bad batch due going entire pack weeks compared brands steer clear future,3.0,neutral,
great device alexa battery makes really portable follows house deck garage etc,5.0,positive,True
excellent ereader great download ability really need g downloads pc,5.0,positive,True
bought kindle fire serves purpose reading pdf files,3.0,neutral,
first ereader numerous mobile devices say without hesitation reader awesome like reading book complaints fits needs perfectly pleased purchase,5.0,positive,True
shopping list great feature could use improvement like adding multiple lists music sounds good kid friends love playing,5.0,positive,True
great tablet great kids simple use set got nephews never problem,5.0,positive,True
useful easy use tablet use almost everyday,4.0,positive,True
great listening music pandora especially novelty,5.0,positive,True
great love would recommend anyone worth money,5.0,positive,True
college student want go cut primary cable save money go little getting use everything isnt clear would want definitely due able watching tv shows movies,4.0,positive,True
really enjoy able use alexa voice control everything,5.0,positive,True
good echo great sound nice loud button buttoni would give stars buy always listening plugged everything echo smaller due battery portable like useful echo situation use,4.0,positive,True
love amazon echo hard wired kitchen live reception poor echo amazon tap listen favorite stations iheart radio tap portable,5.0,positive,True
read reviews bought tablet replace ereader way expected video better reviews stated books load faster old one still getting used new os pleased,5.0,positive,True
generation fire never worked great far speed enjoyed feel visuals purchased version remarkably faster previous model though newer model doesnt nice feel visuals good newer version much cheaper price explains feel visuals hope someday get model looks feels great also quick,4.0,positive,True
perfect reading night bed saved downloading books library,5.0,positive,True
find last long energizer duracell,3.0,neutral,
debated firetv apple tv ultimately went firetv due price works great easy set easy navigation buffering issues,5.0,positive,True
im love kindlei upgraded kindle convenience light built awesome theres eyestrain whatsoever goes everywhere go,5.0,positive,True
much better reading ipad completely worth guess complaint operating system still seems little weak terms responsiveness fluidity doesnt really impact regular usage page turning felt browsing librarystore etc,5.0,positive,True
first tablet owned must say runs great battery lasts good amount time cant complain comes cheap,5.0,positive,True
best gift someone could download lot games,5.0,positive,True
bought gift mother law birthday,4.0,positive,True
really feeling futuristic echo amazing love hands free literally talking electronic device assist numerous daily task use often would appear learning use im going start getting devices turn home smart home love,4.0,positive,True
awesome device turns tv smart tv really need cable anymore,5.0,positive,True
satisfied amazon fire tv previously stick gave friend product far superior love use wireless mousekeboard via usb port option using wifi ethernet cable network connection much faster hardwired recommend everyone choose definitely worth couple xtra,4.0,positive,True
love item absolutely amazing home,5.0,positive,True
love read using kindle great,5.0,positive,True
like use integration lights thermostat asking alexa answers questions needs lot help sirius much better providing accurate info,4.0,positive,True
enjoy reading great life span battery enjoy access interior light easy reading,5.0,positive,True
buying kindles since first came ever want upgrade kindle chosen brand tech savvy enjoy watching movies listening music primarily reading like ability purchase narration favorite titles using texttospeech rest,5.0,positive,True
grandkids great love product thrilled grandkids usage,5.0,positive,True
nice sound money good highs much lows,4.0,positive,True
love paying cable bill wish could get sling blue,4.0,positive,True
allows teens access apps internet still reading time games,5.0,positive,True
easy set works great love music available command,4.0,positive,True
like much better roku options,5.0,positive,True
christmas present wifes sister tech challenged initially set really enjoying streaming music talk radio,5.0,positive,True
love item three children use ages screen fenomenal,5.0,positive,True
ha anticipated purchase wait purchase read great deal disappoint love echo,5.0,positive,True
great funtionality remote voice control great better expierence chromecast remote streaming quality superior chromescast solution,5.0,positive,True
carry ton books around ease read,5.0,positive,True
integrated philips hue works half time app pretty weak really painful try play audible books said im getting another one upstairs insanely handy able add items shopping lists todo lists timers anywhere house,4.0,positive,True
thing major connectivity issues save money wait later version,1.0,negative,False
got tablet month old son constantly wants phone ipad watch youtube kids videos work apple devices figured ready tablet hoping hed leave mine alone luck fire userfriendly iphone even child setting easy use surface responsive touch gets frustrated puts minutes trying daddy uses still goes ipad phone want tablet toddler get ipad,3.0,neutral,
great tablet kids use play games read books isnt slow,5.0,positive,True
paperwhite allows read light beach quiet night home,5.0,positive,True
money good tablet bought gift dad loves uses everyday,5.0,positive,True
love voice response makes multitasking better could say alexa volume raises volume way bad thing connected outlet portable bit heavy expected love,4.0,positive,True
use every day news weather music alarm clock,5.0,positive,True
present one love,5.0,positive,True
purchased amazon echo whim really enjoy using easy get information question listen music get local weather information even year old granddaughter knows ask alexa questions great addition household,5.0,positive,True
great purchase year old girl easy way peaceful long car rides,3.0,neutral,
love tablet easy use would buy another sure,5.0,positive,True
using chromecast far better delivery system far picture quality reliability also choices programming course,4.0,positive,True
tablet great tablet great price meets needs tablet internet surfing reading favorite books,5.0,positive,True
less useless work amazon cloudcam purchased best buy allow monitor two cloud cams kitchen tech savvy numerous alexa devices unable get work tried installing enabling amazon cloudcam skill made sure new updates show show automatically updated first plugged final straw tech support rep told canäôt use show cloudcamäîand unable connect someone could actually solve problem useless help less useless actually makes work echo show less useless,1.0,negative,False
cant night back light one ten,2.0,negative,False
thought would big small paper turn like palm think small read comfortable regular kindle would definitely recommend paperwhite instead,3.0,neutral,
bought tablet children two years ago eleven eight years age enjoyed much bought one eight year old godson,5.0,positive,True
echo potential completely change way things home music grocery lists calendar events home security beginning explore many capabilities product enjoying every minute,5.0,positive,True
batteries dont last long compared duracell energizer,3.0,neutral,
christmas gift mother loves allows play game read instead using phone much smaller,5.0,positive,True
tablet great size right carrying purse backpack clarity screen good play games access email search web etc would recommend new purchaser,5.0,positive,True
purchased tablet gift children cost effective works great needs,4.0,positive,True
bought gift friends daughter works really well good tablet dollars opt year protection case something happens years,4.0,positive,True
everything need good price easy use kid friendly,5.0,positive,True
echo great far love play jeopardy easy fun find kids music nieces holiday music wanted get spirit wish could answer questions struggles find weather house located decent size city,4.0,positive,True
great set kids daughter loves plays time,4.0,positive,True
exactly like friends love took vacation great read beach home,5.0,positive,True
child loves tablet love keeps busy learning games books,5.0,positive,True
bought gift family member replace older tablet works great,5.0,positive,True
flips prime netflix hulu quickly easily lot,3.0,neutral,
great kids games basic tablet stuff like music movies,5.0,positive,True
bought played one gave gifts people christmas,4.0,positive,True
though leary paying much streaming device well worth price,5.0,positive,True
echo great speaker sound easy program music radio stations great product easy use get daily news weather set alarm clock etc,5.0,positive,True
great compact tablet great coclors resolutiondecent battery life good wi fi connectivity,5.0,positive,True
love love kindle fire magenta color awesome truly best kindle fire ever owned colors availablesare awesome,5.0,positive,True
love device easy use makes cable irrelevant,5.0,positive,True
rarely watch live tv watching favorite tv programs fire tv works better also great watching netflix,5.0,positive,True
kids money bought sale christmas love great fast tablets,5.0,positive,True
great tablet affordable awesome service,5.0,positive,True
could happier purchase lots entertainment one small package,5.0,positive,True
love kindleeasy use great eyes,5.0,positive,True
multifunctional device amazing downloading apps possibilities endless,5.0,positive,True
second kindle paperwhite mine year love daughter borrowed really like weight easy read screen bright dull,5.0,positive,True
easy set fun use digital assistant,5.0,positive,True
use music creating lists finding going world also use control smart devices still elarning little bit way go really useful,4.0,positive,True
good tablet price nothing g fancy young children like lot,5.0,positive,True
son loves alot things great quality price,5.0,positive,True
part daily lives giving us news updates locally world information anything ask like word definitionssynonyms antonyms math science educational questionsyou name like book encyclopedia course entertainmentplaying music bluetooth connections andor amazon music playlist great amazing gadget whole family buy another one,5.0,positive,True
voyager super easy use see love translations,5.0,positive,True
great product easy use user friendly,5.0,positive,True
fun entertaining good news updates draw backs smart google siri connect google calendar ios least havent found way yet gives traffic reports plays music wait see product grows need get home automation going try functions,4.0,positive,True
bought son ended leaving one tablet cant complain says expendable memory son loves im satisfied mine,4.0,positive,True
bought tablet son happy,5.0,positive,True
second one bought older son wouldnt share christmas santa brought little brother one lol apps come subscription endless also netflix kids watch different shows bought sprout cubby tablet broke within days customer service terrible would replace actually wanted charge paid customer service amazon however fantastic replaced sons tablet cracked within days durable older toddler crazy lil man wont regret buying kids,5.0,positive,True
better st version kindle internet access,5.0,positive,True
