reviews.text,reviews.rating
we have had nothing but trouble with these batteries. i have installed them in multiple products and they are barely lasting any time at all. we will not be buying these again. maybe amazon can provide us with a new batch as maybe we just got unlucky with ours.,1.0
"I got mine for a month, and I mainly use it to read PDF documents from SD card or OneDrive. The tablet is nothing like the reviews said. It FREEZES up every time I press ""Home"" or go to the next page or even to close out. When I go on the internet, some pages do not load fully. 9/10 times only the 1st half of the page was loaded. I am very disappointed.",1.0
"I was expecting a tablet good enough for the kids to play and download games, and I was told at BB that this product would work for these basic needs. It seems like everything I download needs to be through my Amazon account, very few items are for free, and everything takes forever to download and/or open. Wish I could return it!",1.0
"I purchased this ereader because it stated you could get library booksvia USB cord (and Wifi if you are near one). I do not have Wifi andthe USB would not transfer. Tried everything, neighbor tried, readinstructions, viewed YouTube. But it wouldn't work. Took it back but it was beyond 15 days and they would only give me credit. I then upgraded to Wifi 3g and that better work for the extra money. Very disappointed as I felt I had no other choice.",1.0
"If I could give it a lower rating, I would.This is nothing more than a speaker, and a big one.It is NOT wireless so you cannot even take it outside w/o a power source. You cannot ask questions and have Alexa search answers. Very expensive. Would like to try google but since I cannot return this - I can't justify the price. Everyone said give it time to like Alexa. I gave it too much time and did not realize you had to return within a time frame (my bad).",1.0
"Shame on Amazon for putting their trusted name on this garbage! Nothing I put these batteries work properly whether AA, AAA, C or D, not the blood pressure cup won't fill with air before going into Error, motion lights that flicker when these are put in, remotes that work on and off - which all goes away with name brand batteries!",1.0
I bought this tablet on black Friday and went home to test it out and it was very slow and not worth the money,1.0
"Purchased these 3 months ago in addition to a higher end () brand that came with a 9 docket charger. The higher end rechargeables are still going strong. These leaked battery acid all over my charger and ruined one docket, and ruined an under cabinet puck light. Save your money! They won't last!",1.0
I bought this on line as a gift. The unit does not stay on and I cannot get in touch with anyone to get the unit repaired,1.0
"I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software.",1.0
Wish I didn't buy these. Amazon does a lot of things well but batteries No. Not so much. These do not work for more than a moment. Lay the extra for name brand.,1.0
Prior to using the device I decided to recharge it to 100% and was shocked to find out that it takes 6 hours. Unless you have a lot of time don't buy this device.,1.0
I have bought these several times thinking they were great but after longer term use have found they fail about twice as fast as Duracell. I will never buy them again and will not hold Amazon Basic in such A high standard. my next batteries will be Duracell,1.0
"Worst batteries I have ever purchased - bought them for Christmas items like battery operated lights and candles but they didn't last even a week with limited usage. Spend a little more and get more for your and time, it'll save you in the long run!",1.0
These are bad batteries with very short life. I returned my first order assuming that I got a bad batch (despite the expiration date years away). Started using the replacement order in late May and already have to replace the batteries.I love Amazon Basics products and Amazon service but this product is a big dud. This is the first negative review I've ever written about a product on Amazon.,1.0
After buying this tablet for my grandchildren I was going through the initial setup procedure.That's where I was surprised to learn that after using this tablet for a year I would be charged fees to continue with the selected programs I used for a year.Time to take it back to the store. No hidden fees.,1.0
"Bought this for my young son, because of the warranty. You are required to have a credit card stored in the account, and to turn on parental controls it blocks other features too like Alexa. This is the most ridiculous setup ever.",1.0
"The item was on sale over the Christmas period at a great price. Took it home and when I charged it up, the back of the tablet became very hot to the touch and the battery life reduced dramatically. Left it alone, tried it again, this time no issues. Four days later, it did the same thing when I was charging it up again. Sent it back for a refund.",1.0
These batteries are awful!! I usually use duracell AA in my small Christmas light strings and they last me 2.5-3 weeks with being constantly on. These have lasted about 4 days with the same use. I read other reviews which stated they were the same but it wasn't until I put them in my normal light strings that I saw the difference. Will NOT order again.,1.0
Picture for proof. I had these in an Amazon basics wireless mouse and one of them exploded. It was only in there about 3 months before I noticed the batteries were dead. Upon inspection it was clear one of the batteries had a structural failure and exploded the end apart leaking fluid inside mouse.This mouse has NEVER been out of my air conditioned office.I have never had a battery explode inside a mouse before. These are obviously low quality. Do not put them into anything you'd be upset to ruin with leaky battery fluid.,1.0
"I purchased this tablet on a discounted price as an alternative for RC tablet. The operating system is not good, very slow response, apps takes a lot of time to open. Many of the apps like youtube is not made for fire OS, so my little one has a difficult time handling it. After 2 months, I got him RC tablet.",1.0
Was very disappointed to see that one of my batteries corroded and leaked in a device within only a few days of placing it in the device. Will not purchase again.,1.0
"The reason people give it 5 stars is because they don't give the product enough time before they review it. I purchased this along with my kindle dx on August 12, 2010. I can honestly say that I don't recommend this product as it will damage the kindle. The hinge that attaches to the kindle will eventually put pressure on the kindle front plastic cover and soon you will see it crack. To avoid this, you have to make sure the kindle doesn't rock back and forth from off the back cover causing the hinge to bend more and crack the front plastic further. This is hard to do if you open and close your kindle many times a day or simply lend it to someone else who doesn't know better. One thing I can honestly say is that I really wanted to like this product. I really wanted it to work. I'm looking for a slip cover now.",1.0
"WHAT THE HECK! I have a SERIOUS issue with these batteries! I put them into my Amazon FireTV remote which kept draining batteries, and within a few minutes it quit working and gave up, thinking I had a bad remote. A few days later when I opened the case the batteries were had leaked all over the compartment.Just NOW, while typing on my keyboard, several of the batteries were sitting there next to my keyboard. I heard a hiss and felt a jet of air hit my right hand and I started coughing and choking on whatever the heck it was that came out of the battery.I'm throwing these away and will never trust this brand again.",1.0
"I bought this Fire TV 3 months ago. One day, out of the blue, it stopped working. Power is on but as soon after I see the Amazon logo the screen goes black. I google the problem and it seems that the only way to reset it to the factory mode is by the on screen menu so there is no way for me to do it. I just emailed the company and waiting for a response since it is unacceptable that this thing only lasted 3 months before it became useless. Not a happy camper here!!!",1.0
"Basically has almost the same content as a Roku 3 would provide, but in a much more clunkier menu. I can get a better Amazon menu layout via the Amazon app on the Roku 3. Also for those that were hoping to pick up some extra football via FOX sports network (FS1), that is not happening. You can add the channel free, but in order to watch any content you will still need a cable or satellite subscription which defeats the whole purpose of adding the app for us cord cutters. There is NO way I am signing back up for cable or satellite. I wish FS1 would get with the program and offer a separate subscription such as HBO and Showtime do. It's a thumbs down for me.",1.0
"Difficult to purchase. No stock in 6 stores, no order online or ship to store available. When it did become available it did not work. Once it turned on, I couldn't get any further. I could not log onto wifi network, though other items in my household work. Also the product wouldnt move past setting up the clock. Tried 3 days, gave up and returned the item.",1.0
"When I purchased the Fire Stick, these batteries were included. In less than three weeks they were dead and had to be replaced. The batteries for the Fire Stick are used only in the remote, so it is not as though they got much use! I would never recommend such a garbage product.",1.0
"These are awful. So far I've used them in my toothbrush, and have had to replace them 3 times in 6 months. I've also used them in my smoke detector and had to replace them within that 6 month period as well. Seriously I usually can go a few years without replacing batteries in a smoke detector. Waste of money.",1.0
"If adding more than one child to the account, the screen will not rotate properly for the second, third, or fourth child. Geek squad could not fix this problem, seems to be a manufacturer's issue. Also, there are too many adds. I returned this product.",1.0
"Didn't work well in 4K at all. After going in 4K mode and returning back to the menu screen, the Fire Tv would show a black screen and had to be unplugged to start back up. The menu screen isn't in 4K like it is in the Shield Tv which a better item by miles. 4K uses all of the resources of the Fire Tv and other apps have to be closed for it to play 4K videos or it runs into problems such as black screen.",1.0
I had to buy a brand new bed after purchasing this item. It kept ripping up and the bugs kept coming from the tears in the case. I do not recommend this for no one.,1.0
"These are, by, far, the worst batteries my family has ever purchased. They have all lasted less than one week and I've only used them in things that see usage a few times per week. None of them have seen more than 10 min total usage before needing replaced and q about a third of them have leaked or corroded worthiness a few days. I've had much better luck with dollar store brands.",1.0
"I totally love the Kindle Fire tablets purchased for my grandkids. My sister purchased one in our hometown for my mother. She is equally happy. My granddaughter and grandson spend their wind down time in the evening on the tablets playing their favorite games. In addition, they want a dog and conduct research for the type of dog that the would like. Overall, the tablets are easy to use and provides technology for them when they visit every other weekend. I am pleased.",1.0
"We buy a lot of batteries and was hoping we had a way to get them to us. Theseas as long as the dollar store batteries. Some items 2 weeks, others 1. I will not buy again.",1.0
I had to go through half of the box to find four batteries that work. Pay a little more for quality batteries that work.,1.0
"I have bought 2 tablets for my son and didn't open it after I received it because it was a birthday gift for them and when they open it on their Big day 1 of the tablet didn't turn on ,the screen is just purple I m out of country right now and will be back on August 4,2107 and I emailed BEST BUY ""Geek Squad "" and told them the whole situation but nobody responded,very disappointed it was a surprise gift for my kiddos and 1 of my son was really upset that tablet won't turn on,let's see if Best Buy read my review and take some action !!!",1.0
"Terrible decision on my part to trust Amazon to make even a decent battery. How hard can it be, right Batteries don't last. Every device I've used them in began to have quirky little malfunctions (remote buttons don't always work or do what they are supposed to do, mouse randomly disconnects from computer, etc.). Maybe I got a bad batch -- all 48 of them. Lesson learned.",1.0
"Found out after having had opened and tried programming this awesome alexa that basically nothing comes with it. It's a listening device in my home that won't do anything unless I pay more into Amazon. The fact that I synced my pandora account is pointless because I have to spell out what I want Alexa to play by saying, ""Alexa play 'X' station from my pandora play list."" How is the rest of my family suppose to know what to request when I am the only one who knows my pandora play list (and barely at that!) I have many complaints, and basically disappointed in my purchase. I was lead to believe this was the radio of the future. It is if I pay for the Amazon Music Unlimited monthly.",1.0
I eventually had to return it because of the shades of yellow in the back-light when using it at night. It was okay at day time but at night during which I usually read it was not what i expected to be premium cost product. Especially it was very annoying to read in the landscape mode. I guess Amazon needs a better QA department.,1.0
"I bought this thinking since we'd bought several other refurbished things that worked, that it would be okay. The box never booted properly so the only thing we could stare at was the Amazon logo and the words Unknown Boot in the corner. Customer Service tried to help with the box but we couldn't get it to trouble shoot. Sending this box back.",1.0
"Now I know why these are so inexpensive! I'm baffled as to how they've earned such high reviews. I've used them in a variety of devices portable LED lights that I utilize maybe once every two months for events, in a battery-operated soap-dispenser, in tap lights in a closet/hallway, in toys... In the soap-dispenser, they lasted three weeks. I thought the dispenser must be faulty, switched them out. Next set of these batteries lasted a week. In the LED lights, the batteries lasted five hours. Less in the toys and tap lights. At this rate, I'll have used the whole box of 20 batteries in less than 6 months. What a wasteful, useless product!",1.0
This doesn't power anything. I got this for my dad for Christmas and we just thought his Kindle was bad..nope..tried it on other things and it won't charge anything...I want my money back or a replace meant...maybe this unit is just bad! But 20 bucks down the drain!,1.0
"I understand you get what you pay for but come on Amazon. You make millions a day and you allow this product to be on your lineup. The only thing this tablet is good for is collecting dust. In my opinion, if any company is going to integrate the AndroidOS at least make it user friendly and 100% open. It's basically like purchasing half of a device or a demo device.",1.0
"Used it for a mouse - works OK. I have a battery powered egg beater and when I put these batteries, the beater did not perform at full speed. I had some Duracell batteries which I used and it was back to life!!So, I guess these are low powered, Very disappointed",1.0
Out of every package so far only 2 batteries are working. I bought these in April so they should still all be good and I'm finding I need to throw most of them away. I wish I could still return them.,1.0
I don't know why but these things don't last long. Maybe I don't know anything about batteries and there is certain number I should be looking for to determine the life span. I ended up going through these quickly so I could probably just buy the expensive ones and get the same life rather than keeping on purchasing these.,1.0
Our experience with all Amazon batteries have been bad. They dont last nearly as long as a Duracel or Energizer. I literally replaced my computer mouse battery with an Amazon AAA battery 2 days ago and its already out. We have to replace everything that has an Amazon battery constantly. Will not buy these again.,1.0
Not sure I will be buying these again. The first four pack I opened was dead. The second pack worked but only lasted half the time a name brand battery lasts. I am using more batteries for the same amount of use in my headset. I won't be buying these again.,1.0
"Unless you have fiber optic internet, don't buy this. If you have ATT Uverse it will mess up the TV, lower the speed of your internet, and play havoc with the phone.It has not worked yet since getting it, since I only have 25mgb of internet, and it really does not work at that speed at all.",1.0
"Stay away from the certified refurbished Amazon Fire TV. I received two Certified Refurbished defective fire TVs. The first the screen looked half corrupted, see the pictures. The second Certified Refurbished Amazon fire tv I received would not boot up, it was stuck in an infinite loop where I would only see the amazon logo for 10 seconds then it would boot up again.If anything, Amazon needs to re-visit its refurbishment process and quality control of the refurbished products they let get in consumer hands.Update 11/28/16: I purchased a new Fire TV during the BF sale and I have had no issues so far :).",1.0
"This cover is made for the Kindle DX and fits it beautifully. The problem - and it's a big one - is if you accidentlly try to open the cover from the back (which is very easy to do) you can damage the Kindle without even realizing what's happened. My husband did this and cracked the Kindle frame within the first week of owning the device. Fortunately, only the frame was cracked and the Kindle still works. We cannot, however, remove the cover because of the way it hooks into the device, the hook closure must be bent because of the accidental attempt to open the back cover. After the incident, we attempted to clip the back cover to the Kindle, but found this to be cumbersome and the clip would not stay in place. We are just extremely careful now, but the damage was done almost immediately. I hope this design flaw has been fixed.",1.0
"These batteries are horrible. We depend on AA batteries for many wireless microphone and have found that brand-name batteries last about a month per our usage. We switched to Amazon basics to try it out when a subscription for our preferred brand was no longer available and have found that, under the same usage, these batteries last about a week. That's a 1/4 capacity.",1.0
"This is my 4th Kindle, and the worst so far. It randomly locks up and require a restart to do anything. I've probably had to do this a dozen times in the last week. It's going back if they'll take it.",1.0
These do not last at all. I have a very mini desk fan that takes 4 AA and they need to be changed every other day.,1.0
I'm a huge fan of amazon so I figured I'd give these a shot. These have no life whatsoever. Even something as low-power as tv remotes they only last about 2 weeks tops.Spend the extra money and go with name brand.,1.0
"We bought these batteries to use in a medical Holter Monitor. Typically we put batteries in for 24 or 48 hour monitors. After one use, we need to replace the batteries. These batteries did not even last the 24 hours. Patients wasted their time and the testing was wasted. It was embarrassing to make the patient reschedule their test due to our equipment failure. These cost our business money. Will never buy again.",1.0
They don't seem to last that long as the ones you can get off the store. I bought them because I thought they were cheaper but Sam's club sells them cheaper and they last much longer.Update 1/10/2017Not only do they not last long but the new batteries that say are good till 11/2018 are pretty much dead without any use.Highly disappointed in amazon for this.,1.0
These batteries come very low charged. I took new batteries and put them in a computer mouse. Next day there was a Mouse Battery is very Low. Its not the first time.,1.0
"I got this tablet for Christmas and only used it for one day. The next day I could not use it, it keep glitching. When I got it, the box was opened and it had an inspect sticker on the box, I guess that is what Best Buy does. I think someone switched it out. I took it back to Best Buy to see if someone could fix it and they said it would be $200 to fix or call Amazon. Why would I pay $200 to fix a tablet that was $40. Amazon is replacing my defected one for free after many attempts to fix it.",1.0
"Awful. Bought these specifically for my very small milk frother, these batteries can barely power the thing! I used whatever name brand in the frother before this and it ran full blast. But with the Amazon batteries, it gets up to like medium speed and doesn't even last 1/2 as long. Will never buy Amazon batteries again.",1.0
"I purchased these batteries for my boyfriend . The split open and ruined who uses them in a 200.00 portable modem. I would of sent them back, but this happened after the 30 day return window.",1.0
"I purchased this for my son thinking it would be a good beginner tablet. I was so wrong. I couldn't even get it set up for him to use it. Before you comment that it may be the user, I have set up every electronic device I have purchased for myself or my children (compters, cell phones, lap tops, game systems) This tablet would not connect to wifi. I even took it across town thinking it could try that but still nothing. Maybe it was defaulty equipment. I sat right beside him and had perfect wifi. My other son sat right beside him had perfect Wifi.",1.0
"I purchased one as a Christmas gift. from Best Buy on line...it worked fine the first month,did not use it for a few weeks. I went to turn it on..did not get nothing .The lefthand bottom corner says ""FASTBOOTH mode"" It is locked on this and I get nothing else.Did not buy any product protection so I guess it is a complete loss.",1.0
We were so excited to get the tap since it was a larger speaker than the dot and unlike the echo has a battery charger with it to make it portable. We already have an echo which works perfectly in our home. When listening to online radio on the tap it cut in and out constantly. We returned it and exchanged gor the dot.,1.0
"Bought this as a present for my boyfriend, and we both were very disappointed. I read lots of reviews and thought it would be an awesome gift to give. Alexa is a Siri downgrade. Don't waste your money on this.",1.0
"This is my 2nd time ordering them and even though they arrive very fast and nicely packaged, these batteries only last about an hour and a half on my son's toy train.",1.0
These are cheap and they Explode!!!!!! I was pumping at 2am and it exploxed in my pump. It leaked all over my pump and baby blankets!!!!! Ive never had this happen with name brand!!!!! Now I have to find time with a newborn to packed up all the batteries from all our baby items and return!! Not Cool!!,1.0
"I'm not sure if it's coincidence it not but two electronics we've put these batteries in have crapped out within a day of replacing the batteries. When I pulled them out of the remote that completely spazzed out, there was moisture on the batteries. I thought that may have been my fault but then it happened again with a Christmas decoration. I'll probably return them...maybe a faulty batch",1.0
Terrible!! The batteries drained way too fast. We put them in wreaths with lights and went dead within 2 days. They were timed for 4 hours so it's not on for long. We used Energizer batteries last year and worked for the 20 days that were on display and didn't have to change any. But I guess for 24 for 100 you get what you pay for. Will not buy these again.,1.0
"DO NOT BUY THEM.I got them because it said they were anti leakage. Well guess what.they leaked!!, completely destroyed my keyboard and I cant even open it up to get the batteries out. A waste of money and will also cost me a whooping 100 for a new keyboard and I cant use my desktop until I get a new keyboard.",1.0
"They perform well and the price is fine, but it's not entirely clear when it automatically switches you to AA size when you choose the larger quantity. Amazon snuck in a box of AA on me that way when I was expecting these AAA. Bad, Amazon. Bad.",1.0
"These are the worst batteries i have ever bought. Two days in my remote for tv and replaced and 2 days later,dead. Im very dissappointed with you Amazon for selling this to me.",1.0
I have 4 of the Gen 1 Fire Tv boxes and they are good showing their age. I purchased the new FireTV only be to disappointedPros.. SD Card slotCons.. Many Apps just don't work or are buggy...Search is terrible and only gives Amazon options .. Nvidia Shield also gives my plex server option .. now that is cool... not much faster.. if at all than Gen 1,1.0
"Don't Buy! I thought it was a great deal initially, but these batteries are drained SUPER QUICKLY. I have one in my wireless Logitech mouse and I have had to replace the battery 4 times since November, that is 5 batteries in 2 months that is ridiculous! I have started buying the Duracell ProCell Batteries, I am having much better results.",1.0
.. I bought four of these tablets two of them I need to return because as soon as my nephew's turn them on there were problems with screen being almost completely white and black in the corners you can't see anything I've checked the settings it's not the city it's the tablet SMH I am disappointed,1.0
"I see that these batteries have lots of positive reviews. My experience has been poor. I put a pair in the sensor for an outdoor thermometer. They lasted about 2 weeks and when tested, showed very low power. Replaced them with a second pair. They lasted and tested about the same. These may work better in indoor uses, but they seem to not like the cold. I've had way better success with rechargeable.",1.0
"After only 4 days, the device would not charge. It was plugged in each evening and on the 4th day, it was at 7% after being plugged in all night. This was our second Amazon Fire Tablet, the first one stopped charging in month 13, right after the manufacturer's warranty expired. Decided to get another one because it was a great deal, but sadly I've learned you don't even get what you pay for with this tablet.",1.0
"My Kindle Voyage is nearly 16 months old and worked perfectly. I kept receiving emails from Amazon about the software update. I switched off airplane mode, switched on wifi and shortly after the screen locked up. I have tried everything with customer support and they now tell me I will have to buy a new one. I am very annoyed. If I had left the software as it was my Kindle Voyage would still be working.",1.0
This device plays on the fact that you must subscribe to their stuff or this is just a empty cylinder that tells you the weather and that's it. And even then there is a subscription required for everything. Google Home at least plays general music lists and a number of other key actions.,1.0
These don't seem to last very long at all. I used them on my light in chicken coop. I replace once a week and only used it 2 or three times each week. Very dissapointed in this purchase. I usually buy our batteries from Costco.,1.0
"Great price but they don't hold their charge for long. I find myself swapping out the remote batteries twice a year. At this price, it's not so bad but it's much more frequently that I'm used to.",1.0
I liked it at first except the browser is kind of clunky. Also you can. It use all android Apps. The worst thing though was mine just stopped working in the middle of watching a movie on a long plane flight. It was fully charged. I have tried recharging and turning on etc. it is just a blank screen and off. Kind of a cool paperweight. Hope I can get my money back. Or get a new one.,1.0
"I waited a couple months to review giving Amazon time to make this product equal to the SONY Dash from nearly a decade ago, it isn't the screen provides nothing of value and you can't turn of amazon tips! you have near zero customization can't even move the clock to the other side of the screen. And something that a sony dash did nearly 10 years ago pandora or prime music as an alarm! seriously this is the biggest fail! Run away from this half baked Amazon disaster!",1.0
"i bought two fire tv boxes and both of them have problems, the problem is that the remote suddenly stops working and then it comes back and works, sometimes it takes a few minutes for it to start working. That never happen with the roku",1.0
DO not buy this product I've received this product to replace batteries in remote-control candles all three candles did not work I was ready to discard the candles when I decided to try different batteries. As soon as I put the different batteries from another company the candles worked fine. Tried to find a place to write to the seller but couldn't so apparently I'm just stuck for the price of the batteries which are useless!!!!!,1.0
"I have never had problems with the Amazon brand batteries before until this time around. I use these for battery operated candles and normally 3 AAA batteries will last in my candle a couple of weeks on a timer. I replaced the batteries 2 days ago with these batteries in 3 separate candles and all three candles do not work less than 24 hours later. Not sure if this batch was defective or not, but I won't risk spending the money and buying them again to not have them work.",1.0
"I'm sure its a great product but there was something wrong with the one I ordered on target.com. My daughter opened it on Christmas morning and was so excited. We went to charge it and it wouldn't turn on. We tried holding the power button down for 40 seconds like the amazon website suggests, nothing, we left it charging for hours and still nothing. Very disappointed.",1.0
WORST batteries EVER. I thought there would be no appreciable difference between these and Duracell. I was wrong. Mouse was VERY sluggish and would sometimes stop working with these batteries. Replacing them with another set of these batteries did not help. My husband thought the computer had a virus. Problem SOLVED with Duracell. I will not be purchasing these batteries again. Amazon FAIL.,1.0
"I only have it one star because I couldn't give zero stars. Over half of the box were dead. The ones that did work, only worked for a very short time. Do not buy these batteries.",1.0
"I purchase a fire after my nook died. I had problems with the first one saying I was connected to the web , but not being able to connect. Took it back and the geek squad looked at it and after trouble shooting for a while, they decided there was something wrong with it, so I exchanged it for another one. We set it up and it worked initially, then I went home and the same thing happened as with tg first one. So I took it back and got my full refund . While not happy with product, best buy customer service made me happy.",1.0
I was setting up 2 of the same tablet and this one wouldn't connect to the wifi. When I brought it back for an exchange there were none in store and they didn't even have them on their website! Ended up getting a refund and purchasing the same model from Amazon,1.0
"These batteries are supposed to be 1.5 volts. But I opened and tried to use them as soon as I got them and had problems.I checked the batteries and they only had 1.25 volts upon delivery and of course they are non returnable.Don't waste your money on these, go ahead and pay a little more and get the popular name brands.",1.0
It states that the batteries last a while. But I use them for my TV remotes. And I ended up buying Energizer a few days later. They do not last. I changed batteries twice the day I got them in mail.The triple A were no better.,1.0
"We started out great. We had a great thing going. I loved her, she was easy on the eyes, and looked great in any light. Then 7 months into it, I could no longer turn her on. I tried the reboot with no luck. She is still under warranty but that doesn't matter because Best Buy's return policy stinks. If I do try to replace her, I will not buy it here.",1.0
"Very Poor battery life... Did not even last 30 minutes in my device where I've had top notch Energizer batteries that lasted weeks if not months!!!These just do not compare to top of the line batteries. Maybe good for a TV remote, but that's about it.",1.0
I was excited to see that Amazon was allowing its name to be used on batteries as I feel that Amazon is concerned about its image. Bought these batteries and placed four of them into my camera. Took 2 RAW photos and the batteries are now dead. What a disappointment.,1.0
"From experience, the worst batteries I've ever purchased. Not sure if these were manufactured second hand but more than half of the pack died within ONE USE. As a new mom who depends on the quality and longevity of a good battery for her child's needs, I will never order this product ever again.",1.0
"The batteries were not operable out of the package. Thought it was the appliance, but replaced with other batteries and it worked fine. Luckily, Amazon's return policy is amazing but I doubt I'll try another one of their Basics brand items anytime soon.",1.0
I tried to set it up for over an hour and it wouldn't connect to my wifi. The orange ring didn't last more than 30 sec to even give it a chance. It just sat their with the ring of death no matter how quick I was. Powered my router off and back on even. My other devices were connected just fine before and after. So frustrated and no matter how hard I tried it didn't work so I just took it back and got a refund. Totally disappointed!,1.0
Truly I should have tried to get a refund. I threw out the packaging before I realized how poorly it works. This charger only works every third day when held at a particular angle. The planets almost need to align for it to charge my Kindle. Complete disappointment.,1.0
"7 year old boy broke it in less than 2 months even with the bumper guard on. Won't power up. When it WAS working, very limited on storage. Ran out of space in 1 hour, so the wifi wouldn't work. Had go in and explain to him he couldn't download more than a hand full of apps at a time. Doesn't matter now since it won't even turn on or charge.",1.0
"I picked this up on Black Friday when it was $30. It seemed like the parental controls would make it good for my kids. I'm not sold. While I can sideload the Google Play store, you can't access anything you download from the safety of the child's account. In addition, 8 GB is practically useless.",1.0
"I bought 2 of the Amazon Fire tablets because the sales guy said that they were great and ran really fast. I have very fast internet and this thing just barely chugs along. If you play a game, it constantly stalls and freezes. The sound quality when I play music is terrible. I was planning on buying one for each of my 9 nieces and nephews if they ran well but now I know that wouldn't work for them because they are horrible.",1.0
"The Amazon Fire HD 8 tablet no longer was able to charge less than six months after being received as a Christmas present. I contaced Amazon, assuming that the was a one year warranty. Amazon tech support navigated me through a number of trouble shooting steps and concluded that the Usb port is defective. I was then told that this product only has a 90 day warranty and the best they could do in give me a 10% on my next Amazon purchase! Wow!",1.0
"No reason. This product is described as 5W, 1 amp. The Kindle line is mainly 5V (4.8V, what's the difference) and around 1 amp, which is 5 Watts (5W). Why the mystery, guys Also, this deal is for US 110V market only I travel. I like that the previous simple FIRE charger was universal (i.e. 100V-240v). I like that the first Kindle charger was also universal. What are you people doing Or, is it that the copywriter in this case just doesn't understandFor those who don't understand the details of electricity, ANY device will tell you what it needs to feed. Voltage (V) is one thing to look at and your charger needs to say something within the range of 100 and 240 volts to meet your device need. As far as AMPS (A). If your device says it needs 1.8 A. It's perfectly fine to buy a charger that has a rating higher than that. Like 2 Amps. The device will only drink as much as it needs. A device that needs 1.8 A plugged into a 2 A charger just means the charger is taking a nap. Just avoid situations where your device needs more Amps than a charger can provide. It won't necessarily explode but it will extend charge times and is generally not recommended.",1.0
These batteries do not last nearly as long as the bunny or copper brands. I will use them up and never waste my time or money on these again. I have been using them in an LED flashlight.,1.0
I feel like I have been completely lied to about this device. Despite reviews claiming a hands free mode that does not exist in the settings. I just downloaded the app for the first time today and there is no hands free option to enable in settings. And Pandora said it's not available in the US on this Amazon tap. Thanks for ruining a birthday Amazon,1.0
"I ordered two of these tablets, one for 4 yr old, and another for mom. It is not user friendly, difficult to use and full of advertisements even when not online. Comes with games that kids enjoy, but very limited on other application options. Book ordering requires monthly subscriptions. We have purchased another product for mom, and the 4 yr old quickly got bored with the limited options, and I got frustrated trying to navigate.",1.0
I can't get my tablet to set the time so I haven't been able to even use it a little disappointed with this purchase no instructions came with it!!,1.0
"Let's be realistic on two fronts about the Echo: (1) I'ts fun to play with, a novel idea. (2) There are some serious flaws and if you doubt me you can try these yourself. Ask Alexa these three questions:(1) ""What is the Customer Service Number for UPS?"". You'll be told the phone number of your nearest UPS store. No matter how you phrase the question.(2) ""Alexa, what is the current humidity outside?"". You'll get the days weather report no matter how you pose the question. Seriously, it cannot even provide the Humidity?(3) ""Alexa, Who makes the 747 Jet?"". You'll hear ""Hmmm, I'm not sure what you meant by that question. So throw in a clue with ""Alexa, who makes the Boeing 747 Jet?"" and you'll hear the same answer. And this product is alleged to go out to the web to pull down information from Wikipedia, et al?(4) The reproduction of music is egregious at best. Read anywhere on the Internet and you'll see this mentioned time and time again. It's very, very bad. Imagine a 1960's Transistor Radio not quite tuned well..(5) The voice quality sounds like something from a Commodore-64 back in the 1980's. Another very common complaint you'll read about in reviews.This is going back tonight. Not worth the $179.00 and I feel it's slated to go the route of the Pet Rock (for those who remember it).",1.0
"I just open several new, cello packs to use in a motorized window shade cartridge. Loaded them up, plugged the cartridge in - nothing. Took the batteries out and checked each one in a battery tester. 3 of the 12 batteries were good. I opened up several more new packages and tested them before loading them into the cartridge. One out of every five had a charge, and the ones that had a charge were not strong charges. The rest are going to battery recycling. When it comes to batteries, you get what you pay for.",1.0
I bought this thinking that I needed it but I didnt so it was a waste of money. I do so hate to waste money. the Kindle can hook to a regular cell phone charger and it comes with a cable that connects to the computer. For some reason I thought I just had to have this too when I bought my Kindle.,1.0
I bought 2 of these on Black Friday and these have to be one of the worst buys of my life!!!! The screen saver can't be changed so my kids are forced to look at ads every time they want to use their tablet. Apps are ok and to be honest I could have dealt with the ads but the final deal breaker for me is the sd card. I bought my kids sd cards so they can have more than 4 games and the tablet doesn't read it or something. It says sd card inserted but it won't download apps to the sd card!,1.0
"Went cheap...got cheap. DO NOT BUY. Went to pack for an upcoming trip and noticed brown stuff all over. I was storing the batteries in a separate case (which is now ruined). Thank goodness this wasn't in any if my expensive scuba or camera equipment. Never had other brands do this. Always store batteries outside of equipment anyways. Totally bummed. Shame on you Amazon. Get out of the battery business. I buy A LOT on Amazon... ALOT, but no more batteries.",1.0
"Very disappointed that my Kindle Voyage, purchased in April, failed after just two uses. Went to charge it tonight to take on a business trip and it won't charge, won't reset, etc. Since my Best Buy receipt says I only have 15 days to return it, tried calling Amazon support. Their only solution after over 30 minutes on the phone is to process a replacement which may be a new or may be a refurbished device-- unacceptable to replace a less than 2-month old device with a refurbished one... but, given the poor experience I've had with the Voyage, I'm not even comfortable with a 'new' replacement at this point. Amazon says they can't do anything about a refund because I purchased from Best Buy-- 15 days seems a little extreme in a situation like this with a defective product!Stuck with a $200 paperweight :-(",1.0
