reviews.text,reviews.rating,sentiment
this is not a bad product amazon offers greats products but this tablet was missing features even for a basic tablet the lack of google chrome compatibility made this tablet not right for me,1.0,negative
total crap batteries last for minutes,1.0,negative
except unlike the millennium falcon this doesnt have it where it counts software is a mess i didnt expect much from a  tablet but man was it painful to use,1.0,negative
i spent more time trying get it functioning than i did actually keeping this product after a couple of days and never getting it to understand or follow my commands i returned it to bb also it kept trying to sell me products which i really didnt appreciate,1.0,negative
batteries used in fire remote lasted maybe a week and then died,1.0,negative
difficult to purchase no stock in  stores no order online or ship to store available when it did become available it did not work once it turned on i couldnt get any further i could not log onto wifi network though other items in my household work also the product wouldnt move past setting up the clock tried  days gave up and returned the item,1.0,negative
i connected my fire hd and another tablet to this power fast adapter and got a low power connection message i purchased  chargers and will be returning them the fire tablet charging process took a very long time i eventually unplugged it and connected to another charger,1.0,negative
these batteries dont last they might be a good value but for me its more important to have a battery that lasts longer or use these for hiking and rockclimbing and working on my car in the middle the night if i have a flat tire if you use them like that you want a much better battery like the name brands duracell energizer etc if you just want something thats cheap these batteries are definitely cheap but i bought the  count duracell batteries for  each i think the amazon ones go for just a bit over  each i think the duracells last more than a third longer,1.0,negative
i dont know why but these things dont last long maybe i dont know anything about batteries and there is certain number i should be looking for to determine the life span i ended up going through these quickly so i could probably just buy the expensive ones and get the same life rather than keeping on purchasing these,1.0,negative
these batteries are terrible all of my clocks bought in this same order need new batteries already because they are all dying i now have to buy all energizer batteries ,1.0,negative
as a charger it works but is nothing special with a mk  kindle fire it doesnt seem to charge any faster than the standard charger and no cable is included a kindlespecific cable must be purchased separately this is not mentioned in the descriptions,1.0,negative
the batteries linked and ruined my game camera i think you need to replace my game camera,1.0,negative
not good at all,1.0,negative
date on the back of these were  yeah  inedible,1.0,negative
save your money buy the name brand i have a bathroom light that uses  aaa batteries i typically get  months out of it with regular batteries i get roughly a week out of it with these sure they are cheaper but you will buy them x as often worst amazon purchase thus far,1.0,negative
they last a very short time once in use put fresh ones in a soap dispenser and they lasted  days other brand lasted  months,1.0,negative
these batteries come very low charged i took new batteries and put them in a computer mouse next day there was a mouse battery is very low its not the first time,1.0,negative
junk they dont work,1.0,negative
i dont know who made these batteries but they are worthless they do not hold a chargei will not buy again,1.0,negative
can someone explain to me why i can find hundreds and hundreds of people with this disintegrating isulation on charging cord problem but not one post from amazon with an official company statement about these defective inferior slavelabor built imported crap charging cablesanyoneill be you dollars to donuts that these s of complains will bloom into s of thousands as the existing bad cables mature dry out degrade undergo radioactive decay whatever their issue is ill bet ill win,1.0,negative
tried them in  flashlights neither worked,1.0,negative
not universal did not work on garage door opener given as gift but now cannot return,1.0,negative
i bought this during black friday sales the price was very attractive but i didnt find it that attractive as youtube stream was streaming slow it was taking  min to stream a single song,1.0,negative
this is not like other android tablets in a bad way,1.0,negative
i needed batteries for my kittens toys the first three i used lasted only  hours i am so unhappy i spent  which is a lot of money for me,1.0,negative
bought these and regret it i must have gotten a bad batch since these were lasting only three weeks in my smoke detectors after a few weeks all smoke detectors using them started beeping like they are low on power a battery tester confirmed the batteries were low i replaced them with storebought rayovac batteries and havent had any issues,1.0,negative
i bought this for my  year old so she would have another option for watching her shows besides my ipad needless to say she was too frustrated with the slowness to load the netflix app and it would only get internet if you were in the same room as the modem you really do get what you pay for if you buy this dont count on getting online very seamlessly the internet browser is really slow to use but you can get around this by downloading google play store to access the firefox app which is not offered on the amazon app store check youtube for instructions,1.0,negative
are not strong enough to work the remote to my smart tv not sure what i will use these for since they only last about two weeks in my other tv remote,1.0,negative
i got  of them they didnt have google plus me no like,1.0,negative
ordered dec th and got my order after christmas and it was supposed to be delivered on dec th,1.0,negative
alexa answers maybe  out of  questions we ask her  she uses bingcom and it is really bad her standard answer is  i dont know the answer to this question we ask her easy questions about stats or people we also have a google home and it answers almost every question right,1.0,negative
lasted about a week in my electric toothbrush energizer and duracell brand lasted a month tried with  different amazon batteries same results very dissatisfied,1.0,negative
looking at the picture and seeing it was th generation i assumed it would be a great device i had an original kindle but i stopped using it because it wasnt backlit i thought an th generation would be backlit and the picture makes it look backlit but it is not after  minutes on the phone with amazon trying to make it brighter the technician finally realized that th generation is not supported with backlights i took it back to target and purchased the paperwhite which was more money but definitely worth it the th generation one is smaller so i assumed that was the reason for the price difference target made the experience pleasant,1.0,negative
these batteries are awful i usually use duracell aa in my small christmas light strings and they last me  weeks with being constantly on these have lasted about  days with the same use i read other reviews which stated they were the same but it wasnt until i put them in my normal light strings that i saw the difference will not order again,1.0,negative
i have never been so disappointed with a product the battery life is horrible when used in my camera i can get maybe five standardnon zoom pictures before the camera shuts down and states the batteries need replaced when used in tv remotes the battery life is maybe a week it is the same with the amazon aaa batteries too i will not be repurchasing again,1.0,negative
waste of money,1.0,negative
all dead,1.0,negative
this tablet was plugged in all night and did not chargeno powerwhite elephant,1.0,negative
it stopped working never buy this its not certified by apple not sure why amazon is selling such products on prime,1.0,negative
alexa is not able to answer more than basic querys,1.0,negative
i was surprised to find it did not come with any type of charging cords so i had to purchase one and then found my sprint htc d charger is faster i would not purchase again st item ive ever not liked ive purchased from amazon,1.0,negative
doa had to replace with other batteries what a disappointment threw them away ,1.0,negative
the package was open and had no batteries,1.0,negative
literally the worst battery ive ever had ive used them in different types of products and they are dead within a week every time go to the dollar tree and save yourself some money and a headache,1.0,negative
they dont last used in electronics like computer mice computer keyboards energizer or duracell last easily x longer not worth the savings if its going in some kids game or infrequent use where the battery would be dead later anyways ok,1.0,negative
so bad do not even last two months in a mousea mousethats what i call utter garbage would return if possible,1.0,negative
i bought this around black friday for  hoping it would be awesome it failed so hard i tried multiple different micro sd cards none of which were recognized and yes i formated them with every format i could think of  fat ntfs fat xfat i even tried to have the tablet do it didnt work to make matters worse half the apps i wanted to use werent in the app store and i came to find out that it isnt linked to the normal google play store this tablet has its own app store which is missing many common apps the main reason i bought this was to play clash of clans and i cant because it wasnt on the app store i tried to also use aftermarket play stores to play coc but it didnt work launched and played  time but didnt work or update after that needless to say i returned it and bought a  samsung galaxy tab a   version with spen and its wayyyyy better bottom line you get what you pay for also hint the spen version has an extra  gb of ram over the non pen version so you should get that if you can afford the extra ,1.0,negative
defective all amazon batteries i tried over the past year have been defectlve most too short i have to constantly pull the spring if the device has the spring and roll the battery around to get it to work again these are new batteries many of the batteries were thrown away because we thought they had been used up it wasnt until recently that we realized it was all the amazon batteries that were causing the problem i was on the phone with amazon for two hours yesterday trying to get these orders straighten that out i still have no confirmation that i do not have to send the batteries back because many went into the trash,1.0,negative
it is not free everything  have to pay and had return it to best buy store  wish free everything without cents  sorry,1.0,negative
would not recommend to anybody i had to take it back three times and still would not hook up to tvs very poor customer service,1.0,negative
i have alexa now  months runningyou would expect that alexa can anwser many many questions it can maybe but you have to know which app has the answer you have to install the app and you have every time to say a special commands  stupid alexa is out of the box very stupid and after investing hours  she is not much more knowledgeable its a stupid ai,1.0,negative
trash only lasted a few hours,1.0,negative
die way too fast,1.0,negative
cheap price but they sure dont last very long i wont buy the amazn brand again,1.0,negative
i had to buy a brand new bed after purchasing this item it kept ripping up and the bugs kept coming from the tears in the case i do not recommend this for no one,1.0,negative
very little capacity they last only about  as long when compared with other main stream batteries,1.0,negative
terrible didnt last  weeks,1.0,negative
this thing is a disaster unless you are a child or have never used a tablet in your life you are in for disappointment theyve blocked the google store so good luck downloading most of the games you like youtube owned by google so again cant download the app you can get there with the web browser but why should you have to i tried to download  games none of which would even load in short i owned it less than  hours waste of my time save your money and buy a samsung galaxy tablet,1.0,negative
i will never buy this again very cheap not with a dime,1.0,negative
dont seem to last as long as duracellwouldnt buy them again,1.0,negative
im not sure if these are the same amazon basics batteries i purchased last time the label is different more importantly these seem to discharge faster or hold less power i buy the  count box usually and its obvious to me already this box will last maybe half the time the last box did,1.0,negative
these batteries work but dont really last that long you maybe get  weeks out of them its better off buying rayovac or energizer batteries from home depot,1.0,negative
just what i needed  thank you,1.0,negative
very low quality tablet it lags on games but what do you expect for  however you can still do most things youd expect to do with a tablet,1.0,negative
i used the batteries in my flameless candles x for about hours total bummer they all died wont purchase againamazon should reconsider selling these turkeys wow was idisappointed how about a replacement for these fake batterieswith real ones,1.0,negative
you cannot download any other internet service youre subject to very limited options to do things on it wish i could not have bought it,1.0,negative
first day of purchase it overheats defective product,1.0,negative
i eventually had to return it because of the shades of yellow in the backlight when using it at night it was okay at day time but at night during which i usually read it was not what i expected to be premium cost product especially it was very annoying to read in the landscape mode i guess amazon needs a better qa department,1.0,negative
we bought these batteries to use in a medical holter monitor typically we put batteries in for  or  hour monitors after one use we need to replace the batteries these batteries did not even last the  hours patients wasted their time and the testing was wasted it was embarrassing to make the patient reschedule their test due to our equipment failure these cost our business money will never buy again,1.0,negative
a few in the lot didnt work at all,1.0,negative
i bought this for my  yr old niece she loves it also bought a screen shield  a kid proof case however neither stopped the screen from cracking the first time she dropped it at least it was only  my nephew has an st gen ipad air w a kid case hes dropped it many times the screen is fine you get what you pay for,1.0,negative
im returning it because a new version is coming i,1.0,negative
its need amazon account for download any apps  ita really pain for me  i dont like it,1.0,negative
the sound quality of the speaker in my opinion is not worth the extra cost versus a echo dot i could spend the difference on a separate speaker to use with the dot and also have the flexibility of using that speaker elsewhere,1.0,negative
i ordered a ton of these for holiday candle lights they are in for  hours each night and turn off on a timer we are  days in and every single candle  of them is so dim you can barely see themexpected to get far more life out of these do not recommend,1.0,negative
lets be realistic on two fronts about the echo  its fun to play with a novel idea  there are some serious flaws and if you doubt me you can try these yourself ask alexa these three questions what is the customer service number for ups youll be told the phone number of your nearest ups store no matter how you phrase the question alexa what is the current humidity outside youll get the days weather report no matter how you pose the question seriously it cannot even provide the humidity alexa who makes the  jet youll hear hmmm im not sure what you meant by that question so throw in a clue with alexa who makes the boeing  jet and youll hear the same answer and this product is alleged to go out to the web to pull down information from wikipedia et al the reproduction of music is egregious at best read anywhere on the internet and youll see this mentioned time and time again its very very bad imagine a s transistor radio not quite tuned well the voice quality sounds like something from a commodore back in the s another very common complaint youll read about in reviewsthis is going back tonight not worth the  and i feel its slated to go the route of the pet rock for those who remember it,1.0,negative
my grand kid didnt like device get frustrated to navigate education video not worth it,1.0,negative
bought these batteries thinking they were a good price i have two deodorizer devices that spray a tiny amount every  minutes i put these batteries in one and a brand name in the other the name brand batteries have not been changed yet ant these batteries have gone through  pairs name brand are cheaper in the long run,1.0,negative
these straight up dont work i have put  different brand new batteries from this pack into a controller and none of them have worked steer clear,1.0,negative
dont hold a charge  have to recharge too frequently,1.0,negative
i have yet to use it as i do not know how i need help,1.0,negative
this is clearly taking advantaged of kindle customers who lack a technical understanding of what it is go to amazon and search ac usb chargers many listings starting at two for ,1.0,negative
there is no place to contact seller these batteries are the worst  the last two days to a week i would like a refund,1.0,negative
sold it on craigslist the day i bought itwhat does that tell you,1.0,negative
i had to return this product as it was not compatible with things such as facebook and itunes which is what i needed it for great if you are into books and streaming movies,1.0,negative
should buy duracell,1.0,negative
the kindle fire i purchased does not work it does not start or charge,1.0,negative
took way to long to receive and then some were corroded,1.0,negative
does not last as long as the good batteries,1.0,negative
approximately half of the batteries ive tried so far are dead low expectations for the remainder of the lot and never buy these again,1.0,negative
our experience with all amazon batteries have been bad they dont last nearly as long as a duracel or energizer i literally replaced my computer mouse battery with an amazon aaa battery  days ago and its already out we have to replace everything that has an amazon battery constantly will not buy these again,1.0,negative
i purchased this tablet for my daughter and within  days after purchasing it the screen went completely blank it wasnt dropped and didnt get wet it is also very limited to apps you can download on it many apps wouldnt work after being installed i would not recommend buying this tablet,1.0,negative
i like shopping with amazon and have purchased several amazon brand products however i would not recommend anyone buy these batteries i opened up the box and took a pack of four batteries out of the case and one was leaking i threw those away i need batteries for one of my sons toys so opened up another pack and put the batteries in and you guessed it there was no charge in the batteries at all about half of the batteries in the box were dead on arrival the other ones had a charge but did not last long save your self the headache and buy energizers or something else you will pay more but they work i tried to return this pack but i was out of the  day window to return so im out the money,1.0,negative
i honestly didnt care for it the newest versions of this tablet are by far much better you have a bit more freedom with it than you do the older version,1.0,negative
we purchased the tablet on december th  and by january th  the tablet shut off completely and does not work an will not turn on this was a waste of money,1.0,negative
not good hate it  never buy it again sucks done,1.0,negative
dont last long replace batteries in my clock almost every  months,1.0,negative
i need to cancel this auto shipment,1.0,negative
i feel like the batteries wasted quickly it did not last as long as store bought batteries,1.0,negative
maybe we have a bad batch because all the other amazon basics batteries we have are great so far numerous aa batteries are leaking in remotes toys and other electronics,1.0,negative
got this during christmas rush and didnt think much of it since it was slightly open they had none in stock and needed  of them for all my children  upon opening item  one had a small crack bearly noticeable  increased useage of item cause the screen to spider web tried to return but no help with management  store at fountains in el paso texas  so i have  perfect kindles and one cracked  very disappointed  star,1.0,negative
these batteries have a very short life need replaced every week used ina solar light outside very unsatisfactory,1.0,negative
i only have it one star because i couldnt give zero stars over half of the box were dead the ones that did work only worked for a very short time do not buy these batteries,1.0,negative
i do not like this tablet one bit it has to be registered with amazon for it to function and it failed every time i finally had to resort to calling amazons customer service also not an easy task to get it registered there seems to be glitch in the programming because when it failed again i had to follow the same steps all over again to get it registered i would highly recommend skipping this tablet and getting one that is not tied to any one companys operations programming or software,1.0,negative
it was ancient technology and did not keep up with the internet,1.0,negative
mine dont appear to have a charge i bought them for a plant watering system that takes aaa batteries i tried three sets of these aaa batteries in the plant watering system which works fine currently with rechargeable batteries they alkaline performance batteries dont worki was hoping to get longer battery life from these performance batteries but they dont work at all,1.0,negative
too proprietary the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it,1.0,negative
i purchased this amazon fire because reviews are good but i realized they left reviews before they receive iti found couple of issues not to buy this tablet it is impossible to use google accounteven you can log in gmail account bad for web surfing there are so many limits for web surfingthis issue is only for koreans it is impossible to type  see korean languagedo not buy this tablet if you are koreani do not know why this tablet does not support korean even supports other asian countries languages as like chinese japanese etc,1.0,negative
bought it on thanksgiving night just opened pkg and the screen is crushed havent been able to take it back but was told when i called in that they might not have any in stock,1.0,negative
i had to go through half of the box to find four batteries that work pay a little more for quality batteries that work,1.0,negative
very slow to connect to internet even with a good connection and wifi set up that worked for other electronics,1.0,negative
waste of moneyyou tube does not work on these tabletsso everything from there old tablet does not work on the new onesso going back to the old ones and sending these back,1.0,negative
some are not functioning,1.0,negative
inconsistent very short life,1.0,negative
these batteries dont last even in a simple digital clock  weeks at best,1.0,negative
it started cutting off and on by itself its like it had a mind of its own,1.0,negative
 dollar ac to usb power adapter for  buck,1.0,negative
junk wont charge,1.0,negative
lol the only reason i bought this tablet was so i could load my games from my phone and play them on larger screen but i didnt realize that sonce its an amazon product it wont load google play or support vlash of clans or any other google game a big thumbs down i guess im just stuck with a tablet that is useless for me,1.0,negative
i like amazon products but these havent worked in any thing ive put them in nerf gun toys nothing maybe they work in remotes,1.0,negative
feel it should have come with paperwhite kindle and that i should not have had to buy it,1.0,negative
used these for  insta bulb lights purchased from here also and they last about a week crazy,1.0,negative
these batteries dont work well my bluetooth mouse wouldnt stay on any more even when i put fresh amazon batteries in them so i bought a new mouse and it wouldnt work with the new batteries then i used duracell and the mouse was finesame thing happened with my roku remote,1.0,negative
these batteries lasted barely  weeks in a low drain device they actually performed worse than dollar store batteries i cant believe there are so many positive reviews maybe i got a bad batch luckily amazon is really good about giving refunds so this is more a warning about not wasting your time on these,1.0,negative
none of these batteries had a full charge my charge detector never reached the green zone they were one half used up this was true for the other two sizes d and aaa,1.0,negative
bad investment some of the batteries did not even work  no juice in them really surprised by the poor quality amazon basics,1.0,negative
these do not last at all i have a very mini desk fan that takes  aa and they need to be changed every other day,1.0,negative
ive been using these on my roku remote and the lifespan is terrible about two weeks when duracells have been  months,1.0,negative
i bought this to replace a year old kindle fire  hdx that i had just dropped on the floor i sort of panicked so after doing a couple of hours of research i picked this tablet just to be on the safe side i got  additional gb of memory i installed a couple of games none of them memory hogs and a cookbook app in addition to downloading a couple of books and dictionaries i can honestly say this is the slowest tablet ive ever had just rotating the screen takes  seconds and thats if theres only one app open opening a book or magazine can take half a minute and god help you if you want to switch between a recipe and a magazine while youre cooking amazon is obviously more concerned about showing you constant special offers and apps than having satisfied customers since there are no other fire tablets available for whatever reason maybe theyre being discontinued ill be replacing it with either an ipad or a galaxy tablet,1.0,negative
you get what you pay forlucky to get  weeks of minimum use,1.0,negative
these die so fast,1.0,negative
i had hoped that amazon batteries would be as good as their other services unfortunately either we got a bad batch or these batteries are not as good as other brands these were ordered in april and it is now august and i have had to use three sets of batteries in my mouse normally a set of batteries lasts three or four months i would not recommend others reviews are more positive but i personally cannot recommend this brand,1.0,negative
batteries arrived drained all of them,1.0,negative
very weak batteries,1.0,negative
never bought this item at all so i guess you must have the wrong person,1.0,negative
do not buy inconsistent quality performance some leak and ruin things,1.0,negative
navigates easily many channels fast connection speeds,1.0,negative
had my first battery leak from the package installed batteries in november  in house thermostat so a fairly important device not sure when the leak began but was discovered today   little more than two months later after the furnace was running nonstop and house temperatures reached over  f checked the batteries and found one had leaked all over the contacts and battery holder in the thermostat,1.0,negative
paper white does not allow you do use books from the library as you cannot load apps only books from amazon are available to read,1.0,negative
sorry amazon i love you but these batteries are terrible they dont last long at all reordered before i realized that they peter out in short order they have failed in every application requiring batteries unfortunately their made in indonesia wasnt putting them in the china slot immediately but have no choice to do so applications referred to are tooth brush remote controls motion lights etc purchased aaa aa with no difference in performance i enjoyed the idea of being stocked up on quantity but the quantity doesnt replace quality wont be ordering these batteries again but will be shopping for a superior productjmac,1.0,negative
these batteries explode  terrible quality,1.0,negative
these batteries die very fast these are used in a remote and i have replaced them  times within a year the previous batteries lasted  years,1.0,negative
bought the fire tv excited about the k support the first night it refused to load video content i could only stream music now it refuses to load at all it has completely stopped responding to the remote remote feels cheap,1.0,negative
i thought this would be a good idea to buy my children after i spoke with an associate at best buy and explained that i wanted this my my small children so they could play on youtube he told me that it would work food for that well that was not the case i cannot ever get on you tube and my kids have not even used it after they initially tried,1.0,negative
i have only had this amazon fire hd since december   and it has already quit charging,1.0,negative
we buy a lot of batteries and was hoping we had a way to get them to us theseas as long as the dollar store batteries some items  weeks others  i will not buy again,1.0,negative
love them work great but while charging they leaked all over the charger and had to just throw  of them away,1.0,negative
not kid friendly at all purchased for little nephew wasnt given any info on it for sales person either took back,1.0,negative
asked a bestbuy employee if i could connect to my library he told me yes so i bought the kindle when i got it home found out that downloading books from my library was not an option so i returned kindle,1.0,negative
bought these march  its now feb  and my son said his toy lightsaber had just stopped working opened it up and batteries have leaked causing corrosion to contacts no longer works even with new batteries its not a very expensive toy but the  most important aspect of a battery is that it not leak whats the point of saving a few dollars on batteries if they are going to ruin something much more expensivewith major brands you can send in leaked batteries and device for repair or refund although ive never done thisthe version i bought were silver and green so perhaps they have changedleaked batteries had v respectively,1.0,negative
slow response wait  sec to turn a page frustrating best buy says too bad so sad for me,1.0,negative
the package was open and missing two batteries,1.0,negative
i cant seem to be able to hook it up with my internet connection i will be returning it to the store,1.0,negative
awful batteries dont work,1.0,negative
the batteries are the very worst i have ever used i use a wireless mouse for work and ive had to replace the battery every  weeks instead of once a year like my old batteries by the time you figure out how bad they are you will be outside your return window a fail for amazon if you ask me and makes me question whether i should keep shopping with them,1.0,negative
 of the batteries leaked from the package will not buy these again,1.0,negative
bought these because i had heard from several sources that alkaline batteries are one of those items that you can buy as generics and get comparable quality to name brands it is not unusual for me to keep batteries in storage for more than a year without a problem with leakage these after a year would begin leaking soon after installing them that is they come out of their protective wrap looking brand new but would leak within days they fouled up a few things one of which was a good work flashlight i hadnt seen a battery leak in decades i had to throw out the remaining ones even though they looked deceptively good,1.0,negative
battery blew up in the charger returned product for full refund,1.0,negative
this item arrived with no battery pack there is no way to power the toy without it because you cant just use regular batteries,1.0,negative
one of the important reasons i purchased this was for hbo go app which they have but does not work with chartercomcast a quite large market of people affected so a useless claim they readily put out there that you can play it what else can you not use it for i havent found yet but amazon has not written me back after i emailed them about this issue im stuck with waste of money and will go get a google chrome now,1.0,negative
love the batteriesthanks,1.0,negative
sent me old dead batteries,1.0,negative
i cant return through best buy because its over  days started out ok but then it just stopped working it keeps freezing at home screen and i cant access anything extremely disappointed,1.0,negative
purchased this device at launch  pack for xx and now youtube doesnt work youtube was one of the main features that i used without youtube youll be better off buying the  echo dot instead,1.0,negative
i got this tablet for christmas and only used it for one day the next day i could not use it it keep glitching when i got it the box was opened and it had an inspect sticker on the box i guess that is what best buy does i think someone switched it out i took it back to best buy to see if someone could fix it and they said it would be  to fix or call amazon why would i pay  to fix a tablet that was  amazon is replacing my defected one for free after many attempts to fix it,1.0,negative
these batteries were expired dead when they arrived at my house i was very disappointed,1.0,negative
hi ordered these thinking they were a great price but sadly they die very quickly,1.0,negative
do not buy each have leaked within one recharge battery corrosion at base ruined my battery recharger as well warranty for  days you cant use them all and recharge within  days,1.0,negative
 i bought four of these tablets two of them i need to return because as soon as my nephews turn them on there were problems with screen being almost completely white and black in the corners you cant see anything ive checked the settings its not the city its the tablet smh i am disappointed,1.0,negative
returned product cause i did not like it and really had no use for it,1.0,negative
will never buy a amazon tablet for games again it dosent have google play and the games take forever to download,1.0,negative
so i now have an angry  year old a broken new toy and batteries that i cannot trust i put new batteries in the toy and it stopped working a couple days later i opened it up to find some batteries leaked also ruining the toyedit amazon has made since replaced the batteries for me,1.0,negative
these are the worst batteries i have ever bought two days in my remote for tv and replaced and  days laterdead im very dissappointed with you amazon for selling this to me,1.0,negative
overpriced works about the same as raovac,1.0,negative
do not waste your money on these i bought a box of  in november of  it is now march of  and weve used about a third of them the rest are all dead already year shelf life  nowhere close,1.0,negative
this thing lasted not even a month before it went dead going to try and take it back,1.0,negative
i have  of the gen  fire tv boxes and they are good showing their age i purchased the new firetv only be to disappointedpros sd card slotcons many apps just dont work or are buggysearch is terrible and only gives amazon options  nvidia shield also gives my plex server option  now that is cool not much faster if at all than gen ,1.0,negative
these battery only last a few months in my dish network remote controls have  of them duracells last over a yeari will no longer purchase amazon batteries disappointed,1.0,negative
we tried these batteries out but theyre trash they lasted only  weeks in our tivo remotes which is amazing as we dont watch that much tv,1.0,negative
doesnt do me any good without a cord to go with it,1.0,negative
you get wath you paid not comparable to a apple tablet never,1.0,negative
less than useless does not work with amazon cloudcam i purchased this from best buy to allow me to monitor my two cloud cams from my kitchen i am very tech savvy and have numerous alexa devices but have been unable to get it to work i tried installing and enabling the amazon cloudcam skill made sure there were no new updates for the show the show automatically updated when i first plugged it in the final straw was when the tech support rep told me you canäôt use the show with the cloudcamäîand then was unable to connect me with someone who could actually solve the problem useless is no help less than useless actually makes more work the echo show is less than useless,1.0,negative
awful have almost gone through a whole box to find a battery or two that actually work,1.0,negative
these dont last long at all,1.0,negative
i purchased them thinking they would be a great value based on other reviews i have an alarm keypad among other things that i use them in previously batteries would last about a year in the keypad these batteries will last about a month before they die the first time it happened i thought there could have been a bad battery or possibly my memory was failing me after  sets in  months there is no doubt the batteries test fully charged when i install them and then a month later they are gone that is not a great value at all i will find another battery for future use,1.0,negative
im a huge fan of amazon so i figured id give these a shot these have no life whatsoever even something as lowpower as tv remotes they only last about  weeks topsspend the extra money and go with name brand,1.0,negative
i found this devices battery very poor and also didnt like this device cant support screen share capabilities with my amazon fire tv or smart tvs,1.0,negative
these batteries have an extremely short life below amazons standards,1.0,negative
alot of the batteries were dead or very weak,1.0,negative
i baught  for my kids and figured that with the cover the the one year of freetime which includes all the videos apps and games then it makes sense i baught this one as a gift for a kid overseas and all the content is not playing when i contacted amazon they said its not for overseas although i asked in best buy before i buy it and they assured me it works everywhere its totally overpriced for a tablet that doesnt play anything best buy should know and let customers know specially when u ask specifically,1.0,negative
purchased for my sons kindle fire  plug in  and get a message that charging will be slow i bought an oem fast charger for this exact reason  to be fast  not even slower that a rd party,1.0,negative
i brought this tablet during the black friday sale fast forward to christmas when my  year opens it he was happy i set it up for him two days later it crashed never came back on blank screen he was disappointed and so was i ,1.0,negative
she uses it every day she cant get enough of it,1.0,negative
echo simply did not do anything it was advertised to do basic weather was sporadic and more detailed questions resulted in cannot find response,1.0,negative
these batteries are horrible i purchased the  pack of aaas a few months ago and just started using them last week so far out of  batteries used  were doa  lasted  days and  got so hot the plastic around the end is burnt,1.0,negative
the protector was not made for the fire  as it was to large and had no directions that were coherent worse purchase from best buy ever,1.0,negative
i returned and got the  since this turned this product and would not turn on i got another since it was a gift,1.0,negative
i dont have wi fi so i cant use the device im returning it i wanted something that my father could use as an e reader i thought i would be able to download books via my computer using the usb cable you cant do this unless you are registered you cannot register unless you have wi fi amazon needs to fix this this is a major flaw,1.0,negative
might as well be dead on arrival already burned through two sets of  of these since i ordered them less than two months ago on a schlage keypad deadbolt lock the previous batteries lasted over a year ill never order another amazon basics battery,1.0,negative
nothing but problems after a month luckily i could take it back and get a credit for the kindle to put towards an ipad it started off working fine then after a month it started losing internet connection randomly while the old ipad had no problems then it stopped charging never got past  tried different outlets different android chargers nothing worthless,1.0,negative
we were so excited to get the tap since it was a larger speaker than the dot and unlike the echo has a battery charger with it to make it portable we already have an echo which works perfectly in our home when listening to online radio on the tap it cut in and out constantly we returned it and exchanged gor the dot,1.0,negative
i just open several new cello packs to use in a motorized window shade cartridge loaded them up plugged the cartridge in  nothing took the batteries out and checked each one in a battery tester  of the  batteries were good i opened up several more new packages and tested them before loading them into the cartridge one out of every five had a charge and the ones that had a charge were not strong charges the rest are going to battery recycling when it comes to batteries you get what you pay for,1.0,negative
im truly disappointed with these batteries,1.0,negative
they were dead im baffled,1.0,negative
i thought i was getting a fast charger for the price i paid for this it was  for this slow chargerthe same price amazon charges for the fast charger this charger should have been included with my paperwhitebuyer beware this is way overpriced and should be free with the purchase od a kindle,1.0,negative
i use hundreds of aaas annually and despite the graphics in ad these are about the poorest performing with least longevity of any i have bought still have another  of these but will likely go thru those quickly,1.0,negative
these batteries are the worst of any ive ever bought they have corroded inside of toys remotes noise cancelling range headphones and an expensive gun scope that i own ive tried aa and aaa and even gave them multiple chances the batteries in some electronic devices die within hrs so needless to say i have switched back to standard duracell batteries if you care about life and not having to mess with corrosion do not buy these batteries,1.0,negative
put these aa batteries in smoke detectors and they immediately start the low battery beeps pulled them back out going to see about returning them all  or they will goto recycling ,1.0,negative
i dont like ads amazon needs to find a better way to advertise,1.0,negative
this batteries didnt last very long in anything we used them in clock toy flashlights would not buy them again,1.0,negative
didnt like it to many pop up all the time dont recommend at all,1.0,negative
lasted ten minutes in my flashlight changed out the batteries again the next two lasted  minutes dont buy junk,1.0,negative
i bought this for my daughter during the holidays and after four months of use it would no longer would charge i tried other charges as well and its definitely the tablet now i have to go through the hassle of seeing if i can still replace it under warranty,1.0,negative
batteries die super fast,1.0,negative
hopefully this will at least work as an ereader otherwise amazon has it locked up so tight one cannot do much else with it and even with my fiber optic wifi it is slower than cold molasses in january in canada well i needed a kindle ereader and for  that is ok,1.0,negative
i hoped that an amazonbranded product would have decent quality but these batteries are just terrible their charge will last for about  of the usual top brands very disappointed im never buying an amazon battery again,1.0,negative
not good,1.0,negative
this makes my phone way to big cant fit in pockets,1.0,negative
can not down load any apps from goggle play didnt know amazon and goggle dont have agreements to sharge,1.0,negative
multiple batteries leaked ruining one toy and causing messes in other items poor quality,1.0,negative
horrible did not last  hour in my devices do not buy,1.0,negative
i have two macs each with their own wireless mac keyboards i used these batteries in both keyboards and each worked great for several days my desk keyboard failed to connect last week so i attempted to replace the batteries but they had expanded inside the keyboard and will not come out i assumed it was a chance happening but now my wireless keyboard at my downstairs computer just failed the batteries have expanded inside that keyboard as well and will not come out amazon refunded us for the batteries but now we need to replace the two keyboards the batteries ruined,1.0,negative
