reviews.text,reviews.rating,sentiment
got didnt google plus like,1.0,negative
fire tablet nice size easy use better fire,4.0,positive
really like amazon echo give information wo log online alexas voice clear information concise like sleek look blue ring allows know connected alexa quite question can not answer hopefully become used echo phrase question luck improve,4.0,positive
user friendly bit slow heavy burned pixel right box noticeable bothersome still like ipad trying fire,2.0,negative
seem fine,4.0,positive
mixed bag opinion battery experience terrible amazon never put name poor product,1.0,negative
second one purchased purchased mb version less long understand amazon product darn good tablet money,4.0,positive
tablet awesome say least however charger port faulty work properly need replacement granddaughter absolutely love product well two grandchild kindle staple life,3.0,neutral
couldnäôt use video chat amazon show reason buy tablet return back,3.0,neutral
battery life short disappointing,2.0,negative
echo good listening music quick information great hand free timer alarm,5.0,positive
great buy bought eight everyone u daily enjoy,4.0,positive
grandkids adult parent love parent texted grandkids play game,4.0,positive
allows many apps still take good amount picture without running storage,3.0,neutral
problem game loading good,3.0,neutral
gift wife previous version loved upgrade tjis new version,5.0,positive
amazon show pretty cool help thing like cooking recipe homework thing restricted amazon partner thing google come something similar would definitely chosen show youtube,3.0,neutral
supposed,3.0,neutral
tried battery theyre trash lasted week tivo remote amazing dont watch much tv,1.0,negative
worst battery ive ever bought last two week remote control,1.0,negative
feel like play playlist every time,3.0,neutral
nephew love kindle durable structure withstand drop,5.0,positive
order battery keep stocked time also order aaa battery reason,5.0,positive
love son love read kindle perfect update easy use dont like fragile year old plenty electronics screen already cracked one im happy,3.0,neutral
battery last two day,1.0,negative
returned item week took lot repeated request get listen u wasnt easy use thought would,2.0,negative
got kindle play game lot easy set,5.0,positive
got tablet year old year old love,4.0,positive
many advertisement get little tough adjust coming apple world,3.0,neutral
love use read several book beautiful kindle,5.0,positive
using tablet find kindle harder navigate,3.0,neutral
ive using roku remote lifespan terrible two week duracells month,1.0,negative
little faster firestick k k hz k menu screen little confusing thinking device entirely k turn tv say p k enabled k tv,4.0,positive
good tablet buck usually people buy expensive tablet good,4.0,positive
bought christmas gift soninlaw absolutely love showed work im impressed functional also fun work perfectly,5.0,positive
know pay get rid ad bad idea tablet work fine otherwise okay amazon apps,2.0,negative
bought wife replace older tablet love,5.0,positive
never purchase battery online ever never believed unique japanese technology enables better performance storage overdischarge high temperature frankly even last two day digital clock four placement aaa battery first believed bad batch four pack battery problem week half passed change battery clock five time hope review convince reader never purchase battery know expensive shouldnt make big deal frustrating see seller lie took sweet time deliver buyer month waiting never sent form confirmation purchasing product well thats good one,1.0,negative
im disappointed doesnt mirror display mode,3.0,neutral
really easy use understands many voice ask,4.0,positive
love alexia best buy year love freedom requesting music verbally increasing decreasing loudness kid love asking question really like getting weather wait tv news,5.0,positive
tablet great economy tablet personal use reading watching movie great gift idea well,4.0,positive
plan buy second second amazon kindle hi e year old,5.0,positive
others streaming device seem lacking storage memory,5.0,positive
reason people give star dont give product enough time review purchased along kindle dx august honestly say dont recommend product damage kindle hinge attache kindle eventually put pressure kindle front plastic cover soon see crack avoid make sure kindle doesnt rock back forth back cover causing hinge bend crack front plastic hard open close kindle many time day simply lend someone else doesnt know better one thing honestly say really wanted like product really wanted work im looking slip cover,1.0,negative
great quality price buy,5.0,positive
priced due cost kindle come kindle,1.0,negative
alexa amusing informative say least wealth information save time energy also,4.0,positive
always use battery work well duracell lot less continue buy,5.0,positive
echo simply anything advertised basic weather sporadic detailed question resulted can not find response,1.0,negative
price cant really go wrong last longthe problem battery life long using tv remote similar remote last monthsif use flashlight power toothbrush similar item last monthit seems dont last long item need use daily longer period time using tvstb remote holiday decoration play music last much longer approx month,3.0,neutral
two amazon fire tablet one owned sister law wanted tablet since owned one like one figured good buy love able scheduling read book watch news program great alertanative ipad great price powerful lot less cost,5.0,positive
battery ok dont last long duracell die usually instantly one moment seem work fine next moment outputting half power would say half battery simply died used warning gradual loss power simply dead also seem marginally shorter brandname battery honest havent measured suffice say ive decided would rather spend extra cent per battery brandname battery simply worth saving opinion ive similar experience dollar store battery,3.0,neutral
love amazon arent level big brand use monitoring device home typically would need change every month lasting week best theyre ok dont life expectancy need,2.0,negative
recently purchased product nephew birthday love set parental setting block unwanted content,4.0,positive
expecting vote item designed aa use aaa connection post wireless mouse insufficent long term use guy know mean dont monkey around aa mouse,5.0,positive
great price last long name brand battery,4.0,positive
great gift age parentallocks awesome expandable sd slot,5.0,positive
took couple picture camera went view cant seem find picture bought tablet transferred apps didnt transfer ill come explainedother pleased,4.0,positive
ive found box lasted longer week,1.0,negative
great battery good name brand save,5.0,positive
bought unit since compatible k tv great,5.0,positive
cool device main issue couldnäôt play playlist stored sonos app played streaming service,3.0,neutral
say tablet perfect young kid durable,5.0,positive
like tablet great price charging cord short isnt indicator light inform tablet charging,3.0,neutral
first tablet use mostly checking email using face book used reading book yet plan,5.0,positive
dont last long,2.0,negative
good price battery dont last long compared brand,2.0,negative
bought four fire tablet stopped charging immediately purchase wrote best buy detailing problem tablet fact insurance box return item response disappointed made major multiple purchase company wont make purchase best buy,1.0,negative
love first moment would love intercative,5.0,positive
opinion like apple tv better easier use,3.0,neutral
sorry amazon guy great selling product reasonable price good hassle return happy customer purchased box aaa aa cell battery used aaa remote apparent problem far used cell yet aa battery worst battery ever used dont last long flash light son four battery actually blew inside unit heard loud pop unit playing five minute wanted know happened looked inside unit green negative containment ringsealer blown acid inside unit throw rest battery trash worried little one getting acid amazon good name bad battery,1.0,negative
reason able rate five five app cloud library yet compatible getting book library requires older app work well,4.0,positive
liked much got one dad step mom along smart plug outlet turn light,5.0,positive
tablet bought family member two bought several kindle book price note worthy thing buy buck pay another remove ad since amazon google play get app selectiontrue try side load google apps average tablet buyer wont also battery life poor compared tablet like ipad mini decent android slate id recommend samsung tablet ipad would recommend unless specific use want spend lot money,2.0,negative
tablet christmas gift right purpose mentioned,5.0,positive
frustration cant use flash drive view video photo without purchasing app may may work product awesome,5.0,positive
love fact use voice use electronic device,5.0,positive
purchased tablet discounted price alternative rc tablet operating system good slow response apps take lot time open many apps like youtube made fire o little one difficult time handling month got rc tablet,1.0,negative
graphic great price would highly recommend,4.0,positive
package delivered battery missing battery although perfectly closed sealed,2.0,negative
ok work wantedto controlled amazon,2.0,negative
bought along maisto rc rock crawler radio control vehicle color may vary grand son birthday parent would hunt battery said long lasting happy,5.0,positive
video file transferring issue file appear,2.0,negative
mostly good shopping list listening music getting game score etc hopefully real search function future easy setup phone app,3.0,neutral
buy duracell,1.0,negative
dont seem last long think dollar general battery good,3.0,neutral
idk ended aaa orderd aa oh well,1.0,negative
love amazon echo interactive alexa responds command speaker excellent,4.0,positive
great product service best buy great help purchase,4.0,positive
tablet great small kid well protected preloaded many gamesadults also use requiredyou careful mode child may start trying buy stuff,4.0,positive
half battery didnt work,2.0,negative
protector made fire large direction coherent worse purchase best buy ever,1.0,negative
device work well mechanically however software need lot work half command understood camera linked thatäôs rarely recognized,3.0,neutral
wish could lock screen daughter cant exit apps,4.0,positive
dont want get negative supposed however im sure amazon justifies charging half id feel lot less disappointed nothing like last generation cover hefty substantial thing could take beating one ummnot muchpros really like solution amazon came lock kindle place sort rubberized cup grip four side hold securely metalprong sliderelease gizmo look quite nice genuine untextured leather like last onecons flimsy leather extremely thin unpadded wont stand much abuse scrape even lightly rough surface youll likely ruin actual cover fold front incredibly floppy delicate thickness piece notepad cardboard could bend half almost effort notion cover lockclosure mechanism like elastic strap last gen model somethingoh well never read kindle case anyway big deal expecting especially price,2.0,negative
little disappointed first experience ai learn communicate alexa get result feel like learn however understand gen would expect future version closer jetsons something keep telling didnt understand said doubt amazon update existing unit better technology want buy instead making loyal invested customer happy lot knowledge figure ask download additional skillapplication,3.0,neutral
use many battery happy able replace without driving store,5.0,positive
dont last long wouldnt buy spend extra money get good battery,1.0,negative
liked kindle fire better kindle fire easier hold easier use,3.0,neutral
good beginner tablet kid could use better resolution screen overall good,4.0,positive
use read thing purchase item amazon doesnt play favorite game app store sync android projector dont really get full use larger screen think u shouldve purchased eink version maybe fullandroid version,2.0,negative
kid great time amazon fire best function parent monitoring availablility,5.0,positive
battery adequate super strong advertised,3.0,neutral
bought tablet son used mainly game though would like reading book prefers actual book v digital book work great fast vibrant color play occasion fit hand night larger phone expensive tablet worth money,3.0,neutral
lot battery real decent price check back confirm great deal,5.0,positive
digital charger effective recharging alkaline battery usually get two three charge quality battery start leak fine original life none could handle recharge yes know thats alkaline battery advertise price equivalent pay maxell others expected robust container,3.0,neutral
two google home device seem lacking smart home control find additional device necessary use echo smarthome configuration although currently somewhat limited expect google home surpass echo addon smarthome device ill wait rather buy device twice,2.0,negative
easy use grandaughter thrilled,5.0,positive
tried amazon firestick remote failed make remote work however battery made work seems amazon firestick remote problem event stuck battery need,2.0,negative
good product work intended like ability additional memory well k ability,4.0,positive
dont really last long,2.0,negative
almost battery drained week moderate use,1.0,negative
great deal price wise dont seem last long really good deal would buy,1.0,negative
theyre decent value amount battery especially prime day get use mainly remote around house device havent issue leaking drain little faster duracell coppertops far better value caught sale ive used aa aaa theyre decent,4.0,positive
high hope surprised alt high rating must received bad batch large qty month purchase using battery good figured wore since use disappointed good trash real bummer,1.0,negative
poor choice product work one week froze unable get go factory reset would recommend product time call amazon back ask money refund going line see common problem problem solve,1.0,negative
im disappointed sometimes give doesnt understand,3.0,neutral
light worked well ahesive didnt stick light backing tried adjust light ripped,1.0,negative
got mainly use xbox one controller dont last quite long energizer lithium id say maybe long quantity price good deal continue use,4.0,positive
one every three leaked battery acid matter day l,2.0,negative
last long never,1.0,negative
battery dont seem last long brand,2.0,negative
bought two item first mother law visually challenged recommended doctor second received father day gift first one issue required return replacement work fine exchanged best buy problem problem see limitation available apps minor issue point money cant beat,4.0,positive
battery life long duracell energizer,3.0,neutral
ran aa battery course came amazon purchase tight budget decided go amazonbasics brand arrived immediately replaced battery xbox controller noticed battery last long popular name brand ie duracell energizer etc reason rated product star instead everything else battery great getting low already probably order,4.0,positive
packaging awesome easy store,5.0,positive
could answer weather question struggled answer anything else bought father blind bing search engine terrible,2.0,negative
great unit great price reading storing recipe cooking,5.0,positive
alexa doesnt always know youre talking love hearing good morning quote anecdote audio quality listening music nice similar bose sound,4.0,positive
overall enjoy new echo tower speaker quality sonos bose speaker convenience able ask alexa play song find style music tell weather traffic running door make quality kid love asking rap tell joke look forward syncing alexa iot item make control hand free,4.0,positive
bought little guy tablet could repossess ipad love free time app couldve imagined wouldnt play netflix im money tablet still dont ipad back yes called amazon numerous time work fix next time go use dont work fix take several minute force stopping app clearing cache hard restart wait restart netflix oh sometimes numerous time work work,2.0,negative
reciever really like say step fire hd guess count,4.0,positive
amazon kidding want pay item critical part functioning product outrageous find another v charger,1.0,negative
amazon firetv easy install device view much content apps plus become amazon prime member enjoy much content,5.0,positive
got daughter sale really like seems slow charging battery last long time,4.0,positive
way radio drained battery daily expensive,2.0,negative
price may attractive worth buy seeing tab like ipad nexus others wouldnt willing use display x pixel touch smooth good customized appsgames though way install android apps build quality good though,2.0,negative
loved movie tabletperfect purpose jbl wireless greatfor music werelacking phone use,4.0,positive
pay every thing thing want pay tempter time joked owe money amazon unique toy rich bargain,1.0,negative
much expected hard time finding information extra thing work well ie monthly fee,3.0,neutral
great streaming music ayer function quality speaker great,4.0,positive
kid get kind lost use product everything userfriendly hoped would,3.0,neutral
child love los different thing learn,4.0,positive
version light way go case must screen easily scratched work intended,3.0,neutral
got one mother law mostly play game look thing online tablet good minimal browsing gamesnot expert use,3.0,neutral
lot fun make access news music home automation easy lot fun,5.0,positive
purchased amazon fide hd gift dad overjoyed display look great offer access many feature look tablet ebooks streaming video online shopping price low amazon o restrictive simple specific need product great,4.0,positive
bought ok dont use anymore price good though,3.0,neutral
apps constantly fail open flash camera hard download anything amazon ie google apps returning,2.0,negative
purchased neighbor kid love kid enjoy endless hour fun simply speaking alexa can not believe speaks back answer question enjoyed product much,5.0,positive
decent battery price wise dont seem last long name brand battery assume actually lower end name brand battery amazon name stuck,4.0,positive
battery dont quite hold time durability duracell name brand great alternative worth price,5.0,positive
less mo started seeing lot leakage,2.0,negative
battery lasted barely week low drain device actually performed worse dollar store battery cant believe many positive review maybe got bad batch luckily amazon really good giving refund warning wasting time,1.0,negative
work great grandson geek squad get security plan setup acquainted battery life great bright inch screen thin tablet surprising,5.0,positive
love box lot feature use tv home vacation,5.0,positive
great quality price,5.0,positive
budget tablet get job done buyer remorse,4.0,positive
awesome year old grandson love tabletits kid friendly great game likeswould recommend itmy year grandson also traded drawing pad tablet love,5.0,positive
bought someone gift xmas good simple tablet someone,3.0,neutral
lot stuff available add enhance performance,3.0,neutral
pick wifi well apps take longer downloadhowever regular software apps work great,3.0,neutral
simple light basic feature looking tablet dont expect fancy device,5.0,positive
going take work get useful capacity nice speaker music kitchen,3.0,neutral
cheap please buy rechargeable battery instead wasting environment,1.0,negative
love firetvs firesticks always work well,5.0,positive
sorry bought change wake name echo alexa wouldnt answer alexa scale terrible ill rate time didnt know answer didnt understand question self help amazon customer service ready return,2.0,negative
bought one others raffle great tablet great price doesnt apps google store amazon underground great free apps got good external storage option fast processor highly recommend,4.0,positive
work great quite wanted daughter,3.0,neutral
solid deal buy,5.0,positive
decent product much youre used android software cant get photo saved google half music collection vanished memory card inserted basicly hack thing get apps outside amazon reliability poor exchanged android tablet,2.0,negative
doesnt understand anything ask good answering questionsi extremely disappointed,2.0,negative
work needed watching netfix app done,3.0,neutral
really excited speaker got hooked echo ready go listened music bass want something good range sound isnt focused treble low end ended getting jbl charge love,3.0,neutral
year old love thing u mostly netflix major issue barely memory limited much put itwe appsgames less netflix app allow anything space,3.0,neutral
awesome product husband love,5.0,positive
ive always fan gadgetsand iti read review quite favorable find myselfi absolutely love sound rich room filling fact sound bigger discreet size,5.0,positive
battery got little charge left battery lasted day wii remote whereas battery lasted week v,1.0,negative
sideload google play service able download google play store use google chrome web browser tablet designed exclusive amazon,3.0,neutral
accuracy understanding word really good clear small thing didnt like make higher max volume need repeat like time also max volume must really close could listen planning buying remote control soon,4.0,positive
luckily best buy exchanged kindle fire lenovo tablet courtesy ease thank best buy black friday purchase nothing late january early february great way business therefore keep,1.0,negative
using flameless candle work well,5.0,positive
easy install easy set would recommend friend,4.0,positive
probably much expensive tablet easy use screen bit small make easier take anywhere,4.0,positive
great reading device lighting condition,5.0,positive
thinking getting year old ipad kindle im glad picked kindle come kid version log easy find appropriate game movie apps even though cant read yet love,5.0,positive
fire stick holy grail entertainment easy set easy use apps user friendly easy navigate,5.0,positive
builtin hub let control philip hue voice still need philip hue hub able use hue app ended buying hue hub well better speaker regular echo,4.0,positive
wth went extremely fast seems many dud filtered good battery time realized thirty day live learn,2.0,negative
work great figured book easy download,3.0,neutral
price amazon tv best everything watch come k definitely recommend product,5.0,positive
hassle free packaging long expiration,5.0,positive
purchased use reader told play store many attempt couldnt get work properly,3.0,neutral
fast tablet doesnt get game get play store many apps available kindle,3.0,neutral
awesome cheap would recommend awwwwwwww,5.0,positive
nice tablet price got tablet kid like thing dont like battery go pretty fast,4.0,positive
love tablet get cheap price followed trick download play store tablet work great,4.0,positive
bought two early teenagersthey want book game help teach responsibility email social medium use,4.0,positive
good inexpensive tablet daughter picked black friday buck love,4.0,positive
helpful friendly didnt much selection looking found needed,3.0,neutral
bought tablet read book also good quality,4.0,positive
need gooooood wifi wifi isnt good like work good also need app set alexa would recommend great wifi,1.0,negative
battery last long put portable opener able open can,2.0,negative
nice people good product would buy,5.0,positive
amazon fire tv worked great need feature liked,4.0,positive
ive multiple amazon fire tablet great bargain love ease use functionality downfall really slow charge,4.0,positive
best economical battery get low volume consumption item use day ive used dozen never issue corrosion leaking used mostly remote toy flashlight general household item excellent bargain need get amazon provide recycling well,5.0,positive
love product glad upgraded feature make easy read traveling car plane,4.0,positive
company play nice customer win product fairly novel arent completely bought amazon ecosystem would use way played nice apple service know competitor company goal build awesome product customer play nice,3.0,neutral
great tablet bought like great,5.0,positive
goodthank youjose,5.0,positive
great tab purchased give christmas party,4.0,positive
good battery fair price,4.0,positive
great price compare well major brand,5.0,positive
would better better camera still great tablet,4.0,positive
price great quick search,5.0,positive
given gift recipient happy,3.0,neutral
bought wife christmas using nook last year bought best buy got great deal cant use nook read sunlight voyage smaller lighter easier use used yet read sunlight wish feature like color display sound waiting see decide get one still using nook easy download book public library tad expensive,4.0,positive
hi ordered thinking great price sadly die quickly,1.0,negative
gift girlfriend loved due fact small compacted,4.0,positive
using year old love,5.0,positive
great easy little computer want something access internet doesnt require phone contract using run training video training website shoulder shoulder training work great,4.0,positive
good tablet grand kid replace defective one otherwise great gorgeous use,5.0,positive
r worst battery ever amazon stop selling last couple week clock everyone ive used send back,1.0,negative
battery decent wouldnt consider better duracell energizer price right,3.0,neutral
work great far,5.0,positive
dont use much application work thing need,4.0,positive
got today struggling thing set pretty easy right oit box idea would access google play store beware much limited selection apps available device browsing slow even room modem much slower phone tablet tumblr app though able downloaded malfunction consistently probably return get capable tablet give another couple day get used,2.0,negative
amazon fire perfect buy great price son love best fire camera older version would highly recommend fire,5.0,positive
work great want buy subscription get music may like found support dish network,4.0,positive
great first tablet needed something larger phone come handy grandkids visit,3.0,neutral
good tablet child adult however issue port charger cable even tablet week would barley charge took back best buy said could fox imagine port covered manufacturer warranty tablet take couple day charge really frustrating,2.0,negative
amazon tap portable bluetooth speaker controlled voice instruct play music order product service control home automation product connected device plus whole lot,5.0,positive
battery trouble holding charge bought fire july charge every day order use impressed would repurchase,2.0,negative
kindle oasis light gb memory need wifi read,5.0,positive
bought year old watch netflix movie via google playthe entire user experience amazoncentric o appears androidbased repackagedrebuilt fireos result device android o userinterfacei able install netflix app test can not load google play app mean kid movie ie toy story etc intended play available reason alone device getting returned today,3.0,neutral
fan io ipad like product prefer give either kid want play watch video people love read amazon prime account,3.0,neutral
love amazon brings commonly used product name perform well priced right aaa battery another example amazon buying power smart branding would company put name reputation product werent convinced would true value consumer last thing want consumer identify amazon anything qualityso buy knowing good value work properly reason get bad batchwhich happen anyonesimply return return policy get replacement box,5.0,positive
bought two gift christmas one mom one yr old im tech geek think great introduce older parent small kid price alone u tech guru got black friday great e reader awesome game like candy crush downside gb thats even issue,4.0,positive
ive every kindle ereader available though doesnt feature available voyage paperwhite best issue ive emergence tiny light leak emerging source matte textured page background theyre little pinholesized bright light scattered across page usually begin one two becomes several time distracting reading conventional book would like small speck dirt page little thing dont bother issue paperwhite model dont seem problem often voyage went voyage model surrendering returning paperwhite paperwhite fewer total light evenly lit voyage however nothing significant,3.0,neutral
love capability offerdownside totally shuts start,3.0,neutral
love prime membership allows see moviesbye bye netflix,5.0,positive
much fun ton thing great ask question get info even control temperature home well light added product,5.0,positive
love ereader lightweight easy read screen even bright condition easy check return library book without ever going library would recommend product anyone,5.0,positive
brought gift friend love,4.0,positive
like tablet one bit registered amazon function failed every time finally resort calling amazon customer service also easy task get registered seems glitch programming failed follow step get registered would highly recommend skipping tablet getting one tied one company operation programming software,1.0,negative
gift son enjoys much,5.0,positive
bought one really liked itbought one wife far shes pleasedperfect size purse portability,4.0,positive
light feel like electronics feel like reading book wish got white one,4.0,positive
affordable meet feature need video callinh,2.0,negative
great servive best buy price match great used best buy,1.0,negative
everything seems work intended available storage small include pre loaded apps known would case,3.0,neutral
great reading book doodling work,3.0,neutral
great come minimal packaging work well better brand name,5.0,positive
impulse purchase good one good fit amazon account already nice screen easy navigate,5.0,positive
purchased christmas gift daughtershe love easy use speaker clear device great volume,5.0,positive
battery awesome kid toy dont moving part music also work great remote thing like great value get would definitely recommend friend,4.0,positive
dont last long eveready duracel,3.0,neutral
dont like kindle u cant connect chromecast,3.0,neutral
good capability good sound quick response good amount application respond quickly,4.0,positive
meh work wud gladly pay usa made tho,3.0,neutral
work great lot faster smart tv access program,4.0,positive
work like,4.0,positive
got good customer service explaining difference tablet kindle fire suggested want use ereader,4.0,positive
quality screen display lacking reason returned tablet adult user can not recommend,2.0,negative
like kindle sure worth premium paperwhite previously kindle fire fine definitely nicer reading depends need often use,4.0,positive
far good display bright clear iphone paid dollar tablet,3.0,neutral
alexa work well turn light bed play playlist sleep nice bedroom,5.0,positive
nice idea need gadget opinion wasnt worth money computer smart phone mostly thing additional gadget might worthwhile someone want use running smart gadget around house returned,2.0,negative
fav charger,4.0,positive
headphone jack restarts tablet plug headphone cord giving product star otherwise screen great,2.0,negative
inconsistent short life,1.0,negative
still able connect wifi unable give recommendation,2.0,negative
son love kindle game love reading,5.0,positive
ok price led string dewdrop light bought amazon battery last day costco kirkland brand battery last week lit,3.0,neutral
battery blew charger returned product full refund,1.0,negative
definitely recommend getting amazon tv fire stick much better job running apps stick,4.0,positive
good sound come answering command seems little ignorant side,3.0,neutral
pleased paper white kindle e reader love back light read matter lighting im drawback text speech please bring back,4.0,positive
absolute garbage noteven battery regular energizer dy quick tested compared month sorry worth money atany price except maybe free,1.0,negative
like firestick better one stuff one sale clerk saud,3.0,neutral
used wireless microphone church didnt last long expected actually rechargeable battery nearly well,3.0,neutral
like lil slow boot need freed space apps knew would gotten gb,4.0,positive
nice convenient tablet carrying around,4.0,positive
use mini tablet gym watch streaming tv movie show easy setup take bit time get used various screen touch screen little slow respond bluetooth connectivity automatic try connect device every time use tablet overall good price,3.0,neutral
purchased installed item onto kindle still trying figure storage onto new sd card work know think return store get someone show operate,3.0,neutral
apps really want wont let download dont like sign one click credit card,3.0,neutral
love device sure survived long without thing would recommend product sure sound great coming device,5.0,positive
ok dont think ill future prefer energizer,2.0,negative
ok even low price like toy tablet,3.0,neutral
would recommend right person want low cost tablet butended returning item heavy wide hand hold big hold hand small use like larger tablet ended using lenovo yoga since flexible lb heavier,3.0,neutral
ok sometimes alexa begin speaking without asked sometimes light spin around asked alexa question without answer,3.0,neutral
enjoy using basic useful tablet standard smart phone like using fire tablet time take advantage somewhat larger screen read review certain item photo graphic appear clearly good color fire tablet,4.0,positive
good price quality thank,5.0,positive
amazonbasics never disappoints good quality battery much better price compared duracell think comparable great deal huge pack,5.0,positive
dont know battery got great review dont last nearly long brand name battery dont buy unless want change battery kid toy remote control time im super loyal amazonbut product,2.0,negative
great gift young teentereat price terrific,3.0,neutral
bought tablet niece love lot,4.0,positive
dont buy u dont read book also rarely read book,2.0,negative
purchased fire year old price right entry level device dont worry much breaking charging port already started fail however,3.0,neutral
odd several time far put device circuit work seems dead tested battery tester read volt fully charged put energizer duracells show volt device work perfectly tried one brand got mixed result good price ray vac problem dont know wrong dont like,2.0,negative
didnt expectation buying fire tablet may good thing discount offered black friday couldnt resist well totally amazed good especially considering cost download ebooks library surf web email like sure doesnt bell whistle ipad ideal portable internet device even better mobile phone,5.0,positive
would buy cheaper one boughtthe echo better product,3.0,neutral
bought yr old niece cant get enough,4.0,positive
like alexa need interactive like suri,3.0,neutral
good good,5.0,positive
really cool device ton apps often freeze left long,3.0,neutral
funsometimes difficult phrasing question fr alexa love still difficulty finding ap enable different thing n love music sound good,4.0,positive
havent long enough,3.0,neutral
love kindle like fact read book go onto internet look news definitely beat low price everything,5.0,positive
worst battery ever bought less one hour installing remote popup tv said remote battery low left got four hour use wouldnt turn receiver aa bought seem fine sure aaa didnt last put new one remote well see second set four better first low battery warning hour use surfing dish tv program guide showed volt installation checked first low battery warning came volt guess got old bad batch nothing duracell would recommend battery,1.0,negative
alexa awesome thing doesnt understand spanish,4.0,positive
happy first battery totally dead got however charging working ok,3.0,neutral
get pay last long better buy duracell,1.0,negative
given gift someone needed something simple price great used,5.0,positive
reason working well wireless mouse mouse pointer mover slowly use battery work fine use different battery,2.0,negative
bought wife xmas also bought kid great interface easy use suggest buying memory card well storage apps,5.0,positive
amazon prime make easy watch movie tv show hulu netflix many way watch want want watch ready cut cable,5.0,positive
good tablet someone wanting surf internet would buy surfing,3.0,neutral
last long never buy,1.0,negative
work well offer access apple android app store without apps need tablet useful,3.0,neutral
great entertainment easy use great sound playing music,5.0,positive
last nearly long name brand battery considering costbenefit im really sure better,3.0,neutral
lithium ion battery future lasting almost x long console controller,5.0,positive
dont seem working well last day remote,2.0,negative
love amazon fire tv chose fire stick k tvsthe picture crystal clear need strong internet signal order strem effectively without bufferingthis great option tired cable dont enjoy paying high price access favorite streaming apps hulu netflix etc,4.0,positive
seems like doesnt last long battery brand,3.0,neutral
really like way account get point cool purchase,5.0,positive
nothing special okay,3.0,neutral
httpswwwamazoncomdpbjgvbgrefcmcrrypprdttlsol,5.0,positive
junk dont work,1.0,negative
perfect child year old,4.0,positive
getting get saleit slow choppy decent light medium consumption browsing,3.0,neutral
first sure going get name brand battery like let give try made amazon must good got happy great battery last long time big plus price get great product low price,5.0,positive
already amazon consumer user alexa control home automation product show great addition u kitchen displaying receipt visualizing thing could heard,4.0,positive
absolutely love tablet check email watch movie thing like tablet sometimes problem taking correct site must remember tablet computer find picture clear sound wonderful also unlimited cloud storage good download picture take minute amazon prime must however spending lot money view movie read book almost everything available cost money prime money saver last full year also come free shipping tried good receive purchase day prime way go purchase tablet come lot perk,5.0,positive
looking picture seeing th generation assumed would great device original kindle stopped using wasnt backlit thought th generation would backlit picture make look backlit minute phone amazon trying make brighter technician finally realized th generation supported backlights took back target purchased paperwhite money definitely worth th generation one smaller assumed reason price difference target made experience pleasant,1.0,negative
wry basic guess ok price bought year old,3.0,neutral
fire tv changed life unit awesome absolutely love,5.0,positive
great product must household,5.0,positive
great tablet fast easy use got black friday sale thinking going slow date tablet surprised much like use lag bug yet freeze great battery life,4.0,positive
purchased battery boyfriend split open ruined u portable modem would sent back happened day return window,1.0,negative
tablet really good price especially holiday movie watcher using game great speed quad core highly recommend ebook well happy purchase bought already,5.0,positive
returned item phone everything alexa best thing quality speaker,3.0,neutral
slow performance sometimes application freeze dont work well charging port low quality,3.0,neutral
got gift friend mine happy cant believe light well read text youre dont want caring around ipad battery life product youre location must take product,5.0,positive
good competitor sreaming device none good would recommend buy,5.0,positive
easy use lot fun easy purchase,5.0,positive
bought yr old niece love also bought screen shield kid proof case however neither stopped screen cracking first time dropped least nephew st gen ipad air w kid case he dropped many time screen fine get pay,1.0,negative
great place start tablet market good value,4.0,positive
son love amazon fire brings everywhere,5.0,positive
die pretty quick certain item decent price nice packaging though id probably buy remote smaller item,3.0,neutral
dont last like good battery great price kid leave toy run battery good dont use remote anything want rely long term use,2.0,negative
great easy tablet reasonable price super powerful get job done simple task surfing web checking email playing youtube etc screen clear responsive great inexpensive tablet,5.0,positive
decent little tablet price wont break budget broken,3.0,neutral
lot proprietary stuff take away actual usage device,3.0,neutral
got fire stick always give warning hot havent problem experience problem p apple tv running hdmi switch problem fire stick plugged amazon tv work switch work need connected directly three tv three different switch didnt work yes tried different chord work great,3.0,neutral
use surfing general use mths work operates great screen clear,5.0,positive
best buy ever year old purchased galaxy tablet im glad tablet perfect year old love mode kid mode sometimes freeze take minute apps open also didnt download netflix movie like indicated regular mode work great daughter love watching weird homemade youtube movie anyway,4.0,positive
good job amazon great product easy hook start watching movie sport etc,4.0,positive
box capable medium streaming device able stream popular medium streaming service kodi sideloaded configured unstoppable,4.0,positive
great tablet lot game book educational stuff kid parent also use regular tablet plus,5.0,positive
nan,5.0,positive
tablet nice budget friendly device also rugged survived countless fall yr old love keep learning hour,5.0,positive
cheap battery get pay however used trail camera cold weather performance poor cheap rayovac battery menards aa perform much better purchase,2.0,negative
got firetv friend recommended u stick cable bill constantly going best optio onetime purchase fee download app called kodi watch live tv previously played show movie think even sport granted sometimes quality isnt best free paying almost cable internet pay internet nothing stay show sport best purchase made long time,5.0,positive
son truly love kindle u everyday,3.0,neutral
like show cant say love priciest piece collection alexa device probably worst microphone getting respond frustrating time problem standard echo besides work advertised id wait second generation im sure work kink,3.0,neutral
buy lot battery hoping way get u theseas long dollar store battery item week others buy,1.0,negative
worry tablet easy work functionality big boy,4.0,positive
price great kid like memory expansion go gb,4.0,positive
