reviews.text,reviews.rating,sentiment
the echo is very fun and easy to use my only complaint is that you need to go and enable a lot of the prompts or skills seems to me it should be able to go right out the box but overall lots of fun,4.0,positive
i love it but the first one i bought didnt work when i got a working model i was very happy super cool technology,3.0,neutral
this is cheap and best and working very good for the price,5.0,positive
this is a good product for the price easy for kids to use,4.0,positive
i purchased this to download books for school screen too small and os was not to my liking,3.0,neutral
this tablet is really good very much user friendly,4.0,positive
stay away from this brand doesnt last long,2.0,negative
pros amazon prime works on it you can still sideload apps like kodicons not a good upgrade over the original fire tv is worse in some aspects remote buttons are hard to press compared to original fire tv remote loses connection frequently and takes several button presses or removing of the remote batteries to fix interface isnt as snappy as the original fire tv same interface as the original fire tv theres still no good way to sort your apps or locate the prime content that you want voice search seems about the same as the original fire tv alexa adds nothing significant you still cant use it to search in rd party apps like youtube as for video decoding in kodi performance isnt much better than the original fire tv you will be able to play hevc content at p with no problem but p  hip softwaredecoded does not play well theres simply not enough power k decoding is hitand miss it needs to be specifically coded for this fire tv low bitrate low fps to work properly overall system performance is bad when sitting idle the cpus spike up to  usage and memory is at  usage the os is not welloptimizedim not confident that amazon can fix these issues in a timely manner and their competitors are releasing their media players soon so ill likely return this while i still can,2.0,negative
i have had an older version of this kindle and i really like it i decided to buy one for my sister as we share a love of reading she was very surprised and immensely pleased,5.0,positive
i bought  and i used  in three motorola walkabouts radiosone the second use after only two hours use on first a battery failed i was shocked at this it made my walkabout useless for the childsafety reason i bought itnoqw i cannot trust the rest and i will use then in unimportant places like toys,3.0,neutral
ive had the st kindle so it took time to get used to no keyboard but love the built in light that has auto adjusting the homepage isnt as friendly,3.0,neutral
some loss power fast in a tv remote,3.0,neutral
i bought this on line as a gift the unit does not stay on and i cannot get in touch with anyone to get the unit repaired,1.0,negative
nothing really spectacular about this weird interface it is okay,3.0,neutral
it works well my only real gripe is that youre limited to the amazon store for apps and some apps arent the real provider but a rd party app that ishokey other than that for  i cant complain,4.0,positive
i have a couple of ipads and decided to get this for general browsing movie watching etc very pleased with the overall package an added bonus is the very nice amazon integration,5.0,positive
bought it for my  yr old daughter and for some reason it did not work this is the second time ive purchased this and had to return it so i will get her a mini ipad never again will i waste my time and money,2.0,negative
although a cheap tablet with amazon functionality its a very slow one,2.0,negative
i use these for my sons thomas and friends trains and they didnt last very long maybe  days at the most wont be ordering these again,2.0,negative
this is my rd kindle and my lastim moving on to something betterfor me following all packaging insert guidelinesthey only lasted a year at the most,1.0,negative
great for small gadgets and remotes dont expect to run anythinh more could handle a set of battery power hair clippers,3.0,neutral
great product for a great price cant get any better,5.0,positive
everything was fine except a few of the batteries brand new out of the pack i purchased a couple weeks prior were corroded with battery acid seeping out,3.0,neutral
works as advertised easy to use and easy to read,5.0,positive
its great the size is perfect to fit into almost any small purse and weight nothing,5.0,positive
nice device we use it a lot in the kitchen and the home automation,4.0,positive
got it for daughter christmas they love it i havent figured out how to run it yet,4.0,positive
very limited have activate skills a little bit of a pain otherwise fun to mess with her will learn as we go have used go control lights and other works ok,3.0,neutral
fire tabs always work great i will always recommend it,5.0,positive
a rating of  starts is what i can give this product the fire hd show a nice picture and is used mostly to watch netflix however the fire hd will restart when the battery indicators is at  i am not sure what is causing the issue or why,3.0,neutral
i had trouble deciding between the regular kindle and the paperwhite because i read at night it was a great decision because when i turn the light all the way down i cant read at night its lightweight and sturdy my only complaint is the speed of switching between books and the strange flicker with the page turn its not a show stopper because it is so much better than trying to read on my ipad mini,4.0,positive
my elderly uncle is pleased to have his device hes still not real sure about how to use it but happy he has one,3.0,neutral
my grandson really enjoyed this product good deal,4.0,positive
bought this to replace a broken tablet hoping it would work for a replacement unless you are amazon everything google apps arent easily installed on this tablet otherwise its a great value for the money,3.0,neutral
i never thought i would go tech for reading but the kindle has been a great addition,5.0,positive
some work some dont,3.0,neutral
the voice recognition isnt great yet but it will only get better the potential is endless good sound quality,4.0,positive
i am happy as i bought it for reading and it is good,5.0,positive
replaced a nook with the fire tablet disappointed that i cannot use chromecast from it did not realize i would be tied to amazon but it is a good tablet so far,4.0,positive
i bought this as a christmas gift for my sister and she cant put it down battery life is great and she has found so many great books to read at great prices and even some free titles she is excited to start reading it is smaller than i expected but that makes it easier to take on trips,5.0,positive
b,4.0,positive
these are solid batteries and last as long as the name brands these are the only batteries i buy now,5.0,positive
it works well for what i needed i purchased for great price on black friday,4.0,positive
its ok its good for beginner users the kids love it because they could play games on it,3.0,neutral
for the money you cant beat what you get ipads still rule and are far better when you arent connected to wifi but given the cost difference i think this is the best andriod to compete with it,4.0,positive
it is an ok tablet as i am using it i lose my page quite often and have to go back to find it again also i lose internet connection or am unable to connect at all for the money i find it acceptable but not ideal,2.0,negative
update ive been trying to use up the last of the batteries and two more have been found leaking acid since the previous review i didnt want to just throw them out but at this point is isnt worth the mess and damage to devicesoriginal reviewbought two packs of these on subscribe and save in the last couple months we play laser tag and the guns require  batteries each so i thought this would be a good source of cheap batteries for our  guns i put these in about a week ago after having the batteries sitting on a shelf for a couple months we played a game and then put the guns up the next time we played  about  days later i noticed an oily liquid running out of one of the guns the battery was leaking acid and it had run out of the battery compartment and was all over the outsidei get that it happens to other batteries as well but thats usually after sitting in a device for months not a few days i would not trust these in anything expensiveand take them out immediately after use i wont buy again sorry no picsi was busy cleaning up the mess,1.0,negative
pretty tangerine color first tablet had bad earphone jack second product would not connect to wifi no matter where we tried all of our other tablets work finewe will order another amazon fire tablet,1.0,negative
it works well when i use it everyday however it does not turn on when i do not use it for a few days i pull out its power code and then it works again i am not sure if i better to ask to replace it,3.0,neutral
when i opened the pack and put them in a device it already said battery low,3.0,neutral
when purchased it wouldnt turn on after doing some research everyone said theirs did that after dropped or being dropped in water i finally got it to come on,3.0,neutral
arrived on time well packed disappointed with quality does the job it was only for keeping dust off second laptopa very tight fit though,2.0,negative
bought this for my mom that is electronically challenged and she loves it makes her feel like she is a tech wiz makes me feel better about her ability to turn lights on and off as she comes and goes more importantly she is in her s and iives alone she can make a phone call using alexa from anywhere she has an echo i bought her  to cover her whole house this means if she falls down and canäôt get to her phone she can dial me or  with her voicea must have,5.0,positive
for  i couldnt ask for more aside from access to a ridiculous amount of books i can listen to music download apps play games watch videos take photos record videos front  rear facing camera check emails and surf the web although you have to pay for most bookvideo purchases amazon also offers amazon prime for a month free  after which makes some purchases less expensive you can also tack on kindle unlimited free st month also  a month after to download up to  kindle unlimited books at a time as for the possible cons the lock screen is set as a rotation of sponsored ads which is why this tablet is so cheap if this bothers you you can remove the ads for  on amazon the screencamera resolution and speaker output isnt anything to write home about but it is absolutely great for the price the glare while using the tablet can also be bothersome but i purchased an antiglare screen protector to resolve that issue with the holidays approaching this is the perfect gift for those on a budget this would have been the perfect gift for me had i not already purchased it for myself,5.0,positive
im use to android so this was hard for me but i returned it and got something andriod,2.0,negative
i needed an android device to run an app no longer on the ios app store i later learned it wasnt in amazons store so i had to install a work around got the play store downloaded the app and deleted the play store it wouldnt be my first choice in tablets but it doesnwhat i purchased it for and does it better than i expected i dont appreciate the lack of security and encryption but i intentionally leave private info off the device so it doesnt impact me,3.0,neutral
quick good color holds a charge somewhat light weight can slip out of your hands easy,4.0,positive
these are bad batteries with very short life i returned my first order assuming that i got a bad batch despite the expiration date years away started using the replacement order in late may and already have to replace the batteriesi love amazon basics products and amazon service but this product is a big dud this is the first negative review ive ever written about a product on amazon,1.0,negative
this is very fast and no buffering for non amazon movies i definitely recommend this product i got this one in deal not paying full price at best buy beats the others in price and product performance,5.0,positive
bought these for my    year olds so i wasnt expecting top of the line performance especially for  bucks pros good clarity easy to usecheapexpandable storage with sd cardconsslow down loadscheap camera as expectedno mic for voice recognition would have been great for the kids to google search,3.0,neutral
 of them exploted and damage my charger that i bought here what is going to happen with my charger not satisfied with the batteries,1.0,negative
for  this is a fine tablet however i bought a gb sd card to expand the storage however i have found that a majority of apps are not able to be saved to the external card  nor can they save data to it for example netflix so be warned that you will run out of space and consider the one with the larger internal storage,3.0,neutral
this is an ok tablet for the price does is able to do a lot of things like a more expensive tablet but i find it to be slow i bought it mainly as a reader so am not to concerned about the other apps etc is handy to carry in a purse for reading on the go i have hooked it up to public wifi and seems to work ok did not do much as dont know if any security there,3.0,neutral
decent battery but seem to change them out a little bit faster than the big name batteries,3.0,neutral
great product iäôm at the beginning stages of having a smart home and this was the perfect addition,4.0,positive
was happy to get the toy for my son for christmas and they wont stop playing it,4.0,positive
gir two for my sisters well worth the  simple present for anyone,5.0,positive
ok for a younger teen mediocre product still worth the sale price,3.0,neutral
i cant use until i can get the webroot installedi tried a geek but they wanted  to do iti only paid that much for the tablet print is so small i can barely read itthere is probably an adjustment to font size but i dont want to get online without the webroot protection,3.0,neutral
navigates easily many channels fast connection speeds,1.0,negative
got for my  year old the parental controls are nice i wish the netflix app was registered as video so i could give him  minutes of games and  minutes of video im sure this works with purchased videos maybe prime but not netflix he star wars commander netflix and reads books its a good size for little hands its great that as the parent i can buy a book or game and all devices can use it even with each other if its a multiplayer game i bought a cheap case elsewhere that also props it up for handsfree video watching,4.0,positive
goes great for amazon prime users the user interface is easy to navigate and is awesome for personal use,4.0,positive
great deal and love the box they come in,5.0,positive
very easy to install and use great for testing whole family the remote is easy to use and very easy to memorize,4.0,positive
i had to buy it what else is there to say,1.0,negative
these are great batteries and priced rightso nice to have so many on hand,5.0,positive
awesome price awesome product cannot go wrong,5.0,positive
i love it all you have to do is to talk to it i have another system i dont use just for no look for the remote the bad thing with the echo is that sometimes can understand what we are asking but even that is fun,5.0,positive
its a good product to use i suggest people buy it,4.0,positive
wonderful and fast little tablet it already servesany uses,4.0,positive
nice batteries that works as well as most others even the expensive ones we go through them in the remotes and game controllers this is a great deal and worth the pricei recommend them and will buy them again,5.0,positive
for  to get a reputed tablet is a no brainer i am enjoying it,4.0,positive
it didnt last for even one day,1.0,negative
i had been looking at the echo for awhile but wasnt an early adopter as much as i geek out over products like this i wanted to wait till the skills library was a bit more tested and expanded well imagine my surprise when i got this as a gift absolutely love using my echoalexa weather music shopping lists and the constant things they are adding yes it has its moments when it cant understand something but i do tend to mumble at times dont expect it to be a search engine giving multile results to an inquiry but its a great speaker home assistant kitchen helper with measurements and it even controls my home temperature on my honeywell thermostat next purchasesmart plugs so i can turn some items off and on with my voice love the interactivity and i havent even scratched the surface yet on all alexa has to offer i have found the love my echo website to discover new things i havent tried yet,5.0,positive
doesnt seem to last as long in some devices as other brands but good for the cost,3.0,neutral
decent batteries but do not seem to last that long in electronics,3.0,neutral
well primarily i was going to for a samsung galaxy but for the price i went with this kindle for my daughter to use i do like the parental control features i just wish amazon was a full android device instead of limitations to app markets i cant even get google play unless you jail break it well for what it does it works fine just not the top of the list,3.0,neutral
i gave this as a gift and so i heard it has been working very well,3.0,neutral
you cant go wrong for  the only thing is that the graphics and speed arent the best,3.0,neutral
well a good table for under  its not bad i ended getting the toshiba k tv with builtin chromecast so i need an inexpensive table so i wouldnt use my phone turns out that the tablet does have play store so i was unable to download google home this tablet would be great for kids for a started tablet you can also control how much time kids can spend on it unfortunately it wasnt for since it didnt work for what i need,3.0,neutral
i am not really a fan of tablets but when this one came out it had my attention i bought it as a gift to surprise my husband with and he absolutely loves it love the fact that you can set the background and its not as hard to operate like the older kindles,5.0,positive
at this low price compared to competitors its a convenient solution for a variety of applications i keep it in the living room as a controller having loaded the harmony app to control activities and devices via the harmony hub,4.0,positive
not bad for an entrylevel tablet pretty much what i expected for the price i paid for it my fouryearold loves it,3.0,neutral
i have an original gen  echo that has been relocated to my bedroom by simply unplugging and plugging back innow that i have the gen  echo plus in my living room and set up to work seamlessly with my gen  i could not be happier along with the built in hue it makes it that much better everything works just like i want and the sound on both devices are perfect for me,5.0,positive
more memory and better resolution than prior iterations much better for reading books versus a conventional tablet due to fewer distractions easier on the eyes,4.0,positive
this thing is not half bad for the price bought it as a gift for my wife and she loves it,4.0,positive
when you turn on fire box it opensruns movies fast,5.0,positive
wore out quickly,2.0,negative
its a good device for children because they dont know any better,2.0,negative
it is a great idea needs some improvementlots of questions askedits reply is i dont or cant answer that,3.0,neutral
no goodworthless i have no use for them,1.0,negative
this product while the speaker is great fails to deliver with a voice interface use your cell phone or computer and buy an echo dot,3.0,neutral
good basic tablet but already have troubles amazon sent a new one,3.0,neutral
i mean its a crap ton of batteries for a decent price they just die quickly,3.0,neutral
this has been a great replacement for my daughters leap pad the parental controls are very functional and the year free download of everything has been worthwhile i really appreciate the usage timers  they are customizable and i can set a time limit for apps a different time limit for reading and a third time limit for videos the case seems sturdy and should prevent damages due to drops on top of this it is a fully functional kindle and i am able to use it when she is not,4.0,positive
worked fine for a month then refused to take a charge returned to best buy and advised that amazon like to handle their own warranty issues stuck with a store credit card i suppose it will get used but not impressed with the product at all,1.0,negative
very user friendly easy set up and works great with my amazon prime account,5.0,positive
minimizes buffering dont have to have wireless internet seems to load faster then the stick,5.0,positive
good product for  external sd card is nice option,3.0,neutral
great product for the price this is my entertainment tablet and it is great for movies and apps much better than my old nexus tablet,5.0,positive
we have two echo ourselves and purchased this as a gift for someone we have smart plugs for our lamps that alexa turns onoff,4.0,positive
i used them for my xbox  controllers they do not last long compared to name brands,1.0,negative
these batteries leak not satisfied,1.0,negative
very good buy i am enjoying my new tablet great buy,4.0,positive
great speaker but i really dont need the features i just need good sound and dont really use anything besides that,3.0,neutral
its a great screen and extremely lightweight to hold perfect,5.0,positive
these batteries maybe inexpensive but they dont last long i have to replace them frequently,2.0,negative
the echo show is a great improvement from the original echo device its great being able to see what is going on,5.0,positive
amazon brand batteries are very poor quality dont last more than  months in a remote control which barely uses any power this is shameful and stupid as it diminishes confidence in the amazon brand name,1.0,negative
these batteries have a very short life need replaced every week used ina solar light outside very unsatisfactory,1.0,negative
not suitable for toys drained within just a couple of days,1.0,negative
hard to use lots of ads and randomly closes apps,2.0,negative
we have loved our echo we play music on it daily and use it as an alarm clock in the morning,5.0,positive
i tried using these on my mini mist diffuser amazon basics batteries discharges easily within a week this is terrible in comparison to energizer batteries which lasts at least  months,1.0,negative
good size screen and clarity for the money seems fairly robust the biggest problem is putting apps on it at least free games they do not have a great selection and when i put them on some of them require you turn on tracking so they can collect information or they wont let you play it,3.0,neutral
this tablet was plugged in all night and did not chargeno powerwhite elephant,1.0,negative
broke the screen on our nd gen fire so this is its replacement easy setup much faster than older one just the right size for games email social media,5.0,positive
i purchased this tablet mainly because of the price so i am pleased with the functions that it offersmainly accessing the internet and games,4.0,positive
i got this because it was much cheaper than the ipad and it supports flash the bonus comes with the ability to binge on my netflix series and listen to music,4.0,positive
i love this kindle you can read clear in bright sunlight and its so easy to carry around the letters are crisp and easy to read its just like holding a book but without the curling pages you will not be disappointed,5.0,positive
itäôs really kid friendly and allows for total parental control my  yr old was able to use it right outta the box,4.0,positive
i got  of them they didnt have google plus me no like,1.0,negative
the fire tablet is a nice size and is easy to use it is better then the in fire,4.0,positive
i really like the amazon echo it gives me information wo my having to log online alexas voice is clear and the information concise i like the sleek look  the blue ring that allows you to know when you have connected with alexa there have been quite a few questions she cannot answer hopefully as we become used to the echo and how to phrase questions our luck will improve,4.0,positive
not very user friendly a bit slow  heavy burned out pixel right out of box noticeable but not bothersome still like my ipad after trying fire,2.0,negative
they seem fine to me,4.0,positive
very mixed bag of opinions about these batteries my experience as that they are terrible amazon should never have put their name on such a poor product,1.0,negative
this is the second one i have purchased i purchased the  mb version for less than  as long as you understand it is an amazon product it a darn good tablet for the money,4.0,positive
this tablet is awesome to say the least however the charger port is faulty and does not work properly i need a replacement for my granddaughter who absolutely loves this product as well as my other two grandchildren their kindle is a staple in their lives,3.0,neutral
couldnäôt use it for video chat with amazon show  that was the reason for me to buy this tablet will return back,3.0,neutral
battery life on these is short disappointing,2.0,negative
echo is good for listening to music and quick information great for hands free timers and alarms,5.0,positive
great buy  bought eight of them everyone uses them daily and they enjoy them,4.0,positive
grandkids and adult parents love it the parents texted and the grandkids play games,4.0,positive
it allows me to have many apps and still take a good amount of pictures without running out of storage ,3.0,neutral
a few problems with games loading but over all good,3.0,neutral
this was a gift for my wife she had a previous version and she loved the upgrade to tjis new version,5.0,positive
amazon show is pretty cool it can help with things like cooking recipe homework and other things but its restricted to only amazon partner things if google comes out with something similar i would have definitely chosen that over the show no youtube,3.0,neutral
it does what it is supposed to do,3.0,neutral
we tried these batteries out but theyre trash they lasted only  weeks in our tivo remotes which is amazing as we dont watch that much tv,1.0,negative
worst batteries ive ever bought last about two weeks in a remote control,1.0,negative
i feel like it plays the same playlist every time,3.0,neutral
my nephew loves his kindle durable structure that can withstand drops,5.0,positive
we order batteries keep them stocked at all times we also order aaa batteries for the same reason,5.0,positive
i love that my son loves to read and all so the kindle is perfect for him it updates and is very easy to use i dont like that its as fragile as it is my  year old has plenty of electronics but the screen has already cracked on this one im not too happy about that,3.0,neutral
batteries did not last more than two days,1.0,negative
we returned this item after  weeks it took a lot of repeated request to get it to listen to us and it just wasnt as easy to use as i thought it would be,2.0,negative
got my kindle to play games has a lot more that you can do with it was easy to set up,5.0,positive
we got these tablets for our  year old and  year old and they love it,4.0,positive
too many advertisements to get through a little tough to adjust to coming from the apple world,3.0,neutral
i love to use it i read several books in my beautiful kindle,5.0,positive
have been using a tablet and find the kindle harder to navigate,3.0,neutral
ive been using these on my roku remote and the lifespan is terrible about two weeks when duracells have been  months,1.0,negative
a little faster than the firestick and has k can only do k at hz and k is not in the menu screens can be a little confusing when thinking the device is entirely k when you turn it on and your tv says its only p and you have k enabled on a k tv,4.0,positive
its a good tablet for being only  bucks usually people have to buy an expensive tablet for it be good,4.0,positive
bought this as a christmas gift for my soninlaw and he absolutely loves it he showed me how it works and im very impressed it is not just functional but it is also fun works perfectly,5.0,positive
i know i can pay to get rid of the ads but its just a bad idea tablet works fine otherwise and if your okay with amazon apps,2.0,negative
bought it for my wife to replace older tablet she loves it,5.0,positive
i will never purchase batteries online ever again i should have never believed that this is unique japanese technology that enables better performance after storage overdischarge and high temperatures because frankly it did not even last for two days for my digital clock that has four placements of aaa batteries at first i believed it was a bad batch of a four pack batteries no problem then a week and a half has passed and i had to change the batteries for my clock five times i hope this review will convince you the reader to never purchase these batteries i know they are not that expensive and i shouldnt make a big deal out of it but it is frustrating to see the seller lie more than once took their sweet a time to deliver it to the buyer about a month in waiting and never sent any form of confirmation in purchasing their product well thats that have a good one,1.0,negative
im disappointed that it doesnt have a mirror display mode,3.0,neutral
this is really easy to use it understands many voices and does what you ask,4.0,positive
love my alexia best buy this year love the freedom of requesting music verbally and increasing or decreasing the loudness the kids love asking her questions and i really like getting the weather and not having to wait on the tv for the news,5.0,positive
this tablet is a great economy tablet for personal use reading or watching movies its great gift idea as well,4.0,positive
plan to buy a second a second amazon kindle for a hi e year old,5.0,positive
there are others streaming devices but they seem to lacking storage or memory,5.0,positive
the reason people give it  stars is because they dont give the product enough time before they review it i purchased this along with my kindle dx on august   i can honestly say that i dont recommend this product as it will damage the kindle the hinge that attaches to the kindle will eventually put pressure on the kindle front plastic cover and soon you will see it crack to avoid this you have to make sure the kindle doesnt rock back and forth from off the back cover causing the hinge to bend more and crack the front plastic further this is hard to do if you open and close your kindle many times a day or simply lend it to someone else who doesnt know better one thing i can honestly say is that i really wanted to like this product i really wanted it to work im looking for a slip cover now,1.0,negative
great quality for the price will buy again,5.0,positive
over priced due to the cost of kindle at  should come with kindle,1.0,negative
alexa has been amusing and informative to say the least she is a wealth of information she saves time and energy also,4.0,positive
we always use these batteries and they work as well an duracell for a lot less we will continue to buy,5.0,positive
echo simply did not do anything it was advertised to do basic weather was sporadic and more detailed questions resulted in cannot find response,1.0,negative
for the price you cant really go wrong but they don last longthe only problem is that the battery life is not long at all if you are using these in a tv remote or similar remotes they will last  monthsif you use these in a flashlight or power toothbrush or similar items they only last about a monthit seems that these dont last long in items that you need to use daily for longer periods of time but if you are using these for a tvstb remote or a holiday decoration that plays music they will last much longer approx  months,3.0,neutral
i own two amazon fire tablets with this one being the same as owned my sister in law wanted a tablet and since i owned one just like this one i figured it to be a good buy she just loves it she is able to do her scheduling read books and watch her news programs its a great alertanative to an ipad great price and just as powerful for a lot less cost,5.0,positive
these batteries are only ok they dont last as long as duracell and when they die its usually instantly one moment they seem to work fine the very next moment they are outputting half power i would say that about half of these batteries just simply died while being used no warning no gradual loss of power simply dead they also seem to be marginally shorter than brandname batteries but to be honest i havent measured them suffice it to say ive decided that i would rather spend the few extra cents per battery on brandname batteries its simply not worth the savings in my opinion ive had similar experience with dollar store batteries,3.0,neutral
i love amazon but these arent at the same level as the big brands i use them in some monitoring devices in my home typically i would need to change these every  months but these are lasting about  weeks at best theyre ok but just dont have the life expectancy i need,2.0,negative
i recently purchased this product for my nephew for his birthday he loves it and you can set parental setting to block unwanted content,4.0,positive
they are just what i was expecting my vote is more items should be designed for aa use most aaa connection posts on wireless mice are insufficent for long term use you guys know what i mean you dont have to monkey around with a aa mouse,5.0,positive
great for the price and last as long as other name brand batteries,4.0,positive
great gift for any age parentallocks awesome expandable sd slot too,5.0,positive
i took a couple of pictures with the camera and when i went to view them i cant seem to find the pictures when i bought my tablet they transferred what i had on my in but some of the apps didnt transfer ill have to come in and have it explainedother than that i am very pleased with it,4.0,positive
ive only found  out of the box that have lasted longer than a week,1.0,negative
great batteries as good as name brands but save,5.0,positive
i bought this unit since it is compatible with k tvs and it is great,5.0,positive
it was a cool device but my main issue that it couldnäôt play playlists the i had stored on the sonos app it only played streaming services,3.0,neutral
i have to say this tablet is perfect for my young kids and durable,5.0,positive
i like the tablet great price but the charging cord is to short and there isnt an indicator light to inform you when the tablet is charging,3.0,neutral
this is my first tablet use it mostly for checking email and using face book i have not used it for reading books yet but plan too,5.0,positive
they dont last very long,2.0,negative
good price but batteries dont last long compared to other brands,2.0,negative
i bought four fire tablets and each of them stopped charging immediately after the purchase i wrote to best buy detailing the problem with the tablets and the fact i did not have insurance or the boxes to return the item no response disappointed because i have made major and multiple purchases with this company wont make any more purchases from best buy,1.0,negative
i love it from the first moment would love to be more intercative,5.0,positive
just my  opinion but i like the apple tv better just easier to use,3.0,neutral
sorry amazon you guys are great at what you do by selling your products at reasonable prices and good no hassle returns and i am a very happy customer but i purchased a box each of your aaa aa and d cell batteries i have used the aaas for remotes with no apparent problems so far i have not used the d cells yet but the aa batteries are the worst batteries i have ever used they dont last long in my flash lights my son had four batteries that actually blew up inside the unit i heard a loud pop while the unit was playing after five minutes or so i wanted to know what happened and looked inside the unit and the green  negative containment ringsealer had blown out and acid was all over the inside of the unit i had to throw the rest of these batteries in the trash because i am worried about my little ones getting acid on them amazon your good name should not be on those bad batteries,1.0,negative
only reason i was not able to rate this five of five is that the app m cloud library is not yet compatible so getting books from the library requires an older app which does not work as well,4.0,positive
i liked this so much i got one for my dad and step mom along with the smart plug in outlet so they can turn on their lights,5.0,positive
the tablet was bought for a few family members two of which have bought several kindle books but only the price is the only note worthy thing about it if you buy it for  bucks you have pay another  to remove the ads and since this is from amazon there is no google play to get more app selectiontrue you can try to side load the google apps but the average tablet buyer wont do this also the battery life is poor compared to tablets like the ipad mini or other decent android slates id recommend a samsung tablet or an ipad before i would recommend this unless you have a very specific use for it and did not want to spend a lot of money,2.0,negative
tablet was a christmas gift it is just right for the purposes mentioned,5.0,positive
my only frustration is that you cant use a flash drive to view video or photos without purchasing a app that may or may not work other than that the product is awesome,5.0,positive
i love the fact that i can just use my voice to use my electronic devices,5.0,positive
i purchased this tablet on a discounted price as an alternative for rc tablet the operating system is not good very slow response apps takes a lot of time to open many of the apps like youtube is not made for fire os so my little one has a difficult time handling it after  months i got him rc tablet,1.0,negative
graphics are great for the price would highly recommend,4.0,positive
the package was delivered with only  batteries missing  batteries although it was perfectly closed and sealed,2.0,negative
its just ok will work but not what i wantedto controlled by amazon,2.0,negative
bought this along with maisto rc rock crawler radio control vehicle colors may vary for a grand sons birthday so his parents would not have to hunt for batteries they have said they were long lasting and were very happy with them,5.0,positive
video files transferring issue some files appear,2.0,negative
mostly good for shopping lists and listening to music getting game scores etc hopefully will have real search functions in the future easy setup phone app,3.0,neutral
should buy duracell,1.0,negative
dont seem to last long i think dollar general batteries are just as good,3.0,neutral
idk why i ended up with aaa when i orderd aa oh well,1.0,negative
i love the amazon echo because it is so interactive alexa responds to your commands and the speakers are excellent,4.0,positive
great product and service at best buy great to help me purchase,4.0,positive
this tablet is great for small kids because it is well protected and is preloaded with many gamesadults can also use it when requiredyou have to be careful what mode your in as your child may start trying to buy stuff on you,4.0,positive
half the batteries didnt work,2.0,negative
the protector was not made for the fire  as it was to large and had no directions that were coherent worse purchase from best buy ever,1.0,negative
the device works well mechanically however the software needs a lot of work half of my commands are not understood and i have cameras linked up to it thatäôs rarely recognized,3.0,neutral
just wish i could lock the screen so my daughter cant exit apps,4.0,positive
i dont want to get too negative on this because it does what its supposed to however im not sure how amazon justifies charging  half that and id feel a lot less disappointed its nothing like the last generation cover which was hefty and substantial that thing could take a beating this one ummnot so muchpros i really like the solution amazon came up with to lock the kindle in place sort of a rubberized cup that grips it on all four sides and holds it very securely no more metalprong sliderelease gizmo it looks quite nice and is genuine if untextured leather like the last onecons flimsy the leather is extremely thin and unpadded wont stand up to much abuse scrape it even lightly on a rough surface and youll likely ruin it the actual cover that folds over the front is incredibly floppy and delicate  its about the thickness of a piece of notepad cardboard i could bend it in half with almost no effort if i had the notion cover has no lockclosure mechanism like the elastic strap on the last gen model it should have somethingoh well it is what it is i never read with the kindle in the case anyway so its not such a big deal to me but i was expecting more especially for this price,2.0,negative
a little disappointed with my first experience with ai you have to learn to communicate with alexa to get results i feel like she should have to learn more about me than i her however i understand she is a gen  and would expect that future versions will closer be to the jetsons than something that keeps telling me i didnt understand what you said i doubt amazon will update the existing units with better technology they will want to you to buy it all over again instead of making a loyal or invested customer happy she does have a lot knowledge you just have to figure how to ask for it or download an additional skillapplication,3.0,neutral
we use many batteries i am so happy to be able to replace them without driving to the store,5.0,positive
these dont last long wouldnt buy again spend the extra money get good batteries,1.0,negative
i liked my kindle fire better kindle fire was easier to hold and easier to use,3.0,neutral
good beginner tablet for kids could use a better resolution screen but overall it is good,4.0,positive
i use this to read things and purchase items on amazon it doesnt play all of my favorite games from the app store nor does it sync to my android projector so i dont really get full use of the larger screen i think for my uses i shouldve just purchased the eink version or maybe a fullandroid version,2.0,negative
the kids are having a great time with the amazon fire the best function is the parent monitoring availablility,5.0,positive
these batteries are just adequate not super strong as advertised,3.0,neutral
i bought this tablet for my son he used it for mainly games i though he would like reading his books on it but he prefers the actual book vs digital books it works great fast and vibrant colors i play with it on occasion it fits in my hand at night and its larger than my phone but not as expensive as other tablets all in all it was worth the money,3.0,neutral
lots of batteries for a real decent price will have check back to confirm they are a great deal ,5.0,positive
i have a digital charger that has been very effective at recharging alkaline batteries i usually get two or three  charges from a quality battery before it starts to leak these are fine for their original life but none could handle a recharge yes i know thats what all alkaline batteries advertise but at this price which is equivalent to what i pay for maxell and others i expected a more robust container,3.0,neutral
i have two google home devices they seem to be lacking in smart home controls now i find out that additional devices are necessary to use echo in a smarthome configuration although currently somewhat limited i expect that google home will surpass the echo with addon smarthome devices ill wait rather then buy these devices twice,2.0,negative
easy to use grandaughter was thrilled,5.0,positive
tried them in my amazon firestick remote and they failed to make the remote work however no batteries have made it work seems the amazon firestick remote is the problem in any event i am stuck with  batteries that i do not need,2.0,negative
good product works as intended i like the ability for additional memory as well as k ability,4.0,positive
they dont really last long,2.0,negative
almost most of the batteries drained out in  or  weeks with moderate use,1.0,negative
great deal price wise but dont seem to last very long at all so really not a good deal at all would not buy again,1.0,negative
theyre a decent value for the amount of batteries especially on prime day you get i use them mainly in remotes around the house and other devices and i havent had any issues with them leaking they do drain a little faster than duracell coppertops but these are a far better value when caught on sale ive used both the aa and aaa and theyre both decent,4.0,positive
